Rank,Player,Team,Opp,Position,Rush,Rush Yds,Rush TDs,0-9 RushTDs,10-19 RushTDs,20-29 RushTDs,30-39 RushTDs,40-49 RushTDs,50+ RushTDs,Tgt,RZTgt,Rec,Rec Yds,Rec TDs,>= 50yds,>= 100yds,Punt Ret Yds,Kick Ret Yds,Fum Lost,Scoring Opps,Pts
1,"Elliott, Ezekiel",DAL,@SEA,RB,20.5,90.0,0.7,0.6,0.1,0.0,0.1,0.0,0.0,5.3,0.7,4.3,32.0,0.2,0.1,0.1,0.0,0.0,0.2,1.8,21.7
2,"Kamara, Alvin",NOS,GBP,RB,12.2,54.0,0.7,0.6,0.1,0.0,0.0,0.0,0.0,6.8,0.9,5.6,43.0,0.2,0.2,0.1,3.0,8.0,0.0,1.8,21.0
3,"Ekeler, Austin",LAC,CAR,RB,12.2,58.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,7.0,0.7,5.8,64.0,0.4,0.8,0.1,0.0,0.0,0.1,1.2,20.7
4,"Jones, Aaron",GBP,@NOS,RB,14.1,73.0,1.0,0.6,0.2,0.1,0.0,0.0,0.1,4.0,0.5,2.9,25.0,0.2,0.1,0.1,0.0,0.0,0.1,1.7,19.7
5,"Cook, Dalvin",MIN,TEN,RB,15.7,73.0,0.9,0.8,0.1,0.0,0.0,0.0,0.0,4.3,0.3,3.5,26.0,0.1,0.1,0.1,0.0,0.0,0.1,1.6,19.0
6,"Henry, Derrick",TEN,@MIN,RB,21.9,107.0,0.9,0.6,0.2,0.0,0.0,0.0,0.1,1.6,0.1,1.3,11.0,0.1,0.0,0.0,0.0,0.0,0.1,2.1,18.4
7,"Jacobs, Josh",LVR,@NEP,RB,18.0,80.0,0.8,0.6,0.2,0.0,0.0,0.0,0.0,3.0,0.2,2.7,22.0,0.1,0.1,0.0,0.0,0.0,0.1,0.9,18.1
8,"Carson, Chris",SEA,DAL,RB,19.0,82.0,0.5,0.4,0.1,0.0,0.0,0.0,0.0,2.8,0.1,2.4,20.0,0.3,0.1,0.0,0.0,0.0,0.1,1.4,17.4
9,"Taylor, Jonathan",IND,NYJ,RB,16.0,72.0,0.8,0.6,0.2,0.0,0.0,0.0,0.0,3.2,0.2,2.8,22.0,0.0,0.1,0.0,1.0,0.0,0.0,0.9,17.2
10,"Conner, James",PIT,HOU,RB,14.7,66.0,0.6,0.5,0.0,0.0,0.0,0.0,0.0,4.5,0.5,3.6,26.0,0.2,0.1,0.1,0.0,1.0,0.1,1.3,17.1
