Rank,Player,Team,Opp,Position,Tack,Asst,Scks,PassDef,Int,FumFrc,Fum,DefTD,Pts
1,"Buckner, DeForest",IND,NYJ,DL,2.3,1.6,0.7,0.1,0.0,0.1,0.1,0.0,4.8
2,"Allen, Jonathan",WAS,@CLE,DL,3.1,1.5,0.4,0.1,0.0,0.0,0.0,0.0,4.7
3,"Ioannidis, Matt",WAS,@CLE,DL,2.6,1.2,0.7,0.1,0.0,0.0,0.0,0.0,4.6
4,"Donald, Aaron",LAR,@BUF,DL,1.7,1.2,0.8,0.1,0.0,0.1,0.1,0.0,4.3
5,"Jones, Chris",KCC,@BAL,DL,1.7,0.9,0.6,0.4,0.0,0.0,0.0,0.0,3.9
6,"Wilkins, Christian",MIA,@JAC,DL,2.1,1.9,0.2,0.3,0.0,0.0,0.0,0.0,3.8
7,"Godchaux, Davon",MIA,@JAC,DL,2.5,2.0,0.1,0.0,0.0,0.0,0.0,0.0,3.7
8,"Ogunjobi, Larry",CLE,WAS,DL,2.4,0.6,0.4,0.0,0.0,0.2,0.0,0.0,3.7
9,"Simmons, Jeffery",TEN,@MIN,DL,2.0,1.6,0.3,0.2,0.0,0.0,0.0,0.0,3.6
10,"Reed, Jarran",SEA,DAL,DL,1.9,1.1,0.4,0.1,0.0,0.1,0.0,0.0,3.4
11,"Richardson, Sheldon",CLE,WAS,DL,2.2,1.2,0.2,0.1,0.0,0.1,0.0,0.0,3.3
12,"Guy, Lawrence",NEP,LVR,DL,2.3,1.0,0.2,0.1,0.1,0.0,0.0,0.0,3.3
13,"Purcell, Mike",DEN,TBB,DL,2.1,1.3,0.2,0.2,0.0,0.0,0.0,0.0,3.2
14,"Joseph, Linval",LAC,CAR,DL,2.1,1.4,0.1,0.1,0.0,0.0,0.0,0.0,3.2
15,"Suh, Ndamukong",TBB,@DEN,DL,1.8,1.0,0.3,0.2,0.0,0.0,0.0,0.0,3.1
16,"Reader, D.J.",CIN,@PHI,DL,1.6,2.0,0.1,0.0,0.0,0.0,0.0,0.0,2.9
17,"Stephen, Shamar",MIN,TEN,DL,1.7,0.6,0.3,0.1,0.0,0.1,0.0,0.0,2.9
18,"Autry, Denico",IND,NYJ,DL,1.5,0.7,0.4,0.2,0.0,0.0,0.0,0.0,2.8
19,"Hankins, Johnathan",LVR,@NEP,DL,1.9,1.5,0.1,0.1,0.0,0.0,0.0,0.0,2.8
20,"Hurst, Maurice",LVR,@NEP,DL,1.3,1.0,0.3,0.2,0.1,0.0,0.0,0.0,2.7
21,"Shelton, Danny",DET,@ARI,DL,1.7,1.5,0.1,0.0,0.0,0.0,0.0,0.0,2.7
22,"Cox, Fletcher",PHI,CIN,DL,1.7,0.8,0.2,0.1,0.0,0.1,0.0,0.0,2.7
23,"Kinlaw, Javon",SFO,@NYG,DL,1.6,0.7,0.2,0.2,0.0,0.0,0.0,0.0,2.6
24,"Lawrence, Dexter",NYG,SFO,DL,1.9,0.6,0.1,0.1,0.0,0.0,0.0,0.0,2.6
25,"Nnadi, Derrick",KCC,@BAL,DL,1.3,1.6,0.1,0.1,0.1,0.0,0.0,0.0,2.6
26,"Payne, Da'Ron",WAS,@CLE,DL,1.4,1.4,0.2,0.1,0.0,0.1,0.0,0.0,2.6
27,"Hargrave, Javon",PHI,CIN,DL,1.7,0.9,0.2,0.0,0.0,0.0,0.0,0.0,2.6
28,"Clark, Kenny",GBP,@NOS,DL,1.4,1.0,0.2,0.1,0.0,0.0,0.0,0.0,2.5
29,"Peters, Corey",ARI,DET,DL,1.4,1.3,0.3,0.0,0.0,0.0,0.0,0.0,2.5
30,"Joseph, Sebastian",LAR,@BUF,DL,1.8,1.1,0.1,0.0,0.0,0.0,0.0,0.0,2.4
31,"Tomlinson, Dalvin",NYG,SFO,DL,1.4,1.1,0.1,0.1,0.0,0.1,0.0,0.0,2.4
32,"Jones, Abry",JAC,MIA,DL,1.5,1.2,0.1,0.0,0.0,0.0,0.0,0.0,2.4
33,"Oliver, Ed",BUF,LAR,DL,1.1,0.9,0.2,0.1,0.0,0.0,0.0,0.0,2.2
34,"Onyemata, David",NOS,GBP,DL,1.3,1.0,0.2,0.0,0.0,0.0,0.0,0.0,2.2
35,"Dunn, Brandon",HOU,@PIT,DL,1.3,1.4,0.0,0.1,0.1,0.0,0.0,0.0,2.2
36,"Bryan, Taven",JAC,MIA,DL,1.3,0.8,0.1,0.1,0.0,0.1,0.0,0.0,2.1
37,"Nichols, Bilal",CHI,@ATL,DL,1.5,0.8,0.1,0.1,0.0,0.0,0.0,0.0,2.0
38,"Jones, D.J.",SFO,@NYG,DL,1.4,0.2,0.2,0.1,0.0,0.1,0.0,0.0,2.0
39,"Woods, Antwaun",DAL,@SEA,DL,1.3,1.1,0.0,0.1,0.0,0.0,0.0,0.0,2.0
40,"Davison, Tyeler",ATL,CHI,DL,1.2,1.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0
41,"Jones, DaQuan",TEN,@MIN,DL,1.2,1.2,0.1,0.1,0.0,0.0,0.0,0.0,2.0
42,"Williams, Brandon",BAL,KCC,DL,1.2,1.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0
43,"Stewart, Grover",IND,NYJ,DL,1.2,0.8,0.1,0.1,0.0,0.0,0.0,0.0,1.9
44,"McLendon, Steve",TBB,@DEN,DL,1.2,1.1,0.1,0.0,0.0,0.0,0.0,0.0,1.9
45,"Ford, Poona",SEA,DAL,DL,1.4,0.6,0.1,0.1,0.0,0.0,0.0,0.0,1.8
46,"Vea, Vita",TBB,@DEN,DL,1.2,0.8,0.1,0.1,0.0,0.0,0.0,0.0,1.8
47,"Tillery, Jerry",LAC,CAR,DL,1.0,0.5,0.2,0.0,0.0,0.0,0.0,0.0,1.7
48,"Rankins, Sheldon",NOS,GBP,DL,1.0,0.5,0.1,0.2,0.0,0.0,0.0,0.0,1.7
49,"Fatukasi, Foley",NYJ,@IND,DL,1.0,0.8,0.0,0.1,0.0,0.0,0.0,0.0,1.5
50,"Butler, Adam",NEP,LVR,DL,0.9,0.4,0.1,0.2,0.0,0.0,0.0,0.0,1.5
51,"Johnson, Jaleel",MIN,TEN,DL,0.7,0.8,0.2,0.0,0.0,0.0,0.0,0.0,1.5
52,"Ridgeway, Hassan",PHI,CIN,DL,1.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.5
53,"Covington, Christian",CIN,@PHI,DL,1.1,0.8,0.0,0.0,0.0,0.0,0.0,0.0,1.5
54,"Watts, Armon",MIN,TEN,DL,1.0,0.4,0.1,0.1,0.0,0.0,0.0,0.0,1.4
55,"Square, Damion",LAC,CAR,DL,0.9,0.9,0.0,0.1,0.0,0.0,0.0,0.0,1.4
56,"Hall, P.J.",HOU,@PIT,DL,0.9,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.3
57,"Collins, Maliek",LVR,@NEP,DL,0.7,0.6,0.1,0.1,0.0,0.0,0.0,0.0,1.3
58,"Brown, Malcolm",NOS,GBP,DL,0.7,0.7,0.0,0.1,0.0,0.0,0.0,0.0,1.2
59,"Jackson, Malik",PHI,CIN,DL,0.8,0.4,0.1,0.0,0.0,0.0,0.0,0.0,1.2
60,"Jefferson, Quinton",BUF,LAR,DL,0.6,0.8,0.0,0.1,0.0,0.0,0.0,0.0,1.1
61,"Kerr, Zach",CAR,@LAC,DL,0.8,0.5,0.0,0.1,0.0,0.0,0.0,0.0,1.1
62,"Tuioti-Mariner, Jacob",ATL,CHI,DL,0.8,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0
63,"Settle, Tim",WAS,@CLE,DL,0.6,0.2,0.1,0.0,0.0,0.1,0.0,0.0,0.9
64,"Hill, Trysten",DAL,@SEA,DL,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.8
65,"Phillips, Harrison",BUF,LAR,DL,0.4,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.8
66,"Butler, Vernon",BUF,LAR,DL,0.5,0.3,0.1,0.0,0.0,0.1,0.0,0.0,0.8
67,"Johnson, Austin",NYG,SFO,DL,0.4,0.5,0.0,0.1,0.0,0.0,0.0,0.0,0.7
68,"Mack, Isaiah",NEP,LVR,DL,0.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.6
69,"Hamilton, Davon",JAC,MIA,DL,0.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.5
70,"Gaines, Greg",LAR,@BUF,DL,0.3,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.5
71,"Ellis, Justin",BAL,KCC,DL,0.3,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5
72,"Buggs, Isaiah",PIT,HOU,DL,0.2,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.4
73,"Lewis, Tyquan",IND,NYJ,DL,0.2,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.4
74,"Nunez-Roches, Rakeem",TBB,@DEN,DL,0.3,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.4
75,"Givens, Kevin",SFO,@NYG,DL,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3
76,"Cowart, Byron",NEP,LVR,DL,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.3
77,"Roy, Bravvion",CAR,@LAC,DL,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2
78,"Davis, Raekwon",MIA,@JAC,DL,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.2
79,"Mone, Bryan",SEA,DAL,DL,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.2
80,"Niles, Scott",CIN,@PHI,DL,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
81,"Stallworth, Taylor",IND,NYJ,DL,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
82,"Mata'afa, Hercules",MIN,TEN,DL,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.2
83,"Broughton, Cortez",LAC,CAR,DL,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
84,"Taylor, Vincent",CLE,WAS,DL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,"Peko, Kyle",DEN,TBB,DL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,"Daniels, Mike",CIN,@PHI,DL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0

