Rank,Player,Team,Opp,Position,Tgt,RZTgt,Rec,Rec Yds,Rec TDs,0-9 RecTDs,10-19 RecTDs,20-29 RecTDs,30-39 RecTDs,40-49 RecTDs,50+ RecTDs,Rush Yds,Rush TDs,Punt Ret Yds,Kick Ret Yds,Fum Lost,Scoring Opps,Pts
1,"Kelce, Travis",KCC,@LAC,TE,8.7,1.4,5.9,71.0,0.5,0.4,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.2,16.4
2,"Andrews, Mark",BAL,@HOU,TE,6.3,1.0,4.1,57.0,0.7,0.4,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,13.7
3,"Ertz, Zach",PHI,LAR,TE,7.9,1.2,5.3,54.0,0.5,0.3,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,13.6
4,"Waller, Darren",LVR,NOS,TE,6.8,0.5,4.9,61.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.5,11.8
5,"Henry, Hunter",LAC,KCC,TE,5.5,0.7,4.4,55.0,0.3,0.2,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.5,11.6
6,"Goedert, Dallas",PHI,LAR,TE,5.9,0.6,4.5,48.0,0.4,0.2,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.4,11.5
7,"Cook, Jared",NOS,@LVR,TE,4.8,0.6,3.4,52.0,0.5,0.1,0.1,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,11.3
8,"Engram, Evan",NYG,@CHI,TE,6.1,0.9,4.2,45.0,0.3,0.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6,10.6
9,"Fant, Noah",DEN,@PIT,TE,5.2,0.6,4.0,50.0,0.2,0.1,0.1,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.6,10.4
10,"Hockenson, T.J.",DET,@GBP,TE,5.1,0.3,4.5,45.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,10.3
11,"Reed, Jordan",SFO,@NYJ,TE,5.0,0.7,4.0,40.0,0.3,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.8
12,"Higbee, Tyler",LAR,@PHI,TE,4.5,0.8,4.0,42.0,0.2,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,9.5
13,"Ebron, Eric",PIT,DEN,TE,5.0,0.6,4.0,41.0,0.2,0.1,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.3,9.5
14,"Hurst, Hayden",ATL,@DAL,TE,4.7,0.6,3.9,42.0,0.2,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,9.4
15,"Olsen, Greg",SEA,NEP,TE,5.5,0.8,3.8,37.0,0.3,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,9.3
16,"Howard, O.J.",TBB,CAR,TE,4.7,0.6,3.5,41.0,0.3,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,9.2
17,"Hooper, Austin",CLE,CIN,TE,4.8,0.9,3.4,34.0,0.4,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,8.9
18,"Gesicki, Mike",MIA,BUF,TE,5.0,0.6,3.7,38.0,0.2,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,8.8
19,"Herndon, Chris",NYJ,SFO,TE,4.1,0.5,3.5,38.0,0.2,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,0.4,8.4
20,"Graham, Jimmy",CHI,NYG,TE,3.6,0.3,3.0,35.0,0.3,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,8.2
21,"Smith, Jonnu",TEN,JAC,TE,3.3,0.4,2.5,32.0,0.4,0.2,0.1,0.0,0.0,0.1,0.0,1.0,0.0,0.0,0.0,0.0,0.4,8.0
22,"Everett, Gerald",LAR,@PHI,TE,3.7,0.5,3.1,36.0,0.2,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,7.9
23,"Eifert, Tyler",JAC,@TEN,TE,4.0,0.6,3.0,35.0,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,7.5
24,"Thomas, Ian",CAR,@TBB,TE,4.6,0.4,3.2,32.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,7.4
25,"Hollister, Jacob",SEA,NEP,TE,4.9,0.9,3.1,27.0,0.2,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,6.7
26,"Rudolph, Kyle",MIN,@IND,TE,3.6,0.7,2.7,25.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,6.7
27,"Schultz, Dalton",DAL,ATL,TE,3.8,0.4,3.1,26.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,6.5
28,"Sternberger, Jace",GBP,DET,TE,3.4,0.4,2.1,26.0,0.2,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,5.8
29,"Witten, Jason",LVR,NOS,TE,3.3,0.5,2.6,21.0,0.2,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,5.7
30,"Fells, Darren",HOU,BAL,TE,2.8,0.5,1.9,19.0,0.3,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,5.6
31,"Boyle, Nick",BAL,@HOU,TE,3.1,0.3,2.4,23.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,5.4
32,"Knox, Dawson",BUF,@MIA,TE,3.0,0.4,1.8,26.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.4,5.1
33,"Griffin, Ryan",NYJ,SFO,TE,2.5,0.4,1.8,18.0,0.2,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,4.7
34,"Akins, Jordan",HOU,BAL,TE,2.8,0.3,1.8,22.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,4.6
35,"Asiasi, Devin",NEP,@SEA,TE,2.6,0.4,1.7,22.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,4.5
36,"Smith, Kaden",NYG,@CHI,TE,3.1,0.4,2.1,17.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,4.3
37,"Dissly, Will",SEA,NEP,TE,2.1,0.3,1.7,16.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,4.2
38,"Thomas, Logan",WAS,@ARI,TE,2.5,0.4,1.5,14.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,4.1
39,"Firkser, Anthony",TEN,JAC,TE,2.0,0.4,1.3,15.0,0.2,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,3.8
40,"O'Shaughnessy, James",JAC,@TEN,TE,2.5,0.3,1.7,14.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,3.6
41,"Smith Jr., Irv",MIN,@IND,TE,2.3,0.4,1.6,15.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,3.5
42,"Sprinkle, Jeremy",WAS,@ARI,TE,2.6,0.2,1.6,15.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,3.5
43,"McDonald, Vance",PIT,DEN,TE,2.9,0.3,1.8,13.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.2,3.5
44,"Brate, Cameron",TBB,CAR,TE,1.8,0.3,1.1,11.0,0.2,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,3.2
45,"Gronkowski, Rob",TBB,CAR,TE,2.4,0.3,1.4,14.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,3.1
46,"Moreau, Foster",LVR,NOS,TE,1.2,0.3,0.9,7.0,0.2,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,3.0
47,"Hill, Josh",NOS,@LVR,TE,1.8,0.4,1.2,10.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,2.8
48,"Pruitt, MyCole",TEN,JAC,TE,0.8,0.1,0.7,7.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,2.6
49,"Alie-Cox, Mo",IND,MIN,TE,1.7,0.2,1.1,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,2.4
50,"Bryant, Harrison",CLE,CIN,TE,1.5,0.2,1.0,10.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,2.3
51,"Bell, Blake",DAL,ATL,TE,1.7,0.1,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2
52,"Lewis, Marcedes",GBP,DET,TE,1.2,0.1,0.8,9.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,2.1
53,"Arnold, Dan",ARI,WAS,TE,1.0,0.1,0.7,8.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.9
54,"Green, Virgil",LAC,KCC,TE,1.2,0.2,0.7,7.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.9
55,"Harris, Demetrius",CHI,NYG,TE,1.3,0.4,0.6,5.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.7
56,"Smythe, Durham",MIA,BUF,TE,1.5,0.1,0.8,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,1.0,0.0,0.0,1.6
57,"Vannett, Nick",DEN,@PIT,TE,1.1,0.2,0.9,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.6
58,"Kroft, Tyler",BUF,@MIA,TE,1.1,0.2,0.6,6.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.5
59,"James, Jesse",DET,@GBP,TE,1.3,0.0,0.8,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5
