Rank,Player,Team,Opp,Position,Tack,Asst,Scks,PassDef,Int,FumFrc,Fum,DefTD,Punt Ret Yds,Kick Ret Yds,Pts
1,"Wilson, Donovan",DAL,NYG,DB,5.9,1.8,0.3,0.7,0.1,0.1,0.0,0.0,0.0,0.0,8.2
2,"Chinn, Jeremy",CAR,@ATL,DB,5.9,2.8,0.1,0.4,0.1,0.0,0.0,0.0,0.0,0.0,7.9
3,"Winfield Jr., Antoine",TBB,@CHI,DB,5.1,1.7,0.4,0.9,0.1,0.2,0.0,0.0,0.0,0.0,7.6
4,"McLeod, Rodney",PHI,@PIT,DB,5.3,1.1,0.1,0.7,0.2,0.1,0.0,0.0,0.0,0.0,7.2
5,"Clark, Chuck",BAL,CIN,DB,4.5,2.2,0.2,0.5,0.1,0.3,0.0,0.0,0.0,0.0,6.7
6,"Jenkins, Rayshawn",LAC,@NOS,DB,4.3,2.5,0.1,0.6,0.2,0.0,0.0,0.0,0.0,1.0,6.7
7,"Collins, Landon",WAS,LAR,DB,4.8,2.1,0.1,0.3,0.1,0.1,0.0,0.0,0.0,0.0,6.6
8,"Johnson, John",LAR,@WAS,DB,4.4,2.2,0.0,0.6,0.3,0.0,0.0,0.0,0.0,0.0,6.5
9,"Jackson, Eddie",CHI,TBB,DB,5.3,1.0,0.0,0.4,0.1,0.0,0.0,0.0,0.0,0.0,6.5
10,"Byard, Kevin",TEN,BUF,DB,4.1,1.7,0.1,0.6,0.3,0.1,0.0,0.0,0.0,0.0,6.3
11,"McDougald, Bradley",NYJ,ARI,DB,4.9,1.6,0.1,0.4,0.1,0.0,0.0,0.0,0.0,0.0,6.3
12,"Poyer, Jordan",BUF,@TEN,DB,4.3,2.2,0.1,0.2,0.1,0.1,0.1,0.0,0.1,0.0,6.2
13,"Abram, Johnathan",LVR,@KCC,DB,4.3,1.2,0.0,0.7,0.2,0.0,0.0,0.0,0.0,0.0,6.1
14,"Jones, Josh",JAC,@HOU,DB,4.4,2.3,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.0,6.0
15,"Mathieu, Tyrann",KCC,LVR,DB,4.1,1.3,0.1,0.8,0.2,0.0,0.0,0.0,0.1,0.0,6.0
16,"Boston, Tre",CAR,@ATL,DB,3.9,1.5,0.0,0.7,0.2,0.1,0.1,0.0,0.0,0.0,5.9
17,"Smith, Harrison",MIN,@SEA,DB,4.1,1.4,0.0,0.5,0.2,0.1,0.1,0.0,0.0,0.0,5.9
18,"Wingard, Andrew",JAC,@HOU,DB,4.2,1.8,0.1,0.5,0.0,0.1,0.0,0.0,0.0,0.0,5.8
19,"Baker, Budda",ARI,@NYJ,DB,4.6,1.5,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.0,5.8
20,"Vaccaro, Kenny",TEN,BUF,DB,4.0,1.9,0.1,0.5,0.1,0.0,0.0,0.0,0.0,0.0,5.8
21,"Bates, Jessie",CIN,@BAL,DB,3.6,2.3,0.0,0.7,0.1,0.0,0.0,0.0,0.0,0.0,5.6
22,"Edmunds, Terrell",PIT,PHI,DB,4.1,1.7,0.1,0.4,0.1,0.0,0.0,0.0,0.0,0.0,5.6
23,"Fitzpatrick, Minkah",PIT,PHI,DB,3.9,1.5,0.0,0.5,0.2,0.1,0.1,0.0,0.0,0.0,5.6
24,"Rowe, Eric",MIA,@SFO,DB,3.8,1.8,0.0,0.6,0.1,0.1,0.0,0.0,0.0,0.0,5.6
25,"Apke, Troy",WAS,LAR,DB,4.3,1.0,0.0,0.5,0.1,0.0,0.0,0.0,0.0,0.0,5.5
26,"Maye, Marcus",NYJ,ARI,DB,3.8,1.6,0.1,0.5,0.1,0.1,0.0,0.0,0.0,0.0,5.5
27,"Diggs, Quandre",SEA,MIN,DB,3.3,1.0,0.1,0.8,0.4,0.0,0.0,0.0,0.0,0.0,5.5
28,"Willis, Khari",IND,@CLE,DB,4.0,1.1,0.1,0.3,0.2,0.0,0.0,0.0,0.0,0.0,5.4
29,"Gardner-Johnson, Chauncey",NOS,LAC,DB,4.1,1.1,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,5.3
