Rank,Player,Team,Opp,Position,Tack,Asst,Scks,PassDef,Int,FumFrc,Fum,DefTD,Punt Ret Yds,Kick Ret Yds,Pts
1,"Poyer, Jordan",BUF,@ARI,DB,5.8,2.1,0.2,0.3,0.2,0.1,0.1,0.0,0.0,0.0,7.8
2,"Adams, Jamal",SEA,@LAR,DB,5.1,1.7,0.5,0.7,0.2,0.0,0.0,0.0,0.0,0.0,7.5
3,"Curl, Kamren",WAS,@DET,DB,4.4,1.8,0.3,0.8,0.4,0.1,0.0,0.0,0.0,0.0,7.3
4,"Bates, Jessie",CIN,@PIT,DB,4.6,2.2,0.0,0.9,0.2,0.0,0.0,0.0,0.0,0.0,7.1
5,"Jenkins, Malcolm",NOS,SFO,DB,4.7,1.6,0.2,0.9,0.1,0.1,0.1,0.0,0.0,0.0,7.1
6,"Simmons, Justin",DEN,@LVR,DB,4.9,1.2,0.0,0.8,0.4,0.0,0.0,0.0,0.0,0.0,7.0
7,"Baker, Budda",ARI,BUF,DB,5.3,1.6,0.1,0.3,0.1,0.1,0.0,0.0,0.0,0.0,6.9
8,"Fitzpatrick, Minkah",PIT,CIN,DB,4.1,2.0,0.0,0.7,0.3,0.2,0.2,0.0,0.0,0.0,6.7
9,"Johnson, John",LAR,SEA,DB,4.2,2.7,0.0,0.6,0.2,0.0,0.0,0.0,0.0,0.0,6.6
10,"Peppers, Jabrill",NYG,PHI,DB,4.7,1.7,0.1,0.7,0.1,0.1,0.1,0.0,7.0,1.0,6.6
11,"Rowe, Eric",MIA,LAC,DB,4.4,1.6,0.0,1.0,0.1,0.1,0.0,0.0,0.0,0.0,6.5
12,"Smith, Harrison",MIN,@CHI,DB,4.5,1.7,0.0,0.5,0.2,0.1,0.1,0.0,0.0,0.0,6.4
13,"Winfield Jr., Antoine",TBB,@CAR,DB,4.1,1.6,0.2,0.7,0.2,0.1,0.0,0.0,0.0,0.0,6.3
14,"Willis, Khari",IND,@TEN,DB,5.0,1.2,0.1,0.3,0.1,0.0,0.0,0.0,0.0,0.0,6.3
15,"Jenkins, Rayshawn",LAC,@MIA,DB,4.3,1.8,0.1,0.5,0.2,0.0,0.0,0.0,0.0,0.0,6.2
16,"McLeod, Rodney",PHI,@NYG,DB,4.2,1.3,0.1,0.7,0.1,0.1,0.1,0.0,0.0,0.0,6.1
17,"Chinn, Jeremy",CAR,TBB,DB,4.0,2.0,0.1,0.5,0.1,0.0,0.0,0.0,0.0,0.0,5.9
18,"Bell, Vonn",CIN,@PIT,DB,4.0,2.8,0.0,0.4,0.0,0.0,0.0,0.0,0.0,2.0,5.9
19,"Abram, Johnathan",LVR,DEN,DB,4.2,1.0,0.0,0.7,0.1,0.0,0.0,0.0,0.0,0.0,5.8
20,"Clark, Chuck",BAL,@NEP,DB,3.8,1.9,0.2,0.3,0.0,0.2,0.2,0.0,0.0,0.0,5.8
21,"Jackson, Eddie",CHI,MIN,DB,4.5,1.1,0.0,0.4,0.1,0.2,0.1,0.0,0.0,0.0,5.8
22,"Harris, Anthony",MIN,@CHI,DB,3.8,2.2,0.0,0.6,0.2,0.0,0.0,0.0,0.0,0.0,5.8
23,"Mills, Jalen",PHI,@NYG,DB,3.9,1.2,0.2,0.5,0.2,0.1,0.0,0.0,0.0,0.0,5.6
24,"Byard, Kevin",TEN,IND,DB,3.9,1.5,0.0,0.5,0.2,0.1,0.0,0.0,0.0,0.0,5.5
25,"Jackson, Kareem",DEN,@LVR,DB,4.3,1.5,0.0,0.4,0.1,0.0,0.0,0.0,0.0,0.0,5.5
26,"Harris, Erik",LVR,DEN,DB,4.2,1.0,0.0,0.4,0.1,0.1,0.0,0.0,0.0,0.0,5.4
27,"Gardner-Johnson, Chauncey",NOS,SFO,DB,4.3,0.9,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,5.3
28,"Rapp, Taylor",LAR,SEA,DB,3.7,1.7,0.0,0.4,0.1,0.1,0.0,0.0,0.0,0.0,5.3
29,"Edmunds, Terrell",PIT,CIN,DB,3.8,1.5,0.1,0.6,0.0,0.0,0.0,0.0,0.0,0.0,5.3
30,"Boston, Tre",CAR,TBB,DB,3.6,1.7,0.0,0.5,0.1,0.1,0.1,0.0,0.0,0.0,5.3
31,"Elliott, DeShon",BAL,@NEP,DB,3.3,1.5,0.3,0.5,0.0,0.2,0.1,0.0,0.0,0.0,5.2
32,"Walker, Tracy",DET,WAS,DB,3.9,1.4,0.1,0.5,0.0,0.0,0.0,0.0,0.0,0.0,5.2
33,"Ward, Jimmie",SFO,@NOS,DB,3.6,1.2,0.1,0.5,0.1,0.1,0.0,0.0,0.0,0.0,5.1
34,"Phillips, Adrian",NEP,BAL,DB,3.6,1.8,0.0,0.3,0.1,0.0,0.0,0.0,0.0,0.0,5.0
35,"Harrison, Ronnie",CLE,HOU,DB,2.6,1.8,0.1,0.9,0.2,0.0,0.0,0.0,0.0,0.0,4.8
36,"Vaccaro, Kenny",TEN,IND,DB,3.5,1.5,0.1,0.4,0.1,0.0,0.0,0.0,0.0,0.0,4.8
37,"Reid, Justin",HOU,@CLE,DB,3.6,1.3,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,4.7
38,"Amos, Adrian",GBP,JAC,DB,3.7,1.1,0.1,0.3,0.0,0.0,0.0,0.0,0.0,0.0,4.7
39,"Thompson, Jalen",ARI,BUF,DB,3.6,0.8,0.0,0.4,0.1,0.0,0.0,0.0,0.0,0.0,4.6
40,"Whitehead, Jordan",TBB,@CAR,DB,3.2,1.5,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,4.5
41,"Everett, Deshazor",WAS,@DET,DB,3.4,0.7,0.0,0.5,0.1,0.1,0.0,0.0,0.0,0.0,4.5
42,"McCain, Bobby",MIA,LAC,DB,3.1,0.9,0.0,0.5,0.2,0.0,0.0,0.0,0.0,0.0,4.5
43,"Savage, Darnell",GBP,JAC,DB,3.3,1.2,0.0,0.3,0.1,0.1,0.0,0.0,0.0,0.0,4.4
44,"Williams, Marcus",NOS,SFO,DB,2.8,1.3,0.0,0.5,0.2,0.0,0.0,0.0,0.0,0.0,4.4
45,"Joseph, Karl",CLE,HOU,DB,2.8,1.4,0.0,0.5,0.2,0.0,0.0,0.0,0.0,0.0,4.4
46,"Diggs, Quandre",SEA,@LAR,DB,2.7,1.5,0.0,0.4,0.3,0.0,0.0,0.0,0.0,0.0,4.4
47,"Adderley, Nasir",LAC,@MIA,DB,3.3,0.8,0.0,0.3,0.1,0.0,0.0,0.0,1.0,0.0,4.2
48,"Love, Julian",NYG,PHI,DB,2.9,1.0,0.0,0.3,0.1,0.0,0.0,0.0,0.0,0.0,4.0
49,"Harmon, Duron",DET,WAS,DB,2.4,1.3,0.0,0.4,0.2,0.0,0.0,0.0,0.0,0.0,4.0
50,"McCourty, Devin",NEP,BAL,DB,2.7,1.0,0.0,0.4,0.2,0.0,0.0,0.0,0.0,0.0,4.0
51,"Blackmon, Julian",IND,@TEN,DB,2.6,0.5,0.1,0.5,0.1,0.0,0.0,0.0,0.0,0.0,3.7
52,"Hyde, Micah",BUF,@ARI,DB,2.8,1.1,0.0,0.2,0.0,0.0,0.0,0.0,0.0,1.0,3.7
53,"Neal, Ryan",SEA,@LAR,DB,2.5,0.7,0.0,0.3,0.2,0.0,0.0,0.0,0.0,0.0,3.6
54,"Murray, Eric",HOU,@CLE,DB,2.7,1.3,0.0,0.2,0.0,0.1,0.0,0.0,0.0,0.0,3.6
55,"Williams, Shawn",CIN,@PIT,DB,2.5,0.8,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.0,3.3
56,"Gipson, Tashaun",CHI,MIN,DB,2.1,0.8,0.0,0.3,0.1,0.0,0.0,0.0,0.0,0.0,3.1
57,"Sendejo, Andrew",CLE,HOU,DB,2.3,1.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,3.1
58,"Wilson, Jarrod",JAC,@GBP,DB,2.1,0.8,0.0,0.2,0.1,0.1,0.0,0.0,0.0,0.0,3.0
59,"Harris, Marcell",SFO,@NOS,DB,1.7,1.0,0.0,0.5,0.0,0.2,0.0,0.0,0.0,0.0,2.8
60,"Greene, Raven",GBP,JAC,DB,1.6,0.5,0.1,0.2,0.1,0.0,0.0,0.0,0.0,0.0,2.5
61,"Harris, Will",DET,WAS,DB,2.1,0.4,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,2.4
62,"Jones, Brandon",MIA,LAC,DB,1.7,0.6,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,2.1
63,"Heath, Jeff",LVR,DEN,DB,1.2,0.7,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.0,2.0
64,"Apke, Troy",WAS,@DET,DB,1.6,0.3,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.9
65,"Kearse, Jayron",DET,WAS,DB,1.3,1.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,1.0,1.9
66,"Wilson, Tavon",IND,@TEN,DB,1.5,0.4,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1.9
67,"Redwine, Sheldrick",CLE,HOU,DB,1.2,0.6,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,1.8
68,"Edwards, Mike",TBB,@CAR,DB,0.9,0.4,0.1,0.4,0.1,0.0,0.0,0.0,0.0,0.0,1.7
69,"Dugger, Kyle",NEP,BAL,DB,1.3,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.6
70,"Hooker, Amani",TEN,IND,DB,1.0,0.3,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.0,1.5
71,"Franklin, Sam",CAR,TBB,DB,0.9,0.4,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.4
72,"Brooks, Terrence",NEP,BAL,DB,1.1,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3
73,"Long, David",LAR,SEA,DB,1.0,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1.2
74,"Adams, Andrew",TBB,@CAR,DB,0.9,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,1.1
75,"Banjo, Chris",ARI,BUF,DB,0.7,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
76,"Addae, Jahleel",LAC,@MIA,DB,0.5,0.4,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,1.0
77,"Thomas, Michael",HOU,@CLE,DB,0.7,0.3,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.9
78,"Odum, George",IND,@TEN,DB,0.6,0.2,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.8
79,"Marshall, Trey",DEN,@LVR,DB,0.5,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6
80,"Moore, A.J.",HOU,@CLE,DB,0.4,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.5
81,"Parks, Will",PHI,@NYG,DB,0.4,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
82,"Swearinger, D.J.",NOS,SFO,DB,0.3,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
83,"Wallace, K'Von",PHI,@NYG,DB,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4
84,"Neal, Siran",BUF,@ARI,DB,0.2,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.4
85,"Riley, Curtis",MIN,@CHI,DB,0.4,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4
86,"Randall, Damarious",SEA,@LAR,DB,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4
87,"Scott, Vernon",GBP,JAC,DB,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
88,"Thomas, Daniel",JAC,@GBP,DB,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
89,"Reaves, Jeremy",WAS,@DET,DB,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
90,"Wilson, Brandon",CIN,@PIT,DB,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.2
91,"Fejedelem, Clayton",MIA,LAC,DB,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
92,"Hartsfield, Myles",CAR,TBB,DB,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
93,"Scott, Nick",LAR,SEA,DB,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
