Rank,Player,Team,Opp,Position,Tack,Asst,Scks,PassDef,Int,FumFrc,Fum,DefTD,Punt Ret Yds,Kick Ret Yds,Pts
75,"Allen, Ricardo",ATL,TBB,DB,2.4,1.2,0.0,0.5,0.1,0.0,0.0,0.0,0.0,0.0,3.7
76,"Harmon, Duron",DET,@TEN,DB,2.6,0.9,0.0,0.3,0.2,0.0,0.0,0.0,0.0,0.0,3.7
77,"Burris, Juston",CAR,@GBP,DB,2.2,1.6,0.0,0.4,0.1,0.0,0.0,0.0,0.0,0.0,3.5
78,"Ford, Johnathan",PHI,@ARI,DB,2.7,0.8,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,3.3
79,"Greene, Raven",GBP,CAR,DB,2.1,0.6,0.1,0.4,0.1,0.0,0.0,0.0,0.0,0.0,3.1
80,"Kearse, Jayron",DET,@TEN,DB,2.3,1.1,0.0,0.1,0.0,0.1,0.0,0.0,0.0,1.0,3.1
81,"Love, Julian",NYG,CLE,DB,2.3,0.6,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.0,2.9
82,"Dugger, Kyle",NEP,@MIA,DB,2.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.7
83,"Williams, Shawn",CIN,PIT,DB,2.0,0.6,0.0,0.2,0.0,0.0,0.0,0.0,0.0,3.0,2.6
84,"Wingard, Andrew",JAC,@BAL,DB,1.7,0.8,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.0,2.5
85,"Neal, Ryan",SEA,@WAS,DB,1.9,0.5,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.0,2.5
86,"Heath, Jeff",LVR,LAC,DB,1.2,0.7,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.0,2.5
87,"Jones, Brandon",MIA,NEP,DB,1.9,0.8,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,2.4
88,"Redwine, Sheldrick",CLE,@NYG,DB,1.8,0.7,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,2.4
89,"Thompson, Deionte",ARI,PHI,DB,1.9,0.7,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,2.4
90,"Redmond, Will",GBP,CAR,DB,1.7,0.7,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,2.3
91,"Hooker, Amani",TEN,DET,DB,1.2,0.5,0.0,0.4,0.2,0.0,0.0,0.0,0.0,0.0,2.2
92,"Joseph, Karl",CLE,@NYG,DB,1.6,0.6,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.0,2.2
93,"Bush, Deon",CHI,@MIN,DB,1.5,0.3,0.0,0.3,0.1,0.0,0.0,0.0,0.0,0.0,2.1
94,"Wilson, Tavon",IND,HOU,DB,1.7,0.4,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,2.1
95,"Thompson, Darian",DAL,SFO,DB,1.3,1.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
96,"Franklin, Sam",CAR,@GBP,DB,1.4,0.5,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.9
97,"Marshall, Trey",DEN,BUF,DB,1.4,0.5,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1.8
98,"Harris, Will",DET,@TEN,DB,1.5,0.5,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1.8
99,"Apke, Troy",WAS,SEA,DB,1.4,0.4,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.8
100,"Edwards, Mike",TBB,@ATL,DB,0.9,0.3,0.0,0.4,0.1,0.0,0.0,0.0,0.0,0.0,1.7
101,"Blair, Marquise",SEA,@WAS,DB,1.1,0.5,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,1.6
102,"Banjo, Chris",ARI,PHI,DB,1.1,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5
103,"Epps, Marcus",PHI,@ARI,DB,0.9,0.4,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.3
104,"Marlowe, Dean",BUF,@DEN,DB,1.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1.2
105,"Addae, Jahleel",LAC,@LVR,DB,0.7,0.4,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,1.2
106,"Brooks, Terrence",NEP,@MIA,DB,0.9,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1
107,"Moore, A.J.",HOU,@IND,DB,0.6,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.8
108,"Odum, George",IND,HOU,DB,0.5,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.7
109,"Adams, Andrew",TBB,@ATL,DB,0.5,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.7
110,"Swearinger, D.J.",NOS,KCC,DB,0.4,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.6
111,"Long, David",LAR,NYJ,DB,0.5,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.5
112,"Neal, Siran",BUF,@DEN,DB,0.3,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.5
113,"Scott, Nick",LAR,NYJ,DB,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4
114,"Watts, Armani",KCC,@NOS,DB,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.4
115,"Wilson, Brandon",CIN,PIT,DB,0.2,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,50.0,0.4
116,"Parks, Will",PHI,@ARI,DB,0.4,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4
117,"Randall, Damarious",SEA,@WAS,DB,0.3,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.4
118,"Hawkins, Jaylinn",ATL,TBB,DB,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3
119,"Wallace, K'Von",PHI,@ARI,DB,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3
120,"Parker, Steven",DAL,SFO,DB,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3
121,"Burgess, Terrell",LAR,NYJ,DB,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
122,"Reaves, Jeremy",WAS,SEA,DB,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
123,"Neasman, Sharrod",ATL,TBB,DB,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
124,"Fejedelem, Clayton",MIA,NEP,DB,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
125,"Hartsfield, Myles",CAR,@GBP,DB,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
126,"Scott, Vernon",GBP,CAR,DB,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
127,"Brooks, Antoine",PIT,@CIN,DB,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
128,"Allen, Marcus",PIT,@CIN,DB,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
129,"Houston-Carson, DeAndre",CHI,@MIN,DB,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
130,"Davis, Sean",PIT,@CIN,DB,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
131,"Ladler, Kenny",WAS,SEA,DB,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
132,"Levine, Anthony",BAL,JAC,DB,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
133,"Hartage, Montre",NYG,CLE,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134,"Gilchrist, Marcus",BAL,JAC,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0

