Rank,Player,Team,Opp,Position,Tack,Asst,Scks,PassDef,Int,FumFrc,Fum,DefTD,Pts
1,"Donald, Aaron",LAR,ARI,DL,2.1,1.2,0.9,0.1,0.0,0.3,0.1,0.0,4.9
2,"Allen, Jonathan",WAS,@PHI,DL,3.1,1.6,0.3,0.0,0.0,0.0,0.0,0.0,4.6
3,"Jones, Chris",KCC,LAC,DL,2.1,1.3,0.7,0.2,0.0,0.1,0.0,0.0,4.5
4,"Simmons, Jeffery",TEN,@HOU,DL,1.9,1.4,0.3,0.5,0.0,0.1,0.1,0.0,3.8
5,"Cox, Fletcher",PHI,WAS,DL,2.1,0.9,0.5,0.1,0.0,0.2,0.0,0.0,3.7
6,"Wilkins, Christian",MIA,@BUF,DL,1.9,1.7,0.1,0.3,0.1,0.0,0.0,0.0,3.6
7,"Joseph, Sebastian",LAR,ARI,DL,2.6,1.2,0.1,0.1,0.0,0.1,0.0,0.0,3.5
8,"Payne, Da'Ron",WAS,@PHI,DL,1.7,1.6,0.4,0.1,0.0,0.2,0.0,0.0,3.5
9,"Buckner, DeForest",IND,JAC,DL,2.1,1.3,0.3,0.1,0.0,0.1,0.1,0.0,3.5
10,"Richardson, Sheldon",CLE,PIT,DL,2.1,1.4,0.2,0.2,0.0,0.0,0.0,0.0,3.5
11,"Jarrett, Grady",ATL,@TBB,DL,1.8,1.8,0.3,0.0,0.0,0.0,0.0,0.0,3.4
12,"Short, Kawann",CAR,NOS,DL,1.8,0.9,0.5,0.0,0.0,0.0,0.0,0.0,3.4
13,"Oliver, Ed",BUF,MIA,DL,1.8,0.8,0.4,0.1,0.0,0.2,0.0,0.0,3.3
14,"Tomlinson, Dalvin",NYG,DAL,DL,1.8,1.7,0.2,0.3,0.0,0.0,0.0,0.0,3.3
15,"Ioannidis, Matt",WAS,@PHI,DL,1.7,0.8,0.6,0.0,0.0,0.0,0.0,0.0,3.3
16,"Ridgeway, Hassan",PHI,WAS,DL,2.1,0.8,0.4,0.0,0.0,0.0,0.0,0.0,3.3
17,"Guy, Lawrence",NEP,NYJ,DL,2.3,1.3,0.1,0.0,0.0,0.0,0.0,0.0,3.3
18,"Clark, Kenny",GBP,@CHI,DL,2.1,1.1,0.3,0.1,0.0,0.1,0.0,0.0,3.2
19,"Suh, Ndamukong",TBB,ATL,DL,1.9,1.0,0.3,0.2,0.0,0.1,0.1,0.0,3.2
20,"Godchaux, Davon",MIA,@BUF,DL,2.0,1.8,0.1,0.0,0.0,0.0,0.0,0.0,3.1
21,"Onyemata, David",NOS,@CAR,DL,1.5,1.1,0.4,0.2,0.1,0.0,0.0,0.0,3.1
