Rank,Player,Team,Opp,Position,Tack,Asst,Scks,PassDef,Int,FumFrc,Fum,DefTD,Punt Ret Yds,Kick Ret Yds,Pts
1,"Curl, Kamren",WAS,CIN,DB,5.5,2.1,0.4,0.8,0.4,0.1,0.0,0.0,0.0,0.0,8.6
2,"Adams, Jamal",SEA,ARI,DB,5.1,1.5,0.6,0.6,0.2,0.1,0.0,0.0,0.0,0.0,7.6
3,"Maye, Marcus",NYJ,@LAC,DB,5.0,2.1,0.2,0.7,0.2,0.1,0.0,0.0,0.0,0.0,7.5
4,"Jenkins, Malcolm",NOS,ATL,DB,4.7,1.7,0.2,1.1,0.2,0.1,0.0,0.0,0.0,0.0,7.5
5,"Baker, Budda",ARI,@SEA,DB,5.6,1.6,0.1,0.4,0.1,0.1,0.0,0.0,0.0,0.0,7.3
6,"Thomas, Daniel",JAC,PIT,DB,5.6,1.5,0.0,0.4,0.2,0.0,0.0,0.0,0.0,0.0,7.2
7,"Chinn, Jeremy",CAR,DET,DB,4.9,2.5,0.1,0.6,0.1,0.0,0.0,0.0,0.0,0.0,7.1
8,"Bates, Jessie",CIN,@WAS,DB,4.6,2.2,0.0,1.0,0.2,0.0,0.0,0.0,0.0,0.0,7.1
9,"Rowe, Eric",MIA,@DEN,DB,4.8,1.7,0.0,1.0,0.2,0.1,0.0,0.0,0.0,0.0,7.1
10,"Wilson, Donovan",DAL,@MIN,DB,5.0,1.3,0.3,0.3,0.0,0.2,0.1,0.0,0.0,0.0,6.6
11,"Jenkins, Rayshawn",LAC,NYJ,DB,4.7,1.9,0.1,0.4,0.2,0.0,0.0,0.0,0.0,0.0,6.6
12,"Johnson, John",LAR,@TBB,DB,4.4,2.4,0.0,0.5,0.2,0.0,0.0,0.0,0.0,0.0,6.5
13,"Simmons, Justin",DEN,MIA,DB,4.3,1.3,0.0,0.6,0.3,0.0,0.0,0.0,0.0,0.0,6.2
14,"Smith, Harrison",MIN,DAL,DB,4.1,1.6,0.0,0.7,0.3,0.1,0.1,0.0,0.0,0.0,6.2
15,"Edmunds, Terrell",PIT,@JAC,DB,4.3,1.4,0.1,0.7,0.1,0.1,0.0,0.0,0.0,0.0,6.0
16,"Neal, Keanu",ATL,@NOS,DB,4.7,1.4,0.1,0.3,0.1,0.0,0.0,0.0,0.0,0.0,6.0
17,"Gardner-Johnson, Chauncey",NOS,ATL,DB,4.7,1.1,0.1,0.5,0.0,0.0,0.0,0.0,0.0,0.0,5.9
18,"Walker, Tracy",DET,@CAR,DB,4.4,1.6,0.1,0.5,0.0,0.0,0.0,0.0,0.0,0.0,5.9
19,"Fuller, Jordan",LAR,@TBB,DB,3.7,1.7,0.0,0.7,0.3,0.0,0.0,0.0,0.0,0.0,5.8
20,"Winfield Jr., Antoine",TBB,LAR,DB,3.8,1.6,0.2,0.7,0.2,0.1,0.0,0.0,0.0,0.0,5.8
21,"Byard, Kevin",TEN,@BAL,DB,4.1,1.4,0.0,0.4,0.2,0.1,0.0,0.0,0.0,0.0,5.7
22,"Bell, Vonn",CIN,@WAS,DB,3.8,2.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,5.7
23,"Harris, Anthony",MIN,DAL,DB,3.7,2.0,0.0,0.7,0.2,0.0,0.0,0.0,0.0,0.0,5.7
24,"Sorensen, Daniel",KCC,@LVR,DB,4.2,1.5,0.0,0.3,0.2,0.1,0.0,0.0,0.0,0.0,5.6
25,"Davis, Ashtyn",NYJ,@LAC,DB,4.0,1.1,0.0,0.7,0.1,0.0,0.0,0.0,0.0,0.0,5.5
26,"Reid, Justin",HOU,NEP,DB,4.3,1.6,0.0,0.3,0.1,0.0,0.0,0.0,0.0,0.0,5.5
27,"Phillips, Adrian",NEP,@HOU,DB,3.9,2.1,0.0,0.3,0.1,0.0,0.0,0.0,0.0,0.0,5.5
28,"Harrison, Ronnie",CLE,PHI,DB,3.1,1.7,0.1,0.9,0.1,0.0,0.0,0.0,0.0,0.0,5.2
29,"Fitzpatrick, Minkah",PIT,@JAC,DB,3.1,1.4,0.1,0.5,0.3,0.1,0.1,0.0,0.0,0.0,5.1
30,"Clark, Chuck",BAL,TEN,DB,3.4,1.8,0.2,0.3,0.0,0.2,0.2,0.0,0.0,0.0,5.1
31,"Mathieu, Tyrann",KCC,@LVR,DB,3.6,0.9,0.0,0.6,0.2,0.0,0.0,0.0,0.0,0.0,5.1
32,"Willis, Khari",IND,GBP,DB,3.9,1.1,0.1,0.2,0.1,0.0,0.0,0.0,0.0,0.0,5.0
33,"McLeod, Rodney",PHI,@CLE,DB,3.5,1.2,0.0,0.5,0.1,0.1,0.1,0.0,0.0,0.0,5.0
34,"Whitehead, Jordan",TBB,LAR,DB,3.4,1.7,0.2,0.2,0.1,0.1,0.0,0.0,0.0,0.0,4.9
35,"Wilson, Jarrod",JAC,PIT,DB,3.4,1.7,0.0,0.3,0.2,0.0,0.0,0.0,0.0,0.0,4.9
36,"Amos, Adrian",GBP,@IND,DB,3.6,1.0,0.1,0.4,0.1,0.0,0.0,0.0,0.0,0.0,4.8
37,"Jackson, Kareem",DEN,MIA,DB,3.6,1.4,0.0,0.3,0.1,0.0,0.0,0.0,0.0,0.0,4.8
38,"Mills, Jalen",PHI,@CLE,DB,3.3,1.0,0.1,0.4,0.1,0.1,0.0,0.0,0.0,0.0,4.7
39,"Boston, Tre",CAR,DET,DB,3.2,1.4,0.0,0.4,0.1,0.1,0.1,0.0,0.0,0.0,4.7
