Rank,Player,Team,Opp,Position,Tack,Asst,Scks,PassDef,Int,FumFrc,Fum,DefTD,Punt Ret Yds,Kick Ret Yds,Pts
1,"Baker, Budda",ARI,@NEP,DB,6.7,2.0,0.1,0.4,0.1,0.1,0.1,0.0,0.0,0.0,8.8
2,"Poyer, Jordan",BUF,LAC,DB,5.7,2.1,0.2,0.4,0.2,0.1,0.1,0.0,0.0,0.0,7.9
3,"Wilson, Donovan",DAL,WAS,DB,5.0,2.2,0.3,0.3,0.0,0.4,0.2,0.0,0.0,0.0,7.5
4,"Adams, Jamal",SEA,@PHI,DB,5.0,1.6,0.6,0.6,0.2,0.1,0.0,0.0,0.0,0.0,7.5
5,"Simmons, Justin",DEN,NOS,DB,5.1,1.4,0.0,0.8,0.4,0.0,0.0,0.0,0.0,0.0,7.5
6,"Peppers, Jabrill",NYG,@CIN,DB,5.2,1.8,0.2,0.7,0.1,0.1,0.1,0.0,13.0,1.0,7.4
7,"Curl, Kamren",WAS,@DAL,DB,4.7,2.1,0.3,0.5,0.3,0.1,0.0,0.0,0.0,0.0,7.3
8,"Jenkins, Malcolm",NOS,@DEN,DB,4.6,1.7,0.2,1.0,0.2,0.1,0.0,0.0,0.0,0.0,7.2
9,"Jenkins, Rayshawn",LAC,@BUF,DB,5.0,2.0,0.1,0.5,0.2,0.0,0.0,0.0,0.0,0.0,7.1
10,"Abram, Johnathan",LVR,@ATL,DB,5.4,1.2,0.0,0.7,0.1,0.0,0.0,0.0,0.0,0.0,7.0
11,"Johnson, John",LAR,SFO,DB,4.6,2.8,0.0,0.6,0.2,0.0,0.0,0.0,0.0,0.0,7.0
12,"Bush, Deon",CHI,@GBP,DB,5.0,1.2,0.0,0.7,0.2,0.2,0.1,0.0,0.0,0.0,7.0
13,"Maye, Marcus",NYJ,MIA,DB,4.6,2.0,0.1,0.6,0.2,0.1,0.1,0.0,0.0,0.0,6.9
14,"Bates, Jessie",CIN,NYG,DB,4.3,2.0,0.0,1.0,0.3,0.0,0.0,0.0,0.0,0.0,6.8
15,"Byard, Kevin",TEN,@IND,DB,4.8,2.0,0.0,0.6,0.2,0.0,0.0,0.0,0.0,0.0,6.8
16,"Fuller, Jordan",LAR,SFO,DB,4.0,1.8,0.0,0.8,0.4,0.0,0.0,0.0,0.0,0.0,6.5
17,"Chinn, Jeremy",CAR,@MIN,DB,4.5,2.4,0.1,0.6,0.1,0.0,0.0,0.0,0.0,0.0,6.5
