Rank,Player,Team,Opp,Position,Tack,Asst,Scks,PassDef,Int,FumFrc,Fum,DefTD,Punt Ret Yds,Kick Ret Yds,Pts
26,"Murphy, Byron",ARI,@NYJ,DB,2.9,0.8,0.0,0.6,0.1,0.0,0.0,0.0,0.0,0.0,4.0
27,"Joseph, Johnathan",ARI,@NYJ,DB,2.5,0.8,0.0,0.7,0.1,0.1,0.0,0.0,0.0,0.0,4.0
28,"Wiltz, Jomal",MIA,@SFO,DB,2.8,1.2,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,3.9
29,"Fuller, Kendall",WAS,LAR,DB,2.4,0.8,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.0,3.9
30,"Ramsey, Jalen",LAR,@WAS,DB,3.0,0.5,0.0,0.4,0.1,0.1,0.0,0.0,0.0,0.0,3.9
31,"Skrine, Buster",CHI,TBB,DB,3.2,0.5,0.0,0.4,0.0,0.1,0.0,0.0,0.0,0.0,3.9
32,"Moreland, Jimmy",WAS,LAR,DB,2.9,0.9,0.0,0.3,0.1,0.0,0.0,0.0,0.0,0.0,3.8
33,"Mullen, Trayvon",LVR,@KCC,DB,2.8,0.7,0.0,0.5,0.1,0.0,0.0,0.0,0.0,0.0,3.8
34,"Witherspoon, Ahkello",SFO,MIA,DB,2.8,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,3.8
35,"Lattimore, Marshon",NOS,LAC,DB,2.9,0.6,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,3.8
36,"Hill, Troy",LAR,@WAS,DB,2.8,0.6,0.0,0.4,0.1,0.0,0.0,0.0,0.0,0.0,3.7
37,"Norman, Josh",BUF,@TEN,DB,2.7,0.7,0.0,0.3,0.0,0.1,0.1,0.0,0.0,0.0,3.7
38,"Johnson, Jaylon",CHI,TBB,DB,2.4,0.6,0.0,0.7,0.0,0.1,0.0,0.0,0.0,0.0,3.6
39,"Needham, Nik",MIA,@SFO,DB,2.4,1.4,0.0,0.3,0.1,0.0,0.0,0.0,0.0,0.0,3.6
40,"Sheffield, Kendall",ATL,CAR,DB,2.5,1.2,0.0,0.2,0.1,0.1,0.0,0.0,0.0,4.0,3.5
41,"Dean, Jamel",TBB,@CHI,DB,2.1,0.4,0.0,0.9,0.1,0.0,0.0,0.0,0.0,0.0,3.5
42,"Peters, Marcus",BAL,CIN,DB,2.1,0.5,0.0,0.7,0.2,0.0,0.0,0.0,0.0,0.0,3.5
43,"Rhodes, Xavier",IND,@CLE,DB,2.3,0.3,0.0,0.6,0.2,0.0,0.0,0.0,0.0,0.0,3.5
44,"Peterson, Patrick",ARI,@NYJ,DB,2.6,0.5,0.0,0.4,0.1,0.0,0.0,0.0,2.0,0.0,3.5
45,"Hughes, Mike",MIN,@SEA,DB,2.8,0.4,0.0,0.3,0.0,0.1,0.0,0.0,4.0,0.0,3.4
46,"White, Tre'Davious",BUF,@TEN,DB,2.1,0.5,0.0,0.6,0.2,0.1,0.1,0.0,0.0,0.0,3.4
47,"Smith, Tye",TEN,BUF,DB,2.2,0.9,0.0,0.5,0.1,0.1,0.0,0.0,0.0,0.0,3.4
48,"Jackson, Donte",CAR,@ATL,DB,1.9,0.9,0.0,0.6,0.2,0.0,0.0,0.0,0.0,0.0,3.3
49,"Elder, Corn",CAR,@ATL,DB,2.1,1.1,0.0,0.6,0.1,0.0,0.0,0.0,0.0,0.0,3.3
50,"Hargreaves, Vernon",HOU,JAC,DB,2.6,0.4,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,3.3
51,"Johnson, Lonnie",HOU,JAC,DB,2.6,0.3,0.0,0.2,0.0,0.1,0.0,0.0,0.0,0.0,3.1
52,"King, Desmond",TEN,BUF,DB,2.6,0.5,0.1,0.1,0.0,0.0,0.0,0.0,4.0,6.0,3.1
53,"Lawson, Nevin",LVR,@KCC,DB,2.5,0.6,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,3.1
54,"Griffin, Shaq",SEA,MIN,DB,2.1,0.6,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,2.9
55,"Worley, Daryl",BUF,@TEN,DB,2.3,0.7,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,2.9
56,"Johnson, Kevin",CLE,IND,DB,1.9,0.9,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,2.9
57,"Verrett, Jason",SFO,MIA,DB,2.2,0.9,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,2.9
58,"Ya-Sin, Rock",IND,@CLE,DB,2.2,0.2,0.1,0.3,0.0,0.0,0.0,0.0,0.0,0.0,2.8
59,"Robey, Nickell",PHI,@PIT,DB,2.1,0.8,0.1,0.2,0.0,0.1,0.0,0.0,0.0,0.0,2.8
60,"Igbinoghene, Noah",MIA,@SFO,DB,2.0,0.6,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,2.7
61,"Ballentine, Corey",NYJ,ARI,DB,2.2,0.7,0.0,0.2,0.0,0.0,0.0,0.0,0.0,11.0,2.7
62,"Moreau, Fabian",WAS,LAR,DB,1.6,0.8,0.0,0.3,0.2,0.0,0.0,0.0,0.0,0.0,2.7
63,"Ward, Charvarius",KCC,LVR,DB,2.0,0.6,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,2.6
64,"Douglas, Rasul",CAR,@ATL,DB,1.7,0.7,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,2.6
65,"Brown, Anthony",DAL,NYG,DB,1.7,0.8,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,2.6
66,"Williams, P.J.",NOS,LAC,DB,2.1,0.4,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.0,2.6
67,"Joyner, Lamarcus",LVR,@KCC,DB,2.2,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,2.6
68,"Smith, Jimmy",BAL,CIN,DB,2.2,0.3,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,2.6
69,"LeBlanc, Cre'von",PHI,@PIT,DB,1.5,0.6,0.1,0.4,0.1,0.1,0.0,0.0,0.0,0.0,2.5
70,"Jones, Byron",MIA,@SFO,DB,1.9,0.7,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,2.5
71,"Dunbar, Quinton",SEA,MIN,DB,1.6,0.4,0.0,0.4,0.1,0.0,0.0,0.0,0.0,0.0,2.4
72,"Mitchell, Terrance",CLE,IND,DB,1.4,0.5,0.0,0.5,0.1,0.1,0.0,0.0,0.0,0.0,2.4
73,"Fenton, Rashad",KCC,LVR,DB,1.4,0.4,0.1,0.4,0.1,0.1,0.0,0.0,0.0,0.0,2.3
74,"Yiadom, Isaac",NYG,@DAL,DB,1.4,0.9,0.0,0.3,0.0,0.1,0.0,0.0,0.0,0.0,2.3
75,"Sims, LeShaun",CIN,@BAL,DB,1.4,0.5,0.0,0.4,0.1,0.0,0.0,0.0,0.0,2.0,2.3
76,"Williams, Darious",LAR,@WAS,DB,1.4,0.1,0.0,0.4,0.2,0.0,0.0,0.0,0.0,0.0,2.2
77,"Kirkpatrick, Dre",ARI,@NYJ,DB,1.9,0.3,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,2.2
78,"Phillips, Darius",CIN,@BAL,DB,0.7,0.3,0.0,0.4,0.1,0.0,0.0,0.0,0.0,19.0,1.6
79,"Carrie, Travis",IND,@CLE,DB,0.9,0.4,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.0,1.6
80,"Amadi, Ugo",SEA,MIN,DB,1.2,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.5
81,"Robinson, Patrick",NOS,LAC,DB,1.1,0.1,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.5
82,"Averett, Anthony",BAL,CIN,DB,1.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3
83,"Pride, Troy",CAR,@ATL,DB,0.8,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
84,"Thomas, Tavierre",CLE,IND,DB,0.8,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0
85,"Holmes, Darney",NYG,@DAL,DB,0.7,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9
86,"Sutton, Cameron",PIT,PHI,DB,0.5,0.3,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.9
87,"Wreh-Wilson, Blidi",ATL,CAR,DB,0.4,0.2,0.0,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.9
88,"Dantzler, Cameron",MIN,@SEA,DB,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
89,"Peterson, Kevin",ARI,@NYJ,DB,0.5,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.6
90,"Claybrooks, Chris",JAC,@HOU,DB,0.4,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,1.0,0.5
91,"Moore, Tarvarius",SFO,MIA,DB,0.2,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.4
92,"Hamilton, Antonio",KCC,LVR,DB,0.3,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.4
93,"Darby, Ronald",WAS,LAR,DB,0.3,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.4
94,"Jackson, Chris",TEN,BUF,DB,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3
95,"Layne, Justin",PIT,PHI,DB,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3
96,"Kalu, Joshua",TEN,BUF,DB,0.2,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.3
97,"Facyson, Brandon",LAC,@NOS,DB,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3
98,"Johnson, Danny",WAS,LAR,DB,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.3
99,"Gaines, Phillip",HOU,JAC,DB,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3
100,"Rodgers, Isaiah",IND,@CLE,DB,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2
101,"Brooks, Nate",MIA,@SFO,DB,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
102,"Boyd, Kris",MIN,@SEA,DB,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
103,"Lewis, Ryan",NYG,@DAL,DB,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
104,"Ojemudia, Michael",DEN,Bye,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
105,"Watson, Brandon",JAC,@HOU,DB,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
106,"Webster, Ken",SFO,MIA,DB,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
107,"Johnson, Isaiah",LVR,@KCC,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
108,"Crossen, Keion",HOU,JAC,DB,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
109,"Stewart, M.J.",CLE,IND,DB,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
110,"Jones, Sidney",JAC,@HOU,DB,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
111,"Jones, Jonathan",NEP,Bye,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
112,"Smith, Ryan",TBB,@CHI,DB,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1
113,"Williams, Brandon",ARI,@NYJ,DB,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
114,"Nixon, Keisean",LVR,@KCC,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
115,"Toliver, Kevin",DEN,Bye,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,"Mabin, Greg",CIN,@BAL,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,"Bausby, DeVante",DEN,Bye,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,"Callahan, Bryce",DEN,Bye,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,"Aikens, Walt",TEN,BUF,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120,"Bethel, Justin",NEP,Bye,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121,"McCourty, Jason",NEP,Bye,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0

