Rank,Player,Team,Opp,Position,Tack,Asst,Scks,PassDef,Int,FumFrc,Fum,DefTD,Punt Ret Yds,Kick Ret Yds,Pts
1,"Ryan, Logan",NYG,PHI,DB,4.7,1.5,0.1,0.8,0.1,0.2,0.0,0.0,0.0,0.0,6.9
2,"Butler, Malcolm",TEN,IND,DB,4.4,1.1,0.0,0.9,0.1,0.0,0.0,0.0,0.0,0.0,6.1
3,"Haden, Joe",PIT,CIN,DB,4.3,0.7,0.0,0.9,0.2,0.0,0.0,0.0,0.0,0.0,6.1
4,"Moore, Kenny",IND,@TEN,DB,4.0,1.1,0.1,0.6,0.2,0.0,0.0,0.0,0.0,0.0,5.7
5,"Johnson, Taron",BUF,@ARI,DB,4.6,1.1,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,5.5
6,"Lattimore, Marshon",NOS,SFO,DB,4.1,0.9,0.0,0.7,0.1,0.0,0.0,0.0,0.0,0.0,5.5
7,"Peters, Marcus",BAL,@NEP,DB,3.0,0.7,0.1,0.9,0.3,0.3,0.2,0.0,0.0,0.0,5.5
8,"Hill, Troy",LAR,SEA,DB,3.9,1.3,0.0,0.6,0.1,0.0,0.0,0.0,0.0,0.0,5.4
9,"Gladney, Jeff",MIN,@CHI,DB,4.2,1.0,0.0,0.3,0.1,0.1,0.0,0.0,2.0,0.0,5.2
10,"Bradberry, James",NYG,PHI,DB,3.0,0.8,0.0,1.1,0.3,0.1,0.1,0.0,0.0,0.0,5.2
11,"Joyner, Lamarcus",LVR,DEN,DB,4.2,1.2,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,5.2
12,"Ward, Denzel",CLE,HOU,DB,3.2,0.8,0.0,1.1,0.1,0.1,0.0,0.0,0.0,1.0,5.1
13,"Peterson, Patrick",ARI,BUF,DB,3.9,0.5,0.0,0.5,0.2,0.0,0.0,0.0,0.0,0.0,5.1
14,"Nelson, Steven",PIT,CIN,DB,3.7,0.7,0.0,0.5,0.2,0.0,0.0,0.0,0.0,0.0,4.9
15,"Jenkins, Janoris",NOS,SFO,DB,3.5,0.9,0.0,0.6,0.1,0.0,0.0,0.0,0.0,0.0,4.9
