Rank,Player,Team,Opp,Position,Tack,Asst,Scks,PassDef,Int,FumFrc,Fum,DefTD,Pts
1,"Pierre-Paul, Jason",TBB,@ATL,DL,3.2,1.3,0.8,0.4,0.2,0.2,0.1,0.0,6.5
2,"Garrett, Myles",CLE,@NYG,DL,2.8,1.2,1.1,0.1,0.0,0.3,0.1,0.0,6.1
3,"Bosa, Nick",SFO,@DAL,DL,2.5,1.5,0.8,0.2,0.0,0.1,0.1,0.0,5.4
4,"Graham, Brandon",PHI,@ARI,DL,2.8,1.0,0.8,0.0,0.0,0.3,0.1,0.0,5.3
5,"Casey, Jurrell",DEN,BUF,DL,2.5,1.5,0.7,0.4,0.0,0.1,0.0,0.0,5.1
6,"Harris, Shelby",DEN,BUF,DL,2.3,1.0,0.8,0.5,0.0,0.2,0.0,0.0,5.0
7,"Tuitt, Stephon",PIT,@CIN,DL,2.8,1.3,0.6,0.2,0.0,0.1,0.0,0.0,5.0
8,"Sweat, Montez",WAS,SEA,DL,2.3,1.3,0.6,0.2,0.1,0.2,0.0,0.0,4.8
9,"Hunter, Danielle",MIN,CHI,DL,2.4,1.2,0.7,0.1,0.0,0.2,0.0,0.0,4.8
10,"Ogbah, Emmanuel",MIA,NEP,DL,2.0,1.3,0.7,0.5,0.0,0.3,0.0,0.0,4.7
11,"Bosa, Joey",LAC,@LVR,DL,2.4,0.9,0.7,0.1,0.0,0.1,0.1,0.0,4.6
12,"Lawrence, Demarcus",DAL,SFO,DL,2.2,1.7,0.5,0.2,0.0,0.2,0.1,0.0,4.5
13,"Vernon, Olivier",CLE,@NYG,DL,2.3,0.9,0.7,0.2,0.0,0.1,0.1,0.0,4.5
14,"Watt, J.J.",HOU,@IND,DL,2.1,1.0,0.4,0.7,0.1,0.2,0.1,0.0,4.5
15,"Jones, Dre'Mont",DEN,BUF,DL,2.7,1.4,0.3,0.2,0.1,0.1,0.0,0.0,4.4
16,"Dunlap, Carlos",SEA,@WAS,DL,2.0,1.3,0.7,0.2,0.0,0.1,0.0,0.0,4.4
17,"Barnett, Derek",PHI,@ARI,DL,2.6,0.9,0.6,0.0,0.0,0.1,0.0,0.0,4.3
18,"Hyder, Kerry",SFO,@DAL,DL,2.2,1.2,0.6,0.1,0.0,0.0,0.0,0.0,4.2
19,"Burns, Brian",CAR,@GBP,DL,1.9,1.4,0.5,0.2,0.0,0.2,0.0,0.0,4.1
20,"Williams, Quinnen",NYJ,@LAR,DL,2.1,1.7,0.4,0.2,0.0,0.2,0.0,0.0,4.1
21,"Lawson, Carl",CIN,PIT,DL,2.1,1.4,0.6,0.0,0.0,0.1,0.0,0.0,4.0
22,"Jordan, Cameron",NOS,KCC,DL,2.1,1.0,0.7,0.1,0.0,0.0,0.0,0.0,4.0
23,"Smith, Aldon",DAL,SFO,DL,2.3,1.2,0.4,0.1,0.0,0.0,0.0,0.0,4.0
24,"Crosby, Maxx",LVR,LAC,DL,1.8,1.3,0.6,0.2,0.0,0.1,0.0,0.0,3.9
25,"Hand, Da'Shawn",DET,@TEN,DL,2.2,1.2,0.3,0.3,0.0,0.1,0.1,0.0,3.9
26,"Okwara, Romeo",DET,@TEN,DL,2.1,1.1,0.5,0.1,0.0,0.1,0.1,0.0,3.9
