Rank,Player,Team,Opp,Position,Tack,Asst,Scks,PassDef,Int,FumFrc,Fum,DefTD,Punt Ret Yds,Kick Ret Yds,Pts
1,"Chinn, Jeremy",CAR,LVR,DB,5.4,1.4,0.2,0.6,0.2,0.1,0.0,0.0,0.0,0.0,7.3
2,"Walker, Tracy",DET,CHI,DB,5.5,1.4,0.1,0.7,0.2,0.1,0.0,0.0,0.0,0.0,7.3
3,"Baker, Budda",ARI,@SFO,DB,5.8,2.1,0.1,0.3,0.0,0.1,0.1,0.0,0.0,0.0,7.3
4,"Peppers, Jabrill",NYG,PIT,DB,5.4,1.8,0.1,0.3,0.1,0.2,0.0,0.0,4.0,4.0,7.1
5,"Winfield Jr., Antoine",TBB,@NOS,DB,4.7,0.8,0.1,1.2,0.2,0.1,0.0,0.0,0.0,0.0,7.0
6,"Thompson, Darian",DAL,@LAR,DB,5.0,1.6,0.2,0.8,0.1,0.1,0.0,0.0,0.0,0.0,7.0
7,"Phillips, Adrian",NEP,MIA,DB,4.5,1.5,0.0,1.0,0.3,0.1,0.0,0.0,0.0,0.0,6.9
8,"Abram, Johnathan",LVR,@CAR,DB,4.7,0.9,0.0,1.1,0.2,0.1,0.0,0.0,0.0,0.0,6.8
9,"Harrison, Ronnie",CLE,@BAL,DB,4.5,1.7,0.1,0.8,0.2,0.0,0.0,0.0,0.0,0.0,6.8
10,"Willis, Khari",IND,@JAC,DB,5.2,1.2,0.1,0.5,0.2,0.1,0.0,0.0,0.0,0.0,6.7
11,"Smith, Harrison",MIN,GBP,DB,4.7,1.4,0.1,0.5,0.2,0.2,0.1,0.0,0.0,0.0,6.6
12,"Collins, Landon",WAS,PHI,DB,4.9,2.1,0.0,0.3,0.0,0.1,0.0,0.0,0.0,0.0,6.5
13,"Jenkins, Malcolm",NOS,TBB,DB,4.5,1.2,0.1,0.8,0.1,0.2,0.1,0.0,0.0,0.0,6.5
14,"Fitzpatrick, Minkah",PIT,@NYG,DB,4.1,1.7,0.0,0.7,0.3,0.1,0.1,0.0,0.0,0.0,6.4
15,"Mills, Jalen",PHI,@WAS,DB,4.4,1.3,0.1,0.9,0.1,0.1,0.0,0.0,0.0,0.0,6.4
16,"Bell, Vonn",CIN,LAC,DB,4.6,1.7,0.1,0.4,0.1,0.1,0.1,0.0,0.0,3.0,6.3
17,"Mathieu, Tyrann",KCC,HOU,DB,4.5,0.9,0.1,0.9,0.2,0.0,0.0,0.0,0.0,0.0,6.3
18,"Johnson, John",LAR,DAL,DB,4.0,2.2,0.0,0.5,0.3,0.0,0.0,0.0,0.0,0.0,6.2
19,"Rowe, Eric",MIA,@NEP,DB,3.9,1.8,0.0,0.8,0.2,0.1,0.0,0.0,0.0,0.0,6.2
20,"Jackson, Eddie",CHI,@DET,DB,4.3,0.6,0.0,0.8,0.3,0.1,0.0,0.0,0.0,0.0,6.1
21,"Simmons, Justin",DEN,TEN,DB,4.0,1.4,0.0,0.8,0.2,0.1,0.1,0.0,0.0,0.0,6.1
22,"Bates, Jessie",CIN,LAC,DB,4.3,1.7,0.0,0.6,0.1,0.0,0.0,0.0,0.0,0.0,6.0
23,"McDougald, Bradley",NYJ,@BUF,DB,4.4,1.0,0.1,0.5,0.2,0.1,0.0,0.0,0.0,0.0,6.0
24,"Poyer, Jordan",BUF,NYJ,DB,3.9,2.0,0.1,0.3,0.2,0.1,0.1,0.0,0.0,0.0,5.8
25,"Clark, Chuck",BAL,CLE,DB,3.4,1.5,0.2,0.8,0.2,0.1,0.0,0.0,0.0,0.0,5.7
26,"Byard, Kevin",TEN,@DEN,DB,3.7,1.6,0.1,0.5,0.3,0.0,0.0,0.0,0.0,0.0,5.7
27,"Apke, Troy",WAS,PHI,DB,4.2,0.9,0.0,0.5,0.1,0.1,0.0,0.0,0.0,0.0,5.5
28,"Harris, Anthony",MIN,GBP,DB,2.7,1.9,0.0,0.8,0.5,0.0,0.0,0.0,0.0,0.0,5.5
29,"McCourty, Devin",NEP,MIA,DB,3.9,1.0,0.0,0.4,0.2,0.1,0.0,0.0,0.0,0.0,5.3
30,"Elliott, DeShon",BAL,CLE,DB,3.4,0.9,0.1,0.9,0.1,0.1,0.1,0.0,0.0,0.0,5.2
31,"McCain, Bobby",MIA,@NEP,DB,3.6,1.5,0.1,0.5,0.1,0.0,0.0,0.0,0.0,0.0,5.2
32,"Ward, Jimmie",SFO,ARI,DB,3.8,1.2,0.1,0.7,0.0,0.1,0.0,0.0,0.0,0.0,5.2
33,"Adams, Jamal",SEA,@ATL,DB,3.5,1.0,0.2,0.5,0.1,0.1,0.0,0.0,0.0,0.0,5.1
34,"Joseph, Karl",CLE,@BAL,DB,3.7,1.3,0.1,0.5,0.1,0.0,0.0,0.0,0.0,0.0,5.1
35,"Reid, Justin",HOU,@KCC,DB,3.5,1.3,0.0,0.5,0.1,0.0,0.0,0.0,0.0,0.0,5.0
36,"Gardner-Johnson, Chauncey",NOS,TBB,DB,3.4,1.0,0.0,0.8,0.1,0.0,0.0,0.0,0.0,0.0,4.9
37,"Neal, Keanu",ATL,SEA,DB,3.2,1.0,0.0,0.5,0.3,0.1,0.0,0.0,0.0,0.0,4.9
38,"Sorensen, Daniel",KCC,HOU,DB,3.4,1.3,0.0,0.5,0.2,0.1,0.0,0.0,0.0,0.0,4.9
