Rank,Player,Team,Opp,Position,Tack,Asst,Scks,PassDef,Int,FumFrc,Fum,DefTD,Pts
1,"Buckner, DeForest",IND,@CLE,DL,2.3,1.7,0.5,0.2,0.0,0.1,0.1,0.0,4.5
2,"Donald, Aaron",LAR,@WAS,DL,1.7,1.2,0.8,0.1,0.0,0.2,0.1,0.0,4.3
3,"Jones, Chris",KCC,LVR,DL,1.7,0.8,0.7,0.3,0.0,0.2,0.0,0.0,4.0
4,"Suh, Ndamukong",TBB,@CHI,DL,2.2,1.1,0.3,0.2,0.0,0.1,0.1,0.0,3.8
5,"Allen, Jonathan",WAS,LAR,DL,2.5,1.2,0.3,0.0,0.0,0.0,0.0,0.0,3.7
6,"Reed, Jarran",SEA,MIN,DL,2.0,1.0,0.4,0.0,0.0,0.2,0.0,0.0,3.6
7,"Jarrett, Grady",ATL,CAR,DL,1.9,1.4,0.4,0.0,0.0,0.1,0.1,0.0,3.5
8,"Kinlaw, Javon",SFO,MIA,DL,1.9,1.1,0.2,0.3,0.0,0.0,0.0,0.0,3.3
9,"Onyemata, David",NOS,LAC,DL,1.7,1.2,0.4,0.0,0.0,0.0,0.0,0.0,3.1
10,"Williams, Brandon",BAL,CIN,DL,2.2,1.6,0.0,0.0,0.0,0.0,0.0,0.0,3.1
11,"Lawrence, Dexter",NYG,@DAL,DL,2.1,1.3,0.1,0.1,0.0,0.0,0.0,0.0,3.0
12,"Tomlinson, Dalvin",NYG,@DAL,DL,1.8,1.4,0.1,0.2,0.0,0.1,0.0,0.0,3.0
13,"Payne, Da'Ron",WAS,LAR,DL,1.7,1.5,0.2,0.1,0.0,0.0,0.0,0.0,2.9
14,"Oliver, Ed",BUF,@TEN,DL,1.6,1.1,0.2,0.2,0.0,0.0,0.0,0.0,2.8
15,"Jones, D.J.",SFO,MIA,DL,1.6,0.5,0.4,0.1,0.0,0.1,0.0,0.0,2.8
16,"Wilkins, Christian",MIA,@SFO,DL,1.6,1.6,0.1,0.1,0.0,0.0,0.0,0.0,2.7
17,"Nnadi, Derrick",KCC,LVR,DL,1.3,2.3,0.1,0.1,0.0,0.0,0.0,0.0,2.7
18,"Godchaux, Davon",MIA,@SFO,DL,1.6,1.5,0.1,0.1,0.0,0.0,0.0,0.0,2.7
19,"Short, Kawann",CAR,@ATL,DL,1.6,1.2,0.2,0.1,0.0,0.0,0.0,0.0,2.7
20,"Cox, Fletcher",PHI,@PIT,DL,1.6,0.7,0.2,0.1,0.0,0.1,0.0,0.0,2.7
21,"Peters, Corey",ARI,@NYJ,DL,1.4,1.2,0.3,0.0,0.0,0.0,0.0,0.0,2.7
22,"Reader, D.J.",CIN,@BAL,DL,1.5,1.8,0.0,0.1,0.0,0.0,0.0,0.0,2.6
23,"Stephen, Shamar",MIN,@SEA,DL,1.8,0.5,0.2,0.2,0.0,0.1,0.0,0.0,2.6
24,"Jones, Abry",JAC,@HOU,DL,1.8,0.7,0.2,0.1,0.0,0.0,0.0,0.0,2.6
25,"Autry, Denico",IND,@CLE,DL,1.4,0.8,0.3,0.2,0.0,0.0,0.0,0.0,2.5
26,"Richardson, Sheldon",CLE,IND,DL,1.6,0.9,0.1,0.1,0.0,0.1,0.0,0.0,2.5
27,"Joseph, Linval",LAC,@NOS,DL,1.5,1.4,0.1,0.1,0.0,0.0,0.0,0.0,2.5
28,"Brown, Derrick",CAR,@ATL,DL,1.5,0.9,0.1,0.2,0.0,0.0,0.0,0.0,2.4
29,"Joseph, Sebastian",LAR,@WAS,DL,1.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0,2.3
30,"Johnson, Jaleel",MIN,@SEA,DL,1.4,1.1,0.1,0.0,0.0,0.0,0.0,0.0,2.3
31,"Pennel, Mike",KCC,LVR,DL,1.2,1.3,0.1,0.1,0.0,0.0,0.0,0.0,2.1
32,"Bryan, Taven",JAC,@HOU,DL,1.3,0.9,0.1,0.0,0.0,0.0,0.0,0.0,2.0
33,"Atkins, Geno",CIN,@BAL,DL,1.0,1.0,0.2,0.0,0.0,0.0,0.0,0.0,2.0
34,"Nichols, Bilal",CHI,TBB,DL,1.3,0.6,0.1,0.2,0.0,0.0,0.0,0.0,1.9
35,"Stewart, Grover",IND,@CLE,DL,1.3,0.8,0.1,0.1,0.0,0.0,0.0,0.0,1.9
36,"Butler, Vernon",BUF,@TEN,DL,1.0,0.8,0.2,0.0,0.0,0.1,0.0,0.0,1.9
37,"Hargrave, Javon",PHI,@PIT,DL,1.0,0.7,0.2,0.0,0.0,0.0,0.0,0.0,1.7
38,"Mack, Isaiah",NEP,Bye,DL,0.8,0.7,0.1,0.2,0.0,0.0,0.0,0.0,1.6
39,"Ford, Poona",SEA,MIN,DL,1.3,0.5,0.0,0.1,0.0,0.0,0.0,0.0,1.6
40,"Hall, P.J.",HOU,JAC,DL,1.2,0.6,0.1,0.0,0.0,0.0,0.0,0.0,1.6
41,"Jefferson, Quinton",BUF,@TEN,DL,0.7,0.7,0.2,0.0,0.0,0.1,0.1,0.0,1.6
42,"Tuttle, Shy",NOS,LAC,DL,0.5,0.7,0.2,0.2,0.1,0.0,0.0,0.0,1.5
43,"Davison, Tyeler",ATL,CAR,DL,0.9,1.2,0.0,0.0,0.0,0.0,0.0,0.0,1.5
44,"Dunn, Brandon",HOU,JAC,DL,0.9,1.1,0.0,0.0,0.0,0.0,0.0,0.0,1.5
45,"Hankins, Johnathan",LVR,@KCC,DL,1.1,0.7,0.0,0.0,0.0,0.0,0.0,0.0,1.5
46,"McLendon, Steve",TBB,@CHI,DL,1.1,0.7,0.0,0.0,0.0,0.0,0.0,0.0,1.5
47,"Ridgeway, Hassan",PHI,@PIT,DL,0.8,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4
48,"Rankins, Sheldon",NOS,LAC,DL,0.8,0.5,0.1,0.1,0.0,0.0,0.0,0.0,1.4
49,"Tillery, Jerry",LAC,@NOS,DL,0.8,0.5,0.1,0.0,0.0,0.0,0.0,0.0,1.3
50,"Fatukasi, Foley",NYJ,ARI,DL,0.8,0.8,0.0,0.1,0.0,0.0,0.0,0.0,1.3
51,"Woods, Antwaun",DAL,NYG,DL,0.6,1.2,0.0,0.0,0.0,0.0,0.0,0.0,1.3
52,"Covington, Christian",CIN,@BAL,DL,0.9,0.9,0.0,0.0,0.0,0.0,0.0,0.0,1.3
53,"Brown, Malcolm",NOS,LAC,DL,0.8,0.9,0.0,0.1,0.0,0.0,0.0,0.0,1.3
54,"Settle, Tim",WAS,LAR,DL,0.7,0.3,0.1,0.0,0.0,0.1,0.0,0.0,1.2
55,"Johnson, Austin",NYG,@DAL,DL,0.7,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.1
56,"Jackson, Malik",PHI,@PIT,DL,0.6,0.5,0.1,0.0,0.0,0.0,0.0,0.0,1.1
57,"Watts, Armon",MIN,@SEA,DL,0.6,0.3,0.0,0.1,0.0,0.0,0.0,0.0,0.9
58,"Kerr, Zach",CAR,@ATL,DL,0.7,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.9
59,"Square, Damion",LAC,@NOS,DL,0.5,0.6,0.0,0.1,0.0,0.0,0.0,0.0,0.9
60,"Blacklock, Ross",HOU,JAC,DL,0.4,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.8
61,"Tuioti-Mariner, Jacob",ATL,CAR,DL,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.8
62,"Hill, Trysten",DAL,NYG,DL,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.8
63,"Phillips, Harrison",BUF,@TEN,DL,0.5,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.8
64,"Hamilton, Davon",JAC,@HOU,DL,0.3,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.7
65,"Hunt, Margus",CIN,@BAL,DL,0.6,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.7
