Rank,Player,Team,Opp,Position,Rush,Rush Yds,Rush TDs,0-9 RushTDs,10-19 RushTDs,20-29 RushTDs,30-39 RushTDs,40-49 RushTDs,50+ RushTDs,Tgt,RZTgt,Rec,Rec Yds,Rec TDs,>= 50yds,>= 100yds,Punt Ret Yds,Kick Ret Yds,Fum Lost,Scoring Opps,Pts
19,"Conner, James",PIT,@CLE,RB,14.1,61.0,0.5,0.4,0.1,0.0,0.0,0.0,0.0,3.3,0.5,2.8,17.0,0.1,0.1,0.0,0.0,0.0,0.0,1.1,13.8
20,"Gaskin, Myles",MIA,@BUF,RB,14.7,53.0,0.4,0.4,0.0,0.0,0.0,0.0,0.0,4.6,0.7,3.6,24.0,0.0,0.1,0.1,0.0,0.0,0.1,1.8,13.7
21,"Drake, Kenyan",ARI,@LAR,RB,14.8,64.0,0.6,0.5,0.0,0.0,0.0,0.0,0.1,3.0,0.3,2.2,15.0,0.0,0.1,0.0,0.0,0.0,0.1,1.8,13.7
22,"Taylor, Jonathan",IND,JAC,RB,13.6,55.0,0.4,0.4,0.0,0.0,0.0,0.0,0.0,3.4,0.2,3.0,24.0,0.0,0.1,0.1,0.0,0.0,0.1,1.4,13.4
23,"Sanders, Miles",PHI,WAS,RB,12.3,65.0,0.3,0.2,0.0,0.0,0.0,0.0,0.1,4.0,0.4,2.6,21.0,0.1,0.1,0.0,0.0,3.0,0.1,1.3,13.4
24,"Swift, D'Andre",DET,MIN,RB,10.5,43.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,3.5,0.5,2.7,24.0,0.2,0.1,0.1,0.0,0.0,0.0,1.3,13.1
25,"Gurley, Todd",ATL,@TBB,RB,14.9,54.0,0.8,0.6,0.1,0.0,0.1,0.0,0.0,2.4,0.3,1.8,10.0,0.1,0.0,0.0,0.0,0.0,0.0,1.7,13.1
26,"Gordon, Melvin",DEN,LVR,RB,13.8,57.0,0.6,0.4,0.0,0.1,0.0,0.0,0.0,2.9,0.2,2.2,12.0,0.1,0.1,0.0,0.0,0.0,0.3,1.1,12.3
27,"Hunt, Kareem",CLE,PIT,RB,10.9,47.0,0.3,0.2,0.1,0.0,0.0,0.0,0.0,3.3,0.6,2.4,18.0,0.2,0.1,0.0,0.0,2.0,0.0,1.1,12.0
28,"Michel, Sony",NEP,NYJ,RB,13.4,64.0,0.3,0.3,0.0,0.0,0.0,0.0,0.0,2.3,0.4,1.5,16.0,0.1,0.1,0.0,0.0,1.0,0.0,1.2,11.9
29,"Akers, Cam",LAR,ARI,RB,10.6,51.0,0.6,0.6,0.0,0.0,0.0,0.0,0.0,1.7,0.2,1.2,9.0,0.2,0.0,0.0,0.0,0.0,0.0,1.5,11.6
30,"Harris, Damien",NEP,NYJ,RB,11.8,59.0,0.4,0.3,0.0,0.1,0.0,0.0,0.0,2.2,0.3,1.6,14.0,0.1,0.1,0.0,0.0,0.0,0.0,1.4,11.6
31,"Moss, Zack",BUF,MIA,RB,10.1,46.0,0.4,0.4,0.0,0.0,0.0,0.0,0.0,2.6,0.1,2.0,15.0,0.1,0.1,0.0,0.0,0.0,0.0,1.1,11.0
32,"Johnson, David",HOU,TEN,RB,11.3,42.0,0.3,0.2,0.1,0.0,0.0,0.0,0.0,2.9,0.6,2.0,20.0,0.2,0.1,0.0,0.0,0.0,0.1,1.2,10.8
33,"Jones, Ronald",TBB,ATL,RB,10.4,53.0,0.3,0.2,0.0,0.0,0.0,0.0,0.1,3.1,0.2,2.2,15.0,0.1,0.1,0.0,0.0,0.0,0.2,0.8,10.7
34,"Fournette, Leonard",TBB,ATL,RB,9.1,38.0,0.3,0.3,0.0,0.0,0.0,0.0,0.0,4.2,0.5,3.1,19.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,10.7
35,"Dobbins, J.K.",BAL,@CIN,RB,9.7,49.0,0.4,0.4,0.0,0.0,0.0,0.0,0.0,2.2,0.1,1.7,13.0,0.1,0.1,0.0,0.0,0.0,0.0,0.5,10.6
36,"Perine, Lamical",NYJ,@NEP,RB,12.1,42.0,0.3,0.3,0.0,0.0,0.0,0.0,0.0,2.9,0.3,2.3,16.0,0.0,0.1,0.0,0.0,0.0,0.0,0.4,9.8
37,"Hines, Nyheim",IND,JAC,RB,4.9,16.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,4.9,0.6,3.4,29.0,0.2,0.1,0.1,13.0,7.0,0.0,0.8,9.8
38,"Davis, Mike",CAR,NOS,RB,8.1,31.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,3.7,0.6,3.0,19.0,0.1,0.1,0.0,0.0,1.0,0.1,1.0,9.6
39,"Ingram, Mark",BAL,@CIN,RB,10.0,46.0,0.4,0.4,0.0,0.0,0.1,0.0,0.0,1.3,0.1,1.1,10.0,0.1,0.0,0.0,0.0,0.0,0.1,1.2,9.6
40,"Williams, Jamaal",GBP,@CHI,RB,8.2,33.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,3.1,0.3,2.5,19.0,0.2,0.1,0.0,0.0,1.0,0.0,0.8,9.5
41,"Johnson, Duke",HOU,TEN,RB,7.4,28.0,0.2,0.1,0.0,0.0,0.0,0.0,0.0,3.7,0.9,2.6,23.0,0.1,0.1,0.1,0.0,0.0,0.1,0.7,9.3
42,"Edmonds, Chase",ARI,@LAR,RB,5.7,27.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,3.2,0.5,2.7,21.0,0.2,0.1,0.0,0.0,20.0,0.0,0.5,9.1
43,"McKinnon, Jerick",SFO,SEA,RB,7.4,27.0,0.4,0.2,0.1,0.0,0.0,0.0,0.0,3.2,0.4,2.2,17.0,0.1,0.1,0.0,0.0,11.0,0.0,0.9,9.1
44,"Murray, Latavius",NOS,@CAR,RB,9.8,44.0,0.3,0.2,0.0,0.0,0.1,0.0,0.0,1.8,0.3,1.5,12.0,0.0,0.1,0.0,0.0,0.0,0.0,0.8,9.1
45,"Jackson, Justin",LAC,@KCC,RB,8.9,36.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,3.4,0.3,2.6,20.0,0.0,0.1,0.0,0.0,0.0,0.1,0.6,8.9
46,"Singletary, Devin",BUF,MIA,RB,9.9,45.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,3.5,0.3,2.4,18.0,0.0,0.1,0.0,0.0,0.0,0.1,0.5,8.8
47,"Hyde, Carlos",SEA,@SFO,RB,10.0,39.0,0.3,0.2,0.0,0.1,0.0,0.0,0.0,1.9,0.1,1.5,12.0,0.1,0.1,0.0,0.0,1.0,0.0,1.0,8.8
48,"McKissic, J.D.",WAS,@PHI,RB,4.3,20.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,5.1,0.4,3.6,26.0,0.0,0.1,0.1,0.0,0.0,0.1,0.2,8.7
49,"Scott, Boston",PHI,WAS,RB,6.0,29.0,0.1,0.1,0.0,0.0,0.0,0.0,0.1,2.9,0.4,2.3,19.0,0.1,0.1,0.0,1.0,28.0,0.0,0.8,8.5
50,"Gallman, Wayne",NYG,DAL,RB,8.5,34.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,2.2,0.5,1.4,6.0,0.0,0.0,0.0,0.0,1.0,0.0,1.1,8.5
51,"Bernard, Giovani",CIN,BAL,RB,5.7,18.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,3.9,0.5,2.9,22.0,0.1,0.1,0.0,0.0,2.0,0.0,0.8,8.2
52,"White, James",NEP,NYJ,RB,3.6,13.0,0.3,0.2,0.0,0.0,0.0,0.0,0.0,3.5,0.3,2.7,21.0,0.1,0.1,0.0,0.0,1.0,0.1,0.5,8.0
53,"Peterson, Adrian",DET,MIN,RB,9.3,36.0,0.4,0.3,0.0,0.0,0.0,0.0,0.0,1.6,0.1,1.1,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.7
54,"Gore, Frank",NYJ,@NEP,RB,12.7,47.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,1.8,0.2,1.4,8.0,0.0,0.0,0.0,0.0,2.0,0.0,0.4,7.5
55,"Booker, Devontae",LVR,@DEN,RB,5.7,31.0,0.3,0.1,0.0,0.2,0.0,0.0,0.0,1.7,0.2,1.3,10.0,0.0,0.0,0.0,0.0,5.0,0.0,0.4,7.3
56,"Coleman, Tevin",SFO,SEA,RB,7.5,27.0,0.3,0.2,0.1,0.0,0.0,0.0,0.0,1.9,0.4,1.3,14.0,0.0,0.1,0.0,0.0,1.0,0.0,0.7,7.3
57,"Henderson, Darrell",LAR,ARI,RB,8.2,34.0,0.3,0.3,0.0,0.0,0.0,0.0,0.0,1.4,0.1,1.1,10.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,7.2
58,"Lindsay, Phillip",DEN,LVR,RB,10.4,47.0,0.2,0.1,0.0,0.0,0.0,0.0,0.1,1.5,0.2,0.9,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,7.1
59,"Brown, Malcolm",LAR,ARI,RB,7.3,32.0,0.4,0.4,0.0,0.0,0.0,0.0,0.0,1.3,0.1,1.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6,7.1
60,"Bell, Le'Veon",KCC,LAC,RB,7.1,25.0,0.2,0.2,0.1,0.0,0.0,0.0,0.0,2.0,0.4,1.7,13.0,0.0,0.1,0.0,0.0,0.0,0.0,0.3,7.0
61,"Edwards, Gus",BAL,@CIN,RB,9.0,40.0,0.3,0.3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,5.0,0.0,0.0,0.0,0.0,0.0,0.1,0.7,6.7
62,"Johnson, Kerryon",DET,MIN,RB,5.9,22.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,2.2,0.2,1.6,17.0,0.0,0.1,0.0,0.0,1.0,0.1,0.4,6.7
63,"Kelley, Joshua",LAC,@KCC,RB,8.0,28.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.5,0.3,1.3,8.0,0.0,0.0,0.0,0.0,4.0,0.1,0.6,6.1
64,"Samuels, Jaylen",PIT,@CLE,RB,4.9,14.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,2.4,0.3,1.9,11.0,0.0,0.0,0.0,0.0,0.1,0.0,0.6,5.8
65,"Pollard, Tony",DAL,@NYG,RB,5.4,27.0,0.1,0.1,0.0,0.0,0.0,0.1,0.0,1.6,0.3,1.2,7.0,0.0,0.0,0.0,0.0,31.0,0.0,0.3,5.6
66,"Hill, Brian",ATL,@TBB,RB,6.9,29.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1.9,0.2,1.3,9.0,0.0,0.0,0.0,0.0,0.0,0.1,0.4,5.6
67,"Wilson, Jeff",SFO,SEA,RB,4.6,19.0,0.3,0.3,0.1,0.0,0.0,0.0,0.0,0.9,0.2,0.6,7.0,0.1,0.0,0.0,0.0,4.0,0.1,0.7,5.5
68,"Mattison, Alexander",MIN,@DET,RB,7.7,34.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,5.3
69,"Wilkins, Jordan",IND,JAC,RB,6.6,28.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.2,0.1,0.9,7.0,0.0,0.0,0.0,1.0,1.0,0.0,0.6,5.3
70,"Breida, Matt",MIA,@BUF,RB,5.9,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,0.1,1.6,14.0,0.0,0.1,0.0,0.0,0.0,0.1,0.1,5.1
71,"Dillon, A.J.",GBP,@CHI,RB,6.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,0.2,1.1,9.0,0.1,0.0,0.0,0.0,1.0,0.0,0.4,5.0
72,"Snell Jr., Benny",PIT,@CLE,RB,6.8,24.0,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.4,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,4.9
73,"Nall, Ryan",CHI,GBP,RB,2.7,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.3,1.5,13.0,0.1,0.1,0.0,2.0,2.0,0.0,0.3,4.6
74,"Ballage, Kalen",LAC,@KCC,RB,4.7,15.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,1.9,0.5,1.4,6.0,0.1,0.0,0.0,0.0,3.0,0.0,0.4,4.6
75,"Dallas, DeeJay",SEA,@SFO,RB,2.7,10.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,1.5,0.2,1.3,9.0,0.1,0.0,0.0,0.0,6.0,0.0,0.6,4.4
76,"Evans, Darrynton",TEN,@HOU,RB,4.2,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.4,0.8,5.0,0.1,0.0,0.0,0.0,0.0,0.0,0.3,3.9
77,"Foreman, D'Onta",TEN,@HOU,RB,4.4,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.3,0.8,5.0,0.1,0.0,0.0,0.0,0.0,0.0,0.3,3.9
78,"Lewis, Dion",NYG,DAL,RB,2.4,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.3,1.4,9.0,0.1,0.0,0.0,0.0,16.0,0.1,0.2,3.8
79,"Hasty, JaMycal",SFO,SEA,RB,5.3,18.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,1.3,0.0,1.0,4.0,0.0,0.0,0.0,0.0,7.0,0.1,0.4,3.7
80,"Freeman, Royce",DEN,LVR,RB,3.5,14.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,1.3,0.2,1.1,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,3.7
81,"Homer, Travis",SEA,@SFO,RB,2.4,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.1,1.0,10.0,0.1,0.0,0.0,0.0,26.0,0.0,0.2,3.4
82,"Smith, Ito",ATL,@TBB,RB,2.5,11.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,1.4,0.4,1.0,6.0,0.0,0.0,0.0,1.0,2.0,0.0,0.3,3.4
83,"Penny, Rashaad",SEA,@SFO,RB,3.2,19.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.5,0.0,0.3,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,3.4
84,"Ahmed, Salvon",MIA,@BUF,RB,3.3,13.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,1.2,0.2,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,3.3
85,"Washington, DeAndre",MIA,@BUF,RB,4.6,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.2,0.9,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,3.2
86,"Ingold, Alec",LVR,@DEN,RB,0.7,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.1,1.0,10.0,0.1,0.0,0.0,0.0,3.0,0.0,0.1,3.0
87,"Williams, Darrel",KCC,LAC,RB,1.7,7.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.1,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,3.0
88,"Barber, Peyton",WAS,@PHI,RB,5.1,16.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.3,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,2.9
89,"McNichols, Jeremy",TEN,@HOU,RB,3.5,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.3,0.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,2.4
90,"Johnson, Ty",NYJ,@NEP,RB,2.2,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.0,0.7,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.1,2.2
91,"Adams, Josh",NYJ,@NEP,RB,2.5,10.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6,3.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,2.2
92,"Ervin, Tyler",GBP,@CHI,RB,0.9,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.1,0.9,6.0,0.0,0.0,0.0,8.0,25.0,0.0,0.0,2.1
93,"Riddick, Theo",LVR,@DEN,RB,0.6,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,0.8,8.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,1.9
94,"Thompson, Darwin",KCC,LAC,RB,2.6,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.1,0.4,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.7
95,"Abdullah, Ameer",MIN,@DET,RB,0.6,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.4,4.0,0.1,0.0,0.0,0.0,22.0,0.0,0.2,1.7
96,"McCoy, LeSean",TBB,ATL,RB,1.3,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,0.8,5.0,0.0,0.0,0.0,1.0,3.0,0.0,0.1,1.7
97,"Love, Bryce",WAS,@PHI,RB,2.8,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.1,0.4,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.1,1.6
98,"Boone, Mike",MIN,@DET,RB,1.4,7.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.3,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.2,1.6
99,"Morris, Alfred",NYG,DAL,RB,3.4,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6
100,"Hill, Justice",BAL,@CIN,RB,1.1,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.2,0.4,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,1.5
101,"Clement, Corey",PHI,WAS,RB,1.9,7.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.6,0.1,0.3,2.0,0.0,0.0,0.0,0.0,4.0,0.1,0.3,1.5
102,"McFarland, Anthony",PIT,@CLE,RB,2.2,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.5,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.2
103,"Armstead, Ryquell",JAC,@IND,RB,0.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.4,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.1,1.1
104,"Ham, C.J.",MIN,@DET,RB,0.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.1,0.5,5.0,0.0,0.0,0.0,0.0,3.0,0.0,0.1,1.1
105,"Taylor, J.J.",NEP,NYJ,RB,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.1,0.5,2.0,0.0,0.0,0.0,0.0,10.0,0.0,0.1,1.0
106,"Bonnafon, Reggie",CAR,NOS,RB,0.7,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.3,3.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,1.0
107,"Johnson, D'Ernest",CLE,PIT,RB,1.5,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.2,1.0,0.0,0.0,0.0,1.0,15.0,0.0,0.0,1.0
108,"Perine, Samaje",CIN,BAL,RB,1.1,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.1,0.3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.9
109,"Perry, Malcolm",MIA,@BUF,RB,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.4,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
110,"Montgomery, Ty",NOS,@CAR,RB,0.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.4,3.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.8
111,"Smith, Rodney",CAR,NOS,RB,1.9,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.1,0.1,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.1,0.7
112,"Pope, Troymaine",LAC,@KCC,RB,0.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.1,0.2,1.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.7
113,"Ozigbo, Devine",JAC,@IND,RB,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.4,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.6
114,"Williams, Trayveon",CIN,BAL,RB,0.8,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6
115,"Ricard, Patrick",BAL,@CIN,RB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.3,0.4,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.6
116,"Smith, Keith",ATL,@TBB,RB,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.4,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6
117,"Cannon, Trenton",CAR,NOS,RB,0.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.2,1.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.5
118,"Washington, Dwayne",NOS,@CAR,RB,1.1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5
119,"Prosise, C.J.",HOU,TEN,RB,0.9,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.1,0.5
120,"Miller, Lamar",CHI,GBP,RB,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.3,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.5
121,"Janovich, Andy",CLE,PIT,RB,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4
122,"Taylor, Patrick",GBP,@CHI,RB,0.6,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.3
123,"Ogunbowale, Dare",JAC,@IND,RB,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.1,0.2,2.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.3
124,"Barner, Kenjon",TBB,ATL,RB,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.1,1.0,0.0,0.0,0.0,8.0,14.0,0.0,0.0,0.3
125,"Jones, Taiwan",BUF,MIA,RB,0.4,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3
126,"Burton, Michael",NOS,@CAR,RB,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2
