Rank,Player,Team,Opp,Position,Tgt,RZTgt,Rec,Rec Yds,Rec TDs,0-9 RecTDs,10-19 RecTDs,20-29 RecTDs,30-39 RecTDs,40-49 RecTDs,50+ RecTDs,Rush Yds,Rush TDs,Punt Ret Yds,Kick Ret Yds,Fum Lost,Scoring Opps,Pts
1,"Kelce, Travis",KCC,@BUF,TE,9.1,1.3,6.5,81.0,0.5,0.4,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.2,18.0
2,"Kittle, George",SFO,LAR,TE,9.3,1.3,6.5,81.0,0.4,0.2,0.1,0.0,0.0,0.0,0.1,2.0,0.0,0.0,0.0,0.0,1.1,17.4
3,"Andrews, Mark",BAL,@PHI,TE,5.5,0.8,3.8,51.0,0.7,0.3,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,13.0
4,"Engram, Evan",NYG,WAS,TE,7.6,0.9,5.0,52.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,2.0,0.1,0.0,0.0,0.0,0.8,12.5
5,"Hockenson, T.J.",DET,@JAC,TE,6.0,0.6,4.8,50.0,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,11.8
6,"Ertz, Zach",PHI,BAL,TE,7.4,0.9,4.8,46.0,0.3,0.2,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,11.4
7,"Gesicki, Mike",MIA,NYJ,TE,5.5,0.8,4.0,47.0,0.3,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,10.4
8,"Tonyan, Robert",GBP,@TBB,TE,3.3,0.6,2.7,34.0,0.7,0.3,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,10.4
9,"Higbee, Tyler",LAR,@SFO,TE,4.9,0.8,3.8,42.0,0.3,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,9.9
10,"Graham, Jimmy",CHI,@CAR,TE,4.9,0.8,3.6,38.0,0.4,0.3,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,9.9
11,"Schultz, Dalton",DAL,ARI,TE,5.2,0.3,3.8,41.0,0.3,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.3,9.6
12,"Hurst, Hayden",ATL,@MIN,TE,5.0,0.4,4.0,41.0,0.2,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.2,9.4
13,"Smith, Jonnu",TEN,HOU,TE,3.7,0.5,2.7,33.0,0.5,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,9.3
14,"Brate, Cameron",TBB,GBP,TE,6.0,0.4,4.0,41.0,0.2,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.3,9.3
15,"Fells, Darren",HOU,@TEN,TE,4.0,0.5,3.2,32.0,0.4,0.2,0.2,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.5,9.1
16,"Gronkowski, Rob",TBB,GBP,TE,5.0,0.4,4.0,40.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,8.8
17,"Hooper, Austin",CLE,@PIT,TE,4.9,0.6,3.3,33.0,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,8.5
18,"Burton, Trey",IND,CIN,TE,4.4,0.7,3.0,34.0,0.2,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,7.7
19,"Everett, Gerald",LAR,@SFO,TE,3.5,0.2,3.0,35.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.3,7.2
20,"Rudolph, Kyle",MIN,ATL,TE,3.7,0.7,2.7,25.0,0.3,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,7.2
21,"Ebron, Eric",PIT,CLE,TE,4.1,0.4,2.9,30.0,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,6.6
22,"Sample, Drew",CIN,@IND,TE,3.4,0.6,2.7,26.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,6.0
23,"Thomas, Ian",CAR,CHI,TE,4.0,0.5,2.4,22.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,5.9
24,"Herndon, Chris",NYJ,@MIA,TE,3.8,0.3,2.6,26.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,0.2,5.8
25,"Vannett, Nick",DEN,@NEP,TE,3.0,0.5,2.0,18.0,0.2,0.1,0.0,0.1,0.0,0.0,0.0,-0.1,0.0,0.0,0.0,0.0,0.2,5.2
26,"Daniels, Darrell",ARI,@DAL,TE,2.3,0.3,1.9,25.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,5.0
27,"Doyle, Jack",IND,CIN,TE,3.3,0.7,1.8,20.0,0.2,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,4.8
28,"Thomas, Logan",WAS,@NYG,TE,3.5,0.4,2.0,17.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,4.6
