Rank,Player,Team,Opp,Position,Rush,Rush Yds,Rush TDs,0-9 RushTDs,10-19 RushTDs,20-29 RushTDs,30-39 RushTDs,40-49 RushTDs,50+ RushTDs,Tgt,RZTgt,Rec,Rec Yds,Rec TDs,>= 50yds,>= 100yds,Punt Ret Yds,Kick Ret Yds,Fum Lost,Scoring Opps,Pts
46,"Peterson, Adrian",DET,HOU,RB,9.9,39.0,0.2,0.1,0.0,0.0,0.0,0.0,0.0,2.0,0.1,1.4,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,7.3
47,"Johnson, Kerryon",DET,HOU,RB,6.0,22.0,0.3,0.3,0.0,0.0,0.0,0.0,0.0,2.2,0.2,1.5,14.0,0.0,0.1,0.0,0.0,1.0,0.0,0.5,6.9
48,"Wilkins, Jordan",IND,TEN,RB,6.4,27.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,2.0,0.2,1.4,14.0,0.0,0.1,0.0,4.0,1.0,0.0,0.5,6.3
49,"Brown, Malcolm",LAR,SFO,RB,6.2,25.0,0.3,0.3,0.0,0.0,0.0,0.0,0.0,1.5,0.1,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,6.2
50,"Bell, Le'Veon",KCC,@TBB,RB,6.4,22.0,0.2,0.2,0.1,0.0,0.0,0.0,0.0,1.7,0.2,1.4,11.0,0.0,0.1,0.0,0.0,0.0,0.0,0.3,6.2
51,"Hill, Justice",BAL,@PIT,RB,8.0,37.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,1.2,0.2,0.9,6.0,0.0,0.0,0.0,0.0,2.0,0.0,0.4,5.9
52,"Akers, Cam",LAR,SFO,RB,8.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.1,0.3,3.0,0.1,0.0,0.0,0.0,1.0,0.0,0.6,5.6
53,"Perine, Samaje",CIN,NYG,RB,5.6,21.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.9,0.4,1.5,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,5.3
54,"Nall, Ryan",CHI,@GBP,RB,3.3,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.4,1.6,13.0,0.2,0.1,0.0,3.0,2.0,0.0,0.4,5.1
55,"Dallas, DeeJay",SEA,@PHI,RB,3.0,11.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,1.7,0.3,1.5,10.0,0.1,0.0,0.0,0.0,7.0,0.0,0.6,4.9
56,"Smith, Ito",ATL,LVR,RB,4.5,20.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,1.8,0.2,1.4,10.0,0.0,0.0,0.0,0.0,2.0,0.0,0.4,4.8
57,"Wilson, Jeff",SFO,@LAR,RB,3.6,14.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,1.4,0.3,1.0,10.0,0.1,0.0,0.0,0.0,0.0,0.0,0.4,4.4
58,"Adams, Josh",NYJ,MIA,RB,5.1,20.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.2,0.9,6.0,0.0,0.0,0.0,0.0,4.0,0.0,0.2,4.4
59,"Washington, DeAndre",MIA,@NYJ,RB,3.7,12.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,1.7,0.2,1.4,11.0,0.0,0.1,0.0,0.0,0.0,0.0,0.3,4.3
60,"Juszczyk, Kyle",SFO,@LAR,RB,0.6,3.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,1.6,0.5,1.1,12.0,0.1,0.1,0.0,0.0,0.0,0.1,0.5,3.9
61,"Foreman, D'Onta",TEN,@IND,RB,3.8,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.3,0.8,5.0,0.1,0.0,0.0,0.0,0.0,0.0,0.3,3.6
62,"Lewis, Dion",NYG,@CIN,RB,1.9,7.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,1.8,0.4,1.3,9.0,0.1,0.0,0.0,0.0,15.0,0.1,0.2,3.6
63,"Evans, Darrynton",TEN,@IND,RB,3.5,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.4,0.8,5.0,0.1,0.0,0.0,0.0,0.0,0.0,0.3,3.5
64,"Ozigbo, Devine",JAC,CLE,RB,1.1,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,0.2,1.7,11.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,3.4
65,"Prosise, C.J.",HOU,@DET,RB,3.7,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.3,1.3,7.0,0.0,0.0,0.0,0.0,8.0,0.0,0.3,3.3
66,"McFarland, Anthony",PIT,BAL,RB,3.2,10.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.8,0.1,0.6,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,3.2
67,"Freeman, Royce",DEN,NOS,RB,2.7,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.2,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,3.0
68,"Williams, Darrel",KCC,@TBB,RB,1.6,6.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.1,0.9,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,2.8
69,"Barber, Peyton",WAS,@DAL,RB,4.7,13.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.4,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,2.6
70,"McCoy, LeSean",TBB,KCC,RB,1.8,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.1,1.0,6.0,0.0,0.0,0.0,2.0,3.0,0.0,0.1,2.2
71,"Johnson, Ty",NYJ,MIA,RB,1.6,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.1,0.9,3.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,2.1
72,"McNichols, Jeremy",TEN,@IND,RB,2.2,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.3,0.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,2.1
73,"Ervin, Tyler",GBP,CHI,RB,1.2,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.0,0.7,5.0,0.0,0.0,0.0,4.0,13.0,0.0,0.1,2.0
74,"Morris, Alfred",NYG,@CIN,RB,3.4,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.1,0.3,1.0,0.0,0.0,0.0,0.0,2.0,0.1,0.1,1.9
75,"Thompson, Darwin",KCC,@TBB,RB,2.4,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.1,0.4,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.6
76,"Love, Bryce",WAS,@DAL,RB,3.2,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.1,0.3,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.1,1.4
77,"Abdullah, Ameer",MIN,CAR,RB,0.6,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.4,3.0,0.1,0.0,0.0,0.0,20.0,0.0,0.2,1.4
78,"Boone, Mike",MIN,CAR,RB,1.2,6.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.2,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.2,1.3
79,"Huntley, Jason",PHI,SEA,RB,1.5,5.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.6,0.1,0.1,1.0,0.0,0.0,0.0,1.0,6.0,0.0,0.3,1.2
80,"Johnson, D'Ernest",CLE,@JAC,RB,1.7,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.3,2.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,1.2
81,"Ham, C.J.",MIN,CAR,RB,0.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.4,4.0,0.0,0.0,0.0,0.0,3.0,0.0,0.1,0.9
82,"Washington, Dwayne",NOS,@DEN,RB,0.8,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.6
83,"Collins, Alex",SEA,@PHI,RB,0.8,3.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.6
84,"Smith, Rodney",CAR,@MIN,RB,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.1,0.2,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.1,0.5
85,"Burton, Michael",NOS,@DEN,RB,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.3,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5
86,"Miller, Lamar",CHI,@GBP,RB,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.3,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.5
87,"Armah, Alexander",CAR,@MIN,RB,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4
88,"Watt, Derek",PIT,BAL,RB,1.6,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.1,0.4
89,"Barner, Kenjon",TBB,KCC,RB,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.2,1.0,0.0,0.0,0.0,9.0,16.0,0.0,0.0,0.4
90,"Cannon, Trenton",CAR,@MIN,RB,0.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.1,1.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.3
91,"Williams, Trayveon",CIN,NYG,RB,0.4,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
92,"Penny, Elijhaa",NYG,@CIN,RB,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2
93,"Sherman, Anthony",KCC,@TBB,RB,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
94,"Dowdle, Rico",DAL,WAS,RB,0.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.1
95,"Pierce, Artavis",CHI,@GBP,RB,0.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,"Cox, Jeremy",DEN,NOS,RB,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,"Walter, Austin",SFO,@LAR,RB,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0
98,"Howell, Buddy",HOU,@DET,RB,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0

