Rank,Player,Team,Opp,Position,Tack,Asst,Scks,PassDef,Int,FumFrc,Fum,DefTD,Punt Ret Yds,Kick Ret Yds,Pts
1,"Chinn, Jeremy",CAR,@TBB,DB,7.2,1.6,0.1,0.7,0.2,0.1,0.0,0.0,0.0,0.0,9.3
2,"Thompson, Darian",DAL,ATL,DB,6.6,1.7,0.2,0.7,0.1,0.1,0.0,0.0,0.0,0.0,8.5
3,"Baker, Budda",ARI,WAS,DB,6.3,2.4,0.1,0.2,0.0,0.1,0.1,0.0,0.0,0.0,7.9
4,"Abram, Johnathan",LVR,NOS,DB,5.6,1.5,0.0,0.9,0.2,0.0,0.0,0.0,0.0,0.0,7.8
5,"Winfield Jr., Antoine",TBB,CAR,DB,4.8,1.4,0.1,1.3,0.2,0.1,0.0,0.0,0.0,0.0,7.4
6,"Peppers, Jabrill",NYG,@CHI,DB,5.4,2.1,0.1,0.5,0.1,0.2,0.0,0.0,12.0,4.0,7.4
7,"Johnson, John",LAR,@PHI,DB,4.7,2.5,0.0,0.6,0.3,0.0,0.0,0.0,0.0,0.0,7.2
8,"Walker, Tracy",DET,@GBP,DB,5.3,1.4,0.0,0.7,0.1,0.0,0.0,0.0,0.0,0.0,7.1
9,"Simmons, Justin",DEN,@PIT,DB,4.8,1.7,0.0,0.8,0.2,0.1,0.1,0.0,0.0,0.0,7.1
10,"Mills, Jalen",PHI,LAR,DB,5.1,1.5,0.1,0.8,0.1,0.1,0.0,0.0,0.0,0.0,7.1
11,"Phillips, Adrian",NEP,@SEA,DB,4.6,1.2,0.0,0.9,0.4,0.1,0.0,0.0,0.0,0.0,7.0
12,"Poyer, Jordan",BUF,@MIA,DB,4.8,2.2,0.1,0.3,0.2,0.2,0.1,0.0,0.0,0.0,7.0
13,"Jackson, Eddie",CHI,NYG,DB,5.0,0.8,0.0,0.8,0.3,0.1,0.0,0.0,0.0,0.0,6.8
14,"Rowe, Eric",MIA,BUF,DB,4.4,2.0,0.0,0.8,0.2,0.1,0.0,0.0,0.0,0.0,6.8
15,"Mathieu, Tyrann",KCC,@LAC,DB,4.8,1.1,0.1,0.9,0.2,0.0,0.0,0.0,0.1,0.0,6.8
16,"Adams, Jamal",SEA,NEP,DB,4.6,1.6,0.3,0.5,0.1,0.0,0.0,0.0,0.0,0.0,6.6
17,"Collins, Landon",WAS,@ARI,DB,5.0,2.1,0.0,0.3,0.0,0.1,0.0,0.0,0.0,0.0,6.5
18,"Neal, Keanu",ATL,@DAL,DB,4.0,1.9,0.0,0.6,0.3,0.1,0.0,0.0,0.0,0.0,6.4
19,"Boston, Tre",CAR,@TBB,DB,4.2,1.2,0.0,0.8,0.3,0.2,0.0,0.0,0.0,0.0,6.4
20,"Byard, Kevin",TEN,JAC,DB,4.1,1.6,0.1,0.5,0.3,0.1,0.0,0.0,0.0,0.0,6.2
21,"McLeod, Rodney",PHI,LAR,DB,4.2,1.9,0.0,0.7,0.1,0.1,0.0,0.0,0.0,0.0,6.1
22,"Smith, Harrison",MIN,@IND,DB,4.4,1.3,0.1,0.4,0.2,0.1,0.1,0.0,0.0,0.0,6.1
23,"Clark, Chuck",BAL,@HOU,DB,3.6,1.7,0.2,0.7,0.2,0.3,0.0,0.0,0.0,0.0,6.0
24,"McCain, Bobby",MIA,BUF,DB,4.2,1.6,0.1,0.6,0.1,0.0,0.0,0.0,0.0,0.0,6.0
25,"McDougald, Bradley",NYJ,SFO,DB,4.4,1.2,0.1,0.6,0.1,0.1,0.1,0.0,0.0,0.0,6.0
26,"Willis, Khari",IND,MIN,DB,4.3,1.3,0.2,0.4,0.1,0.1,0.0,0.0,0.0,0.0,5.9
27,"Jenkins, Malcolm",NOS,@LVR,DB,4.0,1.3,0.1,0.7,0.1,0.2,0.1,0.0,0.0,0.0,5.9
28,"Apke, Troy",WAS,@ARI,DB,4.3,1.5,0.0,0.4,0.1,0.1,0.0,0.0,0.0,0.0,5.8
29,"Woods, Xavier",DAL,ATL,DB,4.0,1.8,0.0,0.6,0.1,0.1,0.0,0.0,0.0,0.0,5.8
30,"Jackson, Kareem",DEN,@PIT,DB,4.0,1.2,0.0,0.9,0.1,0.0,0.0,0.0,0.0,0.0,5.8
31,"Fitzpatrick, Minkah",PIT,DEN,DB,3.6,1.4,0.0,0.6,0.3,0.1,0.1,0.0,0.0,0.0,5.6
