Rank,Player,Team,Opp,Position,Tack,Asst,Scks,PassDef,Int,FumFrc,Fum,DefTD,Pts
1,"Simmons, Jeffery",TEN,@CIN,DL,2.7,1.8,0.4,0.5,0.0,0.0,0.0,0.0,5.0
2,"Donald, Aaron",LAR,@MIA,DL,2.0,1.4,1.0,0.1,0.0,0.2,0.1,0.0,5.0
3,"Richardson, Sheldon",CLE,LVR,DL,2.7,1.8,0.3,0.2,0.0,0.1,0.0,0.0,4.4
4,"Buckner, DeForest",IND,@DET,DL,2.1,1.4,0.4,0.1,0.0,0.0,0.0,0.0,3.9
5,"Wilkins, Christian",MIA,LAR,DL,1.8,1.6,0.2,0.4,0.0,0.0,0.0,0.0,3.5
6,"Clark, Kenny",GBP,MIN,DL,2.0,1.2,0.3,0.1,0.0,0.1,0.0,0.0,3.5
7,"Jones, Chris",KCC,NYJ,DL,1.6,0.8,0.5,0.2,0.0,0.1,0.0,0.0,3.4
8,"Tomlinson, Dalvin",NYG,TBB,DL,1.9,1.7,0.2,0.3,0.0,0.0,0.0,0.0,3.3
9,"Williams, DeShawn",DEN,LAC,DL,1.4,1.8,0.1,0.4,0.2,0.1,0.0,0.0,3.3
10,"Jarrett, Grady",ATL,@CAR,DL,1.6,1.5,0.3,0.0,0.0,0.0,0.0,0.0,3.1
11,"Cox, Fletcher",PHI,DAL,DL,1.8,0.9,0.3,0.1,0.0,0.1,0.0,0.0,3.1
12,"Suh, Ndamukong",TBB,@NYG,DL,1.6,1.0,0.3,0.2,0.0,0.1,0.1,0.0,3.0
13,"Kinlaw, Javon",SFO,@SEA,DL,1.6,1.1,0.2,0.4,0.0,0.0,0.0,0.0,2.9
14,"Jones, DaQuan",TEN,@CIN,DL,1.8,1.4,0.1,0.1,0.0,0.0,0.0,0.0,2.8
15,"Brown, Derrick",CAR,ATL,DL,1.6,0.8,0.3,0.2,0.0,0.0,0.0,0.0,2.7
16,"Oliver, Ed",BUF,NEP,DL,1.7,1.0,0.2,0.1,0.0,0.0,0.0,0.0,2.7
17,"Nnadi, Derrick",KCC,NYJ,DL,1.5,1.5,0.1,0.0,0.0,0.1,0.1,0.0,2.7
18,"Ogunjobi, Larry",CLE,LVR,DL,1.9,1.0,0.1,0.0,0.0,0.1,0.0,0.0,2.7
19,"Joseph, Linval",LAC,@DEN,DL,1.8,1.4,0.1,0.0,0.0,0.0,0.0,0.0,2.7
20,"Lawrence, Dexter",NYG,TBB,DL,1.7,1.1,0.2,0.0,0.0,0.0,0.0,0.0,2.6
21,"Guy, Lawrence",NEP,@BUF,DL,1.7,1.0,0.2,0.0,0.0,0.0,0.0,0.0,2.6
22,"Hurst, Maurice",LVR,@CLE,DL,1.5,0.9,0.2,0.2,0.0,0.0,0.0,0.0,2.5
23,"Jones, D.J.",SFO,@SEA,DL,1.4,0.6,0.3,0.1,0.0,0.1,0.0,0.0,2.5
24,"Woods, Antwaun",DAL,@PHI,DL,1.4,1.6,0.1,0.0,0.0,0.0,0.0,0.0,2.5
25,"Onyemata, David",NOS,@CHI,DL,1.4,1.2,0.3,0.0,0.0,0.0,0.0,0.0,2.5
26,"Reed, Jarran",SEA,SFO,DL,1.4,1.1,0.1,0.0,0.0,0.1,0.0,0.0,2.2
27,"Shelton, Danny",DET,IND,DL,1.2,1.7,0.0,0.1,0.0,0.0,0.0,0.0,2.2
28,"Autry, Denico",IND,@DET,DL,1.2,0.9,0.2,0.1,0.0,0.0,0.0,0.0,2.2
29,"Stephen, Shamar",MIN,@GBP,DL,1.5,0.5,0.1,0.1,0.0,0.1,0.0,0.0,2.2
30,"Joseph, Sebastian",LAR,@MIA,DL,1.6,0.8,0.0,0.0,0.0,0.0,0.0,0.0,2.1
31,"Williams, Xavier",CIN,TEN,DL,1.2,0.7,0.3,0.1,0.0,0.0,0.0,0.0,2.1
32,"Hankins, Johnathan",LVR,@CLE,DL,1.4,1.1,0.0,0.0,0.0,0.0,0.0,0.0,2.1
33,"Johnson, Jaleel",MIN,@GBP,DL,1.1,1.0,0.1,0.0,0.0,0.0,0.0,0.0,2.0
34,"Williams, Brandon",BAL,PIT,DL,1.3,1.2,0.0,0.0,0.0,0.0,0.0,0.0,2.0
35,"Gallimore, Neville",DAL,@PHI,DL,1.2,1.4,0.0,0.0,0.0,0.0,0.0,0.0,1.9
36,"Hargrave, Javon",PHI,DAL,DL,1.0,1.0,0.2,0.0,0.0,0.0,0.0,0.0,1.9
37,"Rankins, Sheldon",NOS,@CHI,DL,1.2,0.5,0.2,0.1,0.0,0.0,0.0,0.0,1.9
38,"Nichols, Bilal",CHI,NOS,DL,1.1,0.9,0.1,0.1,0.0,0.0,0.0,0.0,1.8
39,"Stewart, Grover",IND,@DET,DL,1.3,0.7,0.0,0.0,0.0,0.0,0.0,0.0,1.8
