Rank,Player,Team,Opp,Position,Tack,Asst,Scks,PassDef,Int,FumFrc,Fum,DefTD,Punt Ret Yds,Kick Ret Yds,Pts
38,"Byard, Kevin",TEN,CLE,DB,3.8,1.6,0.0,0.5,0.1,0.0,0.0,0.0,0.0,0.0,5.4
39,"Amos, Adrian",GBP,PHI,DB,4.1,1.3,0.1,0.5,0.1,0.0,0.0,0.0,0.0,0.0,5.4
40,"Jackson, Kareem",DEN,@KCC,DB,3.9,1.6,0.0,0.4,0.1,0.0,0.0,0.0,0.0,0.0,5.4
41,"Savage, Darnell",GBP,PHI,DB,3.7,1.4,0.0,0.5,0.1,0.1,0.1,0.0,0.0,0.0,5.2
42,"Adderley, Nasir",LAC,NEP,DB,4.1,1.2,0.0,0.3,0.1,0.0,0.0,0.0,0.0,1.0,5.1
43,"Elliott, DeShon",BAL,DAL,DB,3.3,1.8,0.2,0.4,0.0,0.2,0.0,0.0,0.0,0.0,5.1
44,"Hyde, Micah",BUF,@SFO,DB,3.9,1.6,0.0,0.3,0.1,0.1,0.1,0.0,0.0,1.0,5.1
45,"McCain, Bobby",MIA,CIN,DB,3.3,1.1,0.0,0.5,0.1,0.0,0.0,0.0,0.0,0.0,4.7
46,"McCourty, Devin",NEP,@LAC,DB,3.0,1.2,0.0,0.5,0.2,0.1,0.0,0.0,0.0,0.0,4.5
47,"Murray, Eric",HOU,IND,DB,3.3,1.5,0.0,0.2,0.0,0.1,0.0,0.0,0.0,0.0,4.3
48,"Harmon, Duron",DET,@CHI,DB,3.0,1.1,0.0,0.4,0.2,0.0,0.0,0.0,0.0,0.0,4.3
49,"Blackmon, Julian",IND,@HOU,DB,3.0,0.6,0.0,0.5,0.1,0.1,0.0,0.0,0.0,0.0,4.2
50,"Vaccaro, Kenny",TEN,CLE,DB,2.9,1.4,0.0,0.3,0.1,0.0,0.0,0.0,0.0,0.0,4.2
51,"Harrison, Ronnie",CLE,@TEN,DB,2.4,1.4,0.1,0.7,0.1,0.0,0.0,0.0,0.0,0.0,4.1
52,"Diggs, Quandre",SEA,NYG,DB,2.6,1.2,0.0,0.5,0.2,0.0,0.0,0.0,0.0,0.0,4.1
53,"Sendejo, Andrew",CLE,@TEN,DB,3.1,0.9,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.0,4.1
54,"Harris, Marcell",SFO,BUF,DB,2.4,1.3,0.0,0.6,0.0,0.2,0.2,0.0,0.0,0.0,4.0
55,"Woods, Xavier",DAL,@BAL,DB,2.9,1.5,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,4.0
56,"Harris, Erik",LVR,@NYJ,DB,3.0,0.9,0.0,0.4,0.1,0.1,0.0,0.0,0.0,0.0,4.0
57,"Gipson, Tashaun",CHI,DET,DB,2.6,1.0,0.0,0.3,0.2,0.0,0.0,0.0,0.0,0.0,3.7
58,"Love, Julian",NYG,@SEA,DB,2.9,0.8,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.0,3.6
59,"Allen, Ricardo",ATL,NOS,DB,2.3,1.2,0.0,0.5,0.1,0.0,0.0,0.0,0.0,0.0,3.5
60,"Greene, Raven",GBP,PHI,DB,2.3,0.6,0.1,0.5,0.1,0.1,0.0,0.0,0.0,0.0,3.4
61,"Dugger, Kyle",NEP,@LAC,DB,2.5,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.1
62,"Kearse, Jayron",DET,@CHI,DB,1.9,0.6,0.0,0.4,0.2,0.0,0.0,0.0,0.0,0.0,3.1
63,"Jones, Brandon",MIA,CIN,DB,2.1,0.8,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,2.6
64,"Redmond, Will",GBP,PHI,DB,1.8,0.8,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,2.5
65,"Wingard, Andrew",JAC,@MIN,DB,1.6,0.8,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.0,2.4
66,"Neal, Ryan",SEA,NYG,DB,1.8,0.5,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.0,2.4
67,"Heath, Jeff",LVR,@NYJ,DB,1.6,0.9,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.0,2.4
68,"Joseph, Karl",CLE,@TEN,DB,1.5,0.6,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.0,2.2
69,"Williams, Shawn",CIN,@MIA,DB,1.7,0.5,0.0,0.2,0.0,0.0,0.0,0.0,0.0,3.0,2.2
70,"Harris, Will",DET,@CHI,DB,1.8,0.6,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,2.1
71,"Thompson, Darian",DAL,@BAL,DB,1.5,0.9,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,2.1
72,"Wilson, Tavon",IND,@HOU,DB,1.7,0.4,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,2.1
73,"Hooker, Amani",TEN,CLE,DB,1.0,0.4,0.0,0.3,0.2,0.0,0.0,0.0,0.0,0.0,1.9
74,"Apke, Troy",WAS,@PIT,DB,1.5,0.4,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.9
75,"Banjo, Chris",ARI,LAR,DB,1.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5
76,"Epps, Marcus",PHI,@GBP,DB,0.9,0.4,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.3
77,"Brooks, Terrence",NEP,@LAC,DB,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3
78,"Addae, Jahleel",LAC,NEP,DB,0.8,0.5,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,1.3
79,"Marlowe, Dean",BUF,@SFO,DB,1.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1.2
80,"Moore, A.J.",HOU,IND,DB,0.6,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.8
81,"Odum, George",IND,@HOU,DB,0.5,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.7
82,"Long, David",LAR,@ARI,DB,0.5,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.6
83,"Swearinger, D.J.",NOS,@ATL,DB,0.5,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.6
84,"Watts, Armani",KCC,DEN,DB,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.5
85,"Scott, Nick",LAR,@ARI,DB,0.4,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4
86,"Neal, Siran",BUF,@SFO,DB,0.3,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.4
87,"Parks, Will",PHI,@GBP,DB,0.4,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4
88,"Randall, Damarious",SEA,NYG,DB,0.3,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.4
89,"Hawkins, Jaylinn",ATL,NOS,DB,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3
90,"Wallace, K'Von",PHI,@GBP,DB,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3
91,"Parker, Steven",DAL,@BAL,DB,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3
92,"Wilson, Brandon",CIN,@MIA,DB,0.2,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,41.0,0.3
93,"Scott, Vernon",GBP,PHI,DB,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
94,"Reaves, Jeremy",WAS,@PIT,DB,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
95,"Neasman, Sharrod",ATL,NOS,DB,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
96,"Fejedelem, Clayton",MIA,CIN,DB,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
97,"Houston-Carson, DeAndre",CHI,DET,DB,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
98,"Davis, Sean",PIT,WAS,DB,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
99,"Ladler, Kenny",WAS,@PIT,DB,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
100,"Levine, Anthony",BAL,DAL,DB,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
101,"Hartage, Montre",NYG,@SEA,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,"Allen, Marcus",PIT,WAS,DB,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,"Gilchrist, Marcus",BAL,DAL,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0

