Rank,Player,Team,Opp,Position,Rush,Rush Yds,Rush TDs,0-9 RushTDs,10-19 RushTDs,20-29 RushTDs,30-39 RushTDs,40-49 RushTDs,50+ RushTDs,Tgt,RZTgt,Rec,Rec Yds,Rec TDs,>= 50yds,>= 100yds,Punt Ret Yds,Kick Ret Yds,Fum Lost,Scoring Opps,Pts
1,"Kamara, Alvin",NOS,@DET,RB,12.0,56.0,0.7,0.6,0.1,0.0,0.0,0.0,0.0,7.8,1.1,6.4,52.0,0.3,0.7,0.1,2.0,8.0,0.0,1.8,23.6
2,"Elliott, Ezekiel",DAL,CLE,RB,20.8,90.0,0.8,0.7,0.1,0.0,0.1,0.0,0.0,6.2,0.7,4.6,33.0,0.2,0.1,0.1,0.0,0.0,0.2,2.0,22.5
3,"Cook, Dalvin",MIN,@HOU,RB,17.7,91.0,1.0,0.7,0.1,0.0,0.1,0.0,0.0,4.9,0.3,3.6,27.0,0.1,0.1,0.1,0.0,0.0,0.1,1.7,21.5
4,"Jones, Aaron",GBP,ATL,RB,13.9,70.0,1.0,0.6,0.2,0.1,0.0,0.0,0.1,3.8,0.6,2.7,24.0,0.2,0.1,0.1,0.0,0.0,0.1,1.8,18.9
5,"Chubb, Nick",CLE,@DAL,RB,17.8,90.0,1.1,0.6,0.3,0.1,0.0,0.0,0.0,2.4,0.2,1.7,13.0,0.1,0.1,0.0,0.0,0.0,0.2,1.4,18.3
6,"Taylor, Jonathan",IND,@CHI,RB,16.0,72.0,0.9,0.6,0.3,0.0,0.0,0.0,0.0,3.3,0.2,2.7,23.0,0.0,0.1,0.0,1.0,0.0,0.0,1.3,17.9
7,"Ekeler, Austin",LAC,@TBB,RB,11.0,52.0,0.2,0.1,0.1,0.0,0.0,0.0,0.0,5.6,0.5,5.0,51.0,0.2,0.2,0.1,0.0,0.0,0.1,0.9,17.6
8,"Drake, Kenyan",ARI,@CAR,RB,17.2,77.0,0.6,0.5,0.0,0.0,0.0,0.0,0.1,4.6,0.3,3.6,25.0,0.1,0.1,0.1,0.0,4.0,0.0,1.1,17.6
9,"Jacobs, Josh",LVR,BUF,RB,18.0,81.0,0.6,0.4,0.2,0.0,0.0,0.0,0.0,4.0,0.2,3.0,30.0,0.0,0.1,0.0,0.0,0.0,0.2,1.0,17.4
10,"Henderson, Darrell",LAR,NYG,RB,14.0,68.0,1.0,0.9,0.1,0.0,0.0,0.0,0.0,3.5,0.2,2.1,21.0,0.1,0.1,0.0,0.0,0.0,0.0,1.9,17.2
11,"Sanders, Miles",PHI,@SFO,RB,15.0,71.0,0.6,0.4,0.2,0.0,0.0,0.0,0.0,3.0,0.3,3.0,30.0,0.1,0.1,0.0,0.0,6.0,0.2,0.8,17.1
12,"Edwards-Helaire, Clyde",KCC,NEP,RB,15.5,70.0,0.5,0.3,0.1,0.1,0.0,0.0,0.1,3.6,0.3,3.0,29.0,0.2,0.1,0.1,0.0,0.0,0.1,0.9,16.9
13,"Davis, Mike",CAR,ARI,RB,8.0,35.0,0.5,0.4,0.1,0.0,0.0,0.0,0.0,6.0,0.9,5.0,38.0,0.2,0.2,0.1,0.0,0.0,0.0,1.5,16.6
14,"Robinson, James",JAC,@CIN,RB,14.0,60.0,0.5,0.3,0.2,0.0,0.0,0.0,0.0,4.9,0.3,4.0,32.0,0.1,0.2,0.1,0.0,0.0,0.0,1.0,16.4
15,"Gordon, Melvin",DEN,@NYJ,RB,15.5,72.0,0.6,0.4,0.2,0.0,0.0,0.0,0.0,4.1,0.3,3.1,18.0,0.2,0.1,0.0,0.0,0.0,0.2,1.0,16.4
16,"Hunt, Kareem",CLE,@DAL,RB,10.0,44.0,0.4,0.3,0.1,0.0,0.0,0.0,0.0,4.0,0.3,3.5,30.0,0.2,0.1,0.0,0.0,3.0,0.0,0.6,14.7
17,"Johnson, David",HOU,MIN,RB,14.0,60.0,0.5,0.3,0.2,0.0,0.0,0.0,0.0,3.2,0.3,2.6,25.0,0.1,0.1,0.1,0.0,0.0,0.0,0.8,14.7
18,"Gurley, Todd",ATL,@GBP,RB,16.7,64.0,0.7,0.5,0.2,0.0,0.0,0.0,0.0,3.0,0.3,2.0,11.0,0.1,0.1,0.0,0.0,0.0,0.1,1.5,14.1
19,"Montgomery, David",CHI,IND,RB,17.0,67.0,0.5,0.3,0.2,0.0,0.0,0.0,0.0,2.5,0.3,1.7,16.0,0.2,0.1,0.0,2.0,0.0,0.1,1.3,14.0
20,"Singletary, Devin",BUF,@LVR,RB,13.6,65.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,4.4,0.4,3.4,28.0,0.1,0.1,0.1,0.0,0.0,0.0,1.0,13.6
21,"Jones, Ronald",TBB,LAC,RB,15.0,60.0,0.4,0.3,0.0,0.0,0.0,0.1,0.0,3.5,0.3,2.8,26.0,0.0,0.1,0.0,0.0,0.0,0.1,0.8,13.5
22,"Ingram, Mark",BAL,@WAS,RB,12.3,61.0,0.6,0.4,0.1,0.0,0.1,0.0,0.0,1.8,0.3,1.4,13.0,0.2,0.1,0.0,0.0,0.0,0.1,1.3,13.5
23,"White, James",NEP,@KCC,RB,6.0,33.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,4.7,0.9,4.0,38.0,0.2,0.1,0.1,0.0,1.0,0.1,1.0,13.0
24,"Gaskin, Myles",MIA,SEA,RB,12.1,45.0,0.3,0.2,0.0,0.0,0.0,0.0,0.0,4.7,0.2,3.9,28.0,0.0,0.1,0.1,0.0,3.0,0.0,1.1,12.8
25,"Freeman, Devonta",NYG,@LAR,RB,12.0,40.0,0.3,0.1,0.1,0.0,0.0,0.0,0.0,4.7,0.7,3.5,24.0,0.2,0.1,0.1,0.0,1.0,0.1,0.9,12.7
26,"Burkhead, Rex",NEP,@KCC,RB,7.0,33.0,0.4,0.3,0.0,0.0,0.0,0.0,0.0,4.1,0.5,3.4,30.0,0.1,0.1,0.1,0.0,1.0,0.1,1.0,12.4
27,"Peterson, Adrian",DET,NOS,RB,16.0,67.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,2.1,0.1,1.7,15.0,0.0,0.1,0.0,0.0,0.0,0.1,0.6,11.1
28,"Gibson, Antonio",WAS,BAL,RB,10.9,45.0,0.7,0.5,0.2,0.0,0.0,0.0,0.0,2.0,0.1,1.6,11.0,0.1,0.0,0.0,0.0,0.0,0.3,0.5,10.9
29,"Kelley, Joshua",LAC,@TBB,RB,11.0,45.0,0.3,0.2,0.1,0.0,0.0,0.0,0.0,3.0,0.4,2.4,20.0,0.1,0.1,0.0,0.0,0.0,0.3,0.6,10.5
