Rank,Player,Team,Opp,Position,Tgt,RZTgt,Rec,Rec Yds,Rec TDs,0-9 RecTDs,10-19 RecTDs,20-29 RecTDs,30-39 RecTDs,40-49 RecTDs,50+ RecTDs,Rush Yds,Rush TDs,Punt Ret Yds,Kick Ret Yds,Fum Lost,Scoring Opps,Pts
1,"Hill, Tyreek",KCC,@LVR,WR,9.4,0.9,5.7,85.0,0.9,0.3,0.1,0.2,0.1,0.2,0.1,6.0,0.1,-0.0,1.0,0.0,1.4,21.3
2,"Hopkins, DeAndre",ARI,@SEA,WR,11.1,0.8,7.8,98.0,0.5,0.1,0.0,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.1,1.0,20.6
3,"Thomas, Michael",NOS,ATL,WR,11.0,1.8,8.3,90.0,0.4,0.2,0.1,0.1,0.0,0.0,0.0,-0.3,0.0,0.0,0.0,0.0,1.1,19.6
4,"Allen, Keenan",LAC,NYJ,WR,11.3,1.1,7.6,85.0,0.6,0.1,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,19.5
5,"Jones, Julio",ATL,@NOS,WR,9.0,1.3,6.7,94.0,0.5,0.1,0.1,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.9,19.1
6,"Thielen, Adam",MIN,DAL,WR,7.4,1.3,5.1,70.0,0.9,0.5,0.3,0.0,0.1,0.0,0.0,1.0,0.0,0.0,0.0,0.1,1.2,18.0
7,"Adams, Davante",GBP,@IND,WR,9.1,1.4,6.0,76.0,0.7,0.4,0.1,0.1,0.1,0.1,0.0,-0.1,0.0,0.0,0.0,0.1,1.2,17.6
8,"Metcalf, DK",SEA,ARI,WR,8.0,1.3,5.0,74.0,0.8,0.3,0.1,0.1,0.1,0.1,0.1,1.0,0.0,0.0,1.0,0.1,1.5,16.9
9,"McLaurin, Terry",WAS,CIN,WR,8.0,1.1,6.0,78.0,0.5,0.1,0.1,0.1,0.0,0.0,0.2,1.0,0.0,0.0,0.0,0.1,0.8,16.7
10,"Smith-Schuster, JuJu",PIT,@JAC,WR,9.1,1.1,5.9,64.0,0.6,0.2,0.1,0.1,0.1,0.0,0.0,0.1,0.0,1.0,0.0,0.0,0.8,15.7
11,"Brown, A.J.",TEN,@BAL,WR,7.5,0.6,5.5,72.0,0.5,0.2,0.1,0.0,0.0,0.1,0.1,1.0,0.0,0.0,1.0,0.0,0.7,15.6
12,"Meyers, Jakobi",NEP,@HOU,WR,8.7,0.6,5.9,78.0,0.2,0.1,0.0,0.1,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.9,15.3
13,"Lockett, Tyler",SEA,ARI,WR,7.4,1.1,5.2,67.0,0.5,0.3,0.1,0.0,0.0,0.1,0.0,-0.0,0.0,2.0,10.0,0.0,1.0,15.2
14,"Cooper, Amari",DAL,@MIN,WR,8.2,0.7,6.0,68.0,0.4,0.1,0.1,0.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7,15.1
15,"Jones, Marvin",DET,@CAR,WR,6.5,1.1,4.3,61.0,0.8,0.3,0.2,0.2,0.0,0.0,0.0,-0.1,0.0,0.0,0.0,0.0,1.1,15.0
16,"Crowder, Jamison",NYJ,@LAC,WR,7.0,1.1,5.6,62.0,0.5,0.1,0.2,0.1,0.1,0.0,0.1,0.1,0.0,0.0,1.0,0.0,0.7,14.8
17,"Woods, Robert",LAR,@TBB,WR,7.4,0.6,5.1,58.0,0.3,0.0,0.2,0.1,0.0,0.0,0.1,10.0,0.2,0.0,0.0,0.1,0.7,14.6
18,"Jefferson, Justin",MIN,DAL,WR,6.5,0.4,4.6,76.0,0.3,0.1,0.1,0.0,0.0,0.1,0.1,1.0,0.0,0.0,0.0,0.0,0.6,14.4
19,"Ridley, Calvin",ATL,@NOS,WR,7.0,0.9,4.4,62.0,0.5,0.3,0.1,0.2,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.7,14.3
20,"Evans, Mike",TBB,LAR,WR,7.0,1.1,4.3,65.0,0.6,0.4,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,14.3
21,"Kirk, Christian",ARI,@SEA,WR,7.5,1.2,4.8,57.0,0.6,0.4,0.1,0.0,0.0,0.0,0.1,3.0,0.0,5.0,2.0,0.0,1.1,14.2
22,"Moore, D.J.",CAR,DET,WR,7.5,0.4,4.5,74.0,0.3,0.1,0.0,0.1,0.0,0.0,0.2,1.0,0.0,1.0,0.0,0.1,0.6,14.0
23,"Chark, D.J.",JAC,PIT,WR,7.9,0.9,4.7,63.0,0.5,0.2,0.1,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.6,13.9
24,"Boyd, Tyler",CIN,@WAS,WR,8.2,0.9,5.7,63.0,0.3,0.1,0.1,0.0,0.0,0.0,0.0,2.0,0.0,-0.0,0.0,0.1,0.8,13.9
25,"Fuller, Will",HOU,NEP,WR,6.9,0.8,4.5,65.0,0.5,0.1,0.1,0.1,0.0,0.0,0.2,0.0,0.0,2.0,1.0,0.0,0.9,13.8
