Rank,Player,Team,Opp,Position,Tgt,RZTgt,Rec,Rec Yds,Rec TDs,0-9 RecTDs,10-19 RecTDs,20-29 RecTDs,30-39 RecTDs,40-49 RecTDs,50+ RecTDs,Rush Yds,Rush TDs,Punt Ret Yds,Kick Ret Yds,Fum Lost,Scoring Opps,Pts
1,"Brown, Antonio",TBB,ATL,WR,12.7,0.5,7.9,151.0,0.2,0.1,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,0.5,24.2
2,"Jones, Julio",ATL,@TBB,WR,10.3,1.5,7.0,102.0,0.5,0.2,0.1,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.3
3,"Adams, Davante",GBP,@CHI,WR,10.3,1.7,6.8,86.0,0.8,0.4,0.1,0.1,0.1,0.1,0.0,-0.1,0.0,0.0,0.0,0.1,1.4,20.1
4,"Hill, Tyreek",KCC,LAC,WR,8.5,0.9,5.5,81.0,0.9,0.3,0.1,0.2,0.1,0.2,0.1,4.0,0.1,-0.1,0.0,0.0,1.3,19.8
5,"Ridley, Calvin",ATL,@TBB,WR,10.2,1.5,6.2,86.0,0.7,0.4,0.1,0.2,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.1,19.6
6,"Godwin, Chris",TBB,ATL,WR,9.3,0.9,6.8,89.0,0.5,0.1,0.2,0.1,0.1,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.1,19.1
7,"Thielen, Adam",MIN,@DET,WR,7.7,1.6,5.2,72.0,1.1,0.6,0.4,0.0,0.1,0.0,0.0,1.0,0.0,0.0,0.0,0.1,1.5,19.1
8,"Evans, Mike",TBB,ATL,WR,9.5,1.7,5.3,80.0,1.0,0.7,0.1,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,1.7,19.0
9,"Woods, Robert",LAR,ARI,WR,9.9,0.8,6.7,78.0,0.4,0.1,0.2,0.1,0.0,0.0,0.1,10.0,0.2,0.0,0.0,0.1,0.9,18.8
10,"Thomas, Michael",NOS,@CAR,WR,10.1,1.8,7.5,83.0,0.3,0.2,0.1,0.1,0.0,0.0,0.0,-0.1,0.0,0.0,0.0,0.0,1.2,17.8
11,"Brown, A.J.",TEN,@HOU,WR,7.6,0.9,4.5,78.0,0.8,0.3,0.2,0.0,0.0,0.1,0.2,1.0,0.0,0.0,5.0,0.0,1.2,17.4
12,"Diggs, Stefon",BUF,MIA,WR,9.6,0.6,6.7,83.0,0.4,0.1,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,17.1
13,"Allen, Keenan",LAC,@KCC,WR,10.0,1.0,6.6,71.0,0.5,0.2,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,16.9
14,"Brown, John",BUF,MIA,WR,8.5,0.8,5.9,81.0,0.4,0.1,0.1,0.2,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.9,16.6
15,"Samuel, Deebo",SFO,SEA,WR,8.2,1.0,5.6,76.0,0.3,0.2,0.0,0.0,0.0,0.1,0.0,7.0,0.1,0.0,0.0,0.0,1.1,16.5
16,"Metcalf, DK",SEA,@SFO,WR,7.6,1.1,4.7,81.0,0.6,0.2,0.1,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.1,1.3,16.4
17,"Edelman, Julian",NEP,NYJ,WR,9.5,1.0,6.2,79.0,0.2,0.1,0.0,0.0,0.0,0.1,0.0,3.0,0.0,1.0,1.0,0.0,0.9,16.1
18,"Kupp, Cooper",LAR,ARI,WR,9.6,1.1,6.6,76.0,0.3,0.1,0.1,0.0,0.0,0.0,0.1,2.0,0.0,3.0,0.0,0.0,0.7,16.0
19,"Golladay, Kenny",DET,MIN,WR,8.7,1.2,5.0,76.0,0.5,0.1,0.2,0.1,0.0,0.0,0.1,0.0,0.0,2.0,0.0,0.0,1.1,15.9
20,"Lockett, Tyler",SEA,@SFO,WR,7.8,1.2,5.6,68.0,0.6,0.3,0.2,0.0,0.0,0.1,0.0,-0.0,0.0,2.0,10.0,0.0,1.0,15.8
21,"Robinson, Allen",CHI,GBP,WR,9.4,1.1,6.1,71.0,0.4,0.2,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,15.8
22,"Jeffery, Alshon",PHI,WAS,WR,8.7,1.3,5.5,64.0,0.6,0.4,0.1,0.1,0.0,0.1,0.0,-0.0,0.1,1.0,0.0,0.0,1.1,15.5
23,"Jefferson, Justin",MIN,@DET,WR,6.8,0.7,4.6,74.0,0.6,0.1,0.3,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.0,0.0,1.0,15.4
24,"Agholor, Nelson",LVR,@DEN,WR,6.7,1.2,4.2,65.0,0.8,0.2,0.2,0.1,0.0,0.1,0.1,0.0,0.0,1.0,0.0,0.0,1.3,15.4
25,"Hopkins, DeAndre",ARI,@LAR,WR,8.6,0.6,5.8,72.0,0.3,0.1,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.7,14.9
26,"Moore, D.J.",CAR,NOS,WR,7.9,0.7,4.7,78.0,0.3,0.1,0.0,0.1,0.0,0.0,0.1,1.0,0.0,1.0,0.0,0.0,0.8,14.3
