Rank,Player,Team,Opp,Position,Tack,Asst,Scks,PassDef,Int,FumFrc,Fum,DefTD,Pts
1,"Thompson, Shaq",CAR,ARI,LB,6.5,3.9,0.2,0.6,0.1,0.2,0.1,0.0,9.6
2,"Warner, Fred",SFO,PHI,LB,6.1,3.0,0.1,0.7,0.3,0.1,0.0,0.0,9.0
3,"Martinez, Blake",NYG,@LAR,LB,6.3,3.7,0.4,0.2,0.1,0.0,0.0,0.0,8.9
4,"Smith, Jaylon",DAL,CLE,LB,5.5,3.8,0.1,0.6,0.1,0.1,0.1,0.0,8.4
5,"Kiser, Micah",LAR,NYG,LB,5.6,2.5,0.3,0.7,0.1,0.2,0.1,0.0,8.3
6,"Leonard, Darius",IND,@CHI,LB,5.2,3.3,0.2,0.5,0.2,0.1,0.1,0.0,8.2
7,"Hicks, Jordan",ARI,@CAR,LB,6.1,3.0,0.1,0.2,0.1,0.1,0.1,0.0,8.2
8,"Kendricks, Eric",MIN,@HOU,LB,5.6,3.1,0.1,0.6,0.1,0.1,0.0,0.0,8.1
9,"David, Lavonte",TBB,LAC,LB,5.7,2.4,0.1,0.5,0.1,0.2,0.1,0.0,8.1
10,"Baker, Jerome",MIA,SEA,LB,5.1,3.5,0.2,0.3,0.1,0.2,0.0,0.0,7.6
11,"White, Devin",TBB,LAC,LB,5.2,2.8,0.1,0.4,0.1,0.1,0.1,0.0,7.4
12,"Davis, Demario",NOS,@DET,LB,5.3,1.9,0.4,0.6,0.0,0.0,0.0,0.0,7.4
13,"Schobert, Joe",JAC,@CIN,LB,5.3,2.8,0.1,0.2,0.1,0.1,0.0,0.0,7.2
14,"Wagner, Bobby",SEA,@MIA,LB,4.7,3.7,0.1,0.5,0.0,0.1,0.0,0.0,7.2
15,"Johnson, A.J.",DEN,@NYJ,LB,5.0,3.3,0.1,0.1,0.0,0.0,0.0,0.0,7.0
16,"Davis, Thomas",WAS,BAL,LB,5.1,2.7,0.3,0.1,0.0,0.2,0.0,0.0,7.0
17,"Milano, Matt",BUF,@LVR,LB,4.7,2.1,0.1,0.6,0.1,0.0,0.0,0.0,6.8
18,"Campbell, De'Vondre",ARI,@CAR,LB,4.8,2.4,0.1,0.5,0.1,0.1,0.1,0.0,6.7
19,"Queen, Patrick",BAL,@WAS,LB,4.7,1.7,0.6,0.1,0.0,0.3,0.0,0.0,6.6
20,"Williamson, Avery",PIT,Bye,LB,4.5,2.9,0.1,0.3,0.0,0.0,0.0,0.0,6.6
21,"Bostic, Jon",WAS,BAL,LB,4.5,3.3,0.3,0.1,0.0,0.0,0.0,0.0,6.6
22,"Jack, Myles",JAC,@CIN,LB,4.7,2.5,0.2,0.2,0.0,0.0,0.0,0.0,6.4
23,"McKinney, Benardrick",HOU,MIN,LB,4.1,3.4,0.1,0.3,0.0,0.0,0.0,0.0,6.3
24,"Gerry, Nate",PHI,@SFO,LB,4.2,2.6,0.1,0.3,0.1,0.0,0.0,0.0,6.0
25,"Smith, Roquan",CHI,IND,LB,4.3,2.0,0.2,0.3,0.1,0.0,0.0,0.0,5.9
26,"Cunningham, Zach",HOU,MIN,LB,4.5,2.0,0.1,0.2,0.0,0.0,0.0,0.0,5.9
27,"Murray, Kenneth",LAC,@TBB,LB,3.9,3.0,0.0,0.2,0.0,0.0,0.0,0.0,5.7
28,"Jones, Deion",ATL,@GBP,LB,3.7,2.8,0.1,0.3,0.1,0.0,0.0,0.0,5.7
29,"Morrow, Nicholas",LVR,BUF,LB,4.3,1.5,0.0,0.2,0.1,0.0,0.0,0.0,5.6
30,"Walker, Anthony",IND,@CHI,LB,4.2,2.0,0.1,0.1,0.0,0.0,0.0,0.0,5.6
31,"Goodson, B.J.",CLE,@DAL,LB,4.0,1.6,0.0,0.4,0.2,0.0,0.0,0.0,5.6
32,"Smith, Za'Darius",GBP,ATL,LB,4.1,1.7,0.5,0.1,0.0,0.0,0.0,0.0,5.6
33,"Bynes, Josh",CIN,JAC,LB,3.6,3.2,0.2,0.2,0.1,0.0,0.0,0.0,5.6
34,"Edmunds, Tremaine",BUF,@LVR,LB,3.7,2.2,0.1,0.4,0.1,0.0,0.0,0.0,5.5
35,"Wright, K.J.",SEA,@MIA,LB,3.5,2.7,0.1,0.4,0.1,0.0,0.0,0.0,5.5
36,"Gifford, Luke",DAL,CLE,LB,3.6,2.9,0.1,0.2,0.0,0.1,0.0,0.0,5.4
37,"Collins, Jamie",DET,NOS,LB,2.8,2.0,0.3,0.6,0.2,0.1,0.1,0.0,5.4
38,"Hitchens, Anthony",KCC,NEP,LB,3.6,2.7,0.1,0.1,0.0,0.1,0.0,0.0,5.1
39,"Bentley, Ja'Whaun",NEP,@KCC,LB,3.3,1.8,0.3,0.3,0.0,0.1,0.0,0.0,5.0
40,"Davis, Jarrad",DET,NOS,LB,3.6,1.8,0.2,0.2,0.0,0.1,0.1,0.0,5.0
41,"Alexander, Kwon",NOS,@DET,LB,3.6,1.7,0.0,0.3,0.1,0.1,0.0,0.0,5.0
42,"Van Noy, Kyle",MIA,SEA,LB,3.3,1.2,0.3,0.2,0.0,0.3,0.2,0.0,5.0
43,"Takitaki, Sione",CLE,@DAL,LB,3.5,2.1,0.0,0.2,0.0,0.1,0.0,0.0,4.9
44,"Littleton, Cory",LVR,BUF,LB,3.5,2.0,0.1,0.3,0.0,0.0,0.0,0.0,4.9
45,"Whitehead, Tahir",CAR,ARI,LB,3.7,2.4,0.0,0.1,0.0,0.0,0.0,0.0,4.9
46,"Pratt, Germaine",CIN,JAC,LB,3.3,2.5,0.0,0.2,0.0,0.0,0.0,0.0,4.7
47,"Trevathan, Danny",CHI,IND,LB,3.8,1.3,0.1,0.2,0.0,0.0,0.0,0.0,4.7
48,"Simmons, Isaiah",ARI,@CAR,LB,3.2,1.3,0.3,0.1,0.0,0.2,0.1,0.0,4.5
49,"Wilson, Damien",KCC,NEP,LB,3.2,1.9,0.0,0.1,0.0,0.1,0.0,0.0,4.5
50,"Barrett, Shaq",TBB,LAC,LB,2.8,0.8,0.8,0.2,0.0,0.2,0.0,0.0,4.5
51,"Jones, Chandler",ARI,@CAR,LB,2.4,0.8,0.9,0.2,0.0,0.3,0.2,0.0,4.4
52,"Smith, Preston",GBP,ATL,LB,2.7,1.4,0.6,0.1,0.0,0.0,0.0,0.0,4.3
53,"Walker, Mykal",ATL,@GBP,LB,2.6,2.1,0.0,0.1,0.0,0.1,0.0,0.0,3.9
54,"Perryman, Denzel",LAC,@TBB,LB,3.0,1.1,0.0,0.1,0.1,0.2,0.0,0.0,3.9
55,"Baun, Zack",NOS,@DET,LB,2.5,1.9,0.2,0.1,0.0,0.1,0.0,0.0,3.8
56,"Kwiatkoski, Nick",LVR,BUF,LB,3.0,1.4,0.1,0.1,0.0,0.0,0.0,0.0,3.8
57,"Wilson, Mack",CLE,@DAL,LB,2.7,1.4,0.1,0.3,0.0,0.0,0.0,0.0,3.7
58,"Chubb, Bradley",DEN,@NYJ,LB,2.9,1.0,0.1,0.1,0.0,0.1,0.0,0.0,3.7
59,"Carter, Lorenzo",NYG,@LAR,LB,2.3,0.9,0.4,0.3,0.0,0.0,0.0,0.0,3.6
60,"Tavai, Jahlani",DET,NOS,LB,2.4,1.5,0.1,0.1,0.1,0.0,0.0,0.0,3.5
61,"Edwards, T.J.",PHI,@SFO,LB,2.3,1.5,0.0,0.1,0.0,0.1,0.0,0.0,3.4
62,"Fackrell, Kyler",NYG,@LAR,LB,2.3,1.4,0.3,0.1,0.0,0.0,0.0,0.0,3.4
63,"Oluokun, Foyesade",ATL,@GBP,LB,2.2,1.6,0.0,0.0,0.0,0.2,0.0,0.0,3.3
64,"Klein, A.J.",BUF,@LVR,LB,2.3,1.2,0.1,0.1,0.0,0.0,0.0,0.0,3.2
65,"Jenkins, Jordan",NYJ,DEN,LB,1.8,1.4,0.3,0.2,0.0,0.1,0.0,0.0,3.1
66,"Langi, Harvey",NYJ,DEN,LB,1.9,1.1,0.2,0.4,0.0,0.0,0.0,0.0,3.0
67,"Mack, Khalil",CHI,IND,LB,1.8,0.7,0.4,0.1,0.0,0.1,0.1,0.0,3.0
68,"Reeder, Troy",LAR,NYG,LB,2.0,0.9,0.2,0.1,0.0,0.1,0.0,0.0,2.9
69,"Hamilton, Shaun Dion",WAS,BAL,LB,2.2,0.8,0.1,0.1,0.0,0.0,0.0,0.0,2.9
70,"Jewell, Josey",DEN,@NYJ,LB,2.2,0.8,0.2,0.1,0.0,0.0,0.0,0.0,2.9
71,"Judon, Matt",BAL,@WAS,LB,1.9,1.1,0.3,0.0,0.0,0.1,0.0,0.0,2.9
72,"Thomas, Joe",DAL,CLE,LB,2.1,1.4,0.0,0.1,0.0,0.0,0.0,0.0,2.9
73,"Fort, L.J.",BAL,@WAS,LB,1.9,1.0,0.2,0.1,0.0,0.1,0.1,0.0,2.9
74,"Mercilus, Whitney",HOU,MIN,LB,1.8,0.9,0.3,0.1,0.1,0.2,0.0,0.0,2.9
75,"White, Kyzir",LAC,@TBB,LB,2.0,1.2,0.1,0.1,0.0,0.0,0.0,0.0,2.8
76,"Roberts, Elandon",MIA,SEA,LB,1.8,1.6,0.1,0.1,0.0,0.0,0.0,0.0,2.8
77,"Vigil, Nick",LAC,@TBB,LB,2.1,1.1,0.0,0.1,0.0,0.0,0.0,0.0,2.8
78,"Floyd, Leonard",LAR,NYG,LB,1.8,0.9,0.3,0.1,0.0,0.0,0.0,0.0,2.8
79,"Okereke, Bobby",IND,@CHI,LB,1.8,0.8,0.1,0.1,0.0,0.1,0.0,0.0,2.5
80,"Scarlett, Brennan",HOU,MIN,LB,1.6,1.0,0.1,0.1,0.0,0.1,0.0,0.0,2.5
81,"Jones, Christian",DET,NOS,LB,1.6,1.1,0.1,0.2,0.0,0.0,0.0,0.0,2.5
82,"Ebukam, Samson",LAR,NYG,LB,1.4,0.8,0.2,0.1,0.0,0.1,0.1,0.0,2.4
83,"Anzalone, Alex",NOS,@DET,LB,1.9,0.9,0.1,0.0,0.0,0.0,0.0,0.0,2.4
84,"Copeland, Brandon",NEP,@KCC,LB,1.5,1.2,0.1,0.2,0.0,0.1,0.0,0.0,2.4
85,"Phillips, Jacob",CLE,@DAL,LB,1.5,0.5,0.1,0.2,0.1,0.0,0.0,0.0,2.2
86,"Grugier-Hill, Kamu",MIA,SEA,LB,1.5,1.2,0.2,0.0,0.0,0.0,0.0,0.0,2.2
87,"Burks, Oren",GBP,ATL,LB,1.3,0.7,0.4,0.0,0.0,0.1,0.0,0.0,2.1
88,"Quinn, Robert",CHI,IND,LB,1.2,0.6,0.4,0.1,0.0,0.2,0.0,0.0,2.1
89,"Crowder, Tae",NYG,@LAR,LB,1.2,1.3,0.1,0.1,0.0,0.0,0.0,0.0,2.0
90,"McMillan, Raekwon",LVR,BUF,LB,1.4,1.1,0.0,0.0,0.0,0.0,0.0,0.0,2.0
91,"Marsh, Cassius",IND,@CHI,LB,1.6,0.6,0.1,0.0,0.0,0.0,0.0,0.0,2.0
92,"Ferguson, Jaylon",BAL,@WAS,LB,1.3,0.7,0.1,0.1,0.0,0.0,0.0,0.0,1.9
93,"Harrison, Malik",BAL,@WAS,LB,1.2,0.7,0.2,0.0,0.0,0.0,0.0,0.0,1.8
94,"Gay, Willie",KCC,NEP,LB,1.3,0.8,0.1,0.0,0.0,0.0,0.0,0.0,1.7
95,"Niemann, Ben",KCC,NEP,LB,1.2,0.8,0.1,0.0,0.0,0.0,0.0,0.0,1.7
96,"Young, Kenny",LAR,NYG,LB,1.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7
97,"Hudson, Khaleke",WAS,BAL,LB,1.0,0.6,0.1,0.1,0.0,0.1,0.0,0.0,1.6
98,"Barton, Cody",SEA,@MIA,LB,0.6,1.1,0.1,0.2,0.0,0.1,0.0,0.0,1.5
99,"King, Brandon",NEP,@KCC,LB,1.2,0.5,0.1,0.0,0.0,0.0,0.0,0.0,1.5
100,"Van Ginkel, Andrew",MIA,SEA,LB,0.9,0.5,0.3,0.0,0.0,0.0,0.0,0.0,1.4
101,"Gary, Rashan",GBP,ATL,LB,0.9,0.4,0.1,0.0,0.0,0.1,0.0,0.0,1.3
