Rank,Player,Team,Opp,Position,Tack,Asst,Scks,PassDef,Int,FumFrc,Fum,DefTD,Pts
1,"Garrett, Myles",CLE,@CIN,DL,2.6,0.8,1.1,0.0,0.0,0.3,0.1,0.0,5.7
2,"Heyward, Cameron",PIT,@TEN,DL,2.8,1.9,0.5,0.4,0.1,0.0,0.0,0.0,5.3
3,"Dunlap, Carlos",SEA,@ARI,DL,2.6,1.3,0.6,0.3,0.0,0.1,0.1,0.0,5.0
4,"Armstead, Arik",SFO,@NEP,DL,2.5,1.3,0.6,0.4,0.0,0.2,0.0,0.0,4.8
5,"Tuitt, Stephon",PIT,@TEN,DL,2.3,1.6,0.7,0.1,0.0,0.1,0.0,0.0,4.8
6,"Harris, Shelby",DEN,KCC,DL,2.1,1.1,0.6,0.6,0.0,0.1,0.0,0.0,4.7
7,"Pierre-Paul, Jason",TBB,@LVR,DL,2.0,1.0,0.8,0.1,0.0,0.3,0.1,0.0,4.4
8,"Jordan, Cameron",NOS,CAR,DL,2.3,1.2,0.6,0.2,0.0,0.0,0.0,0.0,4.3
9,"Smith, Aldon",DAL,@WAS,DL,2.2,1.1,0.5,0.2,0.0,0.1,0.0,0.0,4.2
10,"Williams, Leonard",NYG,@PHI,DL,2.2,1.8,0.4,0.1,0.0,0.1,0.0,0.0,4.1
11,"Burns, Brian",CAR,@NOS,DL,2.0,0.8,0.6,0.1,0.0,0.2,0.0,0.0,3.9
12,"Sweat, Montez",WAS,DAL,DL,2.4,1.1,0.4,0.1,0.0,0.0,0.0,0.0,3.9
13,"Vernon, Olivier",CLE,@CIN,DL,2.2,0.9,0.4,0.2,0.0,0.1,0.1,0.0,3.8
14,"Watt, J.J.",HOU,GBP,DL,1.7,1.0,0.5,0.4,0.0,0.1,0.1,0.0,3.8
15,"Crosby, Maxx",LVR,TBB,DL,1.8,0.6,0.6,0.2,0.0,0.1,0.0,0.0,3.7
16,"Lawrence, Demarcus",DAL,@WAS,DL,1.8,1.2,0.4,0.2,0.0,0.2,0.0,0.0,3.7
