Rank,Player,Team,Opp,Position,Tack,Asst,Scks,PassDef,Int,FumFrc,Fum,DefTD,Pts
1,"Buckner, DeForest",IND,BAL,DL,2.5,1.8,0.5,0.1,0.0,0.1,0.1,0.0,4.7
2,"Allen, Jonathan",WAS,NYG,DL,3.2,1.5,0.3,0.0,0.0,0.0,0.0,0.0,4.6
3,"Simmons, Jeffery",TEN,CHI,DL,2.2,1.3,0.3,0.3,0.0,0.0,0.0,0.0,3.8
4,"Tomlinson, Dalvin",NYG,@WAS,DL,2.1,1.9,0.2,0.3,0.0,0.0,0.0,0.0,3.7
5,"Clark, Kenny",GBP,@SFO,DL,2.2,1.2,0.3,0.1,0.0,0.1,0.0,0.0,3.6
6,"Wilkins, Christian",MIA,@ARI,DL,1.7,1.5,0.2,0.4,0.1,0.0,0.0,0.0,3.5
7,"Payne, Da'Ron",WAS,NYG,DL,2.2,1.2,0.2,0.2,0.0,0.0,0.0,0.0,3.3
8,"Jarrett, Grady",ATL,DEN,DL,1.6,1.8,0.3,0.0,0.0,0.0,0.0,0.0,3.2
9,"Williams, DeShawn",DEN,@ATL,DL,1.5,1.4,0.1,0.3,0.1,0.0,0.0,0.0,3.0
10,"Autry, Denico",IND,BAL,DL,1.6,1.1,0.3,0.2,0.0,0.0,0.0,0.0,3.0
11,"Lawrence, Dexter",NYG,@WAS,DL,1.8,1.4,0.2,0.0,0.0,0.0,0.0,0.0,2.9
12,"Suh, Ndamukong",TBB,NOS,DL,1.4,0.9,0.3,0.2,0.0,0.1,0.1,0.0,2.8
13,"Brown, Derrick",CAR,@KCC,DL,1.5,1.0,0.2,0.2,0.0,0.0,0.0,0.0,2.6
14,"Oliver, Ed",BUF,SEA,DL,1.7,0.9,0.2,0.1,0.0,0.0,0.0,0.0,2.6
15,"Nnadi, Derrick",KCC,CAR,DL,1.4,1.1,0.3,0.1,0.0,0.0,0.0,0.0,2.6
16,"Reed, Jarran",SEA,@BUF,DL,1.6,1.2,0.1,0.0,0.0,0.1,0.0,0.0,2.5
17,"Stewart, Grover",IND,BAL,DL,1.7,1.0,0.1,0.1,0.0,0.0,0.0,0.0,2.4
18,"Hankins, Johnathan",LVR,@LAC,DL,1.7,1.2,0.0,0.0,0.0,0.0,0.0,0.0,2.4
19,"Peters, Corey",ARI,MIA,DL,1.4,0.8,0.2,0.1,0.0,0.0,0.0,0.0,2.3
20,"Kinlaw, Javon",SFO,GBP,DL,1.2,0.9,0.1,0.3,0.0,0.0,0.0,0.0,2.2
21,"Shelton, Danny",DET,@MIN,DL,1.2,1.4,0.1,0.1,0.0,0.0,0.0,0.0,2.2
22,"Stephen, Shamar",MIN,DET,DL,1.5,0.5,0.1,0.1,0.0,0.1,0.0,0.0,2.2
23,"Fatukasi, Foley",NYJ,NEP,DL,1.3,1.0,0.0,0.2,0.0,0.0,0.0,0.0,2.1
24,"Nichols, Bilal",CHI,@TEN,DL,1.3,1.0,0.1,0.1,0.0,0.0,0.0,0.0,2.1
25,"Jones, D.J.",SFO,GBP,DL,1.3,0.6,0.2,0.1,0.0,0.1,0.0,0.0,2.1
26,"Johnson, Jaleel",MIN,DET,DL,1.3,1.1,0.1,0.1,0.0,0.0,0.0,0.0,2.1
27,"Onyemata, David",NOS,@TBB,DL,1.2,0.7,0.3,0.0,0.0,0.0,0.0,0.0,2.1
28,"Williams, Brandon",BAL,@IND,DL,1.4,1.3,0.0,0.0,0.0,0.0,0.0,0.0,2.1
29,"Buggs, Isaiah",PIT,@DAL,DL,1.1,1.0,0.1,0.2,0.0,0.0,0.0,0.0,1.9
30,"Jones, Justin",LAC,LVR,DL,1.5,0.5,0.0,0.1,0.0,0.1,0.0,0.0,1.9
31,"Hall, P.J.",HOU,@JAC,DL,1.3,0.8,0.1,0.0,0.0,0.0,0.0,0.0,1.9
32,"Woods, Antwaun",DAL,PIT,DL,1.0,1.4,0.1,0.0,0.0,0.0,0.0,0.0,1.9
33,"Ford, Poona",SEA,@BUF,DL,1.2,0.6,0.0,0.1,0.0,0.1,0.1,0.0,1.8
34,"Jefferson, Quinton",BUF,SEA,DL,0.8,0.7,0.2,0.1,0.0,0.1,0.1,0.0,1.7
35,"Bryan, Taven",JAC,HOU,DL,1.1,0.7,0.1,0.0,0.0,0.0,0.0,0.0,1.6
36,"Square, Damion",LAC,LVR,DL,0.8,1.1,0.1,0.0,0.0,0.0,0.0,0.0,1.6
37,"Tuttle, Shy",NOS,@TBB,DL,0.6,0.7,0.1,0.2,0.1,0.0,0.0,0.0,1.5
38,"Settle, Tim",WAS,NYG,DL,1.0,0.4,0.2,0.0,0.0,0.0,0.0,0.0,1.5
39,"Collins, Maliek",LVR,@LAC,DL,0.9,0.8,0.1,0.2,0.0,0.0,0.0,0.0,1.5
40,"Dunn, Brandon",HOU,@JAC,DL,0.9,1.1,0.0,0.0,0.0,0.0,0.0,0.0,1.5
41,"Pennel, Mike",KCC,CAR,DL,0.9,0.9,0.1,0.1,0.0,0.0,0.0,0.0,1.5
42,"Gallimore, Neville",DAL,PIT,DL,0.9,0.9,0.0,0.0,0.0,0.0,0.0,0.0,1.4
43,"Butler, Adam",NEP,@NYJ,DL,0.8,0.5,0.1,0.2,0.0,0.0,0.0,0.0,1.4
44,"Butler, Vernon",BUF,SEA,DL,0.7,0.8,0.1,0.0,0.0,0.1,0.0,0.0,1.3
45,"Tuioti-Mariner, Jacob",ATL,DEN,DL,0.9,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1.2
46,"Watts, Armon",MIN,DET,DL,0.6,0.6,0.0,0.1,0.0,0.0,0.0,0.0,1.1
47,"Lewis, Tyquan",IND,BAL,DL,0.5,0.4,0.2,0.0,0.0,0.0,0.0,0.0,1.1
48,"Nunez-Roches, Rakeem",TBB,NOS,DL,0.5,0.8,0.0,0.1,0.0,0.0,0.0,0.0,1.1
49,"Brown, Malcolm",NOS,@TBB,DL,0.6,0.7,0.0,0.1,0.0,0.0,0.0,0.0,1.1
50,"Hamilton, Davon",JAC,HOU,DL,0.6,0.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0
51,"Johnson, Austin",NYG,@WAS,DL,0.6,0.4,0.0,0.1,0.0,0.0,0.0,0.0,1.0
52,"Davison, Tyeler",ATL,DEN,DL,0.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9
53,"Cowart, Byron",NEP,@NYJ,DL,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.8
54,"Davis, Carl",NEP,@NYJ,DL,0.5,0.4,0.1,0.0,0.0,0.0,0.0,0.0,0.8
55,"Givens, Kevin",SFO,GBP,DL,0.5,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.7
56,"Blacklock, Ross",HOU,@JAC,DL,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.6
57,"Kerr, Zach",CAR,@KCC,DL,0.4,0.4,0.0,0.1,0.0,0.0,0.0,0.0,0.6
58,"Penisini, John",DET,@MIN,DL,0.2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5
59,"Roy, Bravvion",CAR,@KCC,DL,0.4,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.5
60,"Mone, Bryan",SEA,@BUF,DL,0.2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5
