Rank,Player,Team,Opp,Position,Tack,Asst,Scks,PassDef,Int,FumFrc,Fum,DefTD,Pts
1,"Smith, Aldon",DAL,CLE,DL,3.2,1.9,1.1,0.2,0.0,0.2,0.0,0.0,6.7
2,"Armstead, Arik",SFO,PHI,DL,2.9,1.4,0.8,0.4,0.0,0.3,0.0,0.0,6.0
3,"Kerrigan, Ryan",WAS,BAL,DL,3.3,1.1,0.7,0.1,0.0,0.2,0.0,0.0,5.5
4,"Dunlap, Carlos",SEA,@MIA,DL,3.1,1.5,0.4,0.6,0.0,0.1,0.0,0.0,5.4
5,"Garrett, Myles",CLE,@DAL,DL,2.4,0.7,0.9,0.1,0.0,0.3,0.2,0.0,5.1
6,"Hubbard, Sam",CIN,JAC,DL,2.7,1.8,0.5,0.2,0.0,0.0,0.0,0.0,4.8
7,"Ngakoue, Yannick",BAL,@WAS,DL,2.3,0.7,0.7,0.1,0.0,0.5,0.1,0.0,4.7
8,"Allen, Josh",JAC,@CIN,DL,2.2,0.7,0.8,0.0,0.0,0.1,0.1,0.0,4.5
9,"Clark, Frank",KCC,NEP,DL,2.0,0.8,0.8,0.2,0.0,0.1,0.1,0.0,4.5
10,"Pierre-Paul, Jason",TBB,LAC,DL,2.3,0.6,0.8,0.1,0.0,0.1,0.1,0.0,4.5
11,"Burns, Brian",CAR,ARI,DL,2.2,0.7,0.7,0.2,0.0,0.2,0.1,0.0,4.3
12,"Crosby, Maxx",LVR,BUF,DL,2.2,0.7,0.6,0.3,0.0,0.2,0.0,0.0,4.2
13,"Hicks, Akiem",CHI,IND,DL,2.3,0.9,0.6,0.1,0.0,0.0,0.0,0.0,4.0
14,"Jordan, Cameron",NOS,@DET,DL,2.1,0.9,0.6,0.2,0.0,0.0,0.0,0.0,4.0
15,"Watt, J.J.",HOU,MIN,DL,1.8,1.1,0.5,0.3,0.0,0.1,0.1,0.0,3.9
16,"Campbell, Calais",BAL,@WAS,DL,1.9,1.6,0.3,0.5,0.0,0.1,0.1,0.0,3.9
17,"Bosa, Joey",LAC,@TBB,DL,2.2,0.7,0.6,0.0,0.0,0.0,0.0,0.0,3.8
18,"Chaisson, K'Lavon",JAC,@CIN,DL,2.1,0.9,0.6,0.1,0.0,0.0,0.0,0.0,3.7
19,"Barnett, Derek",PHI,@SFO,DL,1.9,0.5,0.7,0.0,0.0,0.2,0.0,0.0,3.7
20,"Simon, John",NEP,@KCC,DL,2.3,1.4,0.2,0.1,0.0,0.0,0.0,0.0,3.7
21,"Williams, Leonard",NYG,@LAR,DL,2.0,1.4,0.3,0.1,0.0,0.1,0.0,0.0,3.6
22,"Flowers, Trey",DET,NOS,DL,1.9,1.0,0.4,0.0,0.0,0.2,0.0,0.0,3.5
23,"Houston, Justin",IND,@CHI,DL,1.8,0.5,0.7,0.0,0.0,0.0,0.0,0.0,3.5
24,"Graham, Brandon",PHI,@SFO,DL,2.0,0.4,0.5,0.0,0.0,0.1,0.1,0.0,3.5
25,"Murphy, Trent",BUF,@LVR,DL,1.9,0.7,0.5,0.0,0.0,0.1,0.1,0.0,3.4
26,"Addison, Mario",BUF,@LVR,DL,1.5,0.6,0.6,0.3,0.0,0.1,0.0,0.0,3.4
27,"Griffen, Everson",DET,NOS,DL,1.8,1.2,0.3,0.2,0.0,0.1,0.0,0.0,3.4
28,"Phillips, Jordan",ARI,@CAR,DL,1.7,0.5,0.6,0.0,0.0,0.2,0.0,0.0,3.3
29,"Gholston, William",TBB,LAC,DL,2.0,1.2,0.3,0.1,0.0,0.1,0.0,0.0,3.3
30,"Vernon, Olivier",CLE,@DAL,DL,1.8,0.6,0.5,0.1,0.0,0.1,0.0,0.0,3.2
31,"Williams, Quinnen",NYJ,DEN,DL,1.6,1.3,0.4,0.1,0.0,0.1,0.0,0.0,3.1
32,"Collier, L.J.",SEA,@MIA,DL,1.8,0.7,0.4,0.0,0.0,0.1,0.0,0.0,3.1
33,"Ogbah, Emmanuel",MIA,SEA,DL,1.6,1.3,0.4,0.1,0.0,0.1,0.0,0.0,3.1
34,"Lawrence, Demarcus",DAL,CLE,DL,1.6,0.8,0.3,0.3,0.0,0.1,0.1,0.0,3.1
