Rank,Player,Team,Opp,Position,Tack,Asst,Scks,PassDef,Int,FumFrc,Fum,DefTD,Pts
1,"Bosa, Nick",SFO,@NYJ,DL,3.4,1.6,0.8,0.4,0.0,0.3,0.1,0.0,6.7
2,"Pierre-Paul, Jason",TBB,CAR,DL,3.2,0.7,1.0,0.1,0.0,0.1,0.0,0.0,5.9
3,"Young, Chase",WAS,@ARI,DL,2.9,1.3,0.8,0.1,0.0,0.3,0.0,0.0,5.5
4,"Dunlap, Carlos",SEA,NEP,DL,2.7,1.8,0.5,0.6,0.0,0.2,0.0,0.0,5.4
5,"Clark, Frank",KCC,@LAC,DL,2.3,0.9,1.0,0.2,0.0,0.2,0.1,0.0,5.3
6,"Fowler, Dante",ATL,@DAL,DL,2.4,1.6,0.7,0.2,0.0,0.2,0.0,0.0,5.0
7,"Casey, Jurrell",DEN,@PIT,DL,2.4,1.6,0.6,0.4,0.0,0.1,0.1,0.0,4.9
8,"Garrett, Myles",CLE,CIN,DL,2.4,0.9,0.8,0.1,0.0,0.1,0.1,0.0,4.8
9,"Flowers, Trey",DET,@GBP,DL,2.7,1.2,0.6,0.0,0.0,0.2,0.0,0.0,4.8
10,"Jordan, Cameron",NOS,@LVR,DL,2.6,0.6,0.8,0.3,0.0,0.0,0.0,0.0,4.7
11,"Burns, Brian",CAR,@TBB,DL,2.1,0.8,0.8,0.1,0.0,0.1,0.1,0.0,4.4
12,"Ingram, Melvin",LAC,KCC,DL,2.4,0.8,0.4,0.4,0.2,0.0,0.0,0.0,4.4
13,"Heyward, Cameron",PIT,DEN,DL,2.2,1.6,0.4,0.3,0.1,0.0,0.0,0.0,4.4
14,"Addison, Mario",BUF,@MIA,DL,2.1,0.8,0.8,0.1,0.0,0.1,0.0,0.0,4.3
15,"Hubbard, Sam",CIN,@CLE,DL,2.3,1.7,0.4,0.2,0.0,0.0,0.0,0.0,4.2
