Rank,Player,Team,Opp,Position,Tgt,RZTgt,Rec,Rec Yds,Rec TDs,0-9 RecTDs,10-19 RecTDs,20-29 RecTDs,30-39 RecTDs,40-49 RecTDs,50+ RecTDs,Rush Yds,Rush TDs,Punt Ret Yds,Kick Ret Yds,Fum Lost,Scoring Opps,Pts
1,"Kittle, George",SFO,ARI,TE,8.8,1.5,6.0,77.0,0.4,0.2,0.0,0.0,0.0,0.0,0.1,1.0,0.0,0.0,0.0,0.0,1.3,16.1
2,"Ertz, Zach",PHI,@WAS,TE,9.7,1.4,6.4,67.0,0.5,0.3,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,16.1
3,"Kelce, Travis",KCC,HOU,TE,8.5,1.4,5.6,69.0,0.5,0.3,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.2,15.6
4,"Andrews, Mark",BAL,CLE,TE,6.7,1.2,4.1,57.0,0.6,0.2,0.2,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.1
5,"Waller, Darren",LVR,@CAR,TE,6.8,0.7,4.7,62.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.6,11.7
6,"Engram, Evan",NYG,PIT,TE,6.6,1.0,4.3,48.0,0.3,0.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7,11.1
7,"Cook, Jared",NOS,TBB,TE,4.6,0.6,3.0,45.0,0.5,0.1,0.1,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,10.5
8,"Higbee, Tyler",LAR,DAL,TE,5.6,1.1,4.2,45.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,9.7
9,"Hooper, Austin",CLE,@BAL,TE,5.0,1.0,3.5,37.0,0.4,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,9.7
10,"Henry, Hunter",LAC,@CIN,TE,5.5,0.8,3.6,42.0,0.3,0.2,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.6,9.6
