Rank,Player,Team,Opp,Position,Tack,Asst,Scks,PassDef,Int,FumFrc,Fum,DefTD,Pts
1,"Leonard, Darius",IND,MIN,LB,5.5,3.8,0.3,0.4,0.2,0.2,0.1,0.0,8.8
2,"Baker, Jerome",MIA,BUF,LB,6.0,3.1,0.2,0.3,0.1,0.2,0.0,0.0,8.5
3,"Cunningham, Zach",HOU,BAL,LB,6.2,2.8,0.1,0.4,0.1,0.0,0.0,0.0,8.2
4,"Schobert, Joe",JAC,@TEN,LB,6.0,3.2,0.1,0.3,0.1,0.1,0.0,0.0,8.2
5,"Kiser, Micah",LAR,@PHI,LB,5.5,2.2,0.4,0.8,0.1,0.1,0.1,0.0,8.1
6,"Smith, Jaylon",DAL,ATL,LB,5.1,3.5,0.1,0.7,0.1,0.1,0.1,0.0,7.9
7,"David, Lavonte",TBB,CAR,LB,6.0,2.3,0.1,0.3,0.0,0.2,0.1,0.0,7.9
8,"Johnson, A.J.",DEN,@PIT,LB,5.4,3.9,0.1,0.1,0.0,0.1,0.0,0.0,7.8
9,"Kirksey, Christian",GBP,DET,LB,5.4,3.1,0.6,0.1,0.1,0.0,0.0,0.0,7.8
10,"Davis, Demario",NOS,@LVR,LB,5.5,1.9,0.3,0.7,0.1,0.0,0.0,0.0,7.6
11,"Wagner, Bobby",SEA,NEP,LB,4.9,3.8,0.1,0.5,0.1,0.1,0.0,0.0,7.6
12,"Queen, Patrick",BAL,@HOU,LB,4.9,2.1,0.8,0.2,0.0,0.5,0.0,0.0,7.4
13,"Warner, Fred",SFO,@NYJ,LB,5.2,2.1,0.1,0.6,0.1,0.1,0.0,0.0,7.3
14,"Thompson, Shaq",CAR,@TBB,LB,5.1,2.9,0.2,0.4,0.1,0.0,0.0,0.0,7.2
15,"Martinez, Blake",NYG,@CHI,LB,5.2,2.8,0.2,0.2,0.1,0.0,0.0,0.0,7.1
16,"White, Devin",TBB,CAR,LB,4.6,2.5,0.1,0.4,0.1,0.2,0.2,0.0,6.9
17,"Murray, Kenneth",LAC,KCC,LB,5.0,2.9,0.0,0.2,0.0,0.0,0.0,0.0,6.8
18,"Jack, Myles",JAC,@TEN,LB,5.0,2.4,0.3,0.1,0.0,0.0,0.0,0.0,6.7
19,"McKinney, Benardrick",HOU,BAL,LB,4.4,3.5,0.1,0.3,0.0,0.1,0.1,0.0,6.7
20,"Smith, Roquan",CHI,NYG,LB,4.6,2.1,0.3,0.3,0.1,0.0,0.0,0.0,6.6
21,"Kendricks, Eric",MIN,@IND,LB,4.3,2.7,0.1,0.5,0.1,0.1,0.1,0.0,6.5
22,"Gerry, Nate",PHI,LAR,LB,4.7,2.3,0.1,0.3,0.1,0.0,0.0,0.0,6.4
23,"Walker, Anthony",IND,MIN,LB,4.8,2.5,0.1,0.2,0.1,0.0,0.0,0.0,6.4
24,"Jones, Deion",ATL,@DAL,LB,4.5,2.6,0.0,0.4,0.1,0.0,0.0,0.0,6.4
25,"Hicks, Jordan",ARI,WAS,LB,4.6,2.4,0.1,0.2,0.1,0.1,0.1,0.0,6.4
26,"Littleton, Cory",LVR,NOS,LB,4.3,2.5,0.1,0.4,0.0,0.0,0.0,0.0,6.2
27,"Bostic, Jon",WAS,@ARI,LB,4.2,3.3,0.3,0.1,0.0,0.0,0.0,0.0,6.2
28,"Brown, Jayon",TEN,JAC,LB,4.2,2.3,0.0,0.4,0.1,0.0,0.0,0.0,6.0
29,"Davis, Thomas",WAS,@ARI,LB,4.2,2.3,0.3,0.1,0.0,0.1,0.0,0.0,5.9
30,"Wright, K.J.",SEA,NEP,LB,3.5,2.9,0.1,0.5,0.1,0.0,0.0,0.0,5.8
31,"Williamson, Avery",PIT,DEN,LB,4.0,2.3,0.1,0.3,0.0,0.0,0.0,0.0,5.7
32,"Davis, Jarrad",DET,@GBP,LB,3.8,1.9,0.3,0.2,0.0,0.1,0.1,0.0,5.5
33,"Bush, Devin",PIT,DEN,LB,4.0,1.6,0.2,0.2,0.1,0.1,0.1,0.0,5.4
34,"Bynes, Josh",CIN,@CLE,LB,3.3,2.6,0.2,0.2,0.1,0.0,0.0,0.0,5.3
35,"Trevathan, Danny",CHI,NYG,LB,4.0,1.4,0.1,0.2,0.1,0.0,0.0,0.0,5.2
36,"Hitchens, Anthony",KCC,@LAC,LB,3.6,2.7,0.1,0.0,0.0,0.1,0.0,0.0,5.1
37,"Barr, Anthony",MIN,@IND,LB,3.9,1.3,0.1,0.1,0.0,0.1,0.1,0.0,5.1
38,"Harrison, Malik",BAL,@HOU,LB,3.3,1.5,0.3,0.4,0.0,0.1,0.1,0.0,4.9
39,"Van Noy, Kyle",MIA,BUF,LB,3.7,1.4,0.2,0.1,0.0,0.0,0.0,0.0,4.8
40,"Whitehead, Tahir",CAR,@TBB,LB,3.7,2.0,0.0,0.1,0.0,0.0,0.0,0.0,4.8
41,"Pratt, Germaine",CIN,@CLE,LB,3.4,2.4,0.0,0.1,0.0,0.0,0.0,0.0,4.7
42,"Perryman, Denzel",LAC,KCC,LB,3.7,1.1,0.0,0.1,0.1,0.2,0.0,0.0,4.7
43,"Alexander, Kwon",NOS,@LVR,LB,3.3,1.6,0.0,0.3,0.1,0.1,0.0,0.0,4.7
44,"Collins, Jamie",DET,@GBP,LB,2.9,1.4,0.3,0.4,0.1,0.2,0.1,0.0,4.7
45,"Simmons, Isaiah",ARI,WAS,LB,3.4,1.3,0.2,0.1,0.0,0.2,0.1,0.0,4.6
46,"Campbell, De'Vondre",ARI,WAS,LB,3.2,1.8,0.1,0.2,0.1,0.1,0.1,0.0,4.6
47,"Watt, T.J.",PIT,DEN,LB,2.1,1.1,0.5,0.4,0.2,0.3,0.1,0.0,4.5
48,"Evans, Rashaan",TEN,JAC,LB,3.3,2.0,0.1,0.0,0.0,0.0,0.0,0.0,4.4
49,"Greenlaw, Dre",SFO,@NYJ,LB,3.3,1.3,0.0,0.2,0.0,0.1,0.0,0.0,4.3
50,"Reeder, Troy",LAR,@PHI,LB,2.9,1.3,0.3,0.1,0.0,0.1,0.0,0.0,4.2
51,"Takitaki, Sione",CLE,CIN,LB,3.0,1.4,0.0,0.2,0.0,0.1,0.0,0.0,4.1
52,"Bentley, Ja'Whaun",NEP,@SEA,LB,3.0,1.6,0.1,0.0,0.0,0.0,0.0,0.0,4.0
53,"Goodson, B.J.",CLE,CIN,LB,2.9,1.6,0.0,0.1,0.1,0.0,0.0,0.0,4.0
54,"Barrett, Shaq",TBB,CAR,LB,2.5,0.6,0.8,0.2,0.0,0.2,0.0,0.0,4.0
55,"Oluokun, Foyesade",ATL,@DAL,LB,2.8,2.0,0.0,0.0,0.0,0.1,0.0,0.0,3.9
56,"Williams, Vince",PIT,DEN,LB,2.5,1.4,0.4,0.1,0.0,0.1,0.0,0.0,3.9
57,"Chubb, Bradley",DEN,@PIT,LB,2.7,0.9,0.3,0.1,0.0,0.1,0.1,0.0,3.7
58,"Morrow, Nicholas",LVR,NOS,LB,2.9,1.1,0.0,0.1,0.0,0.0,0.0,0.0,3.7
59,"Vigil, Nick",LAC,KCC,LB,2.5,1.7,0.1,0.2,0.1,0.0,0.0,0.0,3.7
60,"Smith, Za'Darius",GBP,DET,LB,2.4,0.9,0.8,0.0,0.0,0.1,0.0,0.0,3.7
61,"Mercilus, Whitney",HOU,BAL,LB,2.3,0.9,0.5,0.1,0.1,0.2,0.0,0.0,3.7
62,"Jones, Chandler",ARI,WAS,LB,1.9,0.7,0.8,0.2,0.0,0.3,0.1,0.0,3.6
63,"Edwards, T.J.",PHI,LAR,LB,2.5,1.6,0.0,0.1,0.0,0.0,0.0,0.0,3.5
64,"Wilson, Damien",KCC,@LAC,LB,2.7,1.6,0.0,0.0,0.0,0.0,0.0,0.0,3.5
65,"Dupree, Bud",PIT,DEN,LB,2.1,0.9,0.4,0.1,0.0,0.1,0.1,0.0,3.4
66,"Judon, Matt",BAL,@HOU,LB,2.3,1.0,0.3,0.0,0.0,0.1,0.0,0.0,3.3
67,"Smith, Preston",GBP,DET,LB,1.9,1.1,0.6,0.2,0.1,0.0,0.0,0.0,3.3
68,"Tavai, Jahlani",DET,@GBP,LB,2.2,1.2,0.1,0.2,0.1,0.0,0.0,0.0,3.2
69,"Hamilton, Shaun Dion",WAS,@ARI,LB,2.2,1.2,0.1,0.1,0.0,0.0,0.0,0.0,3.2
70,"Mack, Khalil",CHI,NYG,LB,2.1,0.6,0.4,0.2,0.0,0.2,0.1,0.0,3.2
71,"Scarlett, Brennan",HOU,BAL,LB,2.0,1.2,0.2,0.2,0.0,0.1,0.0,0.0,3.1
72,"Floyd, Leonard",LAR,@PHI,LB,1.9,1.3,0.3,0.2,0.0,0.1,0.0,0.0,3.0
73,"Walker, Mykal",ATL,@DAL,LB,1.8,2.1,0.0,0.1,0.0,0.0,0.0,0.0,2.9
74,"Carter, Lorenzo",NYG,@CHI,LB,1.8,1.2,0.3,0.2,0.0,0.0,0.0,0.0,2.9
75,"Klein, A.J.",BUF,@MIA,LB,2.0,1.2,0.1,0.2,0.0,0.0,0.0,0.0,2.9
76,"Langi, Harvey",NYJ,SFO,LB,1.8,0.7,0.1,0.4,0.1,0.0,0.0,0.0,2.8
77,"Ebukam, Samson",LAR,@PHI,LB,1.7,1.0,0.2,0.1,0.0,0.1,0.1,0.0,2.8
78,"Jones, Christian",DET,@GBP,LB,1.8,1.2,0.1,0.2,0.0,0.0,0.0,0.0,2.7
79,"Jenkins, Jordan",NYJ,SFO,LB,1.5,0.7,0.5,0.1,0.0,0.1,0.1,0.0,2.6
80,"Gay, Willie",KCC,@LAC,LB,1.9,1.0,0.1,0.0,0.0,0.0,0.0,0.0,2.5
81,"Okereke, Bobby",IND,MIN,LB,1.8,0.8,0.1,0.1,0.0,0.1,0.0,0.0,2.5
82,"Ferguson, Jaylon",BAL,@HOU,LB,1.7,0.9,0.2,0.1,0.0,0.1,0.1,0.0,2.5
83,"Hudson, Khaleke",WAS,@ARI,LB,1.5,0.9,0.2,0.1,0.0,0.1,0.1,0.0,2.4
84,"Brooks, Jordyn",SEA,NEP,LB,1.3,1.5,0.1,0.1,0.0,0.1,0.1,0.0,2.4
85,"Gifford, Luke",DAL,ATL,LB,1.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4
86,"Grugier-Hill, Kamu",MIA,BUF,LB,1.8,1.0,0.1,0.0,0.0,0.0,0.0,0.0,2.4
