Rank,Player,Team,Opp,Position,Tack,Asst,Scks,PassDef,Int,FumFrc,Fum,DefTD,Pts
1,"Ogbah, Emmanuel",MIA,LAC,DL,2.4,1.8,1.0,0.5,0.0,0.4,0.0,0.0,6.2
2,"Sweat, Montez",WAS,@DET,DL,3.0,1.3,0.8,0.1,0.0,0.3,0.0,0.0,5.5
3,"Okwara, Romeo",DET,WAS,DL,2.8,0.8,0.7,0.0,0.0,0.3,0.0,0.0,5.0
4,"Lawson, Carl",CIN,@PIT,DL,2.4,1.5,0.7,0.1,0.0,0.1,0.1,0.0,4.8
5,"Heyward, Cameron",PIT,CIN,DL,2.6,1.6,0.4,0.3,0.1,0.0,0.0,0.0,4.7
6,"Odenigbo, Ifeadi",MIN,@CHI,DL,2.1,1.8,0.7,0.0,0.0,0.1,0.1,0.0,4.6
7,"Tuitt, Stephon",PIT,CIN,DL,2.6,1.1,0.6,0.1,0.0,0.1,0.0,0.0,4.5
8,"Watt, J.J.",HOU,@CLE,DL,2.2,1.0,0.5,0.4,0.0,0.2,0.1,0.0,4.5
9,"Graham, Brandon",PHI,@NYG,DL,2.4,0.6,0.7,0.0,0.0,0.2,0.1,0.0,4.5
10,"Dunlap, Carlos",SEA,@LAR,DL,2.3,1.2,0.5,0.3,0.0,0.2,0.0,0.0,4.4
11,"Ngakoue, Yannick",BAL,@NEP,DL,2.5,0.5,0.5,0.3,0.0,0.1,0.0,0.0,4.2
12,"Williams, Leonard",NYG,PHI,DL,2.1,1.9,0.5,0.1,0.0,0.0,0.0,0.0,4.1
13,"Lawson, Shaq",MIA,LAC,DL,1.8,1.6,0.5,0.2,0.0,0.1,0.1,0.0,4.0
14,"Hicks, Akiem",CHI,MIN,DL,2.3,1.2,0.4,0.2,0.0,0.0,0.0,0.0,3.8
15,"Jordan, Cameron",NOS,SFO,DL,2.0,1.1,0.5,0.1,0.0,0.0,0.0,0.0,3.8
16,"Young, Chase",WAS,@DET,DL,2.3,1.0,0.4,0.0,0.0,0.1,0.0,0.0,3.7
17,"Crosby, Maxx",LVR,DEN,DL,1.6,1.1,0.6,0.2,0.0,0.1,0.0,0.0,3.6
18,"Pierre-Paul, Jason",TBB,@CAR,DL,1.9,0.8,0.5,0.1,0.0,0.2,0.1,0.0,3.6
19,"Hubbard, Sam",CIN,@PIT,DL,2.1,1.2,0.3,0.2,0.0,0.0,0.0,0.0,3.5
20,"Garrett, Myles",CLE,HOU,DL,1.5,0.6,0.7,0.0,0.0,0.2,0.1,0.0,3.5
21,"Barnett, Derek",PHI,@NYG,DL,1.8,0.7,0.6,0.0,0.0,0.1,0.0,0.0,3.4
22,"Armstead, Arik",SFO,@NOS,DL,1.9,0.9,0.3,0.2,0.0,0.1,0.0,0.0,3.4
23,"Simon, John",NEP,BAL,DL,2.1,1.1,0.2,0.1,0.0,0.0,0.0,0.0,3.3
24,"Wonnum, D.J.",MIN,@CHI,DL,1.8,0.6,0.5,0.0,0.0,0.1,0.0,0.0,3.2
25,"Sweat, Josh",PHI,@NYG,DL,1.7,0.8,0.4,0.2,0.0,0.2,0.0,0.0,3.2
26,"Vernon, Olivier",CLE,HOU,DL,1.8,0.7,0.4,0.1,0.0,0.1,0.1,0.0,3.2
27,"Griffen, Everson",DET,WAS,DL,1.9,1.0,0.3,0.1,0.0,0.1,0.1,0.0,3.2
28,"Winovich, Chase",NEP,BAL,DL,1.7,1.1,0.4,0.0,0.0,0.1,0.0,0.0,3.1
29,"Burns, Brian",CAR,TBB,DL,1.5,0.9,0.4,0.1,0.0,0.2,0.0,0.0,3.0
30,"Allen, Josh",JAC,@GBP,DL,1.5,0.6,0.5,0.1,0.0,0.1,0.0,0.0,3.0
31,"Addison, Mario",BUF,@ARI,DL,1.6,0.6,0.5,0.2,0.0,0.0,0.0,0.0,3.0
32,"Hyder, Kerry",SFO,@NOS,DL,1.6,1.0,0.4,0.0,0.0,0.0,0.0,0.0,2.9
33,"Attaochu, Jeremiah",DEN,@LVR,DL,1.8,0.8,0.2,0.1,0.1,0.0,0.0,0.0,2.9
34,"Brockers, Michael",LAR,SEA,DL,1.7,1.6,0.2,0.0,0.0,0.0,0.0,0.0,2.9
35,"Bledsoe, Amani",CIN,@PIT,DL,1.6,0.9,0.2,0.2,0.0,0.0,0.0,0.0,2.6
36,"Ingram, Melvin",LAC,@MIA,DL,1.4,0.4,0.2,0.3,0.1,0.0,0.0,0.0,2.6
37,"Hughes, Jerry",BUF,@ARI,DL,1.2,0.6,0.4,0.1,0.1,0.1,0.0,0.0,2.6
38,"Davenport, Marcus",NOS,SFO,DL,1.0,1.0,0.4,0.1,0.0,0.1,0.0,0.0,2.5
39,"Gholston, William",TBB,@CAR,DL,1.6,0.8,0.2,0.1,0.0,0.0,0.0,0.0,2.5
40,"Houston, Justin",IND,@TEN,DL,1.3,0.4,0.5,0.0,0.0,0.0,0.0,0.0,2.5
41,"Wolfe, Derek",BAL,@NEP,DL,1.4,1.2,0.2,0.0,0.0,0.0,0.0,0.0,2.4
42,"Jones, Dre'Mont",DEN,@LVR,DL,1.1,0.8,0.3,0.2,0.0,0.0,0.0,0.0,2.3
43,"Holmes, Jalyn",MIN,@CHI,DL,1.4,1.4,0.1,0.1,0.0,0.0,0.0,0.0,2.3
44,"Wise, Deatrich",NEP,BAL,DL,1.4,1.3,0.1,0.0,0.0,0.0,0.0,0.0,2.3
45,"Hendrickson, Trey",NOS,SFO,DL,1.1,0.6,0.4,0.0,0.0,0.0,0.0,0.0,2.3
