Rank,Player,Team,Opp,Position,Tack,Asst,Scks,PassDef,Int,FumFrc,Fum,DefTD,Pts
1,"Donald, Aaron",LAR,SEA,DL,2.0,1.3,0.9,0.1,0.0,0.2,0.1,0.0,4.8
2,"Allen, Jonathan",WAS,@DET,DL,2.8,1.3,0.3,0.0,0.0,0.0,0.0,0.0,4.2
3,"Simmons, Jeffery",TEN,IND,DL,2.3,1.2,0.3,0.4,0.0,0.1,0.1,0.0,4.1
4,"Buckner, DeForest",IND,@TEN,DL,2.2,1.7,0.4,0.1,0.0,0.1,0.1,0.0,4.1
5,"Tomlinson, Dalvin",NYG,PHI,DL,2.2,2.0,0.2,0.4,0.0,0.1,0.0,0.0,4.0
6,"Williams, DeShawn",DEN,@LVR,DL,2.1,1.2,0.4,0.4,0.0,0.0,0.0,0.0,4.0
7,"Richardson, Sheldon",CLE,HOU,DL,2.2,1.4,0.2,0.2,0.0,0.1,0.0,0.0,3.6
8,"Payne, Da'Ron",WAS,@DET,DL,2.3,1.2,0.1,0.1,0.0,0.0,0.0,0.0,3.2
9,"Cox, Fletcher",PHI,@NYG,DL,1.8,0.9,0.3,0.1,0.0,0.1,0.0,0.0,3.2
10,"Joseph, Linval",LAC,@MIA,DL,1.7,1.0,0.4,0.1,0.0,0.1,0.1,0.0,3.2
11,"Lawrence, Dexter",NYG,PHI,DL,2.0,1.4,0.2,0.1,0.0,0.0,0.0,0.0,3.1
12,"Clark, Kenny",GBP,JAC,DL,1.9,1.0,0.2,0.1,0.0,0.1,0.0,0.0,3.0
13,"Ogunjobi, Larry",CLE,HOU,DL,2.0,1.0,0.1,0.0,0.0,0.1,0.0,0.0,2.9
14,"Guy, Lawrence",NEP,BAL,DL,1.8,1.2,0.2,0.0,0.0,0.0,0.0,0.0,2.9
15,"Autry, Denico",IND,@TEN,DL,1.4,1.0,0.4,0.1,0.0,0.0,0.0,0.0,2.8
16,"Reed, Jarran",SEA,@LAR,DL,1.5,1.0,0.3,0.1,0.0,0.1,0.0,0.0,2.7
17,"Jones, DaQuan",TEN,IND,DL,1.7,1.1,0.1,0.1,0.0,0.0,0.0,0.0,2.6
18,"Suh, Ndamukong",TBB,@CAR,DL,1.3,0.9,0.3,0.2,0.0,0.1,0.1,0.0,2.6
19,"Stephen, Shamar",MIN,@CHI,DL,1.7,0.7,0.2,0.1,0.0,0.1,0.0,0.0,2.5
20,"Peters, Corey",ARI,BUF,DL,1.4,0.8,0.3,0.1,0.0,0.0,0.0,0.0,2.5
21,"Kinlaw, Javon",SFO,@NOS,DL,1.4,1.0,0.1,0.3,0.0,0.0,0.0,0.0,2.4
22,"Brown, Derrick",CAR,TBB,DL,1.3,0.9,0.2,0.1,0.0,0.0,0.0,0.0,2.4
23,"Joseph, Sebastian",LAR,SEA,DL,1.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4
24,"Johnson, Jaleel",MIN,@CHI,DL,1.5,1.1,0.1,0.0,0.0,0.0,0.0,0.0,2.4
25,"Robinson, A'Shawn",LAR,SEA,DL,1.6,0.8,0.1,0.1,0.0,0.0,0.0,0.0,2.3
26,"Williams, Brandon",BAL,@NEP,DL,1.6,1.3,0.0,0.0,0.0,0.0,0.0,0.0,2.3
27,"Stewart, Grover",IND,@TEN,DL,1.6,0.8,0.1,0.1,0.0,0.0,0.0,0.0,2.2
28,"Onyemata, David",NOS,SFO,DL,1.1,0.7,0.3,0.1,0.1,0.0,0.0,0.0,2.2
29,"Tillery, Jerry",LAC,@MIA,DL,1.2,0.7,0.2,0.1,0.0,0.0,0.0,0.0,2.1
30,"Oliver, Ed",BUF,@ARI,DL,1.4,0.7,0.1,0.1,0.0,0.0,0.0,0.0,2.1
31,"Nichols, Bilal",CHI,MIN,DL,1.2,0.9,0.2,0.1,0.0,0.0,0.0,0.0,2.1
32,"Shelton, Danny",DET,WAS,DL,1.1,1.5,0.1,0.1,0.0,0.0,0.0,0.0,2.1
33,"Jones, D.J.",SFO,@NOS,DL,1.2,0.5,0.2,0.1,0.0,0.1,0.0,0.0,2.0
34,"Dunn, Brandon",HOU,@CLE,DL,1.4,0.9,0.1,0.0,0.0,0.0,0.0,0.0,2.0
35,"Hankins, Johnathan",LVR,DEN,DL,1.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
36,"Hall, P.J.",HOU,@CLE,DL,1.2,1.0,0.1,0.0,0.0,0.0,0.0,0.0,1.9
37,"Hargrave, Javon",PHI,@NYG,DL,0.9,1.0,0.2,0.1,0.0,0.0,0.0,0.0,1.9
38,"Jefferson, Quinton",BUF,@ARI,DL,0.8,0.7,0.2,0.1,0.0,0.1,0.1,0.0,1.7
39,"Williams, Xavier",CIN,@PIT,DL,1.0,0.6,0.2,0.1,0.0,0.0,0.0,0.0,1.7
40,"Watts, Armon",MIN,@CHI,DL,0.8,0.9,0.1,0.1,0.0,0.0,0.0,0.0,1.6
41,"Covington, Christian",CIN,@PIT,DL,0.8,1.3,0.0,0.1,0.0,0.0,0.0,0.0,1.6
42,"Blacklock, Ross",HOU,@CLE,DL,1.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,1.5
43,"Ford, Poona",SEA,@LAR,DL,1.2,0.5,0.0,0.1,0.0,0.1,0.0,0.0,1.5
44,"Jones, Justin",LAC,@MIA,DL,1.2,0.6,0.0,0.1,0.0,0.0,0.0,0.0,1.5
45,"Bryan, Taven",JAC,@GBP,DL,1.0,0.6,0.1,0.0,0.0,0.0,0.0,0.0,1.5
46,"Settle, Tim",WAS,@DET,DL,0.9,0.4,0.2,0.0,0.0,0.0,0.0,0.0,1.5
47,"McLendon, Steve",TBB,@CAR,DL,1.1,0.6,0.0,0.0,0.0,0.0,0.0,0.0,1.5
48,"Tuttle, Shy",NOS,SFO,DL,0.6,0.5,0.1,0.2,0.1,0.0,0.0,0.0,1.3
49,"Butler, Vernon",BUF,@ARI,DL,0.7,0.9,0.1,0.0,0.0,0.1,0.0,0.0,1.3
50,"Butler, Adam",NEP,BAL,DL,0.7,0.5,0.1,0.1,0.0,0.0,0.0,0.0,1.2
51,"Collins, Maliek",LVR,DEN,DL,0.7,0.7,0.0,0.1,0.0,0.0,0.0,0.0,1.2
52,"Brown, Malcolm",NOS,SFO,DL,0.5,0.9,0.1,0.0,0.0,0.0,0.0,0.0,1.2
53,"Johnson, Austin",NYG,PHI,DL,0.7,0.3,0.0,0.1,0.0,0.0,0.0,0.0,1.1
54,"Nunez-Roches, Rakeem",TBB,@CAR,DL,0.7,0.6,0.0,0.1,0.0,0.0,0.0,0.0,1.1
55,"Hamilton, Davon",JAC,@GBP,DL,0.6,0.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0
56,"Square, Damion",LAC,@MIA,DL,0.5,0.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0
57,"Gaines, Greg",LAR,SEA,DL,0.6,0.5,0.1,0.0,0.0,0.0,0.0,0.0,0.9
58,"Lewis, Tyquan",IND,@TEN,DL,0.4,0.3,0.2,0.0,0.0,0.0,0.0,0.0,0.9
59,"Jackson, Malik",PHI,@NYG,DL,0.5,0.5,0.1,0.0,0.0,0.0,0.0,0.0,0.9
60,"Davis, Raekwon",MIA,LAC,DL,0.5,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.8
61,"Givens, Kevin",SFO,@NOS,DL,0.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.8
62,"Cowart, Byron",NEP,BAL,DL,0.7,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.8
63,"Kerr, Zach",CAR,TBB,DL,0.4,0.6,0.0,0.1,0.0,0.0,0.0,0.0,0.7
64,"Mata'afa, Hercules",MIN,@CHI,DL,0.4,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.6
65,"Roy, Bravvion",CAR,TBB,DL,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.5
66,"Madubuike, Justin",BAL,@NEP,DL,0.4,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.5
67,"Penisini, John",DET,WAS,DL,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.4
68,"Broughton, Cortez",LAC,@MIA,DL,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.3
69,"Elliott, Jordan",CLE,HOU,DL,0.1,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.2
70,"Stallworth, Taylor",IND,@TEN,DL,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.2
71,"Zimmer, Justin",BUF,@ARI,DL,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2
72,"Lawrence, Devaroe",WAS,@DET,DL,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
73,"Coley, Trevon",ARI,BUF,DL,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1
74,"Taylor, Vincent",CLE,HOU,DL,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
75,"Ellis, Justin",BAL,@NEP,DL,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1
76,"Williams, Sylvester",DEN,@LVR,DL,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
77,"Peko, Kyle",DEN,@LVR,DL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,"McGill, T.Y.",PHI,@NYG,DL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,"Davis, Carl",NEP,BAL,DL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,"Daniels, Mike",CIN,@PIT,DL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0

