Rank,Player,Team,Opp,Position,Tgt,RZTgt,Rec,Rec Yds,Rec TDs,0-9 RecTDs,10-19 RecTDs,20-29 RecTDs,30-39 RecTDs,40-49 RecTDs,50+ RecTDs,Rush Yds,Rush TDs,Punt Ret Yds,Kick Ret Yds,Fum Lost,Scoring Opps,Pts
1,"Adams, Davante",GBP,DET,WR,11.0,2.1,8.0,90.0,0.7,0.2,0.2,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1.2,21.3
2,"Thielen, Adam",MIN,@IND,WR,7.9,0.5,5.7,91.0,0.7,0.1,0.2,0.1,0.2,0.0,0.1,1.0,0.1,0.0,0.0,0.1,0.8,19.6
3,"Hopkins, DeAndre",ARI,WAS,WR,10.5,0.7,8.0,91.0,0.4,0.2,0.0,0.0,0.1,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.9,19.4
4,"Hill, Tyreek",KCC,@LAC,WR,7.8,0.7,5.5,75.0,0.7,0.2,0.1,0.2,0.0,0.1,0.1,5.0,0.1,1.0,1.0,0.1,0.9,17.7
5,"Diggs, Stefon",BUF,@MIA,WR,9.2,0.6,6.0,85.0,0.4,0.1,0.0,0.1,0.0,0.1,0.0,1.0,0.0,0.0,0.0,0.1,0.7,16.8
6,"Ridley, Calvin",ATL,@DAL,WR,8.0,0.9,5.4,69.0,0.6,0.2,0.2,0.1,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.7,16.2
7,"Woods, Robert",LAR,@PHI,WR,9.4,0.6,6.1,79.0,0.2,0.1,0.1,0.0,0.0,0.0,0.0,9.0,0.1,0.0,0.0,0.0,0.8,16.2
8,"Jones, Julio",ATL,@DAL,WR,8.5,0.9,5.6,82.0,0.3,0.2,0.1,0.0,0.0,0.0,0.0,-0.1,0.0,0.0,0.0,0.0,0.7,15.8
9,"Robinson, Allen",CHI,NYG,WR,9.8,1.3,5.8,73.0,0.4,0.2,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.4
10,"Kupp, Cooper",LAR,@PHI,WR,7.8,1.2,5.5,64.0,0.5,0.2,0.2,0.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9,15.1
11,"Cooper, Amari",DAL,ATL,WR,5.9,0.4,5.5,75.0,0.3,0.1,0.1,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.1,0.4,14.8
12,"Sanders, Emmanuel",NOS,@LVR,WR,9.1,1.0,5.1,55.0,0.7,0.5,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,14.8
13,"Hilton, T.Y.",IND,MIN,WR,8.0,0.8,5.0,72.0,0.4,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.6,14.5
14,"Green, A.J.",CIN,@CLE,WR,8.3,1.1,5.0,68.0,0.4,0.2,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.1,1.0,0.1,1.0,14.3
15,"McLaurin, Terry",WAS,@ARI,WR,6.6,0.9,5.0,70.0,0.4,0.1,0.1,0.0,0.0,0.0,0.1,-0.3,0.0,0.0,1.0,0.0,0.7,14.2
16,"Beckham, Odell",CLE,CIN,WR,8.4,1.1,5.0,65.0,0.4,0.1,0.1,0.1,0.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9,13.9
17,"Slayton, Darius",NYG,@CHI,WR,6.5,0.5,4.3,60.0,0.6,0.2,0.0,0.1,0.1,0.1,0.1,0.0,0.0,0.0,9.0,0.0,0.5,13.8
18,"Moore, D.J.",CAR,@TBB,WR,8.2,0.7,5.2,71.0,0.2,0.1,0.1,0.0,0.0,0.0,0.1,3.0,0.0,2.0,2.0,0.1,0.7,13.8
19,"Chark, D.J.",JAC,@TEN,WR,6.3,0.7,4.6,58.0,0.5,0.2,0.1,0.1,0.1,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.6,13.7
20,"Metcalf, DK",SEA,NEP,WR,5.3,0.9,4.3,62.0,0.5,0.1,0.1,0.1,0.1,0.0,0.1,1.0,0.0,0.0,2.0,0.1,0.7,13.4
21,"Evans, Mike",TBB,CAR,WR,7.0,0.7,3.9,67.0,0.5,0.2,0.0,0.1,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.8,13.4
22,"Allen, Keenan",LAC,KCC,WR,7.8,0.9,5.3,61.0,0.3,0.1,0.1,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.9,13.4
23,"Edelman, Julian",NEP,@SEA,WR,7.9,1.0,5.1,62.0,0.2,0.1,0.0,0.1,0.1,0.0,0.0,4.0,0.0,5.0,1.0,0.0,0.9,13.4
24,"Lockett, Tyler",SEA,NEP,WR,6.2,1.2,4.5,64.0,0.4,0.1,0.2,0.0,0.0,0.0,0.0,0.1,0.0,3.0,17.0,0.0,0.7,13.2
25,"Fuller, Will",HOU,BAL,WR,6.2,0.4,4.7,63.0,0.3,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.4,13.0
26,"Sutton, Courtland",DEN,@PIT,WR,5.9,0.8,4.3,59.0,0.4,0.1,0.2,0.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6,12.9
27,"Campbell, Parris",IND,MIN,WR,6.7,0.5,4.8,56.0,0.3,0.1,0.1,0.1,0.0,0.0,0.0,3.0,0.0,1.0,11.0,0.0,0.5,12.8
28,"Smith-Schuster, JuJu",PIT,DEN,WR,6.5,0.6,4.0,54.0,0.5,0.2,0.1,0.0,0.1,0.0,0.1,0.0,0.0,2.0,0.0,0.0,0.6,12.5
29,"Anderson, Robby",CAR,@TBB,WR,6.6,0.4,3.8,56.0,0.4,0.1,0.0,0.1,0.0,0.0,0.2,3.0,0.0,1.0,1.0,0.0,0.5,12.5
30,"Watkins, Sammy",KCC,@LAC,WR,6.4,0.3,4.7,62.0,0.2,0.1,0.1,0.0,0.0,0.0,0.1,2.0,0.0,0.0,0.0,0.1,0.4,12.5
31,"Boyd, Tyler",CIN,@CLE,WR,7.7,0.6,4.8,58.0,0.3,0.1,0.1,0.0,0.0,0.0,0.0,1.0,0.0,-0.0,0.0,0.1,0.5,12.4
32,"Brown, Marquise",BAL,@HOU,WR,6.5,0.7,4.7,57.0,0.3,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,12.2
33,"Miller, Anthony",CHI,NYG,WR,6.6,0.8,4.3,58.0,0.3,0.1,0.1,0.2,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.1,0.5,12.2
34,"Lazard, Allen",GBP,DET,WR,6.0,0.4,4.3,55.0,0.4,0.1,0.0,0.1,0.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,12.2
35,"Perriman, Breshad",NYJ,SFO,WR,6.6,0.5,3.9,55.0,0.4,0.1,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,12.1
36,"Valdes-Scantling, Marquez",GBP,DET,WR,6.0,0.5,4.3,55.0,0.3,0.1,0.0,0.0,0.0,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.2,11.9
37,"Parker, DeVante",MIA,BUF,WR,6.0,0.7,4.0,58.0,0.3,0.1,0.1,0.1,0.0,0.0,0.0,-0.1,0.0,0.0,0.0,0.0,0.5,11.8
38,"Brown, John",BUF,@MIA,WR,6.2,0.5,3.9,52.0,0.4,0.1,0.1,0.1,0.1,0.0,0.1,1.0,0.0,0.0,2.0,0.0,0.5,11.7
39,"Tate, Golden",NYG,@CHI,WR,5.8,0.7,3.4,51.0,0.5,0.1,0.1,0.1,0.0,0.1,0.1,1.0,0.0,5.0,0.0,0.1,0.6,11.7
40,"Gallup, Michael",DAL,ATL,WR,6.7,0.5,3.8,61.0,0.3,0.1,0.1,0.0,0.1,0.1,0.0,0.0,0.0,1.0,0.1,0.0,0.5,11.6
41,"Shepard, Sterling",NYG,@CHI,WR,7.5,1.0,4.6,51.0,0.2,0.1,0.1,0.1,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.6,11.4
42,"Jones, Marvin",DET,@GBP,WR,6.6,0.8,3.9,50.0,0.4,0.2,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.8,11.2
43,"Ruggs, Henry",LVR,NOS,WR,4.6,0.7,3.5,52.0,0.3,0.2,0.0,0.0,0.0,0.1,0.1,3.0,0.0,2.0,2.0,0.0,0.7,11.1
44,"Renfrow, Hunter",LVR,NOS,WR,5.6,0.9,3.8,48.0,0.4,0.2,0.0,0.1,0.0,0.0,0.1,-0.0,0.0,2.0,0.0,0.0,0.8,11.0
45,"Williams, Preston",MIA,BUF,WR,6.4,0.8,4.3,48.0,0.2,0.1,0.1,0.1,0.0,0.0,0.0,1.0,0.0,3.0,7.0,0.1,0.5,10.7
46,"Landry, Jarvis",CLE,CIN,WR,6.3,0.9,3.7,52.0,0.3,0.1,0.1,0.0,0.0,0.0,0.1,0.0,0.0,2.0,1.0,0.0,0.6,10.6
47,"Beasley, Cole",BUF,@MIA,WR,6.2,0.4,4.1,48.0,0.2,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,10.4
48,"Jefferson, Justin",MIN,@IND,WR,6.0,0.8,4.1,43.0,0.3,0.2,0.0,0.0,0.0,0.1,0.0,2.0,0.0,0.0,0.0,0.0,0.7,10.3
49,"Harry, N'Keal",NEP,@SEA,WR,5.0,0.8,5.0,45.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.2,0.6,10.3
50,"Kirk, Christian",ARI,WAS,WR,7.4,0.9,4.3,45.0,0.2,0.1,0.0,0.0,0.0,0.0,0.1,3.0,0.0,7.0,2.0,0.0,0.7,10.2
51,"Gage, Russell",ATL,@DAL,WR,6.7,1.0,4.7,47.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3,10.0
52,"Lamb, CeeDee",DAL,ATL,WR,5.8,0.4,4.0,46.0,0.2,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,4.0,2.0,0.1,0.2,9.9
53,"Williams, Mike",LAC,KCC,WR,5.5,1.0,3.0,54.0,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,9.6
54,"Smith, Tre'Quan",NOS,@LVR,WR,4.4,0.8,2.7,32.0,0.6,0.2,0.3,0.1,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.8,9.5
55,"Cooks, Brandin",HOU,BAL,WR,4.7,0.5,3.5,45.0,0.2,0.1,0.1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.5,9.4
56,"Reynolds, Josh",LAR,@PHI,WR,5.6,0.6,3.2,40.0,0.2,0.1,0.0,0.1,0.1,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.6,9.1
57,"Shenault, Laviska",JAC,@TEN,WR,5.5,0.5,3.3,40.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,2.0,0.0,1.0,5.0,0.1,0.3,8.9
58,"Miller, Scott",TBB,CAR,WR,5.0,0.1,3.5,41.0,0.2,0.0,0.1,0.0,0.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3,8.9
59,"Snead, Willie",BAL,@HOU,WR,4.0,0.4,3.0,35.0,0.3,0.2,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3,8.5
60,"Washington, James",PIT,DEN,WR,4.8,0.2,2.6,42.0,0.3,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.1,0.2,8.4
