Rank,Player,Team,Opp,Position,Tack,Asst,Scks,PassDef,Int,FumFrc,Fum,DefTD,Punt Ret Yds,Kick Ret Yds,Pts
1,"Butler, Malcolm",TEN,@CIN,DB,5.8,1.1,0.0,0.7,0.2,0.0,0.0,0.0,0.0,0.0,7.3
2,"Ryan, Logan",NYG,TBB,DB,4.4,1.6,0.2,0.7,0.1,0.1,0.0,0.0,0.0,0.0,6.2
3,"Moore, Kenny",IND,@DET,DB,4.4,1.4,0.1,0.5,0.1,0.0,0.0,0.0,0.0,0.0,5.9
4,"Maddox, Avonte",PHI,DAL,DB,4.6,0.6,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,5.7
5,"Flowers, Tre",SEA,SFO,DB,3.8,1.4,0.1,0.5,0.2,0.0,0.0,0.0,0.0,0.0,5.5
6,"Humphrey, Marlon",BAL,PIT,DB,3.5,0.7,0.2,0.8,0.1,0.3,0.1,0.0,0.0,0.0,5.5
7,"Bradberry, James",NYG,TBB,DB,3.1,0.8,0.0,1.2,0.3,0.1,0.1,0.0,0.0,0.0,5.5
8,"Fuller, Kyle",CHI,NOS,DB,4.1,0.6,0.0,0.7,0.2,0.1,0.0,0.0,0.0,0.0,5.5
9,"Hayward, Casey",LAC,@DEN,DB,3.6,1.4,0.1,0.8,0.1,0.0,0.0,0.0,1.0,4.0,5.4
10,"Davis, Michael",LAC,@DEN,DB,3.7,1.2,0.0,0.6,0.2,0.0,0.0,0.0,0.0,0.0,5.3
11,"Lattimore, Marshon",NOS,@CHI,DB,4.1,1.1,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,5.3
12,"Hill, Troy",LAR,@MIA,DB,3.8,1.2,0.0,0.7,0.1,0.0,0.0,0.0,0.0,0.0,5.3
13,"Davis, Carlton",TBB,@NYG,DB,3.2,0.7,0.1,1.1,0.2,0.1,0.0,0.0,0.0,0.0,5.2
14,"Slay, Darius",PHI,DAL,DB,4.2,0.7,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,5.2
15,"Jenkins, Janoris",NOS,@CHI,DB,3.7,1.1,0.0,0.5,0.2,0.1,0.0,0.0,0.0,0.0,5.2
16,"Ward, Denzel",CLE,LVR,DB,3.2,0.8,0.0,1.2,0.1,0.0,0.0,0.0,0.0,1.0,5.1
17,"Alexander, Jaire",GBP,MIN,DB,3.6,0.6,0.1,0.7,0.1,0.0,0.0,0.0,1.0,0.0,5.0
18,"Johnson, Taron",BUF,NEP,DB,4.1,1.1,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,4.9
