Rank,Player,Team,Opp,Position,Tack,Asst,Scks,PassDef,Int,FumFrc,Fum,DefTD,Punt Ret Yds,Kick Ret Yds,Pts
1,"Butler, Malcolm",TEN,@BAL,DB,4.2,1.5,0.0,0.7,0.1,0.0,0.0,0.0,0.0,0.0,5.8
2,"Gladney, Jeff",MIN,DAL,DB,4.5,1.0,0.0,0.3,0.0,0.1,0.0,0.0,2.0,0.0,5.5
3,"Humphrey, Marlon",BAL,TEN,DB,3.7,0.7,0.1,0.6,0.1,0.3,0.1,0.0,0.0,0.0,5.4
4,"Fuller, Kendall",WAS,CIN,DB,3.6,1.4,0.1,0.4,0.3,0.1,0.0,0.0,0.0,0.0,5.4
5,"Davis, Carlton",TBB,LAR,DB,3.2,0.8,0.1,1.2,0.2,0.0,0.0,0.0,0.0,0.0,5.3
6,"Howard, Xavien",MIA,@DEN,DB,2.6,0.8,0.0,1.2,0.5,0.0,0.0,0.0,0.0,0.0,5.3
7,"Haden, Joe",PIT,@JAC,DB,3.6,0.7,0.0,0.9,0.2,0.0,0.0,0.0,0.0,0.0,5.3
8,"Ward, Denzel",CLE,PHI,DB,3.5,0.7,0.0,1.0,0.1,0.1,0.0,0.0,0.0,0.0,5.2
9,"Hill, Troy",LAR,@TBB,DB,3.6,1.2,0.0,0.6,0.1,0.0,0.0,0.0,0.0,0.0,5.1
10,"Roby, Bradley",HOU,NEP,DB,3.7,0.4,0.0,0.8,0.2,0.0,0.0,0.0,0.0,0.0,5.1
11,"Davis, Michael",LAC,NYJ,DB,3.4,0.7,0.0,0.8,0.1,0.0,0.0,0.0,0.0,0.0,4.7
12,"Jones, Jonathan",NEP,@HOU,DB,3.8,0.7,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,4.7
13,"Peters, Marcus",BAL,TEN,DB,2.7,0.6,0.1,0.7,0.3,0.2,0.1,0.0,0.0,0.0,4.7
14,"Needham, Nik",MIA,@DEN,DB,3.1,1.6,0.1,0.5,0.1,0.0,0.0,0.0,0.0,1.0,4.6
15,"Trufant, Desmond",DET,@CAR,DB,3.3,0.8,0.1,0.5,0.1,0.0,0.0,0.0,0.0,0.0,4.5
16,"Ya-Sin, Rock",IND,GBP,DB,3.4,0.6,0.0,0.5,0.0,0.1,0.0,0.0,0.0,0.0,4.4
17,"Jackson, J.C.",NEP,@HOU,DB,2.3,0.4,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,4.4
18,"Hargreaves, Vernon",HOU,NEP,DB,3.3,0.7,0.0,0.5,0.1,0.0,0.0,0.0,0.0,0.0,4.4
19,"Mullen, Trayvon",LVR,KCC,DB,3.2,0.7,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,4.3
20,"Maddox, Avonte",PHI,@CLE,DB,3.5,0.6,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,4.3
21,"Moore, Kenny",IND,GBP,DB,3.0,0.8,0.1,0.5,0.1,0.0,0.0,0.0,0.0,0.0,4.3
22,"Rhodes, Xavier",IND,GBP,DB,2.7,0.6,0.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,4.3
23,"Ward, Charvarius",KCC,@LVR,DB,3.0,0.9,0.1,0.6,0.0,0.0,0.0,0.0,0.0,0.0,4.2
24,"Lewis, Jourdan",DAL,@MIN,DB,3.2,1.1,0.1,0.3,0.0,0.0,0.0,0.0,0.0,0.0,4.2
25,"Darby, Ronald",WAS,CIN,DB,3.2,0.7,0.0,0.4,0.1,0.0,0.0,0.0,0.0,0.0,4.2
26,"Jenkins, Janoris",NOS,ATL,DB,3.1,0.8,0.0,0.5,0.1,0.0,0.0,0.0,0.0,0.0,4.2
27,"Dean, Jamel",TBB,LAR,DB,2.8,0.8,0.0,0.7,0.1,0.0,0.0,0.0,0.0,0.0,4.1
28,"Oliver, Isaiah",ATL,@NOS,DB,3.1,0.9,0.1,0.4,0.0,0.0,0.0,0.0,0.0,0.0,4.1
29,"Nelson, Steven",PIT,@JAC,DB,3.1,0.5,0.0,0.5,0.1,0.0,0.0,0.0,0.0,0.0,4.1
30,"Mitchell, Terrance",CLE,PHI,DB,2.8,0.9,0.0,0.8,0.0,0.1,0.0,0.0,0.0,0.0,4.1
31,"Breeland, Bashaud",KCC,@LVR,DB,2.9,0.7,0.0,0.4,0.1,0.1,0.1,0.0,0.0,0.0,4.1
32,"Terrell, A.J.",ATL,@NOS,DB,2.8,1.6,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,4.0
33,"Bunting, Sean",TBB,LAR,DB,2.8,0.7,0.0,0.4,0.2,0.0,0.0,0.0,0.0,0.0,4.0
34,"Dantzler, Cameron",MIN,DAL,DB,3.0,1.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,3.8
35,"Okudah, Jeff",DET,@CAR,DB,3.3,0.5,0.0,0.2,0.0,0.0,0.0,0.0,-0.0,1.0,3.8
36,"Hilton, Mike",PIT,@JAC,DB,2.9,0.4,0.2,0.4,0.1,0.0,0.0,0.0,0.0,0.0,3.8
37,"Claybrooks, Chris",JAC,PIT,DB,2.7,0.9,0.0,0.4,0.0,0.1,0.0,0.0,0.0,5.0,3.7
38,"Hall, Bryce",NYJ,@LAC,DB,3.1,0.7,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,3.7
39,"Ramsey, Jalen",LAR,@TBB,DB,2.9,0.3,0.0,0.4,0.1,0.1,0.0,0.0,0.0,0.0,3.7
40,"Lawson, Nevin",LVR,KCC,DB,2.6,0.6,0.0,0.5,0.0,0.1,0.1,0.0,0.0,0.0,3.7
41,"Douglas, Rasul",CAR,DET,DB,2.6,0.8,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,3.6
42,"Slay, Darius",PHI,@CLE,DB,2.9,0.4,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,3.6
43,"Sheffield, Kendall",ATL,@NOS,DB,2.6,1.2,0.0,0.2,0.0,0.1,0.0,0.0,0.0,2.0,3.5
44,"Johnson, Lonnie",HOU,NEP,DB,3.0,0.5,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,3.5
45,"McCourty, Jason",NEP,@HOU,DB,2.6,0.8,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,3.5
46,"Oruwariye, Amani",DET,@CAR,DB,2.6,0.5,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,3.4
47,"Alexander, Jaire",GBP,@IND,DB,2.4,0.4,0.0,0.5,0.1,0.0,0.0,0.0,0.0,0.0,3.4
48,"King, Kevin",GBP,@IND,DB,2.4,0.5,0.0,0.4,0.1,0.0,0.0,0.0,0.0,1.0,3.4
49,"Jackson, William",CIN,@WAS,DB,2.6,0.6,0.0,0.3,0.1,0.0,0.0,0.0,0.0,0.0,3.4
