Rank,Player,Team,Opp,Position,Tack,Asst,Scks,PassDef,Int,FumFrc,Fum,DefTD,Punt Ret Yds,Kick Ret Yds,Pts
1,"King, Akeem",ATL,@DET,DB,6.3,1.3,0.1,1.5,0.4,0.1,0.1,0.,0.,0.,9.5
2,"Tandy, Keith",TBB,@MIN,DB,6.1,1.9,0.,0.9,0.4,0.,0.,0.,0.,0.,8.9
3,"Collins, Landon",NYG,@PHI,DB,6.4,2.,0.3,0.8,0.2,0.,0.,0.,0.,0.,8.9
4,"Farley, Matthias",IND,CLE,DB,5.6,1.6,0.,0.8,0.3,0.3,0.1,0.,0.,0.,8.2
5,"Jones, Reshad",MIA,@NYJ,DB,5.1,1.7,0.1,0.7,0.3,0.,0.,0.,0.,1.4,7.4
6,"Coleman, Kurt",CAR,NOR,DB,4.6,2.3,0.1,0.6,0.4,0.,0.,0.,0.1,0.,7.2
7,"Bethea, Antoine",ARZ,DAL,DB,5.8,1.,0.,0.4,0.2,0.1,0.1,0.,0.3,0.,7.2
8,"Cyprien, Johnathan",TEN,SEA,DB,5.3,1.3,0.,0.7,0.1,0.,0.,0.,0.,0.,7.
9,"Reid, Eric",SFO,LAR,DB,5.3,1.1,0.1,0.4,0.1,0.1,0.1,0.,0.,0.,6.6
10,"Swearinger, D.J.",WAS,OAK,DB,4.8,1.1,0.2,0.6,0.2,0.1,0.,0.,0.,0.4,6.5
11,"Church, Barry",JAC,BAL,DB,4.8,1.7,0.,0.5,0.1,0.1,0.,0.,0.,0.,6.5
12,"Adams, Mike",CAR,NOR,DB,4.9,1.4,0.,0.4,0.1,0.1,0.1,0.,0.,0.,6.5
13,"Berry, Eric",KCC,@LAC,DB,4.4,1.,0.,0.7,0.4,0.1,0.,0.,0.,0.,6.4
14,"Davis, Sean",PIT,@CHI,DB,4.5,1.5,0.3,0.5,0.1,0.,0.,0.,0.,0.,6.4
15,"Jefferson, Tony",BAL,@JAC,DB,4.7,1.6,0.1,0.5,0.1,0.1,0.1,0.,0.,0.,6.3
16,"Vaccaro, Kenny",NOR,@CAR,DB,4.5,1.7,0.1,0.4,0.1,0.1,0.1,0.,0.,0.,6.3
17,"Neal, Keanu",ATL,@DET,DB,4.7,1.7,0.,0.4,0.,0.2,0.1,0.,0.,0.,6.3
18,"Smith, Harrison",MIN,TBB,DB,4.9,1.4,0.1,0.2,0.1,0.,0.,0.,0.,0.,6.2
19,"Joseph, Karl",OAK,@WAS,DB,4.4,1.1,0.,0.8,0.2,0.,0.,0.,0.,0.,6.1
20,"Bell, Vonn",NOR,@CAR,DB,4.2,2.1,0.1,0.5,0.,0.1,0.1,0.,0.,0.,6.1
21,"Jenkins, Malcolm",PHI,NYG,DB,4.1,1.7,0.1,0.7,0.2,0.,0.,0.,0.,0.,6.1
22,"Bradberry, James",CAR,NOR,DB,4.2,1.7,0.,0.7,0.1,0.,0.,0.,0.,0.,6.
23,"Adams, Jamal",NYJ,MIA,DB,4.,1.3,0.,0.8,0.2,0.1,0.1,0.,0.,0.,5.9
24,"Jones, Byron",DAL,@ARZ,DB,4.5,1.1,0.,0.6,0.1,0.,0.,0.,0.,0.,5.9
25,"McLeod, Rodney",PHI,NYG,DB,4.5,1.,0.,0.5,0.1,0.1,0.,0.,0.,0.,5.9
26,"Peters, Marcus",KCC,@LAC,DB,3.5,0.7,0.,1.2,0.3,0.2,0.2,0.,0.,0.,5.8
27,"Burnett, Morgan",GBP,CIN,DB,4.,1.1,0.2,0.6,0.2,0.,0.,0.,0.,0.,5.8
28,"Jarrett, Kyshoen",WAS,OAK,DB,3.9,1.3,0.,0.9,0.2,0.,0.,0.,0.5,1.,5.8
29,"Chancellor, Kam",SEA,@TEN,DB,3.8,2.1,0.,0.5,0.2,0.,0.,0.,0.,0.,5.8
30,"Hyde, Micah",BUF,DEN,DB,3.9,1.1,0.,0.8,0.2,0.,0.,0.,3.8,0.,5.7
31,"Stewart, Darian",DEN,@BUF,DB,3.6,1.,0.,0.7,0.3,0.2,0.1,0.,0.,0.,5.6
