Rank,Player,Team,Opp,Position,Tgt,RZTgt,Rec,Rec Yds,Rec TDs,0-9 RecTDs,10-19 RecTDs,20-29 RecTDs,30-39 RecTDs,40-49 RecTDs,50+ RecTDs,Rush Yds,Rush TDs,Punt Ret Yds,Kick Ret Yds,Fum Lost,Scoring Opps,Pts
1,"Gronkowski, Rob",NEP,HOU,TE,5.5,1.4,3.3,50.8,0.4,0.2,0.1,0.,0.,0.,0.1,0.,0.,0.,0.,0.,1.3,7.7
2,"Olsen, Greg",CAR,NOR,TE,7.5,1.6,4.5,60.2,0.2,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,1.3,7.4
3,"Graham, Jimmy",SEA,@TEN,TE,6.4,1.7,4.,55.8,0.3,0.1,0.1,0.,0.1,0.,0.,0.,0.,0.,0.,0.1,1.3,7.2
4,"Reed, Jordan",WAS,OAK,TE,5.9,1.2,4.3,47.2,0.4,0.3,0.1,0.1,0.,0.,0.,0.,0.,0.,-0.2,0.1,1.,6.9
5,"Walker, Delanie",TEN,SEA,TE,6.1,1.3,4.,46.3,0.3,0.2,0.1,0.,0.,0.,0.,0.6,0.,0.,0.,0.,1.,6.6
6,"Henry, Hunter",LAC,KCC,TE,4.4,1.1,2.8,33.1,0.5,0.3,0.2,0.,0.,0.,0.,0.,0.,0.,0.6,0.,0.8,6.5
7,"Ertz, Zach",PHI,NYG,TE,7.,1.3,4.7,51.8,0.2,0.1,0.,0.1,0.,0.,0.,0.,0.,0.,0.6,0.,0.9,6.3
8,"Eifert, Tyler",CIN,@GBP,TE,4.1,1.2,2.7,32.3,0.5,0.2,0.2,0.1,0.,0.,0.,0.,0.,0.,0.,0.,1.2,6.2
9,"Bennett, Martellus",GBP,CIN,TE,5.2,0.9,3.4,42.9,0.3,0.2,0.1,0.,0.,0.,0.,0.4,0.,0.,0.,0.,0.6,6.2
10,"Howard, O.J.",TBB,@MIN,TE,4.3,1.,2.8,37.,0.4,0.1,0.2,0.1,0.,0.,0.,0.,0.,0.,0.,0.,1.,6.1
11,"Hooper, Austin",ATL,@DET,TE,3.8,0.9,2.4,30.1,0.4,0.2,0.1,0.1,0.,0.1,0.,0.,0.,0.,0.,0.,0.8,5.6
12,"Gates, Antonio",LAC,KCC,TE,5.4,1.4,2.9,30.7,0.4,0.3,0.2,0.,0.,0.,0.,0.,0.,0.,0.2,0.1,0.7,5.6
13,"Doyle, Jack",IND,CLE,TE,4.8,0.8,3.4,34.8,0.3,0.2,0.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.6,5.5
14,"Watson, Benjamin",BAL,@JAC,TE,6.8,1.5,4.4,40.1,0.2,0.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,1.1,5.5
15,"Clay, Charles",BUF,DEN,TE,6.3,1.2,3.8,38.1,0.3,0.1,0.1,0.,0.,0.1,0.,0.,0.,0.,0.,0.,1.,5.4
16,"Kelce, Travis",KCC,@LAC,TE,5.2,1.1,3.6,45.6,0.1,0.,0.1,0.,0.,0.,0.,-0.1,0.,0.,0.,0.1,0.9,5.3
17,"Brate, Cameron",TBB,@MIN,TE,3.8,0.9,2.5,30.5,0.4,0.1,0.2,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.8,5.2
18,"Higbee, Tyler",LAR,@SFO,TE,6.1,0.7,3.4,33.4,0.3,0.2,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.1,0.7,5.
19,"Fleener, Coby",NOR,@CAR,TE,5.5,1.4,3.1,36.8,0.2,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,1.,4.9
20,"Cook, Jared",OAK,@WAS,TE,5.3,0.8,3.3,38.5,0.2,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.4,4.9
21,"Rudolph, Kyle",MIN,TBB,TE,5.,1.3,3.1,31.8,0.3,0.2,0.,0.1,0.,0.,0.,0.,0.,0.,0.,0.,1.1,4.8
22,"Thomas, Julius",MIA,@NYJ,TE,4.2,0.5,2.6,24.9,0.4,0.2,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.5,4.8
