Rank,Player,Team,Opp,Position,Tgt,RZTgt,Rec,Rec Yds,Rec TDs,0-9 RecTDs,10-19 RecTDs,20-29 RecTDs,30-39 RecTDs,40-49 RecTDs,50+ RecTDs,Rush Yds,Rush TDs,Punt Ret Yds,Kick Ret Yds,Fum Lost,Scoring Opps,Pts
1,"Brown, Antonio",PIT,@CHI,WR,11.5,2.1,7.2,96.7,0.7,0.2,0.1,0.2,0.1,0.,0.1,1.3,0.,8.7,2.2,0.1,2.1,14.
2,"Green, A.J.",CIN,@GBP,WR,10.,1.9,6.1,87.2,0.5,0.2,0.1,0.1,0.,0.,0.1,0.5,0.,0.,0.,0.,2.,11.8
3,"Bryant, Dez",DAL,@ARZ,WR,9.8,2.3,4.8,73.1,0.8,0.2,0.3,0.1,0.,0.1,0.1,0.,0.,0.4,0.,0.1,2.5,11.8
4,"Jones, Julio",ATL,@DET,WR,9.2,1.5,5.8,91.2,0.4,0.2,0.,0.,0.,0.,0.1,0.,0.,0.,0.,0.,1.6,11.5
5,"Benjamin, Kelvin",CAR,NOR,WR,9.1,1.4,4.8,73.4,0.6,0.2,0.1,0.1,0.,0.1,0.,0.7,0.,2.,0.,0.1,1.3,10.8
6,"Baldwin, Doug",SEA,@TEN,WR,8.,1.4,5.7,69.8,0.6,0.2,0.2,0.1,0.1,0.,0.,0.5,0.,0.,0.,0.,1.4,10.8
7,"Thomas, Michael",NOR,@CAR,WR,7.2,1.1,5.1,70.6,0.6,0.3,0.1,0.1,0.,0.,0.1,0.6,0.,0.1,0.,0.,1.1,10.7
8,"Nelson, Jordy",GBP,CIN,WR,8.2,1.8,4.9,60.3,0.6,0.4,0.1,0.1,0.1,0.,0.,2.2,0.1,0.,0.8,0.,1.6,10.4
9,"Hilton, T.Y.",IND,CLE,WR,9.4,1.7,5.1,81.8,0.3,0.1,0.,0.,0.1,0.,0.1,0.,0.,0.4,0.2,0.,1.8,10.2
10,"Robinson, Allen",JAC,BAL,WR,9.4,1.9,4.5,64.7,0.5,0.3,0.2,0.,0.,0.,0.,0.,0.,0.,0.,0.,1.7,9.6
11,"Hopkins, DeAndre",HOU,@NEP,WR,10.7,1.7,5.5,72.,0.3,0.1,0.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.,1.6,9.2
12,"Cooks, Brandin",NEP,HOU,WR,7.2,0.8,4.6,65.8,0.4,0.1,0.1,0.,0.,0.,0.2,2.4,0.,2.8,0.3,0.,0.9,9.1
13,"Evans, Mike",TBB,@MIN,WR,9.,1.8,4.5,65.7,0.4,0.2,0.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.,1.7,9.1
14,"Beckham, Odell",NYG,@PHI,WR,8.1,1.8,4.5,60.8,0.5,0.2,0.1,0.,0.,0.,0.1,0.4,0.,2.5,1.8,0.,1.6,9.
15,"Watkins, Sammy",LAR,@SFO,WR,7.6,0.6,4.3,57.6,0.4,0.1,0.1,0.1,0.1,0.1,0.,4.6,0.1,4.3,3.7,0.,0.8,9.
