Rank,Player,Team,Opp,Position,Tack,Asst,Scks,PassDef,Int,FumFrc,Fum,DefTD,Pts
1,"Alexander, Kwon",TBB,@MIN,LB,6.4,2.5,0.2,0.6,0.,0.1,0.1,0.,8.7
2,"Freeman, Jerrell",CHI,PIT,LB,7.,1.8,0.1,0.5,0.,0.,0.,0.,8.5
3,"Kuechly, Luke",CAR,NOR,LB,5.5,2.9,0.1,0.6,0.2,0.1,0.1,0.,8.4
4,"Ogletree, Alec",LAR,@SFO,LB,5.9,2.8,0.1,0.5,0.1,0.,0.,0.,8.2
5,"Bowman, Navorro",SFO,LAR,LB,6.5,2.1,0.2,0.2,0.1,0.1,0.,0.,8.2
6,"Smith, Telvin",JAC,BAL,LB,6.5,1.4,0.1,0.5,0.2,0.,0.,0.,8.2
7,"Brown, Zach",WAS,OAK,LB,6.,2.6,0.2,0.4,0.1,0.,0.,0.,8.1
8,"Morrison, Antonio",IND,CLE,LB,6.,2.8,0.2,0.3,0.,0.,0.,0.,8.1
9,"Wagner, Bobby",SEA,@TEN,LB,5.,4.4,0.2,0.3,0.,0.1,0.1,0.,7.7
10,"Collins, Jamie",CLE,@IND,LB,5.7,2.4,0.2,0.2,0.1,0.1,0.,0.,7.5
11,"Brown, Jatavis",LAC,KCC,LB,5.8,1.4,0.3,0.3,0.,0.2,0.1,0.,7.3
12,"David, Lavonte",TBB,@MIN,LB,5.1,1.8,0.4,0.3,0.1,0.2,0.2,0.,7.3
13,"Foster, Mason",WAS,OAK,LB,5.6,2.4,0.1,0.3,0.,0.1,0.,0.,7.3
14,"Alonso, Kiko",MIA,@NYJ,LB,5.,3.4,0.,0.3,0.1,0.1,0.1,0.,7.3
15,"Mosley, C.J.",BAL,@JAC,LB,4.7,3.,0.1,0.5,0.2,0.,0.,0.,7.3
16,"Kirksey, Christian",CLE,@IND,LB,5.5,2.8,0.2,0.1,0.,0.,0.,0.,7.3
17,"Goodson, B.J.",NYG,@PHI,LB,5.4,2.1,0.1,0.3,0.1,0.2,0.,0.,7.2
18,"McKinney, Benardrick",HOU,@NEP,LB,4.9,3.4,0.3,0.2,0.,0.,0.,0.,7.1
19,"Davis, Jarrad",DET,ATL,LB,5.6,2.,0.,0.3,0.,0.,0.,0.,7.1
20,"Jack, Myles",JAC,BAL,LB,5.4,2.3,0.1,0.4,0.,0.,0.,0.,7.
21,"Lee, Darron",NYJ,MIA,LB,5.1,2.6,0.2,0.2,0.,0.,0.,0.,6.8
22,"Brown, Preston",BUF,DEN,LB,4.6,3.6,0.,0.2,0.1,0.,0.,0.,6.7
23,"Davis, Thomas",CAR,NOR,LB,4.6,2.2,0.2,0.3,0.2,0.1,0.1,0.,6.7
24,"Kendricks, Eric",MIN,TBB,LB,4.8,2.3,0.1,0.4,0.1,0.1,0.1,0.,6.7
25,"Martinez, Blake",GBP,CIN,LB,5.1,1.7,0.3,0.3,0.,0.,0.,0.,6.7
26,"Foster, Reuben",SFO,LAR,LB,5.1,1.6,0.2,0.3,0.,0.1,0.,0.,6.7
27,"Barron, Mark",LAR,@SFO,LB,5.,1.7,0.1,0.5,0.1,0.,0.,0.,6.6
28,"Timmons, Lawrence",MIA,@NYJ,LB,4.6,2.5,0.1,0.2,0.1,0.,0.,0.,6.5
29,"Johnson, Derrick",KCC,@LAC,LB,5.1,1.5,0.1,0.3,0.1,0.,0.,0.,6.4
30,"Jones, Deion",ATL,@DET,LB,4.3,1.9,0.,0.7,0.2,0.1,0.,0.,6.4
31,"Miller, Von",DEN,@BUF,LB,4.3,1.1,0.8,0.3,0.1,0.3,0.,0.,6.4
32,"Williams, Vince",PIT,@CHI,LB,4.4,2.1,0.5,0.1,0.,0.2,0.,0.,6.3
33,"Casillas, Jonathan",NYG,@PHI,LB,4.3,2.3,0.1,0.5,0.,0.,0.,0.,6.1
34,"Bradham, Nigel",PHI,NYG,LB,4.3,1.9,0.2,0.4,0.,0.2,0.,0.,6.1
35,"Dansby, Karlos",ARZ,DAL,LB,4.1,2.2,0.4,0.3,0.,0.1,0.1,0.,6.
36,"Ragland, Reggie",KCC,@LAC,LB,5.1,0.9,0.,0.3,0.1,0.,0.,0.,6.
37,"Wright, K.J.",SEA,@TEN,LB,3.9,2.9,0.2,0.2,0.,0.1,0.1,0.,5.9
38,"Bucannon, Deone",ARZ,DAL,LB,4.6,1.8,0.,0.3,0.,0.1,0.1,0.,5.9
39,"Posluszny, Paul",JAC,BAL,LB,4.7,1.7,0.1,0.1,0.,0.,0.,0.,5.9
40,"Williamson, Avery",TEN,SEA,LB,4.4,2.2,0.2,0.1,0.1,0.,0.,0.,5.8
41,"Mack, Khalil",OAK,@WAS,LB,4.4,1.,0.5,0.1,0.,0.2,0.,0.,5.8
42,"Toomer, Korey",LAC,KCC,LB,4.3,1.4,0.2,0.2,0.,0.2,0.1,0.,5.8
43,"Compton, Will",WAS,OAK,LB,3.8,3.2,0.,0.3,0.,0.1,0.1,0.,5.8
44,"Klein, A.J.",NOR,@CAR,LB,4.,2.1,0.2,0.1,0.,0.1,0.1,0.,5.7
45,"Davis, Todd",DEN,@BUF,LB,4.2,2.,0.2,0.1,0.,0.1,0.1,0.,5.7
46,"Hightower, Dont'a",NEP,HOU,LB,3.4,2.7,0.3,0.2,0.,0.2,0.1,0.,5.6
47,"Davis, Demario",NYJ,MIA,LB,3.8,2.5,0.2,0.2,0.,0.1,0.1,0.,5.6
48,"Anzalone, Alex",NOR,@CAR,LB,4.,1.9,0.2,0.3,0.,0.1,0.,0.,5.6
49,"Thompson, Shaq",CAR,NOR,LB,3.9,1.9,0.,0.4,0.1,0.,0.,0.,5.5
50,"Correa, Kamalei",BAL,@JAC,LB,3.3,1.8,0.5,0.3,0.,0.2,0.,0.,5.4
51,"Wilson, Ramik",KCC,@LAC,LB,4.1,1.6,0.2,0.1,0.,0.1,0.,0.,5.4
52,"Lee, Sean",DAL,@ARZ,LB,4.1,2.3,0.,0.1,0.,0.,0.,0.,5.4
53,"Robertson, Craig",NOR,@CAR,LB,3.6,2.7,0.1,0.2,0.1,0.,0.,0.,5.4
54,"Shazier, Ryan",PIT,@CHI,LB,3.3,1.7,0.2,0.4,0.2,0.1,0.,0.,5.3
55,"Hicks, Jordan",PHI,NYG,LB,3.5,1.4,0.1,0.5,0.3,0.,0.,0.,5.3
56,"Trevathan, Danny",CHI,PIT,LB,4.1,1.3,0.2,0.2,0.,0.,0.,0.,5.1
57,"Whitehead, Tahir",DET,ATL,LB,4.,1.6,0.,0.2,0.,0.,0.,0.,5.
58,"Ryan, Jake",GBP,CIN,LB,3.7,1.5,0.1,0.2,0.,0.,0.,0.,4.9
59,"Woodyard , Wesley",TEN,SEA,LB,3.4,1.6,0.2,0.3,0.1,0.,0.,0.,4.8
60,"Vigil, Nick",CIN,@GBP,LB,3.2,2.1,0.,0.3,0.,0.,0.,0.,4.6
61,"Campbell, De'Vondre",ATL,@DET,LB,3.3,1.3,0.1,0.4,0.1,0.,0.,0.,4.6
62,"Marshall, Brandon",DEN,@BUF,LB,3.4,1.4,0.,0.3,0.,0.1,0.,0.,4.6
63,"Barr, Anthony",MIN,TBB,LB,3.,2.2,0.1,0.2,0.,0.1,0.,0.,4.6
64,"Smith, Jaylon",DAL,@ARZ,LB,3.2,1.8,0.1,0.1,0.,0.,0.,0.,4.3
65,"Jones, Chandler",ARZ,DAL,LB,2.7,0.8,0.7,0.2,0.,0.3,0.1,0.,4.2
66,"Watt, T.J.",PIT,@CHI,LB,2.8,1.1,0.5,0.2,0.,0.1,0.1,0.,4.2
67,"Cushing, Brian",HOU,@NEP,LB,2.8,1.9,0.3,0.1,0.,0.,0.,0.,4.1
68,"Humber, Ramon",BUF,DEN,LB,2.8,1.7,0.2,0.2,0.,0.,0.,0.,4.
69,"Kennard, Devon",NYG,@PHI,LB,3.1,1.5,0.,0.1,0.,0.,0.,0.,4.
70,"Emanuel, Kyle",LAC,KCC,LB,2.9,1.4,0.1,0.1,0.,0.1,0.1,0.,3.9
71,"Alexander, Lorenzo",BUF,DEN,LB,2.4,0.8,0.5,0.3,0.1,0.1,0.,0.,3.9
