Rank,Player,Team,Opp,Position,Tack,Asst,Scks,PassDef,Int,FumFrc,Fum,DefTD,Pts
1,"Lawson, Carl",CIN,@IND,DL,3.5,1.9,0.3,0.2,0.,0.,0.,0.,5.
2,"Harrison, Damon",NYG,JAC,DL,3.6,1.5,0.2,0.2,0.1,0.,0.,0.,4.9
3,"Campbell, Calais",JAC,@NYG,DL,2.9,1.2,0.7,0.2,0.,0.2,0.1,0.,4.7
4,"Jordan, Cameron",NOR,TBB,DL,2.8,0.9,0.7,0.6,0.,0.1,0.,0.,4.6
5,"Bosa, Joey",LAC,KCC,DL,3.1,1.,0.7,0.,0.,0.1,0.1,0.,4.6
6,"Hendricks, Dwayne",NYG,JAC,DL,3.,2.,0.2,0.2,0.,0.1,0.,0.,4.5
7,"Wilkerson, Muhammad",GBP,CHI,DL,2.6,1.9,0.5,0.2,0.,0.1,0.,0.,4.5
8,"Griffen, Everson",MIN,SFO,DL,2.5,1.1,0.9,0.2,0.,0.2,0.,0.,4.5
9,"Pierre-Paul, Jason",TBB,@NOR,DL,2.9,1.1,0.5,0.3,0.,0.1,0.,0.,4.3
10,"Lawrence, Demarcus",DAL,@CAR,DL,2.4,1.3,0.9,0.1,0.,0.3,0.1,0.,4.3
11,"Ansah, Ezekiel",DET,NYJ,DL,2.9,0.9,0.8,0.,0.,0.,0.,0.,4.2
12,"Ingram, Melvin",LAC,KCC,DL,2.8,1.1,0.6,0.1,0.,0.,0.,0.,4.2
13,"Williams, Leonard",NYJ,@DET,DL,2.4,2.3,0.2,0.1,0.1,0.,0.,0.,4.2
14,"Joseph, Linval",MIN,SFO,DL,2.6,2.5,0.2,0.,0.,0.1,0.,0.,4.2
15,"Irvin, Bruce",OAK,LAR,DL,2.7,1.1,0.5,0.2,0.,0.1,0.,0.,4.2
16,"Flowers, Trey",NEP,HOU,DL,2.6,1.6,0.5,0.2,0.,0.1,0.,0.,4.2
17,"Addison, Mario",CAR,DAL,DL,2.4,1.2,1.,0.,0.,0.1,0.,0.,4.1
18,"Jones, Chandler",ARZ,WAS,DL,2.8,0.9,0.4,0.2,0.,0.2,0.1,0.,4.
19,"Heyward, Cameron",PIT,@CLE,DL,2.2,1.1,0.8,0.2,0.,0.1,0.,0.,3.9
20,"Hunter, Danielle",MIN,SFO,DL,2.2,1.3,0.7,0.1,0.,0.1,0.1,0.,3.9
21,"Williams, Brandon",BAL,BUF,DL,2.8,1.2,0.1,0.2,0.,0.,0.,0.,3.8
22,"Buckner, DeForest",SFO,@MIN,DL,2.6,1.3,0.2,0.2,0.,0.,0.,0.,3.8
23,"Beasley, Vic",ATL,@PHI,DL,2.3,1.,0.7,0.2,0.,0.1,0.1,0.,3.8
24,"Clark, Frank",SEA,@DEN,DL,2.,0.8,0.7,0.2,0.,0.2,0.1,0.,3.7
25,"Graham, Brandon",PHI,ATL,DL,2.4,1.,0.5,0.1,0.,0.1,0.,0.,3.7
26,"Dunlap, Carlos",CIN,@IND,DL,2.,0.9,0.5,0.7,0.,0.1,0.,0.,3.7
27,"Ngakoue, Yannick",JAC,@NYG,DL,2.1,0.3,0.9,0.1,0.,0.3,0.,0.,3.7
28,"Short, Kawann",CAR,DAL,DL,1.9,1.4,0.6,0.2,0.,0.1,0.,0.,3.6
29,"Okafor, Alex",NOR,TBB,DL,2.1,1.4,0.3,0.2,0.,0.2,0.,0.,3.6
30,"Bailey, Allen",KCC,@LAC,DL,2.4,1.3,0.3,0.1,0.,0.,0.,0.,3.6
31,"Allen, Jonathan",WAS,@ARZ,DL,2.1,1.5,0.4,0.2,0.,0.1,0.,0.,3.5
32,"Richardson, Sheldon",MIN,SFO,DL,2.3,1.6,0.1,0.1,0.1,0.1,0.1,0.,3.5
33,"Wolfe, Derek",DEN,SEA,DL,2.3,1.1,0.3,0.2,0.,0.,0.,0.,3.4
34,"Brown, Malcolm",NEP,HOU,DL,2.6,1.1,0.2,0.,0.,0.,0.,0.,3.4
35,"Barnett, Derek",PHI,ATL,DL,2.1,1.1,0.5,0.,0.,0.1,0.1,0.,3.4
36,"Hicks, Akiem",CHI,@GBP,DL,2.3,1.,0.4,0.1,0.,0.,0.,0.,3.4
37,"Cox, Fletcher",PHI,ATL,DL,2.1,1.1,0.5,0.2,0.,0.,0.,0.,3.4
38,"Jackson, Branden",SEA,@DEN,DL,2.2,0.9,0.3,0.1,0.,0.2,0.1,0.,3.3
39,"Tomlinson, Dalvin",NYG,JAC,DL,2.6,1.2,0.1,0.1,0.,0.,0.,0.,3.3
40,"Hyder, Kerry",DET,NYJ,DL,2.1,1.3,0.4,0.1,0.,0.1,0.,0.,3.3
41,"Casey, Jurrell",TEN,@MIA,DL,2.1,1.1,0.3,0.2,0.,0.,0.,0.,3.3
42,"Robinson, A'Shawn",DET,NYJ,DL,2.,1.4,0.,0.4,0.,0.,0.,0.,3.2
43,"Guy, Lawrence",NEP,HOU,DL,2.2,1.6,0.1,0.1,0.,0.,0.,0.,3.2
44,"Donald, Aaron",LAR,@OAK,DL,2.,0.6,0.5,0.1,0.,0.2,0.,0.,3.1
45,"Peppers, Julius",CAR,DAL,DL,1.5,1.3,0.7,0.,0.,0.1,0.1,0.,3.1
46,"Brockers, Michael",LAR,@OAK,DL,2.1,1.,0.2,0.2,0.,0.,0.,0.,3.
47,"Garrett, Myles",CLE,PIT,DL,1.8,1.,0.5,0.1,0.,0.1,0.1,0.,3.
48,"Suh, Ndamukong",LAR,@OAK,DL,1.8,0.9,0.4,0.1,0.,0.2,0.,0.,3.
49,"Jackson, Malik",JAC,@NYG,DL,1.8,0.7,0.5,0.2,0.,0.1,0.,0.,3.
50,"Pierce, Michael",BAL,BUF,DL,2.1,1.4,0.1,0.,0.,0.,0.,0.,2.9
51,"Sheard, Jabaal",IND,CIN,DL,1.7,1.2,0.4,0.2,0.,0.,0.,0.,2.9
52,"Reed, Jarran",SEA,@DEN,DL,1.7,1.7,0.2,0.,0.,0.,0.,0.,2.9
53,"McCoy, Gerald",TBB,@NOR,DL,2.2,0.5,0.2,0.1,0.,0.,0.,0.,2.9
54,"Thomas, Solomon",SFO,@MIN,DL,2.3,0.7,0.2,0.,0.,0.,0.,0.,2.9
55,"Jarrett, Grady",ATL,@PHI,DL,2.,1.1,0.2,0.,0.,0.,0.,0.,2.8
56,"Shepherd, Nathan",NYJ,@DET,DL,2.,1.,0.2,0.2,0.,0.,0.,0.,2.8
57,"Tuitt, Stephon",PIT,@CLE,DL,1.9,0.8,0.3,0.2,0.,0.1,0.,0.,2.8
58,"Hughes, Jerry",BUF,@BAL,DL,2.,1.,0.2,0.,0.,0.,0.,0.,2.8
59,"Gregory, Randy",DAL,@CAR,DL,1.8,0.7,0.4,0.1,0.,0.1,0.,0.,2.7
60,"Quinn, Robert",MIA,TEN,DL,1.7,0.6,0.6,0.1,0.,0.1,0.,0.,2.7
61,"Wake, Cameron",MIA,TEN,DL,1.6,0.8,0.5,0.1,0.,0.1,0.,0.,2.7
62,"Ogbah, Emmanuel",CLE,PIT,DL,1.6,0.9,0.2,0.3,0.,0.,0.,0.,2.7
63,"Clayborn, Adrian",NEP,HOU,DL,1.8,1.,0.3,0.,0.,0.,0.,0.,2.6
64,"Zettel, Anthony",DET,NYJ,DL,1.8,0.7,0.3,0.,0.,0.1,0.,0.,2.6
