Rank,Player,Team,Opp,Position,Tack,Asst,Scks,PassDef,Int,FumFrc,Fum,DefTD,Pts
1,"Smith, Telvin",JAC,@NYG,LB,7.5,1.9,0.1,0.5,0.2,0.1,0.1,0.,9.6
2,"Edmunds, Tremaine",BUF,@BAL,LB,7.2,3.6,0.2,0.2,0.,0.1,0.,0.,9.5
3,"Wagner, Bobby",SEA,@DEN,LB,6.4,4.2,0.2,0.3,0.1,0.,0.,0.,9.2
4,"Alexander, Kwon",TBB,@NOR,LB,6.1,2.1,0.1,0.4,0.1,0.1,0.,0.,8.1
5,"Kirksey, Christian",CLE,PIT,LB,5.6,3.1,0.2,0.3,0.,0.1,0.,0.,7.7
6,"Brown, Zach",WAS,@ARZ,LB,5.8,2.5,0.2,0.2,0.1,0.,0.,0.,7.7
7,"Kuechly, Luke",CAR,DAL,LB,5.1,2.9,0.1,0.4,0.2,0.1,0.1,0.,7.5
8,"Schobert, Joe",CLE,PIT,LB,5.2,3.4,0.2,0.2,0.,0.1,0.,0.,7.4
9,"Ogletree, Alec",NYG,JAC,LB,4.9,2.5,0.1,0.7,0.2,0.1,0.,0.,7.4
10,"Lee, Sean",DAL,@CAR,LB,5.8,2.7,0.,0.1,0.,0.,0.,0.,7.3
11,"Smith, Malcolm",SFO,@MIN,LB,5.8,1.8,0.1,0.1,0.1,0.1,0.1,0.,7.2
12,"Foster, Mason",WAS,@ARZ,LB,5.2,2.6,0.2,0.3,0.,0.1,0.1,0.,7.2
13,"Brown, Preston",CIN,@IND,LB,5.1,3.3,0.1,0.3,0.1,0.,0.,0.,7.1
14,"Kendricks, Eric",MIN,SFO,LB,4.9,3.,0.1,0.5,0.1,0.,0.,0.,7.1
15,"Davis, Demario",NOR,TBB,LB,5.2,2.1,0.3,0.3,0.1,0.,0.,0.,7.1
16,"David, Lavonte",TBB,@NOR,LB,5.2,1.8,0.1,0.2,0.,0.3,0.2,0.,6.9
17,"Jones, Deion",ATL,@PHI,LB,4.8,2.3,0.,0.6,0.1,0.,0.,0.,6.9
18,"Martinez, Blake",GBP,CHI,LB,4.6,2.5,0.1,0.5,0.1,0.1,0.1,0.,6.7
19,"Leonard, Darius",IND,CIN,LB,4.8,2.6,0.3,0.1,0.,0.1,0.1,0.,6.7
20,"Jack, Myles",JAC,@NYG,LB,4.8,1.7,0.2,0.4,0.1,0.1,0.1,0.,6.6
21,"Mack, Khalil",CHI,@GBP,LB,4.8,1.8,0.5,0.2,0.,0.1,0.1,0.,6.6
22,"Whitehead, Tahir",OAK,LAR,LB,5.,2.4,0.1,0.1,0.1,0.,0.,0.,6.6
23,"Mosley, C.J.",BAL,BUF,LB,4.5,2.,0.,0.5,0.2,0.2,0.1,0.,6.5
