Rank,Player,Team,Opp,Position,Tgt,RZTgt,Rec,Rec Yds,Rec TDs,0-9 RecTDs,10-19 RecTDs,20-29 RecTDs,30-39 RecTDs,40-49 RecTDs,50+ RecTDs,Rush Yds,Rush TDs,Punt Ret Yds,Kick Ret Yds,Fum Lost,Scoring Opps,Pts
1,"Brown, Antonio",PIT,@CLE,WR,10.9,1.6,6.8,98.7,0.7,0.2,0.1,0.2,0.1,0.1,0.1,0.2,0.,5.6,6.1,0.,1.4,14.3
2,"Thomas, Michael",NOR,TBB,WR,10.1,1.4,7.,89.8,0.5,0.3,0.1,0.,0.,0.,0.,0.1,0.,0.,0.,0.,1.1,12.2
3,"Adams, Davante",GBP,CHI,WR,8.4,1.4,5.3,59.4,0.8,0.3,0.3,0.1,0.1,0.,0.1,3.8,0.1,0.,1.3,0.,1.3,11.7
4,"Hogan, Chris",NEP,HOU,WR,7.2,1.2,4.7,70.8,0.6,0.3,0.1,0.1,0.,0.1,0.,1.5,0.,4.2,0.,0.,1.1,10.9
5,"Jones, Julio",ATL,@PHI,WR,9.9,1.4,5.9,91.2,0.3,0.2,0.,0.,0.,0.,0.1,0.6,0.,0.,0.,0.,1.1,10.9
6,"Hopkins, DeAndre",HOU,@NEP,WR,11.7,1.1,5.6,77.3,0.5,0.3,0.,0.1,0.1,0.,0.,0.,0.,0.,1.,0.,1.,10.8
7,"Allen, Keenan",LAC,KCC,WR,9.6,1.4,5.8,81.7,0.4,0.2,0.,0.,0.,0.1,0.,0.4,0.,0.2,0.,0.,1.4,10.6
8,"Evans, Mike",TBB,@NOR,WR,10.1,1.2,5.1,70.8,0.4,0.1,0.1,0.1,0.1,0.1,0.,0.,0.,0.,0.,0.,1.1,10.
9,"Jones, Marvin",DET,NYJ,WR,7.2,0.9,4.4,68.3,0.5,0.2,0.,0.1,0.,0.1,0.,0.4,0.,0.3,0.,0.,0.7,9.9
10,"Landry, Jarvis",CLE,PIT,WR,10.,1.3,6.2,66.,0.6,0.5,0.,0.,0.,0.,0.1,-0.2,0.,2.9,-0.2,0.1,1.,9.7
11,"Green, A.J.",CIN,@IND,WR,10.1,1.2,5.1,72.3,0.4,0.2,0.2,0.,0.,0.,0.1,0.1,0.,0.,0.,0.1,0.9,9.7
12,"Cooks, Brandin",LAR,@OAK,WR,7.1,0.9,3.9,63.4,0.5,0.2,0.1,0.,0.,0.,0.1,1.6,0.,0.,0.,0.,0.9,9.6
13,"Beckham, Odell",NYG,JAC,WR,9.6,1.1,5.3,64.6,0.5,0.2,0.1,0.,0.,0.,0.1,0.6,0.,2.3,2.4,0.,0.9,9.3
14,"Hill, Tyreek",KCC,@LAC,WR,6.7,0.5,4.7,64.5,0.3,0.,0.,0.,0.1,0.,0.2,7.6,0.1,15.1,7.9,0.,0.7,9.3
15,"Williams, Terrance",DAL,@CAR,WR,7.8,0.8,4.9,64.5,0.4,0.2,0.1,0.1,0.1,0.,0.1,0.4,0.,0.,0.,0.,0.8,9.2
16,"Funchess, Devin",CAR,DAL,WR,7.1,1.1,3.9,57.9,0.5,0.1,0.2,0.1,0.1,0.,0.,0.3,0.,0.8,0.3,0.,0.9,9.1
17,"Diggs, Stefon",MIN,SFO,WR,8.8,1.,5.6,63.,0.4,0.2,0.1,0.1,0.,0.,0.1,0.9,0.,1.3,0.,0.,0.8,8.9
18,"Fitzgerald, Larry",ARZ,WAS,WR,9.8,1.1,6.3,64.2,0.3,0.1,0.2,0.1,0.,0.,0.,0.,0.,0.,0.,0.1,1.,8.4
19,"Agholor, Nelson",PHI,ATL,WR,6.5,1.1,4.2,50.6,0.5,0.1,0.2,0.1,0.,0.,0.1,1.9,0.,0.,0.,0.,1.,8.4
20,"Smith-Schuster, JuJu",PIT,@CLE,WR,6.4,1.2,4.2,55.7,0.4,0.1,0.2,0.1,0.,0.,0.,0.1,0.,0.1,20.2,0.,0.9,8.3
21,"Cole, Keelan",JAC,@NYG,WR,7.8,0.5,4.7,65.9,0.3,0.2,0.,0.,0.,0.,0.,0.8,0.,0.3,3.4,0.,0.5,8.2
22,"Stills, Kenny",MIA,TEN,WR,7.9,0.9,4.1,58.6,0.4,0.1,0.1,0.2,0.,0.,0.1,0.,0.,0.1,0.7,0.1,0.9,8.2
23,"Baldwin, Doug",SEA,@DEN,WR,6.5,0.8,4.2,54.5,0.4,0.1,0.1,0.1,0.1,0.,0.,-0.1,0.,0.,0.,0.,0.9,8.2
24,"Ginn Jr., Ted",NOR,TBB,WR,6.2,0.4,4.1,59.7,0.3,0.,0.,0.,0.1,0.,0.2,3.3,0.,5.2,3.5,0.,0.7,8.1
25,"Gordon, Josh",CLE,PIT,WR,9.8,0.5,4.2,69.2,0.2,0.,0.1,0.,0.,0.,0.,0.6,0.,0.6,0.,0.,0.7,8.1
26,"Cooper, Amari",OAK,LAR,WR,7.8,0.9,3.9,53.5,0.4,0.2,0.,0.,0.1,0.,0.1,0.2,0.,0.,0.,0.,1.1,8.1
