Rank,Player,Team,Opp,Position,Tgt,RZTgt,Rec,Rec Yds,Rec TDs,0-9 RecTDs,10-19 RecTDs,20-29 RecTDs,30-39 RecTDs,40-49 RecTDs,50+ RecTDs,Rush Yds,Rush TDs,Punt Ret Yds,Kick Ret Yds,Fum Lost,Scoring Opps,Pts
1,"Gronkowski, Rob",NEP,HOU,TE,8.4,1.5,4.9,74.9,0.6,0.4,0.1,0.,0.1,0.,0.1,0.,0.,0.,0.,0.,1.2,11.3
2,"Kelce, Travis",KCC,@LAC,TE,7.8,1.3,5.2,69.5,0.4,0.1,0.2,0.1,0.,0.,0.,0.1,0.,0.,0.,0.,0.9,9.6
3,"Ertz, Zach",PHI,ATL,TE,8.1,1.3,5.6,60.7,0.5,0.2,0.3,0.,0.,0.,0.,0.,0.,0.,0.2,0.,0.7,8.8
4,"Rudolph, Kyle",MIN,SFO,TE,7.,1.5,4.4,42.4,0.5,0.3,0.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.,1.3,7.5
5,"Olsen, Greg",CAR,DAL,TE,7.8,1.3,4.3,56.1,0.2,0.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.9,7.1
6,"Engram, Evan",NYG,JAC,TE,8.1,0.8,4.6,48.6,0.3,0.2,0.2,0.,0.,0.,0.,0.5,0.,0.,0.,0.,0.7,7.
7,"Howard, O.J.",TBB,@NOR,TE,4.2,0.7,2.6,36.4,0.5,0.2,0.2,0.,0.1,0.,0.,0.,0.,0.,0.,0.2,0.8,6.5
8,"Walker, Delanie",TEN,@MIA,TE,7.1,0.9,4.2,48.5,0.3,0.2,0.,0.1,0.,0.,0.,0.2,0.,0.,0.,0.1,0.7,6.5
9,"Eifert, Tyler",CIN,@IND,TE,4.2,0.9,3.,33.3,0.5,0.4,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.7,6.2
10,"Doyle, Jack",IND,CIN,TE,7.1,0.7,5.,44.6,0.3,0.2,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.4,6.1
11,"Vannett, Nick",SEA,@DEN,TE,4.2,1.1,2.6,28.8,0.5,0.3,0.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.8,5.9
12,"Graham, Jimmy",GBP,CHI,TE,5.2,1.1,2.9,30.8,0.4,0.3,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.9,5.5
13,"Gates, Antonio",LAC,KCC,TE,4.4,0.9,2.7,32.8,0.3,0.2,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.6,5.3
14,"Reed, Jordan",WAS,@ARZ,TE,5.1,0.7,3.5,36.,0.3,0.1,0.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.6,5.2
15,"McDonald, Vance",PIT,@CLE,TE,5.5,1.,3.6,37.,0.2,0.2,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.6,5.1
16,"Cook, Jared",OAK,LAR,TE,5.6,0.7,3.3,42.,0.2,0.,0.,0.1,0.,0.,0.,0.,0.,0.,0.,0.1,0.6,5.
17,"Brate, Cameron",TBB,@NOR,TE,4.3,0.7,2.4,30.7,0.3,0.,0.2,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.5,4.7
18,"Swaim, Geoff",DAL,@CAR,TE,5.,0.8,3.5,32.3,0.3,0.1,0.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.5,4.7
19,"Clay, Charles",BUF,@BAL,TE,5.9,0.8,3.6,36.,0.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.5,4.4
20,"Seals-Jones, Ricky",ARZ,WAS,TE,4.,0.6,2.,27.3,0.3,0.,0.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.5,4.4
