Rank,Player,Team,Opp,Position,Tack,Asst,Scks,PassDef,Int,FumFrc,Fum,DefTD,Punt Ret Yds,Kick Ret Yds,Pts
1,"Neal, Keanu",ATL,@PHI,DB,5.9,2.2,0.,0.5,0.1,0.2,0.2,0.,0.,0.,8.1
2,"Collins, Landon",NYG,JAC,DB,5.7,1.7,0.1,0.8,0.2,0.,0.,0.,0.,0.,8.
3,"James, Derwin",LAC,KCC,DB,5.4,1.3,0.1,1.,0.4,0.,0.,0.,0.,1.,8.
4,"Jones, Reshad",MIA,TEN,DB,5.8,2.,0.1,0.5,0.2,0.,0.,0.,0.,0.,7.8
5,"Coleman, Kurt",NOR,TBB,DB,5.1,2.,0.1,1.,0.3,0.1,0.1,0.,0.,0.,7.7
6,"Baker, Budda",ARZ,WAS,DB,5.4,1.5,0.1,0.8,0.1,0.1,0.1,0.,0.4,0.,7.5
7,"Byard, Kevin",TEN,@MIA,DB,4.9,1.3,0.,0.8,0.3,0.,0.,0.,0.,0.,7.
8,"Adams, Mike",CAR,DAL,DB,4.5,0.9,0.,0.8,0.3,0.2,0.1,0.,0.,0.,6.6
9,"Berry, Eric",KCC,@LAC,DB,4.2,1.,0.1,0.9,0.4,0.1,0.,0.,0.,0.,6.5
10,"Williams, Marcus",NOR,TBB,DB,4.6,1.2,0.1,0.7,0.3,0.,0.,0.,0.,0.,6.5
11,"Burnett, Morgan",PIT,@CLE,DB,4.7,1.5,0.3,0.4,0.1,0.1,0.,0.,0.,0.,6.5
12,"Harris, Erik",OAK,LAR,DB,4.8,1.,0.,0.7,0.2,0.,0.,0.,0.,0.,6.4
13,"Amos, Adrian",CHI,@GBP,DB,5.3,0.8,0.,0.3,0.1,0.1,0.1,0.,0.,0.,6.4
14,"Swearinger, D.J.",WAS,@ARZ,DB,4.5,1.1,0.1,0.6,0.2,0.1,0.,0.,0.,0.,6.3
15,"Tartt, Jaquiski",SFO,@MIN,DB,4.8,1.2,0.,0.4,0.1,0.,0.,0.,0.,0.,6.2
16,"Ward, Denzel",CLE,PIT,DB,4.1,1.1,0.,0.9,0.2,0.1,0.,0.,1.6,5.9,6.2
17,"Vaccaro, Kenny",TEN,@MIA,DB,4.6,1.1,0.1,0.6,0.1,0.1,0.,0.,3.8,1.7,6.1
18,"Fitzpatrick, Minkah",MIA,TEN,DB,4.2,1.3,0.1,0.8,0.2,0.1,0.,0.,0.,0.,6.1
19,"Johnson, John",LAR,@OAK,DB,4.3,1.6,0.,0.8,0.1,0.,0.,0.,0.,0.,6.
20,"Lattimore, Marshon",NOR,TBB,DB,3.6,0.9,0.,1.3,0.3,0.,0.,0.,0.,0.,6.
21,"Peters, Marcus",LAR,@OAK,DB,4.2,0.6,0.,0.8,0.2,0.2,0.1,0.,0.,0.,6.
22,"Chung, Patrick",NEP,HOU,DB,4.4,1.3,0.,0.7,0.1,0.,0.,0.,0.2,0.1,5.9
23,"Church, Barry",JAC,@NYG,DB,4.2,1.3,0.1,0.5,0.2,0.,0.,0.,0.,0.,5.9
24,"Addae, Jahleel",LAC,KCC,DB,4.4,1.5,0.,0.6,0.1,0.,0.,0.,0.,1.,5.9
25,"Clinton-Dix, Hasean",GBP,CHI,DB,4.5,1.,0.,0.5,0.2,0.,0.,0.,0.,0.,5.9
26,"McDougald, Bradley",SEA,@DEN,DB,4.3,1.5,0.,0.5,0.1,0.1,0.,0.,0.,0.,5.8
27,"Mathieu, Tyrann",HOU,@NEP,DB,4.3,0.9,0.1,0.5,0.2,0.1,0.,0.,0.,0.,5.8
28,"Wilson, Tavon",DET,NYJ,DB,4.1,1.,0.1,0.5,0.2,0.1,0.,0.,0.,0.,5.8
29,"Smith, Harrison",MIN,SFO,DB,4.3,1.2,0.1,0.4,0.1,0.,0.,0.,0.,0.,5.8
30,"Geathers, Clayton",IND,CIN,DB,4.,1.2,0.,0.7,0.2,0.1,0.,0.,0.,0.,5.8
31,"Jackson, Eddie",CHI,@GBP,DB,4.3,1.2,0.,0.4,0.1,0.1,0.1,0.,0.3,0.,5.8
32,"Ryan, Logan",TEN,@MIA,DB,4.3,1.1,0.,0.7,0.1,0.,0.,0.,0.,0.,5.7
33,"McCourty, Devin",NEP,HOU,DB,4.6,1.,0.1,0.4,0.1,0.,0.,0.,0.,0.7,5.7
34,"Weddle, Eric",BAL,BUF,DB,3.4,1.3,0.1,0.6,0.4,0.1,0.,0.,0.,0.1,5.7
35,"Mills, Jalen",PHI,ATL,DB,3.7,0.9,0.,1.,0.2,0.,0.,0.,0.,0.,5.6
36,"Slay, Darius",DET,NYJ,DB,3.1,0.3,0.,1.4,0.4,0.,0.,0.,0.,0.,5.6
37,"Davis, Sean",PIT,@CLE,DB,4.,1.4,0.,0.4,0.1,0.,0.,0.,0.,0.,5.5
38,"Parker, Ron",KCC,@LAC,DB,4.4,0.8,0.,0.4,0.1,0.,0.,0.,0.,0.,5.5
39,"Adams, Jamal",NYJ,@DET,DB,4.1,1.3,0.1,0.4,0.,0.1,0.1,0.,0.,0.,5.5
40,"Jenkins, Janoris",NYG,JAC,DB,3.4,0.6,0.,1.1,0.3,0.1,0.,0.,0.,0.,5.5
41,"Colbert, Adrian",SFO,@MIN,DB,4.1,0.5,0.,0.7,0.,0.2,0.1,0.,0.,0.,5.5
42,"Bradberry, James",CAR,DAL,DB,4.,1.1,0.,0.6,0.1,0.1,0.,0.,0.,0.,5.5
43,"Joyner, Lamarcus",LAR,@OAK,DB,3.7,1.2,0.,0.6,0.2,0.1,0.,0.,0.,0.,5.5
44,"Bethea, Antoine",ARZ,WAS,DB,3.8,0.7,0.1,0.5,0.3,0.1,0.,0.,0.8,0.,5.4
45,"Alford, Robert",ATL,@PHI,DB,3.8,0.4,0.,1.2,0.1,0.,0.,0.,0.,0.,5.4
46,"Bouye, A.J.",JAC,@NYG,DB,3.7,0.4,0.,0.9,0.3,0.,0.,0.,0.,0.,5.4
47,"Jefferson, Tony",BAL,BUF,DB,4.,1.5,0.1,0.3,0.1,0.,0.,0.,0.,0.,5.4
48,"Carrie, Travis",CLE,PIT,DB,4.4,0.9,0.,0.5,0.,0.,0.,0.,2.6,0.5,5.4
49,"Ramsey, Jalen",JAC,@NYG,DB,3.4,0.7,0.,1.,0.3,0.,0.,0.,0.,0.,5.4
50,"Evans, Justin",TBB,@NOR,DB,3.9,0.9,0.,0.6,0.2,0.,0.,0.,0.,0.,5.3
51,"Nelson, Steven",KCC,@LAC,DB,3.8,0.8,0.,0.7,0.1,0.1,0.1,0.,0.,0.,5.3
52,"Jackson, Kareem",HOU,@NEP,DB,3.5,1.2,0.,0.7,0.2,0.,0.,0.,0.,0.,5.2
53,"Apple, Eli",NYG,JAC,DB,3.9,0.9,0.,0.7,0.1,0.,0.,0.,0.,0.,5.2
54,"Grimes, Brent",TBB,@NOR,DB,3.3,0.5,0.,1.1,0.2,0.,0.,0.,0.,0.,5.2
55,"Griffin, Shaq",SEA,@DEN,DB,3.7,1.2,0.1,0.8,0.,0.,0.,0.,0.,0.,5.2
56,"Nicholson, Montae",WAS,@ARZ,DB,3.6,1.1,0.,0.8,0.2,0.,0.,0.,0.3,3.9,5.2
57,"Brice, Kentrell",GBP,CHI,DB,3.6,0.9,0.,0.7,0.2,0.,0.,0.,0.9,0.,5.2
58,"Poyer, Jordan",BUF,@BAL,DB,3.2,1.6,0.,0.6,0.3,0.,0.,0.,0.,0.,5.1
59,"Hyde, Micah",BUF,@BAL,DB,3.6,1.,0.,0.6,0.2,0.,0.,0.,2.,0.,5.1
60,"Jackson, Adoree",TEN,@MIA,DB,3.8,0.6,0.,0.8,0.,0.1,0.,0.,14.6,32.3,5.1
61,"Darby, Ronald",PHI,ATL,DB,3.4,0.6,0.,1.1,0.1,0.,0.,0.,0.,0.,5.1
62,"Mitchell, Terrance",CLE,PIT,DB,3.3,0.9,0.,1.,0.1,0.,0.,0.,0.4,3.,5.
63,"Williams, Shawn",CIN,@IND,DB,3.7,1.,0.,0.5,0.2,0.,0.,0.,0.2,0.,5.
