Rank,Player,Team,Opp,Position,Rush,Rush Yds,Rush TDs,0-9 RushTDs,10-19 RushTDs,20-29 RushTDs,30-39 RushTDs,40-49 RushTDs,50+ RushTDs,Rec,Rec Yds,Rec TDs,>= 50yds,>= 100yds,Punt Ret Yds,Kick Ret Yds,Fum Lost,Scoring Opps,Pts
16,"McCaffrey, Christian",CAR,@CLE,RB,9.5,36.4,0.3,0.2,0.,0.,0.,0.,0.,4.7,42.8,0.3,0.2,0.1,7.3,2.3,0.1,1.2,11.3
17,"McCoy, LeSean",BUF,NYJ,RB,13.6,61.,0.4,0.2,0.,0.1,0.,0.,0.,2.9,22.5,0.1,0.1,0.,0.,0.,0.,1.5,11.2
18,"Lynch, Marshawn",OAK,PIT,RB,14.1,63.4,0.5,0.3,0.,0.2,0.,0.,0.1,2.,15.2,0.,0.1,0.,0.2,0.,0.1,1.3,11.
19,"Burkhead, Rex",NEP,@MIA,RB,6.8,28.7,0.6,0.6,0.1,0.,0.,0.,0.,2.8,27.1,0.2,0.1,0.1,0.,2.3,0.,1.6,10.7
20,"Williams, Jamaal",GBP,ATL,RB,12.9,51.2,0.4,0.3,0.,0.,0.,0.,0.,2.1,20.,0.2,0.1,0.,0.,0.,0.,1.2,10.3
21,"Ajayi, Jay",PHI,@DAL,RB,16.7,72.7,0.1,0.1,0.,0.,0.,0.,0.,2.3,19.7,0.1,0.1,0.,0.2,0.,0.3,0.9,10.3
22,"Powell, Bilal",NYJ,@BUF,RB,14.6,61.9,0.3,0.2,0.,0.,0.,0.,0.1,2.4,16.8,0.,0.1,0.,0.,1.,0.1,1.3,10.1
23,"Miller, Lamar",HOU,IND,RB,15.9,60.8,0.3,0.3,0.,0.,0.,0.,0.,2.1,16.6,0.1,0.1,0.,0.,0.,0.,0.9,10.
24,"Mack, Marlon",IND,@HOU,RB,12.4,47.9,0.3,0.2,0.,0.,0.,0.,0.,2.,19.2,0.2,0.1,0.,0.,2.2,0.,1.1,9.6
25,"Coleman, Tevin",ATL,@GBP,RB,10.3,43.8,0.3,0.2,0.,0.,0.,0.,0.,1.9,17.9,0.2,0.1,0.,0.,0.,0.,1.1,9.6
26,"Collins, Alex",BAL,@KCC,RB,12.7,54.5,0.4,0.3,0.1,0.,0.,0.,0.,2.3,16.,0.,0.1,0.,0.,1.6,0.1,1.,9.6
27,"Henry, Derrick",TEN,JAC,RB,12.5,52.6,0.4,0.3,0.1,0.,0.,0.,0.1,1.1,12.5,0.1,0.,0.,0.,0.1,0.,1.3,9.5
28,"Johnson, Kerryon",DET,@ARZ,RB,8.7,31.8,0.4,0.3,0.,0.,0.,0.,0.,3.4,27.2,0.2,0.1,0.1,0.,2.2,0.,1.,9.5
29,"Drake, Kenyan",MIA,NEP,RB,12.1,57.,0.3,0.1,0.,0.,0.,0.1,0.,2.3,17.,0.1,0.1,0.,0.,0.,0.1,1.,9.2
30,"Peterson, Adrian",WAS,NYG,RB,14.4,51.1,0.2,0.2,0.,0.,0.,0.,0.,3.,24.5,0.1,0.1,0.,0.,5.8,0.2,0.7,9.1
31,"Lewis, Dion",TEN,JAC,RB,10.1,45.4,0.4,0.3,0.,0.,0.,0.,0.,1.6,13.,0.2,0.1,0.,0.,18.8,0.,1.2,9.
32,"Barber, Peyton",TBB,NOR,RB,13.6,51.2,0.4,0.4,0.,0.,0.,0.,0.,1.8,12.8,0.,0.1,0.,0.,0.,0.1,1.6,8.9
33,"Murray, Latavius",MIN,@SEA,RB,12.5,48.3,0.4,0.4,0.,0.,0.,0.,0.,1.3,10.6,0.,0.,0.,0.,0.,0.,1.3,8.6
34,"Morris, Alfred",SFO,DEN,RB,12.3,51.8,0.3,0.3,0.,0.,0.,0.,0.,1.9,11.2,0.,0.,0.,0.,0.,0.1,1.3,8.2
35,"Anderson, C.J.",CAR,@CLE,RB,14.4,55.9,0.2,0.2,0.,0.,0.,0.,0.,1.8,13.1,0.,0.1,0.,0.8,1.5,0.1,0.9,8.1
36,"Hyde, Carlos",CLE,CAR,RB,10.1,42.2,0.3,0.3,0.,0.,0.,0.,0.,2.7,19.2,0.,0.1,0.,0.,0.,0.1,1.3,8.1
37,"Penny, Rashaad",SEA,MIN,RB,7.3,49.5,0.1,0.1,0.,0.,0.,0.,0.,2.5,20.9,0.1,0.1,0.,0.,0.7,0.,0.7,8.
38,"Crowell, Isaiah",NYJ,@BUF,RB,10.9,49.,0.2,0.1,0.,0.,0.,0.,0.,2.2,15.4,0.1,0.1,0.,0.,0.,0.,0.8,7.8
39,"White, James",NEP,@MIA,RB,3.6,16.3,0.3,0.2,0.,0.1,0.,0.,0.,3.6,26.2,0.3,0.1,0.1,0.,3.4,0.,1.2,7.7
40,"Bernard, Giovani",CIN,@LAC,RB,8.1,33.6,0.2,0.1,0.,0.,0.,0.,0.,3.3,28.,0.1,0.1,0.1,0.,0.2,0.,0.6,7.6
41,"Johnson, Duke",CLE,CAR,RB,4.7,19.,0.2,0.1,0.1,0.,0.,0.,0.,4.,36.3,0.2,0.1,0.1,1.,8.6,0.1,0.6,7.5
42,"Allen, Javorius",BAL,@KCC,RB,8.6,32.6,0.3,0.2,0.1,0.,0.,0.,0.,2.6,16.,0.1,0.1,0.,0.,0.,0.,1.2,7.2
43,"Booker, Devontae",DEN,@SFO,RB,9.9,36.7,0.2,0.1,0.,0.,0.,0.,0.,2.1,20.4,0.1,0.1,0.,0.,12.,0.1,0.6,7.1
44,"Cohen, Tarik",CHI,LAR,RB,8.,31.2,0.2,0.1,0.1,0.,0.,0.,0.,4.4,28.7,0.,0.1,0.1,20.7,55.2,0.1,1.3,7.
45,"Carson, Chris",SEA,MIN,RB,8.9,33.2,0.1,0.1,0.,0.,0.,0.,0.,2.2,18.5,0.1,0.1,0.,0.,0.,0.,0.6,6.2
46,"Ware, Spencer",KCC,BAL,RB,8.5,32.2,0.2,0.1,0.1,0.,0.1,0.,0.,2.1,14.7,0.,0.1,0.,0.,6.7,0.,0.9,6.1
47,"Clement, Corey",PHI,@DAL,RB,5.7,28.2,0.2,0.,0.1,0.,0.,0.,0.,1.5,16.1,0.1,0.1,0.,0.,3.9,0.,0.9,6.
48,"Martin, Doug",OAK,PIT,RB,9.6,31.3,0.2,0.2,0.,0.,0.,0.,0.,1.8,13.5,0.,0.1,0.,3.7,4.8,0.2,0.7,5.8
49,"Stewart, Jonathan",NYG,@WAS,RB,10.7,36.6,0.2,0.2,0.,0.,0.,0.,0.,1.1,6.9,0.,0.,0.,0.,2.1,0.,1.,5.8
50,"Perine, Samaje",WAS,NYG,RB,12.4,40.5,0.,0.,0.,0.,0.,0.,0.,1.7,14.,0.1,0.1,0.,0.,2.1,0.1,0.5,5.8
51,"Thompson, Chris",WAS,NYG,RB,4.6,20.7,0.1,0.1,0.,0.,0.,0.,0.,2.6,22.6,0.2,0.1,0.,0.,16.3,0.1,0.5,5.7
52,"Ekeler, Austin",LAC,CIN,RB,4.6,23.7,0.1,0.,0.,0.1,0.1,0.,0.,1.8,18.4,0.1,0.1,0.,0.,3.2,0.,0.8,5.5
53,"Chubb, Nick",CLE,CAR,RB,4.8,42.3,0.,0.,0.,0.,0.,0.,0.,1.5,8.8,0.,0.,0.,1.2,0.3,0.,0.4,5.3
54,"Breida, Matt",SFO,DEN,RB,7.,29.9,0.2,0.,0.,0.,0.1,0.,0.,1.2,11.1,0.,0.,0.,0.5,6.4,0.,0.4,5.3
55,"Gore, Frank",MIA,NEP,RB,9.4,35.4,0.1,0.1,0.,0.,0.,0.,0.,1.5,11.8,0.,0.,0.,0.,1.9,0.,0.2,5.3
56,"Montgomery, Ty",GBP,ATL,RB,6.2,25.7,0.3,0.1,0.,0.1,0.1,0.,0.,1.6,9.3,0.,0.,0.,0.,1.,0.,0.7,5.2
57,"Yeldon, T.J.",JAC,@TEN,RB,5.8,22.6,0.2,0.1,0.,0.,0.,0.,0.,2.5,20.3,0.,0.1,0.,0.,0.,0.1,0.5,5.2
58,"Turbin, Robert",IND,@HOU,RB,4.9,16.5,0.3,0.3,0.,0.,0.,0.,0.,1.8,12.8,0.,0.1,0.,0.,1.,0.,1.,5.1
59,"Wilkins, Jordan",IND,@HOU,RB,6.3,22.9,0.2,0.2,0.,0.,0.,0.,0.,2.,15.7,0.,0.1,0.,0.,1.8,0.,0.6,4.9
60,"Freeman, Royce",DEN,@SFO,RB,7.6,30.4,0.2,0.1,0.,0.,0.,0.,0.,1.6,9.8,0.,0.,0.,0.,11.8,0.1,0.4,4.8
61,"Jones, Aaron",GBP,ATL,RB,6.,29.5,0.3,0.1,0.,0.1,0.,0.,0.,1.,3.1,0.,0.,0.,0.,0.,0.,0.4,4.8
62,"Abdullah, Ameer",DET,@ARZ,RB,8.6,26.8,0.2,0.2,0.,0.,0.,0.,0.,1.3,8.4,0.1,0.,0.,0.,10.6,0.1,0.7,4.7
63,"Smith, Rod",DAL,PHI,RB,4.5,19.7,0.2,0.2,0.,0.,0.,0.,0.,1.1,10.4,0.,0.,0.,0.,1.2,0.,0.6,4.7
64,"Sproles, Darren",PHI,@DAL,RB,5.9,22.6,0.2,0.1,0.,0.1,0.,0.,0.,1.4,11.7,0.1,0.,0.,4.2,5.7,0.,0.8,4.6
65,"Blue, Alfred",HOU,IND,RB,8.5,32.6,0.1,0.1,0.,0.,0.,0.,0.,1.,6.4,0.,0.,0.,1.2,1.6,0.,0.7,4.5
66,"Edmonds, Chase",ARZ,DET,RB,8.6,25.6,0.1,0.1,0.,0.,0.,0.,0.,1.3,11.4,0.,0.,0.,0.,7.6,0.,0.4,4.4
67,"Riddick, Theo",DET,@ARZ,RB,4.3,14.6,0.1,0.1,0.,0.,0.,0.,0.,2.3,18.1,0.1,0.1,0.,0.,1.4,0.,0.4,4.4
68,"Ivory, Chris",BUF,NYJ,RB,8.1,30.2,0.1,0.1,0.,0.,0.,0.,0.,1.3,9.9,0.,0.,0.,0.,0.,0.1,0.8,4.3
69,"Foreman, D'Onta",HOU,IND,RB,7.1,28.9,0.1,0.,0.,0.,0.,0.,0.,0.9,8.,0.,0.,0.,0.7,0.9,0.1,0.4,4.
70,"Kelley, Rob",WAS,NYG,RB,7.2,23.4,0.2,0.2,0.,0.,0.,0.,0.,0.7,4.6,0.,0.,0.,0.,2.1,0.,0.8,4.
71,"Gallman, Wayne",NYG,@WAS,RB,6.3,26.2,0.,0.,0.,0.,0.,0.,0.,1.8,10.1,0.,0.,0.,0.,4.,0.1,0.3,3.7
72,"Conner, James",PIT,@OAK,RB,3.8,29.5,0.1,0.1,0.,0.,0.,0.,0.,0.3,1.7,0.,0.,0.,0.,9.2,0.,0.2,3.6
73,"Dixon, Kenneth",BAL,@KCC,RB,4.6,23.1,0.1,0.,0.,0.,0.,0.,0.,1.3,8.4,0.,0.,0.,0.6,7.5,0.1,0.3,3.5
74,"Richard, Jalen",OAK,PIT,RB,3.8,19.,0.,0.,0.,0.,0.,0.,0.,1.7,12.2,0.1,0.,0.,13.5,14.7,0.2,0.2,3.5
75,"Blount, LeGarrette",DET,@ARZ,RB,7.,25.3,0.1,0.,0.,0.,0.,0.,0.,0.5,2.5,0.,0.,0.,0.,7.9,0.,0.7,3.3
76,"Grant, Corey",JAC,@TEN,RB,3.1,15.7,0.1,0.,0.,0.,0.,0.,0.1,0.5,6.9,0.1,0.,0.,0.4,11.3,0.,0.3,3.2
77,"Jones, Ronald",TBB,NOR,RB,4.2,15.5,0.,0.,0.,0.,0.,0.,0.,1.7,14.1,0.,0.1,0.,0.,1.9,0.,0.3,3.
78,"Perkins, Paul",NYG,@WAS,RB,6.5,22.1,0.,0.,0.,0.,0.,0.,0.,1.4,8.,0.,0.,0.,0.,4.4,0.,0.2,3.
79,"Prosise, C.J.",SEA,MIN,RB,2.6,9.2,0.,0.,0.,0.,0.,0.,0.,1.1,14.5,0.,0.1,0.,0.,0.4,0.,0.3,2.6
80,"Scott, Boston",NOR,@TBB,RB,2.8,10.1,0.1,0.1,0.,0.,0.,0.,0.,0.7,3.9,0.1,0.,0.,0.,0.,0.,0.4,2.5
81,"Rodgers, Jacquizz",TBB,NOR,RB,3.7,13.7,0.1,0.1,0.,0.,0.,0.,0.,0.9,7.5,0.,0.,0.,0.,9.8,0.,0.3,2.5
82,"Davis, Mike",SEA,MIN,RB,4.3,13.4,0.,0.,0.,0.,0.,0.,0.,1.,9.2,0.,0.,0.,0.,0.,0.,0.4,2.4
83,"Cunningham, Benny",CHI,LAR,RB,0.7,2.5,0.,0.,0.,0.,0.,0.,0.,1.3,15.6,0.1,0.1,0.,0.,15.,0.1,0.4,2.3
84,"Washington, DeAndre",OAK,PIT,RB,2.9,8.,0.1,0.1,0.,0.,0.,0.,0.,1.4,7.9,0.,0.,0.,0.,3.3,0.,0.2,2.2
85,"Brown, Malcolm",LAR,@CHI,RB,3.7,14.6,0.,0.,0.,0.,0.,0.,0.,0.6,4.3,0.,0.,0.,0.,4.7,0.,0.2,2.1
86,"Gillislee, Mike",NOR,@TBB,RB,2.9,11.1,0.1,0.1,0.,0.,0.,0.,0.,0.1,0.8,0.,0.,0.,0.,1.1,0.,0.3,1.7
87,"Smallwood, Wendell",PHI,@DAL,RB,3.2,11.2,0.,0.,0.,0.,0.,0.,0.,0.6,4.8,0.,0.,0.,3.7,13.6,0.,0.1,1.6
88,"Williams, Damien",KCC,BAL,RB,1.8,8.6,0.,0.,0.,0.,0.,0.,0.,0.6,5.,0.,0.,0.,0.,0.9,0.,0.1,1.4
89,"Logan, T.J.",ARZ,DET,RB,1.8,5.8,0.,0.,0.,0.,0.,0.,0.,0.8,7.1,0.,0.,0.,4.5,14.5,0.,0.1,1.3
90,"Lindsay, Phillip",DEN,@SFO,RB,2.2,6.8,0.,0.,0.,0.,0.,0.,0.,0.5,3.7,0.,0.,0.,0.,0.,0.,0.2,1.
91,"Cannon, Trenton",NYJ,@BUF,RB,3.9,9.5,0.,0.,0.,0.,0.,0.,0.,0.1,0.8,0.,0.,0.,0.8,8.7,0.,0.4,0.9
92,"Hill, Jeremy",NEP,@MIA,RB,2.2,7.1,0.,0.,0.,0.,0.,0.,0.,0.2,1.2,0.,0.,0.,0.,1.2,0.,0.,0.8
93,"Mostert, Raheem",SFO,DEN,RB,1.2,4.,0.,0.,0.,0.,0.,0.,0.,0.5,4.,0.,0.,0.,1.1,7.7,0.,0.1,0.8
94,"Michael, Christine",IND,@HOU,RB,1.5,3.9,0.,0.,0.,0.,0.,0.,0.,0.1,0.9,0.,0.,0.,0.,8.2,0.,0.,0.8
95,"Artis-Payne, Cameron",CAR,@CLE,RB,1.9,6.3,0.,0.,0.,0.,0.,0.,0.,0.2,1.1,0.,0.,0.,0.,6.3,0.,0.3,0.8
96,"Ervin, Tyler",HOU,IND,RB,1.,2.7,0.,0.,0.,0.,0.,0.,0.,0.6,3.5,0.,0.,0.,8.6,9.2,0.,0.2,0.6
97,"Hines, Nyheim",IND,@HOU,RB,0.8,2.9,0.,0.,0.,0.,0.,0.,0.,0.5,3.,0.,0.,0.,0.,12.2,0.,0.1,0.6
98,"Ridley, Stevan",PIT,@OAK,RB,1.5,4.7,0.,0.,0.,0.,0.,0.,0.,0.,0.1,0.,0.,0.,0.,5.4,0.,0.,0.5
99,"Marshall, Byron",WAS,NYG,RB,1.2,4.,0.,0.,0.,0.,0.,0.,0.,0.3,1.2,0.,0.,0.,0.,5.,0.,0.,0.5
100,"Walton, Mark",CIN,@LAC,RB,0.9,3.2,0.,0.,0.,0.,0.,0.,0.,0.2,1.4,0.,0.,0.,0.,2.5,0.,0.,0.5
101,"Boone, Mike",MIN,@SEA,RB,0.9,1.8,0.,0.,0.,0.,0.,0.,0.,0.4,2.9,0.,0.,0.,0.,0.,0.,0.1,0.4
102,"Olawale, Jamize",DAL,PHI,RB,0.2,1.4,0.,0.,0.,0.,0.,0.,0.,0.3,2.,0.,0.,0.,0.,0.,0.,0.,0.3
103,"Newsome, Detrez",LAC,CIN,RB,1.,2.1,0.,0.,0.,0.,0.,0.,0.,0.2,1.3,0.,0.,0.,1.,3.4,0.,0.1,0.3
104,"Murphy, Marcus",BUF,NYJ,RB,0.5,0.8,0.,0.,0.,0.,0.,0.,0.,0.4,2.2,0.,0.,0.,0.,1.4,0.,0.2,0.3
105,"Ballage, Kalen",MIA,NEP,RB,0.7,1.7,0.,0.,0.,0.,0.,0.,0.,0.2,1.1,0.,0.,0.,0.,10.5,0.,0.1,0.3
106,"Smith, Ito",ATL,@GBP,RB,0.4,1.1,0.,0.,0.,0.,0.,0.,0.,0.2,1.5,0.,0.,0.,0.,0.,0.,0.1,0.3
107,"Martin, Robert",NYG,@WAS,RB,0.4,1.7,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,1.3,0.,0.,0.2
108,"Jones, Taiwan",BUF,NYJ,RB,0.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.1,1.5,0.,0.,0.,0.,4.1,0.,0.,0.2
109,"Kelly, John",LAR,@CHI,RB,0.5,1.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.1
110,"Thomas, Roc",MIN,@SEA,RB,0.4,0.6,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,1.4,0.,0.,0.1
111,"Coleman, Derrick",ARZ,DET,RB,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.5,0.,0.,0.,0.,0.,0.,0.1,0.
112,"Fluellen, David",TEN,JAC,RB,0.1,0.4,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.4,0.,0.,0.
113,"Williams, Darrel",KCC,BAL,RB,0.2,0.2,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,28.2,0.,0.,0.
114,"Pope, Troymaine",HOU,IND,RB,0.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,2.8,2.,0.,0.,0.
115,"Davis, Justin",LAR,@CHI,RB,0.2,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,3.8,0.,0.,0.
116,"Wilson, Shaun",TBB,NOR,RB,0.6,-0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,7.7,0.,0.,0.
