Rank,Player,Team,Opp,Position,Tgt,RZTgt,Rec,Rec Yds,Rec TDs,0-9 RecTDs,10-19 RecTDs,20-29 RecTDs,30-39 RecTDs,40-49 RecTDs,50+ RecTDs,Rush Yds,Rush TDs,Punt Ret Yds,Kick Ret Yds,Fum Lost,Scoring Opps,Pts
1,"Gronkowski, Rob",NEP,@MIA,TE,9.,1.7,5.2,79.7,0.7,0.4,0.1,0.,0.1,0.,0.1,0.,0.,0.,0.,0.,1.3,12.2
2,"Kelce, Travis",KCC,BAL,TE,7.6,1.3,5.,67.4,0.4,0.1,0.2,0.1,0.,0.,0.,0.1,0.,0.,0.,0.,0.9,9.3
3,"Engram, Evan",NYG,@WAS,TE,8.7,0.8,4.9,51.9,0.4,0.2,0.2,0.,0.,0.,0.,0.6,0.,0.,0.,0.,0.8,7.4
4,"Olsen, Greg",CAR,@CLE,TE,8.2,1.3,4.5,58.8,0.2,0.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.9,7.4
5,"Ertz, Zach",PHI,@DAL,TE,6.5,1.,4.5,48.8,0.4,0.1,0.2,0.,0.,0.,0.,0.,0.,0.,0.2,0.,0.6,7.1
6,"Graham, Jimmy",GBP,ATL,TE,6.2,1.3,3.4,36.3,0.5,0.3,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,1.1,6.5
7,"Burton, Trey",CHI,LAR,TE,4.6,0.9,3.,33.5,0.5,0.1,0.2,0.2,0.,0.,0.,0.,0.,0.,0.,0.,0.7,6.3
8,"Doyle, Jack",IND,@HOU,TE,7.1,0.7,4.9,44.2,0.3,0.2,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.4,6.1
9,"Gates, Antonio",LAC,CIN,TE,5.,1.,3.1,37.2,0.4,0.2,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.6,6.
10,"Henry, Hunter",LAC,CIN,TE,4.6,1.,3.2,40.6,0.3,0.2,0.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.8,5.9
11,"Reed, Jordan",WAS,NYG,TE,5.5,0.8,3.8,38.9,0.3,0.2,0.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.7,5.7
