"Rank","Player","Team","Opp","Position","Tgt","RZTgt","Rec","Rec Yds","Rec TDs","0-9 RecTDs","10-19 RecTDs","20-29 RecTDs","30-39 RecTDs","40-49 RecTDs","50+ RecTDs","Rush Yds","Rush TDs","Punt Ret Yds","Kick Ret Yds","Fum Lost","Scoring Opps","Pts"
1,"Smith-Schuster, JuJu","PIT","BAL","WR",11.1,1.8,7.,97.,0.8,0.3,0.1,0.2,0.,0.1,0.1,0.,0.,0.,7.,0.,1.4,14.6
2,"Hopkins, DeAndre","HOU","ATL","WR",12.6,1.6,7.3,100.,0.7,0.3,0.2,0.1,0.1,0.1,0.,-0.2,0.,0.,0.,0.1,1.5,14.3
3,"Beckham, Odell","CLE","@SFO","WR",9.9,1.5,5.7,78.,0.7,0.2,0.2,0.1,0.1,0.1,0.1,2.,0.1,2.,1.,0.1,1.4,12.1
4,"Hill, Tyreek","KCC","IND","WR",8.,0.6,5.,78.,0.5,0.1,0.1,0.1,0.,0.,0.2,8.,0.1,11.,1.,0.,1.,12.
5,"Adams, Davante","GBP","@DAL","WR",10.4,1.7,6.3,77.,0.7,0.2,0.3,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.9,12.
6,"Brown, Antonio","OAK","CHI","WR",9.7,1.2,6.1,76.,0.6,0.2,0.1,0.2,0.,0.1,0.1,0.,0.,0.,0.,0.,1.1,11.5
7,"Thomas, Michael","NOS","TBB","WR",10.3,1.7,7.4,84.,0.4,0.3,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.1,1.1,11.
8,"Jones, Julio","ATL","@HOU","WR",8.6,1.2,5.5,79.,0.5,0.1,0.2,0.1,0.1,0.,0.,0.,0.,0.,0.,0.2,1.1,10.4
9,"Green, A.J.","CIN","ARZ","WR",9.7,1.3,5.,70.,0.6,0.3,0.2,0.,0.,0.,0.1,0.,0.,0.,4.,0.1,1.2,10.4
10,"Diggs, Stefon","MIN","@NYG","WR",9.2,1.3,6.1,64.,0.6,0.3,0.1,0.1,0.1,0.,0.,4.,0.,0.,0.,0.,1.,10.3
11,"Hilton, T.Y.","IND","@KCC","WR",9.1,0.9,4.9,82.,0.3,0.1,0.,0.1,0.,0.1,0.1,0.,0.,0.,0.,0.,0.7,10.3
12,"Thielen, Adam","MIN","@NYG","WR",9.3,1.2,6.1,73.,0.5,0.2,0.1,0.,0.,0.1,0.,1.,0.,0.,0.,0.1,0.9,10.2
13,"Lockett, Tyler","SEA","LAR","WR",5.,0.5,3.5,63.,0.6,0.1,0.1,0.2,0.1,0.,0.1,3.,0.,7.,27.,0.,0.7,10.
14,"Allen, Keenan","LAC","DEN","WR",9.1,1.2,5.5,74.,0.4,0.1,0.1,0.,0.,0.1,0.,2.,0.,0.,1.,0.,1.2,10.
15,"Cooper, Amari","DAL","GBP","WR",7.5,0.6,5.,68.,0.5,0.1,0.1,0.1,0.,0.1,0.2,1.,0.,0.,0.,0.1,0.9,9.9
16,"Cooks, Brandin","LAR","@SEA","WR",7.1,1.,4.7,71.,0.3,0.2,0.1,0.,0.,0.,0.,3.,0.,0.,0.,0.,0.8,9.5
17,"Godwin, Chris","TBB","@NOS","WR",7.1,1.2,4.7,64.,0.4,0.1,0.1,0.1,0.1,0.,0.1,1.,0.,2.,0.,0.1,1.2,8.9
18,"Boyd, Tyler","CIN","ARZ","WR",7.6,0.7,4.6,62.,0.4,0.2,0.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.7,8.9
19,"Pettis, Dante","SFO","CLE","WR",5.7,0.7,3.5,56.,0.5,0.2,0.1,0.1,0.,0.,0.1,1.,0.,1.,0.,0.,0.7,8.8
20,"Jeffery, Alshon","PHI","NYJ","WR",7.2,1.,4.3,59.,0.4,0.2,0.1,0.,0.1,0.,0.1,0.,0.,0.,0.,0.,0.9,8.7
21,"Evans, Mike","TBB","@NOS","WR",7.2,0.8,3.9,64.,0.3,0.1,0.1,0.,0.,0.1,0.,0.,0.,0.,0.,0.,0.8,8.5
22,"Woods, Robert","LAR","@SEA","WR",7.3,0.6,4.8,64.,0.2,0.1,0.,0.,0.1,0.,0.,7.,0.,0.,0.,0.,0.4,8.4
23,"Edelman, Julian","NEP","@WAS","WR",7.,1.,4.8,62.,0.3,0.2,0.,0.1,0.1,0.,0.,3.,0.,11.,0.,0.,0.8,8.4
24,"Ridley, Calvin","ATL","@HOU","WR",6.2,0.8,4.2,50.,0.5,0.2,0.1,0.,0.1,0.1,0.1,1.,0.,0.,2.,0.1,0.9,8.3
25,"Moore, D.J.","CAR","JAC","WR",6.8,0.8,4.2,59.,0.3,0.1,0.1,0.1,0.,0.,0.,4.,0.,0.,8.,0.1,0.8,8.1
26,"Shepard, Sterling","NYG","MIN","WR",6.6,1.3,4.,60.,0.3,0.2,0.,0.,0.,0.,0.,1.,0.,1.,0.,0.,0.8,8.1
27,"Robinson, Allen","CHI","@OAK","WR",8.3,0.9,4.8,66.,0.3,0.,0.1,0.1,0.,0.,0.,1.,0.,0.,0.,0.1,0.9,8.1
28,"Sutton, Courtland","DEN","@LAC","WR",7.8,0.9,4.1,60.,0.3,0.1,0.,0.1,0.1,0.,0.,-0.1,0.,0.,0.,0.,0.8,8.
29,"Jackson, DeSean","PHI","NYJ","WR",7.7,0.7,4.1,63.,0.2,0.1,0.,0.,0.,0.,0.1,2.,0.1,1.,0.,0.,0.7,8.
30,"Fitzgerald, Larry","ARZ","@CIN","WR",8.5,1.1,5.2,55.,0.4,0.1,0.2,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.9,7.9
31,"Sanders, Emmanuel","DEN","@LAC","WR",7.9,0.9,4.9,56.,0.3,0.1,0.,0.1,0.,0.,0.,1.,0.,0.,0.,0.,0.9,7.8
32,"Brown, John","BUF","@TEN","WR",6.4,1.,3.2,50.,0.4,0.1,0.1,0.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.8,7.7
33,"Anderson, Robby","NYJ","@PHI","WR",6.2,0.7,3.6,51.,0.4,0.1,0.1,0.1,0.1,0.,0.,0.,0.,0.,1.,0.1,0.9,7.4
34,"Fuller, Will","HOU","ATL","WR",5.8,0.5,3.7,50.,0.4,0.1,0.1,0.,0.1,0.,0.1,0.,0.,5.,4.,0.,0.6,7.4
35,"Gordon, Josh","NEP","@WAS","WR",6.1,0.5,3.2,51.,0.3,0.1,0.1,0.1,0.1,0.,0.,3.,0.,1.,3.,0.,0.6,7.2
36,"Valdes-Scantling, Marquez","GBP","@DAL","WR",7.3,0.9,4.,55.,0.2,0.,0.,0.1,0.,0.1,0.,2.,0.,1.,1.,0.,0.5,7.1
37,"Williams, Mike","LAC","DEN","WR",4.8,0.7,2.9,44.,0.4,0.2,0.1,0.,0.,0.,0.1,1.,0.,0.,0.,0.,0.7,7.
38,"Davis, Corey","TEN","BUF","WR",6.5,0.6,3.8,48.,0.2,0.,0.1,0.1,0.,0.1,0.,2.,0.,0.,0.,0.,0.6,6.5
39,"Landry, Jarvis","CLE","@SFO","WR",8.3,1.,4.2,50.,0.2,0.1,0.,0.,0.,0.,0.,1.,0.,1.,3.,0.1,0.8,6.5
40,"Ginn Jr., Ted","NOS","TBB","WR",5.7,0.6,3.6,50.,0.2,0.1,0.,0.1,0.,0.,0.1,2.,0.,1.,1.,0.,0.4,6.5
41,"Watkins, Sammy","KCC","IND","WR",6.1,0.8,3.4,49.,0.2,0.1,0.1,0.,0.,0.,0.,3.,0.,0.,0.,0.1,0.9,6.4
42,"Allison, Geronimo","GBP","@DAL","WR",7.2,0.7,4.4,51.,0.2,0.,0.,0.,0.1,0.,0.1,0.,0.,0.,0.,0.1,0.4,6.3
43,"Sanu, Mohamed","ATL","@HOU","WR",6.,0.5,3.9,49.,0.2,0.,0.,0.,0.,0.1,0.,3.,0.,0.,1.,0.,0.6,6.2
44,"Westbrook, Dede","JAC","@CAR","WR",6.4,0.9,3.6,43.,0.3,0.,0.2,0.,0.1,0.,0.1,3.,0.,13.,2.,0.1,0.8,6.1
45,"Kupp, Cooper","LAR","@SEA","WR",5.4,1.,3.4,44.,0.3,0.1,0.1,0.,0.,0.,0.,1.,0.,0.1,0.,0.1,0.7,6.
46,"Funchess, Devin","IND","@KCC","WR",6.2,0.9,3.4,42.,0.3,0.1,0.1,0.,0.,0.,0.,0.,0.,1.,1.,0.,0.8,6.
47,"Snead, Willie","BAL","@PIT","WR",7.,0.7,4.,45.,0.2,0.1,0.1,0.,0.1,0.,0.,0.1,0.,0.,1.,0.,0.4,5.9
48,"Moncrief, Donte","PIT","BAL","WR",7.6,0.7,4.5,52.,0.1,0.,0.,0.,0.,0.,0.1,0.1,0.,0.,3.,0.1,0.5,5.9
49,"Callaway, Antonio","CLE","@SFO","WR",5.3,0.5,2.8,38.,0.3,0.2,0.1,0.,0.,0.,0.,0.,0.,3.,7.,0.1,0.6,5.6
50,"Quinn, Trey","WAS","NEP","WR",5.6,0.8,3.3,39.,0.3,0.1,0.1,0.,0.,0.1,0.,0.,0.,5.,0.,0.,0.7,5.5
51,"Agholor, Nelson","PHI","NYJ","WR",5.6,0.7,3.5,40.,0.2,0.1,0.,0.1,0.,0.,0.1,2.,0.,0.,0.,0.,0.6,5.5
52,"Richardson, Paul","WAS","NEP","WR",4.8,0.3,2.8,38.,0.3,0.1,0.,0.,0.,0.,0.1,1.,0.,2.,0.,0.,0.4,5.5
53,"Goodwin, Marquise","SFO","CLE","WR",4.4,0.6,2.3,36.,0.3,0.1,0.1,0.,0.,0.,0.1,1.,0.,0.,1.,0.,0.4,5.5
54,"Gallup, Michael","DAL","GBP","WR",6.,0.6,3.1,44.,0.1,0.,0.1,0.,0.,0.,0.,0.,0.,1.,1.,0.,0.4,5.4
55,"Kirk, Christian","ARZ","@CIN","WR",6.1,0.7,3.2,40.,0.2,0.1,0.,0.,0.,0.,0.1,1.,0.,8.,0.,0.,0.5,5.4
56,"Tate, Golden","NYG","MIN","WR",6.,0.7,3.5,42.,0.2,0.1,0.,0.,0.,0.,0.,1.,0.,1.,1.,0.,0.6,5.4
57,"Coutee, Keke","HOU","ATL","WR",6.2,0.9,3.7,44.,0.2,0.1,0.,0.,0.1,0.,0.,1.,0.,8.,4.,0.1,0.7,5.3
58,"Samuel, Curtis","CAR","JAC","WR",4.9,0.8,2.9,32.,0.3,0.1,0.1,0.,0.,0.,0.,3.,0.1,0.,10.,0.1,0.6,5.3
59,"Ross, John","CIN","ARZ","WR",5.7,1.,2.3,22.,0.5,0.4,0.,0.1,0.1,0.,0.,1.,0.,2.,5.,0.,0.9,5.3
60,"Perriman, Breshad","TBB","@NOS","WR",4.7,0.4,2.6,40.,0.2,0.,0.,0.1,0.1,0.,0.,0.,0.,1.,0.,0.,0.4,5.2
61,"Dorsett, Phillip","NEP","@WAS","WR",3.6,0.5,2.5,31.,0.3,0.1,0.,0.,0.,0.,0.,3.,0.,0.,9.,0.,0.5,5.2
62,"Conley, Chris","JAC","@CAR","WR",5.2,0.6,3.,36.,0.3,0.1,0.1,0.,0.,0.,0.,1.,0.,8.,1.,0.1,0.6,5.1
63,"Higgins, Rashard","CLE","@SFO","WR",4.,0.4,2.6,36.,0.3,0.,0.2,0.1,0.,0.,0.,0.,0.,0.,0.,0.1,0.3,5.
64,"Stills, Kenny","HOU","ATL","WR",4.2,0.4,2.3,32.,0.3,0.1,0.1,0.,0.1,0.,0.,0.,0.,5.,1.,0.1,0.5,5.
