"Rank","Player","Team","Opp","Position","Rush","Rush Yds","Rush TDs","0-9 RushTDs","10-19 RushTDs","20-29 RushTDs","30-39 RushTDs","40-49 RushTDs","50+ RushTDs","Tgt","RZTgt","Rec","Rec Yds","Rec TDs",">= 50yds",">= 100yds","Punt Ret Yds","Kick Ret Yds","Fum Lost","Scoring Opps","Pts"
16,"Williams, Damien","KCC","IND","RB",11.5,55.,0.7,0.5,0.1,0.,0.,0.,0.,3.9,0.9,3.2,18.,0.3,0.1,0.1,0.,0.,0.1,2.2,12.8
17,"Lindsay, Phillip","DEN","@LAC","RB",14.1,69.,0.5,0.4,0.,0.1,0.,0.1,0.,4.4,0.5,3.2,22.,0.1,0.1,0.,1.,8.,0.,1.2,12.7
18,"Mack, Marlon","IND","@KCC","RB",16.1,72.,0.6,0.6,0.,0.,0.,0.,0.,3.1,0.4,1.9,12.,0.1,0.1,0.,0.,1.,0.1,1.5,12.3
19,"Howard, Jordan","PHI","NYJ","RB",13.3,53.,0.6,0.5,0.1,0.,0.,0.,0.,2.5,0.6,1.9,18.,0.1,0.1,0.,1.,1.,0.,1.7,11.1
20,"Ingram, Mark","BAL","@PIT","RB",11.8,59.,0.6,0.4,0.2,0.,0.,0.,0.,2.4,0.2,1.8,12.,0.1,0.1,0.,0.,0.,0.1,1.7,10.8
21,"Johnson, David","ARZ","@CIN","RB",14.2,53.,0.3,0.3,0.,0.,0.,0.,0.,4.8,0.6,2.9,26.,0.1,0.1,0.1,0.,0.1,0.1,1.3,10.2
22,"Freeman, Devonta","ATL","@HOU","RB",11.8,56.,0.3,0.2,0.,0.,0.1,0.,0.,3.2,0.6,2.3,18.,0.1,0.1,0.,0.,0.,0.1,1.5,10.2
23,"Singletary, Devin","BUF","@TEN","RB",15.,57.,0.3,0.2,0.,0.1,0.,0.,0.,4.1,0.4,2.9,23.,0.1,0.1,0.1,0.,1.,0.,0.9,9.9
24,"Barber, Peyton","TBB","@NOS","RB",16.6,61.,0.4,0.4,0.,0.,0.,0.,0.,2.3,0.3,1.6,9.,0.,0.,0.,0.,0.,0.1,1.9,9.4
25,"Coleman, Tevin","SFO","CLE","RB",10.3,54.,0.3,0.1,0.,0.1,0.,0.1,0.,2.4,0.5,1.9,17.,0.1,0.1,0.,0.,0.,0.,1.2,9.3
26,"Pollard, Tony","DAL","GBP","RB",15.8,63.,0.3,0.2,0.1,0.,0.,0.,0.,2.1,0.,1.5,13.,0.,0.,0.,0.,5.,0.1,0.2,9.2
27,"White, James","NEP","@WAS","RB",4.9,21.,0.3,0.2,0.,0.1,0.,0.,0.,6.5,1.2,4.5,38.,0.3,0.2,0.1,0.,0.,0.,1.4,9.2
28,"Carson, Chris","SEA","LAR","RB",12.4,54.,0.4,0.4,0.,0.,0.,0.,0.,2.,0.2,1.6,12.,0.1,0.1,0.,0.,0.,0.1,1.3,9.1
29,"Sanders, Miles","PHI","NYJ","RB",12.6,56.,0.2,0.1,0.,0.,0.,0.,0.,3.2,0.2,2.5,19.,0.,0.1,0.,1.,14.,0.,1.,8.7
30,"Williams, Jamaal","GBP","@DAL","RB",10.9,43.,0.3,0.2,0.1,0.,0.,0.,0.,3.7,0.2,2.5,22.,0.1,0.1,0.,0.,7.,0.,0.7,8.6
31,"Jacobs, Josh","OAK","CHI","RB",10.3,49.,0.3,0.2,0.,0.1,0.,0.,0.,3.1,0.2,2.4,20.,0.,0.1,0.,0.,0.,0.2,1.1,8.5
32,"Johnson, Duke","HOU","ATL","RB",9.2,38.,0.2,0.2,0.,0.,0.,0.,0.,3.9,0.4,3.1,26.,0.1,0.1,0.1,0.,0.,0.1,0.8,8.5
33,"McCoy, LeSean","KCC","IND","RB",10.6,37.,0.1,0.1,0.,0.,0.,0.,0.,4.6,0.4,3.6,31.,0.2,0.1,0.1,0.,1.,0.,0.7,8.5
34,"Peterson, Adrian","WAS","NEP","RB",13.2,51.,0.3,0.2,0.,0.,0.,0.,0.1,2.4,0.3,1.8,15.,0.,0.1,0.,0.,0.,0.1,0.7,8.3
35,"Guice, Derrius","WAS","NEP","RB",8.6,39.,0.3,0.2,0.,0.,0.,0.,0.1,3.,0.2,2.3,19.,0.1,0.1,0.,0.,4.,0.1,0.6,8.2
36,"Bell, Le'Veon","NYJ","@PHI","RB",8.9,30.,0.4,0.4,0.,0.,0.,0.,0.,2.8,0.2,2.,21.,0.1,0.1,0.,0.,0.,0.2,0.9,7.7
37,"Ekeler, Austin","LAC","DEN","RB",6.5,32.,0.2,0.2,0.,0.,0.,0.,0.,3.8,0.4,2.8,25.,0.1,0.1,0.1,0.,1.,0.,0.8,7.6
38,"Cohen, Tarik","CHI","@OAK","RB",5.7,24.,0.2,0.1,0.,0.,0.,0.,0.,5.1,0.8,3.8,33.,0.2,0.1,0.1,19.,19.,0.2,1.,7.5
39,"Lewis, Dion","TEN","BUF","RB",10.5,39.,0.1,0.1,0.,0.,0.,0.,0.,4.3,0.5,3.5,24.,0.1,0.1,0.1,0.,3.,0.,1.,7.2
40,"Edwards, Gus","BAL","@PIT","RB",10.6,51.,0.2,0.1,0.1,0.,0.,0.,0.,1.5,0.3,1.2,8.,0.,0.,0.,0.,0.,0.,0.5,7.1
41,"Penny, Rashaad","SEA","LAR","RB",7.7,42.,0.2,0.,0.1,0.1,0.,0.,0.,1.9,0.1,1.4,12.,0.,0.1,0.,0.,6.,0.,0.5,6.8
42,"Murray, Latavius","NOS","TBB","RB",8.7,36.,0.3,0.1,0.1,0.,0.,0.,0.,1.8,0.2,1.4,9.,0.,0.,0.,0.,0.,0.,0.9,6.6
43,"Freeman, Royce","DEN","@LAC","RB",9.4,38.,0.3,0.2,0.1,0.,0.,0.,0.,2.2,0.1,1.5,8.,0.,0.,0.,0.,4.,0.1,0.7,6.2
44,"Bernard, Giovani","CIN","ARZ","RB",5.6,21.,0.2,0.1,0.1,0.,0.,0.,0.,4.5,0.2,3.1,22.,0.1,0.1,0.,0.,1.,0.,0.5,5.7
45,"Henderson, Darrell","LAR","@SEA","RB",0.2,53.,0.,0.,0.,0.,0.,0.,0.,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,5.3
46,"Hines, Nyheim","IND","@KCC","RB",5.2,21.,0.1,0.1,0.,0.,0.,0.,0.,4.2,0.6,3.,22.,0.,0.1,0.,0.,0.,0.,0.6,5.1
47,"Breida, Matt","SFO","CLE","RB",6.3,32.,0.1,0.,0.,0.,0.,0.,0.,1.4,0.2,1.1,11.,0.1,0.,0.,0.,2.,0.,0.5,5.1
48,"Smith, Ito","ATL","@HOU","RB",7.4,27.,0.2,0.1,0.1,0.,0.,0.,0.,2.4,0.4,1.8,11.,0.,0.,0.,0.,0.,0.,0.8,5.
49,"Sproles, Darren","PHI","NYJ","RB",4.9,14.,0.1,0.,0.1,0.,0.,0.,0.,2.3,0.4,1.4,15.,0.2,0.1,0.,8.,5.,0.,1.,4.9
50,"Hilliard, Dontrell","CLE","@SFO","RB",4.7,20.,0.,0.,0.,0.,0.,0.,0.,3.8,0.5,2.9,22.,0.1,0.1,0.,0.,7.,0.,0.4,4.7
51,"Gore, Frank","BUF","@TEN","RB",8.5,36.,0.,0.,0.,0.,0.,0.,0.,1.2,0.1,0.9,10.,0.,0.,0.,0.,1.,0.,0.3,4.7
52,"Thompson, Darwin","KCC","IND","RB",1.9,40.,0.,0.,0.,0.,0.,0.,0.,0.6,0.1,0.5,4.,0.,0.,0.,0.,3.,0.,0.1,4.4
53,"Samuels, Jaylen","PIT","BAL","RB",3.8,16.,0.,0.,0.,0.,0.,0.,0.,2.,0.4,1.7,12.,0.2,0.1,0.,0.,0.,0.,0.4,4.4
54,"Richard, Jalen","OAK","CHI","RB",3.1,15.,0.1,0.1,0.,0.,0.,0.,0.,3.3,0.2,2.8,26.,0.,0.1,0.1,2.,1.,0.2,0.3,4.2
55,"Hyde, Carlos","HOU","ATL","RB",8.9,30.,0.2,0.2,0.,0.,0.,0.,0.,1.4,0.2,0.8,4.,0.,0.,0.,1.,0.,0.1,0.7,4.2
56,"Powell, Bilal","NYJ","@PHI","RB",6.6,26.,0.1,0.1,0.,0.,0.,0.,0.,1.6,0.2,1.,8.,0.1,0.,0.,0.,0.,0.1,0.5,4.1
57,"Mattison, Alexander","MIN","@NYG","RB",7.9,25.,0.1,0.1,0.1,0.,0.,0.,0.,1.7,0.1,1.4,8.,0.,0.,0.,0.,4.,0.,0.6,4.
58,"Yeldon, T.J.","BUF","@TEN","RB",4.,15.,0.,0.,0.,0.,0.,0.,0.,3.2,0.1,2.1,18.,0.1,0.1,0.,0.,3.,0.,0.3,4.
59,"Armstead, Ryquell","JAC","@CAR","RB",6.,23.,0.1,0.1,0.,0.,0.,0.,0.,1.7,0.1,1.1,8.,0.,0.,0.,0.,0.,0.1,0.4,3.9
60,"Booker, Devontae","DEN","@LAC","RB",4.1,18.,0.1,0.,0.1,0.,0.,0.,0.,3.7,0.6,2.7,20.,0.,0.1,0.,0.,22.,0.1,0.6,3.9
61,"Burkhead, Rex","NEP","@WAS","RB",4.8,16.,0.1,0.1,0.,0.,0.,0.,0.,1.7,0.5,1.3,13.,0.1,0.1,0.,0.,0.,0.1,0.2,3.9
62,"Davis, Mike","CHI","@OAK","RB",4.6,19.,0.1,0.,0.1,0.,0.,0.,0.,2.2,0.1,1.5,10.,0.,0.,0.,0.,4.,0.,0.3,3.7
63,"Dixon, Kenneth","BAL","@PIT","RB",4.8,25.,0.1,0.1,0.,0.,0.,0.,0.,0.7,0.,0.6,6.,0.,0.,0.,0.,6.,0.2,0.1,3.5
64,"Gallman, Wayne","NYG","MIN","RB",5.5,21.,0.1,0.1,0.,0.,0.,0.,0.,2.3,0.2,1.5,9.,0.,0.,0.,0.,0.,0.1,0.5,3.3
65,"Montgomery, Ty","NYJ","@PHI","RB",5.3,20.,0.1,0.1,0.,0.,0.,0.,0.,2.3,0.2,1.3,11.,0.,0.,0.,0.,8.,0.1,0.2,3.3
66,"Harris, Damien","NEP","@WAS","RB",6.5,24.,0.,0.,0.,0.,0.,0.,0.,1.5,0.2,1.1,7.,0.1,0.,0.,0.,3.,0.1,0.3,3.2
67,"Clement, Corey","PHI","NYJ","RB",3.8,15.,0.1,0.,0.,0.,0.,0.,0.,1.8,0.2,1.4,13.,0.,0.1,0.,1.,15.,0.1,0.4,3.1
68,"Brown, Malcolm","LAR","@SEA","RB",5.6,24.,0.,0.,0.,0.,0.,0.,0.,0.8,0.,0.6,5.,0.,0.,0.,0.,0.,0.,0.4,3.1
69,"Jackson, Justin","LAC","DEN","RB",3.5,13.,0.1,0.,0.1,0.,0.,0.,0.,1.7,0.1,1.2,10.,0.,0.,0.,0.,1.,0.,0.2,3.
70,"Bonnafon, Reggie","CAR","JAC","RB",4.2,13.,0.1,0.1,0.,0.,0.,0.,0.,0.9,0.,0.6,6.,0.,0.,0.,1.,4.,0.,0.3,2.8
71,"Edmonds, Chase","ARZ","@CIN","RB",4.6,14.,0.1,0.1,0.,0.,0.,0.,0.,1.5,0.,1.1,7.,0.,0.,0.,0.,4.,0.,0.2,2.6
72,"Wilkins, Jordan","IND","@KCC","RB",2.8,17.,0.1,0.,0.1,0.,0.,0.,0.,1.2,0.2,0.9,5.,0.,0.,0.,0.,3.,0.1,0.4,2.4
73,"Morris, Alfred","DAL","GBP","RB",4.8,17.,0.1,0.1,0.,0.,0.,0.,0.,0.7,0.2,0.3,3.,0.,0.,0.,0.,0.,0.,0.5,2.3
74,"Thompson, Chris","WAS","NEP","RB",2.8,9.,0.,0.,0.,0.,0.,0.,0.,3.,0.2,2.1,12.,0.,0.1,0.,0.,0.,0.,0.2,2.2
75,"Juszczyk, Kyle","SFO","CLE","RB",0.4,1.,0.,0.,0.,0.,0.,0.,0.,2.4,0.5,1.7,17.,0.,0.1,0.,0.,0.,0.1,0.3,1.9
76,"Hill, Justice","BAL","@PIT","RB",2.8,12.,0.,0.,0.,0.,0.,0.,0.,1.2,0.2,0.7,5.,0.,0.,0.,1.,8.,0.1,0.2,1.7
77,"Jones, Ronald","TBB","@NOS","RB",2.7,8.,0.1,0.1,0.,0.,0.,0.,0.,1.4,0.2,1.,6.,0.,0.,0.,0.,1.,0.,0.3,1.7
78,"Cannon, Trenton","NYJ","@PHI","RB",2.2,7.,0.1,0.1,0.,0.,0.,0.,0.,1.2,0.1,0.8,6.,0.,0.,0.,0.,1.,0.,0.1,1.6
79,"Washington, DeAndre","OAK","CHI","RB",2.7,10.,0.,0.,0.,0.,0.,0.,0.,0.9,0.,0.7,4.,0.,0.,0.,1.,3.,0.1,0.3,1.5
80,"Perkins, Paul","NYG","MIN","RB",3.2,9.,0.,0.,0.,0.,0.,0.,0.,1.2,0.2,0.7,3.,0.,0.,0.,0.,2.,0.,0.2,1.2
81,"Prosise, C.J.","SEA","LAR","RB",2.9,8.,0.,0.,0.,0.,0.,0.,0.,0.9,0.,0.6,4.,0.,0.,0.,0.,1.,0.,0.3,1.2
82,"Mostert, Raheem","SFO","CLE","RB",1.9,10.,0.,0.,0.,0.,0.,0.,0.,0.5,0.1,0.5,3.,0.,0.,0.,0.,3.,0.1,0.1,1.2
83,"Hill, Brian","ATL","@HOU","RB",1.8,11.,0.,0.,0.,0.,0.,0.,0.,0.3,0.1,0.2,2.,0.,0.,0.,0.,1.,0.1,0.1,1.1
84,"Washington, Dwayne","NOS","TBB","RB",1.5,8.,0.,0.,0.,0.,0.,0.,0.,0.1,0.,0.1,0.,0.,0.,0.,0.,0.,0.,0.1,1.1
85,"Williams, Darrel","KCC","IND","RB",1.,3.,0.1,0.1,0.,0.,0.,0.,0.,0.1,0.,0.1,1.,0.,0.,0.,0.,6.,0.,0.1,0.9
86,"Janovich, Andy","DEN","@LAC","RB",0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.6,0.,0.5,7.,0.,0.,0.,0.,1.,0.,0.,0.9
87,"Line, Zach","NOS","TBB","RB",0.6,3.,0.,0.,0.,0.,0.,0.,0.,0.5,0.3,0.2,0.,0.1,0.,0.,0.,1.,0.,0.2,0.9
88,"Foster, D.J.","ARZ","@CIN","RB",0.6,2.,0.,0.,0.,0.,0.,0.,0.,0.9,0.1,0.6,5.,0.,0.,0.,0.,6.,0.,0.1,0.8
89,"Bolden, Brandon","NEP","@WAS","RB",0.4,2.,0.,0.,0.,0.,0.,0.,0.,0.2,0.1,0.2,1.,0.1,0.,0.,0.,0.,0.1,0.2,0.8
90,"Williams, Dexter","GBP","@DAL","RB",1.7,5.,0.,0.,0.,0.,0.,0.,0.,0.6,0.1,0.2,1.,0.,0.,0.,0.,9.,0.,0.1,0.6
91,"Johnson, D'Ernest","CLE","@SFO","RB",0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.6,0.,0.4,4.,0.,0.,0.,0.,16.,0.,0.,0.5
92,"Scarlett, Jordan","CAR","JAC","RB",1.8,5.,0.,0.,0.,0.,0.,0.,0.,0.2,0.1,0.1,0.,0.,0.,0.,0.,5.,0.,0.2,0.5
93,"Armah, Alexander","CAR","JAC","RB",0.5,1.,0.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.2,0.5
94,"Penny, Elijhaa","NYG","MIN","RB",0.4,2.,0.,0.,0.,0.,0.,0.,0.,0.6,0.1,0.5,3.,0.,0.,0.,0.,-0.2,0.,0.,0.5
95,"Ogunbowale, Dare","TBB","@NOS","RB",1.3,4.,0.,0.,0.,0.,0.,0.,0.,0.4,0.1,0.2,1.,0.,0.,0.,0.,18.,0.,0.,0.5
96,"Abdullah, Ameer","MIN","@NYG","RB",0.9,2.,0.,0.,0.,0.,0.,0.,0.,0.6,0.1,0.5,3.,0.,0.,0.,0.,25.,0.1,0.,0.5
97,"Williams, Trayveon","CIN","ARZ","RB",1.1,4.,0.,0.,0.,0.,0.,0.,0.,0.2,0.,0.2,1.,0.,0.,0.,0.,0.,0.,0.,0.4
98,"Boone, Mike","MIN","@NYG","RB",0.7,2.,0.,0.,0.,0.,0.,0.,0.,0.4,0.1,0.2,0.,0.,0.,0.,0.,6.,0.,0.1,0.3
99,"Ham, C.J.","MIN","@NYG","RB",0.3,0.,0.,0.,0.,0.,0.,0.,0.,0.6,0.,0.4,3.,0.,0.,0.,0.,0.,0.,0.1,0.3
100,"Barner, Kenjon","ATL","@HOU","RB",0.5,1.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,1.,0.,0.,0.,1.,9.,0.,0.,0.2
101,"Snell Jr., Benny","PIT","BAL","RB",0.5,1.,0.,0.,0.,0.,0.,0.,0.,0.1,0.,0.1,0.,0.,0.,0.,0.,5.,0.,0.1,0.1
102,"Pope, Troymaine","LAC","DEN","RB",0.2,1.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.1
103,"Nix, Roosevelt","PIT","BAL","RB",0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.2,0.1,0.1,1.,0.,0.,0.,0.,1.,0.,0.1,0.1
104,"Ingold, Alec","OAK","CHI","RB",0.2,0.,0.,0.,0.,0.,0.,0.,0.,0.2,0.,0.1,0.,0.,0.,0.,1.,0.,0.,0.,0.
105,"Whyte, Kerrith","CHI","@OAK","RB",0.2,-0.1,0.,0.,0.,0.,0.,0.,0.,0.1,0.,0.,0.,0.,0.,0.,0.,3.,0.,0.1,0.
106,"Ollison, Qadree","ATL","@HOU","RB",0.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.
107,"Homer, Travis","SEA","LAR","RB",0.6,0.1,0.,0.,0.,0.,0.,0.,0.,0.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.1,0.
108,"Watt, Derek","LAC","DEN","RB",0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.1,0.,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.
109,"Williams, Jonathan","IND","@KCC","RB",0.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.1,0.,0.,0.,0.,0.,0.,0.,1.,0.,0.,0.
110,"Perry, Senorise","BUF","@TEN","RB",0.3,0.,0.,0.,0.,0.,0.,0.,0.,0.1,0.,0.,0.,0.,0.,0.,0.,8.,0.,0.,0.
111,"Fluellen, David","TEN","BUF","RB",0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.
112,"Jones, Taiwan","HOU","ATL","RB",0.,0.,0.,0.,0.,0.,0.,0.,0.,0.1,0.,0.,0.,0.,0.,0.,3.,8.,0.,0.,0.
"","","","","","","","","","","","","","","","","","","","","","","","","",""
