"Rank","Player","Team","Opp","Position","Tack","Asst","Scks","PassDef","Int","FumFrc","Fum","DefTD","Pts"
1,"Edmunds, Tremaine","BUF","@TEN","LB",6.5,3.3,0.1,0.7,0.1,0.2,0.,0.,9.4
2,"David, Lavonte","TBB","@NOS","LB",7.,2.1,0.2,0.2,0.,0.1,0.1,0.,8.7
3,"Schobert, Joe","CLE","@SFO","LB",5.7,3.8,0.2,0.3,0.1,0.1,0.1,0.,8.5
4,"Hitchens, Anthony","KCC","IND","LB",6.2,4.,0.,0.,0.,0.1,0.,0.,8.4
5,"Littleton, Cory","LAR","@SEA","LB",6.,2.,0.2,0.7,0.2,0.,0.,0.,8.3
6,"Wagner, Bobby","SEA","LAR","LB",5.9,3.1,0.1,0.4,0.1,0.1,0.1,0.,8.2
7,"Martinez, Blake","GBP","@DAL","LB",5.9,3.2,0.2,0.3,0.,0.,0.,0.,8.1
8,"Jack, Myles","JAC","@CAR","LB",6.2,2.2,0.2,0.2,0.1,0.1,0.1,0.,8.1
9,"Vigil, Nick","CIN","ARZ","LB",6.,2.3,0.1,0.4,0.1,0.,0.,0.,7.8
10,"Mosley, C.J.","NYJ","@PHI","LB",5.3,2.8,0.1,0.5,0.1,0.,0.,0.,7.7
11,"Kuechly, Luke","CAR","JAC","LB",5.4,2.8,0.1,0.4,0.1,0.1,0.1,0.,7.6
12,"Kendricks, Eric","MIN","@NYG","LB",5.,3.1,0.1,0.5,0.1,0.,0.,0.,7.5
13,"Smith, Roquan","CHI","@OAK","LB",5.3,1.9,0.4,0.4,0.2,0.1,0.,0.,7.4
14,"Bush, Devin","PIT","BAL","LB",5.,1.5,0.7,0.4,0.1,0.3,0.,0.,7.3
15,"Mack, Khalil","CHI","@OAK","LB",4.6,1.4,1.,0.3,0.1,0.3,0.1,0.,7.3
16,"Smith, Jaylon","DAL","GBP","LB",5.3,2.4,0.2,0.3,0.,0.1,0.1,0.,7.2
17,"Kirksey, Christian","CLE","@SFO","LB",4.8,2.6,0.2,0.5,0.1,0.1,0.1,0.,7.2
18,"Davis, Demario","NOS","TBB","LB",5.1,2.4,0.3,0.4,0.1,0.1,0.1,0.,7.2
19,"Vander Esch, Leighton","DAL","GBP","LB",5.3,2.4,0.,0.4,0.1,0.,0.,0.,7.1
20,"Hicks, Jordan","ARZ","@CIN","LB",5.3,2.1,0.3,0.4,0.,0.,0.,0.,7.1
21,"Leonard, Darius","IND","@KCC","LB",4.7,2.5,0.2,0.4,0.1,0.2,0.1,0.,7.
