Rank,Player,Team,Opp,Position,Tack,Asst,Scks,PassDef,Int,FumFrc,Fum,DefTD,Pts
1,"Watt, J.J.",HOU,BUF,DL,3.8,1.7,0.1,0.2,0.,0.,0.,0.,5.
2,"Irvin, Bruce",OAK,SEA,DL,3.1,1.3,0.6,0.2,0.,0.2,0.1,0.,4.8
3,"Campbell, Calais",JAC,@DAL,DL,2.9,1.2,0.7,0.3,0.,0.2,0.1,0.,4.7
4,"Bosa, Joey",LAC,@CLE,DL,3.2,1.,0.8,0.,0.,0.2,0.1,0.,4.7
5,"Ngakoue, Yannick",JAC,@DAL,DL,2.6,0.4,0.9,0.2,0.,0.3,0.,0.,4.4
6,"Griffen, Everson",MIN,ARZ,DL,2.4,1.1,0.9,0.2,0.,0.2,0.,0.,4.3
7,"Flowers, Trey",NEP,KCC,DL,2.7,1.6,0.5,0.2,0.,0.1,0.,0.,4.2
8,"Wilkerson, Muhammad",GBP,SFO,DL,2.5,1.8,0.5,0.2,0.,0.1,0.,0.,4.2
9,"Ingram, Melvin",LAC,@CLE,DL,2.8,1.1,0.6,0.1,0.,0.,0.,0.,4.2
10,"Lawrence, Demarcus",DAL,JAC,DL,2.2,1.2,0.8,0.1,0.,0.2,0.1,0.,4.1
11,"Lawson, Carl",CIN,PIT,DL,2.8,1.3,0.4,0.2,0.,0.,0.,0.,4.1
12,"Garrett, Myles",CLE,LAC,DL,2.4,1.4,0.6,0.2,0.,0.1,0.1,0.,4.
13,"Liuget, Corey",LAC,@CLE,DL,2.8,0.9,0.5,0.1,0.,0.1,0.,0.,4.
14,"Donald, Aaron",LAR,@DEN,DL,2.5,0.8,0.7,0.2,0.,0.3,0.,0.,4.
15,"Jackson, Malik",JAC,@DAL,DL,2.4,0.9,0.7,0.3,0.,0.2,0.,0.,4.
16,"Pierre-Paul, Jason",TBB,@ATL,DL,2.7,1.,0.4,0.3,0.,0.1,0.,0.,4.
17,"Joseph, Linval",MIN,ARZ,DL,2.5,2.3,0.2,0.,0.,0.1,0.,0.,3.9
18,"Addison, Mario",CAR,@WAS,DL,2.3,1.2,0.9,0.,0.,0.1,0.,0.,3.9
19,"Jones, Chandler",ARZ,@MIN,DL,2.7,0.8,0.4,0.2,0.,0.1,0.1,0.,3.9
20,"Beasley, Vic",ATL,TBB,DL,2.3,1.,0.7,0.2,0.,0.1,0.1,0.,3.8
21,"Clark, Frank",SEA,@OAK,DL,2.1,0.9,0.7,0.2,0.,0.2,0.1,0.,3.7
22,"Sheard, Jabaal",IND,@NYJ,DL,2.2,1.5,0.5,0.3,0.,0.,0.,0.,3.7
23,"Quinn, Robert",MIA,CHI,DL,2.3,0.8,0.7,0.1,0.,0.1,0.,0.,3.7
24,"Graham, Brandon",PHI,@NYG,DL,2.4,1.,0.5,0.1,0.,0.1,0.,0.,3.7
25,"Hunter, Danielle",MIN,ARZ,DL,2.1,1.2,0.6,0.1,0.,0.1,0.1,0.,3.7
26,"Williams, Leonard",NYJ,IND,DL,2.1,2.,0.2,0.1,0.1,0.,0.,0.,3.6
27,"Suh, Ndamukong",LAR,@DEN,DL,2.2,1.1,0.5,0.2,0.,0.2,0.,0.,3.5
28,"Short, Kawann",CAR,@WAS,DL,1.9,1.4,0.6,0.2,0.,0.1,0.,0.,3.5
29,"Hicks, Akiem",CHI,@MIA,DL,2.3,1.,0.5,0.1,0.,0.,0.,0.,3.5
30,"Wake, Cameron",MIA,CHI,DL,2.,1.,0.7,0.1,0.,0.1,0.,0.,3.5
31,"Brown, Malcolm",NEP,KCC,DL,2.6,1.1,0.3,0.,0.,0.,0.,0.,3.5
32,"McCoy, Gerald",TBB,@ATL,DL,2.7,0.6,0.3,0.1,0.,0.,0.,0.,3.4
33,"Hughes, Jerry",BUF,@HOU,DL,2.4,1.2,0.3,0.,0.,0.,0.,0.,3.4
34,"Jackson, Branden",SEA,@OAK,DL,2.2,0.9,0.3,0.1,0.,0.2,0.1,0.,3.4
35,"Peppers, Julius",CAR,@WAS,DL,1.7,1.4,0.8,0.,0.,0.1,0.1,0.,3.4
36,"Ogbah, Emmanuel",CLE,LAC,DL,2.1,1.1,0.3,0.4,0.,0.,0.,0.,3.4
37,"Heyward, Cameron",PIT,@CIN,DL,1.9,0.9,0.7,0.2,0.,0.1,0.,0.,3.4
38,"Barnett, Derek",PHI,@NYG,DL,2.1,1.1,0.5,0.,0.,0.1,0.1,0.,3.4
39,"Casey, Jurrell",TEN,BAL,DL,2.2,1.2,0.3,0.2,0.,0.,0.,0.,3.4
40,"Harrison, Damon",NYG,PHI,DL,2.5,1.,0.1,0.2,0.,0.,0.,0.,3.3
41,"Richardson, Sheldon",MIN,ARZ,DL,2.2,1.5,0.1,0.1,0.1,0.1,0.1,0.,3.3
42,"Atkins, Geno",CIN,PIT,DL,2.,1.2,0.7,0.,0.,0.,0.,0.,3.3
43,"Cox, Fletcher",PHI,@NYG,DL,2.,1.1,0.4,0.2,0.,0.,0.,0.,3.3
44,"Buckner, DeForest",SFO,@GBP,DL,2.2,1.2,0.2,0.2,0.,0.,0.,0.,3.2
45,"Guy, Lawrence",NEP,KCC,DL,2.3,1.6,0.1,0.1,0.,0.,0.,0.,3.2
46,"Dunlap, Carlos",CIN,PIT,DL,1.7,0.8,0.4,0.6,0.,0.1,0.,0.,3.2
47,"Allen, Jonathan",WAS,CAR,DL,2.,1.4,0.3,0.1,0.,0.,0.,0.,3.2
48,"Irving, David",DAL,JAC,DL,1.6,0.8,0.7,0.4,0.,0.1,0.,0.,3.2
49,"Jarrett, Grady",ATL,TBB,DL,2.2,1.2,0.3,0.,0.,0.,0.,0.,3.1
50,"Shepherd, Nathan",NYJ,IND,DL,2.1,1.2,0.2,0.2,0.,0.,0.,0.,3.1
51,"Clark, Kenny",GBP,SFO,DL,2.1,1.3,0.2,0.1,0.,0.1,0.,0.,3.1
52,"Thomas, Solomon",SFO,@GBP,DL,2.4,0.7,0.2,0.,0.,0.,0.,0.,3.
53,"Tuitt, Stephon",PIT,@CIN,DL,2.,0.8,0.3,0.2,0.,0.1,0.,0.,3.
54,"Brockers, Michael",LAR,@DEN,DL,2.1,0.9,0.2,0.2,0.,0.,0.,0.,3.
55,"Reed, Jarran",SEA,@OAK,DL,1.7,1.7,0.2,0.,0.,0.,0.,0.,2.9
56,"Mauro, Josh",NYG,PHI,DL,1.9,1.2,0.1,0.1,0.,0.1,0.,0.,2.8
57,"Daniels, Mike",GBP,SFO,DL,2.,1.,0.2,0.,0.,0.,0.,0.,2.8
58,"Lawson, Shaq",BUF,@HOU,DL,1.5,1.5,0.3,0.2,0.,0.,0.,0.,2.7
59,"Bailey, Allen",KCC,@NEP,DL,1.8,1.,0.2,0.1,0.,0.,0.,0.,2.7
60,"Clayborn, Adrian",NEP,KCC,DL,1.9,1.,0.3,0.,0.,0.,0.,0.,2.7
61,"Hendricks, Dwayne",NYG,PHI,DL,1.7,1.1,0.1,0.1,0.,0.1,0.,0.,2.6
62,"Bennett, Michael",PHI,@NYG,DL,1.6,0.8,0.4,0.1,0.,0.,0.,0.,2.6
63,"Pierce, Michael",BAL,@TEN,DL,1.8,1.2,0.1,0.,0.,0.,0.,0.,2.5
64,"Wolfe, Derek",DEN,LAR,DL,1.7,0.8,0.2,0.1,0.,0.,0.,0.,2.5
65,"Bullard, Jonathan",CHI,@MIA,DL,1.7,0.8,0.1,0.1,0.,0.,0.,0.,2.4
66,"Williams, Kyle",BUF,@HOU,DL,1.4,1.4,0.2,0.1,0.,0.,0.,0.,2.4
67,"Williams, Brandon",BAL,@TEN,DL,1.8,0.8,0.1,0.1,0.,0.,0.,0.,2.4
68,"Hunt, Margus",IND,@NYJ,DL,1.6,1.,0.1,0.2,0.,0.,0.,0.,2.3
69,"Payne, Da'Ron",WAS,CAR,DL,1.5,1.2,0.1,0.1,0.,0.,0.,0.,2.3
70,"Goldman, Eddie",CHI,@MIA,DL,1.6,1.,0.1,0.,0.,0.,0.,0.,2.3
71,"Jones, Chris",KCC,@NEP,DL,1.3,0.9,0.2,0.3,0.,0.1,0.,0.,2.3
72,"Curry, Vinny",TBB,@ATL,DL,1.5,1.,0.1,0.,0.,0.1,0.,0.,2.3
73,"Gregory, Randy",DAL,JAC,DL,1.3,0.8,0.3,0.1,0.,0.,0.,0.,2.2
74,"Tomlinson, Dalvin",NYG,PHI,DL,1.7,0.8,0.,0.,0.,0.,0.,0.,2.2
75,"McLendon, Steve",NYJ,IND,DL,1.5,1.,0.1,0.,0.,0.,0.,0.,2.2
76,"Spence, Noah",TBB,@ATL,DL,1.4,0.6,0.3,0.1,0.,0.1,0.,0.,2.1
77,"Dareus, Marcell",JAC,@DAL,DL,1.6,0.3,0.2,0.1,0.,0.,0.,0.,2.1
78,"Ellis, Justin",OAK,SEA,DL,1.5,1.1,0.,0.,0.,0.,0.,0.,2.1
79,"Billings, Andrew",CIN,PIT,DL,1.5,1.,0.1,0.1,0.,0.,0.,0.,2.1
80,"Logan, Bennie",TEN,BAL,DL,1.6,0.9,0.1,0.,0.,0.,0.,0.,2.1
81,"Reed, Brooks",ATL,TBB,DL,1.4,1.,0.2,0.,0.,0.,0.,0.,2.1
82,"Alualu, Tyson",PIT,@CIN,DL,1.5,0.7,0.2,0.1,0.,0.,0.,0.,2.1
83,"Wise, Deatrich",NEP,KCC,DL,1.3,0.9,0.3,0.1,0.,0.,0.,0.,2.1
84,"McGee, Stacy",WAS,CAR,DL,1.5,1.,0.,0.1,0.,0.,0.,0.,2.1
85,"Rivers, Derek",NEP,KCC,DL,1.5,0.7,0.1,0.1,0.,0.,0.,0.,2.1
86,"Horton, Wes",CAR,@WAS,DL,0.9,0.6,0.4,0.,0.,0.2,0.1,0.,2.
87,"Smith, Chris",CLE,LAC,DL,1.3,0.8,0.1,0.1,0.,0.,0.,0.,2.
88,"Poe, Dontari",CAR,@WAS,DL,1.4,0.9,0.1,0.1,0.,0.,0.,0.,2.
89,"Carradine, Cornellius",OAK,SEA,DL,1.4,0.7,0.1,0.,0.,0.,0.,0.,2.
90,"Lowry, Dean",GBP,SFO,DL,1.2,1.,0.2,0.2,0.,0.,0.,0.,2.
91,"Peko, Domata",DEN,LAR,DL,1.3,1.,0.1,0.1,0.,0.,0.,0.,2.
92,"Covington, Christian",HOU,BUF,DL,1.3,1.,0.1,0.,0.,0.1,0.,0.,1.9
93,"Long, Chris",PHI,@NYG,DL,1.1,0.7,0.2,0.,0.,0.2,0.,0.,1.9
94,"Green, Rasheem",SEA,@OAK,DL,1.2,0.7,0.2,0.1,0.,0.,0.,0.,1.8
95,"Gotsis, Adam",DEN,LAR,DL,1.2,0.8,0.,0.2,0.,0.,0.,0.,1.8
96,"Mebane, Brandon",LAC,@CLE,DL,1.2,0.9,0.,0.,0.,0.,0.,0.,1.8
97,"Reader, D.J.",HOU,BUF,DL,1.1,1.3,0.1,0.,0.,0.,0.,0.,1.8
98,"McKinley, Takkarist",ATL,TBB,DL,1.,0.4,0.4,0.1,0.,0.1,0.,0.,1.8
99,"Golden, Markus",ARZ,@MIN,DL,1.4,0.4,0.1,0.,0.,0.,0.,0.,1.7
100,"Johnson, Tom",SEA,@OAK,DL,1.2,0.7,0.1,0.,0.,0.,0.,0.,1.7
101,"Phillips, Jordan",MIA,CHI,DL,1.1,0.6,0.1,0.2,0.,0.,0.,0.,1.7
102,"Armstead, Arik",SFO,@GBP,DL,1.1,0.5,0.2,0.1,0.,0.,0.,0.,1.7
103,"Charlton, Taco",DAL,JAC,DL,1.2,0.4,0.2,0.1,0.,0.1,0.,0.,1.7
104,"Hood, Evander",WAS,CAR,DL,1.1,1.,0.,0.,0.,0.,0.,0.,1.7
105,"Crawford, Tyrone",DAL,JAC,DL,1.,0.7,0.2,0.1,0.,0.,0.,0.,1.7
106,"Branch, Andre",MIA,CHI,DL,1.,0.7,0.2,0.,0.,0.,0.,0.,1.6
107,"Smart, Tanzel",LAR,@DEN,DL,1.1,0.5,0.,0.2,0.,0.,0.,0.,1.6
108,"Hayes, William",MIA,CHI,DL,1.2,0.4,0.2,0.,0.,0.,0.,0.,1.6
109,"Coley, Trevon",CLE,LAC,DL,0.9,1.,0.1,0.1,0.,0.,0.,0.,1.6
110,"Autry, Denico",IND,@NYJ,DL,0.9,0.8,0.1,0.2,0.,0.,0.,0.,1.6
111,"Glasgow, Ryan",CIN,PIT,DL,1.1,0.7,0.,0.1,0.,0.,0.,0.,1.6
112,"Hurst, Maurice",OAK,SEA,DL,1.1,0.7,0.,0.1,0.,0.,0.,0.,1.6
113,"Ogunjobi, Larry",CLE,LAC,DL,1.1,0.8,0.,0.,0.,0.,0.,0.,1.6
114,"Hargrave, Javon",PIT,@CIN,DL,1.1,0.5,0.1,0.,0.,0.1,0.,0.,1.6
115,"Ridgeway, Hassan",IND,@NYJ,DL,0.8,1.,0.2,0.,0.,0.,0.,0.,1.5
116,"Jones, DaQuan",TEN,BAL,DL,1.1,0.5,0.2,0.,0.,0.,0.,0.,1.5
117,"Williams, Xavier",KCC,@NEP,DL,1.,0.5,0.1,0.1,0.,0.1,0.,0.,1.5
118,"Jones, Nazair",SEA,@OAK,DL,0.8,0.6,0.1,0.2,0.,0.,0.,0.,1.5
119,"Ioannidis, Matt",WAS,CAR,DL,0.9,0.7,0.2,0.,0.,0.,0.,0.,1.5
