Rank,Player,Team,Opp,Position,Tgt,RZTgt,Rec,Rec Yds,Rec TDs,0-9 RecTDs,10-19 RecTDs,20-29 RecTDs,30-39 RecTDs,40-49 RecTDs,50+ RecTDs,Rush Yds,Rush TDs,Punt Ret Yds,Kick Ret Yds,Fum Lost,Scoring Opps,Pts
1,"Gronkowski, Rob",NEP,KCC,TE,7.5,1.4,4.3,67.2,0.6,0.3,0.1,0.,0.1,0.,0.1,0.,0.,0.,0.,0.,1.1,10.2
2,"Kelce, Travis",KCC,@NEP,TE,6.8,1.1,4.5,60.1,0.4,0.1,0.2,0.1,0.,0.,0.,0.1,0.,0.,0.,0.,0.8,8.3
3,"Ertz, Zach",PHI,@NYG,TE,6.8,1.1,4.7,51.2,0.4,0.1,0.2,0.,0.,0.,0.,0.,0.,0.,0.2,0.,0.6,7.4
4,"Olsen, Greg",CAR,@WAS,TE,8.,1.3,4.4,57.4,0.2,0.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.9,7.2
5,"Engram, Evan",NYG,PHI,TE,8.2,0.8,4.6,48.8,0.3,0.2,0.2,0.,0.,0.,0.,0.6,0.,0.,0.,0.,0.7,7.
6,"Graham, Jimmy",GBP,SFO,TE,6.3,1.3,3.5,37.,0.5,0.4,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,1.1,6.7
7,"Burton, Trey",CHI,@MIA,TE,4.9,1.,3.2,35.2,0.5,0.1,0.2,0.2,0.,0.,0.,0.,0.,0.,0.,0.,0.8,6.6
8,"Vannett, Nick",SEA,@OAK,TE,4.4,1.2,2.7,30.5,0.5,0.3,0.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.9,6.2
9,"Howard, O.J.",TBB,@ATL,TE,3.9,0.7,2.5,34.4,0.5,0.2,0.1,0.,0.1,0.,0.,0.,0.,0.,0.,0.1,0.8,6.2
10,"Gates, Antonio",LAC,@CLE,TE,5.,1.,3.1,37.3,0.4,0.2,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.6,5.9
11,"Doyle, Jack",IND,@NYJ,TE,6.7,0.7,4.7,42.1,0.3,0.2,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.4,5.9
12,"Rudolph, Kyle",MIN,ARZ,TE,5.2,1.1,3.3,31.3,0.4,0.2,0.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.9,5.5
13,"Brate, Cameron",TBB,@ATL,TE,4.7,0.7,2.7,34.4,0.3,0.,0.2,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.5,5.3
14,"Walker, Delanie",TEN,BAL,TE,5.8,0.7,3.5,39.9,0.2,0.1,0.,0.1,0.,0.,0.,0.2,0.,0.,0.,0.1,0.5,5.2
15,"Kittle, George",SFO,@GBP,TE,4.5,0.9,2.9,39.4,0.2,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.4,5.2
16,"Eifert, Tyler",CIN,PIT,TE,3.5,0.7,2.5,27.8,0.4,0.3,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.6,5.2
17,"Hurst, Hayden",BAL,@TEN,TE,6.,0.9,4.3,38.2,0.2,0.2,0.,0.,0.1,0.,0.,0.,0.,0.,0.,0.,0.5,5.1
18,"McDonald, Vance",PIT,@CIN,TE,5.5,0.9,3.6,38.1,0.2,0.2,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.6,5.1
19,"Reed, Jordan",WAS,CAR,TE,4.9,0.7,3.4,34.5,0.3,0.1,0.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.6,5.
20,"Njoku, David",CLE,LAC,TE,5.2,0.7,2.8,34.4,0.2,0.1,0.,0.2,0.,0.,0.,0.1,0.,0.,0.,0.,0.6,5.
21,"Gesicki, Mike",MIA,CHI,TE,4.3,0.8,2.9,26.2,0.3,0.3,0.1,0.,0.,0.,0.,0.,0.,0.,0.6,0.,0.8,4.6
22,"Ebron, Eric",IND,@NYJ,TE,5.2,0.7,3.3,34.6,0.2,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.1,0.5,4.5
23,"Seferian-Jenkins, Austin",JAC,@DAL,TE,5.5,1.,3.5,28.4,0.3,0.1,0.2,0.,0.,0.,0.,0.,0.,0.,0.,0.1,0.8,4.4
24,"Cook, Jared",OAK,SEA,TE,4.9,0.6,2.9,37.1,0.1,0.,0.,0.1,0.,0.,0.,0.,0.,0.,0.,0.1,0.5,4.4
25,"Seals-Jones, Ricky",ARZ,@MIN,TE,3.6,0.5,1.9,25.5,0.3,0.,0.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.5,4.2
26,"Clay, Charles",BUF,@HOU,TE,5.4,0.8,3.2,32.8,0.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.5,4.
27,"Swaim, Geoff",DAL,JAC,TE,4.3,0.7,3.,27.8,0.2,0.1,0.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.4,4.
28,"Griffin, Ryan",HOU,BUF,TE,4.7,0.6,2.7,27.7,0.2,0.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.4,4.
29,"Celek, Garrett",SFO,@GBP,TE,2.4,0.4,1.5,23.7,0.3,0.2,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.5,4.
30,"Davis, Vernon",WAS,CAR,TE,3.7,0.4,2.3,32.2,0.1,0.,0.,0.,0.1,0.,0.,0.,0.,0.,0.1,0.1,0.4,3.9
31,"Heuerman, Jeff",DEN,LAR,TE,2.9,0.3,1.7,25.5,0.2,0.,0.1,0.,0.,0.,0.1,0.,0.,0.,0.,0.,0.3,3.8
32,"Tomlinson, Eric",NYJ,IND,TE,4.3,0.7,2.6,25.2,0.1,0.,0.,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.4,3.4
33,"Hooper, Austin",ATL,TBB,TE,3.4,0.6,2.3,21.6,0.2,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.4,3.2
34,"Kroft, Tyler",CIN,PIT,TE,2.2,0.4,1.5,13.3,0.2,0.2,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.2,2.5
35,"James, Jesse",PIT,@CIN,TE,3.4,0.5,2.3,21.6,0.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.4,2.5
36,"Higbee, Tyler",LAR,@DEN,TE,3.,0.4,1.7,18.1,0.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.2,2.4
37,"Lewis, Marcedes",GBP,SFO,TE,2.6,0.3,1.3,14.3,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.2,2.
38,"Sims, Dion",CHI,@MIA,TE,2.5,0.2,1.3,14.7,0.1,0.,0.,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.2,1.9
39,"Goedert, Dallas",PHI,@NYG,TE,2.3,0.4,1.4,12.4,0.1,0.,0.1,0.,0.,0.,0.,0.,0.,0.,0.2,0.,0.2,1.9
40,"Dissly, Will",SEA,@OAK,TE,1.8,0.3,1.3,12.3,0.1,0.,0.1,0.,0.,0.,0.,0.,0.,0.,2.,0.,0.2,1.9
41,"Lee, Khari",BUF,@HOU,TE,2.2,0.2,1.2,14.7,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.4,0.,0.2,1.7
42,"Boyle, Nick",BAL,@TEN,TE,2.7,0.8,2.,15.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.4,1.6
43,"Ellison, Rhett",NYG,PHI,TE,1.7,0.1,1.2,12.2,0.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.1,1.6
44,"Fells, Darren",CLE,LAC,TE,2.,0.3,1.1,13.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.5,0.,0.3,1.5
45,"Gresham, Jermaine",ARZ,@MIN,TE,2.1,0.4,1.3,12.8,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.3,1.5
46,"DeValve, Seth",CLE,LAC,TE,2.1,0.2,1.1,13.2,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.1,1.5
47,"Akins, Jordan",HOU,BUF,TE,2.6,0.3,1.3,12.2,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.1,1.4
48,"Harris, Demetrius",KCC,@NEP,TE,1.8,0.4,1.,11.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,1.,0.,0.3,1.4
49,"Green, Virgil",LAC,@CLE,TE,1.6,0.2,1.1,13.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.2,1.4
50,"Kendricks, Lance",GBP,SFO,TE,2.5,0.3,1.2,12.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.2,1.3
51,"Smith, Jonnu",TEN,BAL,TE,1.8,0.1,1.1,8.7,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.1,1.2
52,"Everett, Gerald",LAR,@DEN,TE,1.8,0.4,0.8,8.1,0.1,0.1,0.,0.,0.,0.,0.,0.3,0.,0.,0.,0.1,0.2,1.2
53,"O'Shaughnessy, James",JAC,@DAL,TE,1.3,0.3,0.7,8.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.2,1.
54,"Morgan, David",MIN,ARZ,TE,0.9,0.1,0.7,5.6,0.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.1,1.
55,"Swoope, Erik",IND,@NYJ,TE,0.9,0.1,0.5,8.9,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.1,1.
56,"Butt, Jake",DEN,LAR,TE,1.3,0.1,0.7,8.6,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.1,0.9
57,"Adams, Jerell",NYG,PHI,TE,0.9,0.,0.8,6.9,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.8
58,"Allen, Dwayne",NEP,KCC,TE,1.,0.2,0.5,4.3,0.1,0.,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.1,0.7
59,"Paul, Niles",JAC,@DAL,TE,1.3,0.1,0.8,7.2,0.,0.,0.,0.,0.,0.,0.,0.1,0.,0.,2.6,0.,0.1,0.7
60,"Brown, Daniel",CHI,@MIA,TE,1.2,0.,0.7,7.2,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.7
61,"Derby, A.J.",MIA,CHI,TE,1.2,0.4,0.6,5.6,0.,0.,0.,0.,0.,0.,0.,0.2,0.,0.,0.5,0.,0.2,0.7
62,"Jarwin, Blake",DAL,JAC,TE,0.7,0.1,0.4,5.6,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.1,0.,0.,0.6
63,"Smith, Lee",OAK,SEA,TE,0.9,0.1,0.6,5.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.1,0.5
64,"Gray, MarQueis",MIA,CHI,TE,0.7,0.1,0.5,5.,0.,0.,0.,0.,0.,0.,0.,0.1,0.,0.,0.4,0.,0.1,0.5
65,"Williams, Maxx",BAL,@TEN,TE,1.1,0.2,0.9,5.9,0.,0.,0.,0.,0.,0.,0.,0.5,0.,0.,0.,0.1,0.1,0.5
66,"Uzomah, C.J.",CIN,PIT,TE,0.7,0.1,0.4,4.4,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.1,0.5
67,"Thomas, Logan",BUF,@HOU,TE,0.6,0.,0.5,3.8,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.5
