Rank,Player,Team,Opp,Position,Tgt,RZTgt,Rec,Rec Yds,Rec TDs,0-9 RecTDs,10-19 RecTDs,20-29 RecTDs,30-39 RecTDs,40-49 RecTDs,50+ RecTDs,Rush Yds,Rush TDs,Punt Ret Yds,Kick Ret Yds,Fum Lost,Scoring Opps,Pts
1,"Adams, Davante",GBP,SFO,WR,9.1,1.6,5.7,64.4,0.9,0.3,0.4,0.1,0.1,0.,0.1,3.1,0.1,0.,0.8,0.,1.3,12.4
2,"Jones, Julio",ATL,TBB,WR,10.3,1.4,6.2,96.6,0.3,0.2,0.,0.,0.,0.,0.1,0.6,0.,0.,0.,0.,1.2,11.6
3,"Brown, Antonio",PIT,@CIN,WR,8.7,1.3,5.3,77.5,0.6,0.2,0.1,0.2,0.1,0.1,0.1,0.2,0.,4.5,4.,0.,1.1,11.3
4,"Beckham, Odell",NYG,PHI,WR,11.5,1.3,6.4,77.3,0.6,0.2,0.1,0.,0.,0.,0.1,0.7,0.,2.6,2.7,0.,1.1,11.3
5,"Allen, Keenan",LAC,@CLE,WR,9.9,1.6,6.,84.6,0.4,0.2,0.,0.,0.,0.1,0.,0.4,0.,0.2,0.,0.,1.4,11.1
6,"Green, A.J.",CIN,PIT,WR,11.3,1.3,5.7,81.2,0.5,0.2,0.2,0.,0.,0.,0.1,0.1,0.,0.,0.,0.1,1.1,10.9
7,"Hill, Tyreek",KCC,@NEP,WR,7.7,0.6,5.4,74.3,0.3,0.,0.,0.,0.1,0.,0.2,8.7,0.1,16.9,9.2,0.,0.8,10.7
8,"Edelman, Julian",NEP,KCC,WR,9.8,1.1,6.,79.9,0.4,0.2,0.1,0.,0.,0.,0.,2.,0.,8.8,0.8,0.1,0.8,10.5
9,"Hopkins, DeAndre",HOU,BUF,WR,11.2,1.1,5.4,74.,0.5,0.3,0.,0.1,0.1,0.,0.,0.,0.,0.,1.,0.,1.,10.4
10,"Evans, Mike",TBB,@ATL,WR,9.9,1.2,5.,70.3,0.4,0.1,0.1,0.1,0.1,0.1,0.,0.,0.,0.,0.,0.,1.1,9.9
11,"Cooks, Brandin",LAR,@DEN,WR,6.8,1.,4.,60.8,0.5,0.3,0.1,0.,0.,0.,0.1,1.6,0.,0.,0.,0.,0.9,9.4
12,"Cooper, Amari",OAK,SEA,WR,9.,1.1,4.5,61.5,0.5,0.2,0.,0.,0.1,0.,0.2,0.2,0.,0.,0.,0.,1.3,9.3
13,"Jeffery, Alshon",PHI,@NYG,WR,7.6,1.3,3.7,54.,0.6,0.3,0.1,0.,0.1,0.,0.1,0.1,0.,0.,0.8,0.,1.1,9.2
14,"Hilton, T.Y.",IND,@NYJ,WR,9.1,0.8,4.8,74.2,0.3,0.1,0.,0.,0.1,0.1,0.1,0.,0.,0.1,0.1,0.,0.7,9.1
15,"Hogan, Chris",NEP,KCC,WR,6.,1.,3.9,58.8,0.5,0.3,0.1,0.1,0.,0.,0.,1.2,0.,3.5,0.,0.,0.9,8.9
16,"Smith-Schuster, JuJu",PIT,@CIN,WR,7.,1.3,3.7,55.1,0.5,0.2,0.2,0.1,0.1,0.,0.,0.2,0.,0.1,21.5,0.,1.,8.5
