Rank,Player,Team,Opp,Position,Tack,Asst,Scks,PassDef,Int,FumFrc,Fum,DefTD,Punt Ret Yds,Kick Ret Yds,Pts
26,"Berry, Eric",KCC,@DEN,DB,3.8,0.9,0.,0.6,0.3,0.1,0.,0.,0.,0.,5.7
27,"Neal, Keanu",ATL,CAR,DB,4.2,1.5,0.,0.4,0.,0.2,0.1,0.,0.,0.,5.6
28,"Grimes, Brent",TBB,NOR,DB,3.5,0.4,0.,1.3,0.2,0.1,0.,0.,1.1,0.,5.6
29,"Demps, Quintin",CHI,@MIN,DB,3.7,0.9,0.,0.8,0.3,0.1,0.,0.,0.7,0.,5.6
30,"Jefferson, Tony",BAL,CIN,DB,4.1,1.4,0.1,0.4,0.1,0.1,0.1,0.,0.,0.,5.6
31,"Clinton-Dix, Hasean",GBP,@DET,DB,4.,0.9,0.1,0.6,0.2,0.,0.,0.,0.,0.,5.5
32,"Davis, Sean",PIT,CLE,DB,3.9,1.2,0.3,0.5,0.1,0.,0.,0.,0.,0.,5.5
33,"Peppers, Jabrill",CLE,@PIT,DB,3.4,1.4,0.,1.,0.2,0.,0.,0.,0.,0.,5.5
34,"Burns, Artie",PIT,CLE,DB,3.7,1.1,0.,0.8,0.2,0.,0.,0.,0.,0.,5.5
35,"Verrett, Jason",LAC,OAK,DB,4.1,0.5,0.,0.6,0.3,0.,0.,0.,0.,0.,5.5
36,"Ryan, Logan",TEN,JAC,DB,4.,0.9,0.1,0.7,0.1,0.,0.,0.,0.,0.,5.5
37,"Bell, Vonn",NOR,@TBB,DB,3.8,1.9,0.1,0.4,0.,0.1,0.1,0.,0.,0.,5.5
38,"Conte, Chris",TBB,NOR,DB,4.2,1.,0.,0.4,0.2,0.,0.,0.,1.3,0.,5.5
39,"McCourty, Devin",NEP,NYJ,DB,4.,1.3,0.1,0.4,0.1,0.,0.,0.,0.,0.3,5.4
40,"Jenkins, Malcolm",PHI,DAL,DB,3.7,1.6,0.1,0.5,0.1,0.,0.,0.,0.,0.,5.4
41,"Hayward, Casey",LAC,OAK,DB,3.3,0.5,0.,1.,0.4,0.,0.,0.,0.1,0.,5.4
42,"Geathers, Clayton",IND,HOU,DB,3.9,1.,0.,0.5,0.1,0.1,0.1,0.,0.,0.,5.3
43,"Joyner, Lamarcus",LAR,SFO,DB,4.,1.3,0.1,0.4,0.1,0.,0.,0.,0.,0.,5.3
44,"Nelson, Reggie",OAK,@LAC,DB,3.5,1.1,0.,0.9,0.2,0.,0.,0.,0.,0.,5.3
45,"McLeod, Rodney",PHI,DAL,DB,4.1,0.9,0.,0.5,0.1,0.1,0.,0.,0.,0.,5.3
46,"Alford, Robert",ATL,CAR,DB,3.4,0.6,0.,1.3,0.2,0.,0.,0.,0.,0.,5.3
47,"Maye, Marcus",NYJ,@NEP,DB,3.9,1.4,0.,0.4,0.1,0.1,0.,0.,0.,0.,5.3
48,"Quin, Glover",DET,GBP,DB,3.9,1.3,0.1,0.3,0.1,0.1,0.,0.,0.,0.,5.2
49,"Thompson, Darian",NYG,WAS,DB,3.8,0.9,0.,0.8,0.1,0.,0.,0.,0.,0.,5.2
50,"Bradberry, James",CAR,@ATL,DB,3.6,1.4,0.,0.6,0.1,0.,0.,0.,0.,0.,5.2
51,"Iloka, George",CIN,@BAL,DB,3.5,1.6,0.,0.5,0.2,0.,0.,0.,0.9,0.3,5.2
52,"Ward, Jimmie",SFO,@LAR,DB,3.6,0.7,0.1,0.9,0.1,0.,0.,0.,0.,0.,5.1
53,"Jones, Adam",CIN,@BAL,DB,3.8,0.8,0.,0.6,0.1,0.,0.,0.,4.4,3.5,5.1
54,"Cockrell, Ross",NYG,WAS,DB,3.7,1.1,0.1,0.8,0.,0.,0.,0.,0.,0.,5.1
55,"Tartt, Jaquiski",SFO,@LAR,DB,3.9,1.2,0.1,0.4,0.,0.,0.,0.,0.,0.,5.1
56,"Branch, Tyvon",ARZ,@SEA,DB,3.9,0.6,0.1,0.6,0.1,0.,0.,0.,1.,0.7,5.1
57,"Smith, Derron",CIN,@BAL,DB,4.,1.1,0.,0.5,0.,0.,0.,0.,2.1,3.2,5.1
58,"Peters, Marcus",KCC,@DEN,DB,3.,0.6,0.,1.,0.2,0.1,0.1,0.,0.,0.,5.1
59,"Ward, T.J.",TBB,NOR,DB,3.5,1.1,0.,0.6,0.1,0.1,0.1,0.,0.,0.,5.
60,"Norman, Josh",WAS,@NYG,DB,3.5,0.9,0.,0.8,0.1,0.1,0.,0.,0.,0.3,5.
61,"Johnson, Trumaine",LAR,SFO,DB,3.6,0.8,0.,0.7,0.2,0.,0.,0.,0.,0.,5.
62,"Heath, Jeff",DAL,@PHI,DB,3.2,0.6,0.1,0.7,0.3,0.1,0.,0.,0.,0.,5.
63,"Collins, Jalen",ATL,CAR,DB,3.2,0.6,0.,1.,0.2,0.1,0.1,0.,0.,0.,5.
64,"Breeland, Bashaud",WAS,@NYG,DB,3.3,0.8,0.,0.6,0.2,0.1,0.,0.,0.,1.3,4.9
65,"Slay, Darius",DET,GBP,DB,3.3,0.6,0.,1.,0.1,0.,0.,0.,0.,0.,4.8
66,"Chung, Patrick",NEP,NYJ,DB,3.1,2.5,0.,0.4,0.,0.,0.,0.,0.4,0.,4.8
67,"Boston, Tre",LAC,OAK,DB,3.2,1.,0.1,0.7,0.1,0.,0.,0.,0.,0.,4.8
68,"Shead, Deshawn",SEA,ARZ,DB,2.8,1.5,0.,1.,0.1,0.1,0.,0.,0.,0.,4.8
69,"Everett, Deshazor",WAS,@NYG,DB,3.3,1.4,0.,0.3,0.1,0.1,0.,0.,0.,0.,4.8
70,"Robinson, Rashard",SFO,@LAR,DB,3.4,0.5,0.,0.9,0.1,0.,0.,0.,0.,0.,4.8
71,"Butler, Malcolm",NEP,NYJ,DB,3.1,0.9,0.,0.8,0.2,0.,0.,0.,0.,0.,4.8
72,"Cooper, Marcus",CHI,@MIN,DB,3.8,0.3,0.,0.5,0.1,0.,0.,0.,0.,0.,4.7
73,"Mitchell, Mike",PIT,CLE,DB,3.1,1.6,0.,0.5,0.1,0.1,0.1,0.,0.,0.,4.7
74,"Butler, Darius",IND,HOU,DB,3.1,0.8,0.,0.8,0.2,0.1,0.,0.,0.,0.,4.7
75,"Scandrick, Orlando",DAL,@PHI,DB,3.2,0.7,0.2,0.6,0.1,0.1,0.,0.,0.,0.,4.6
76,"Rodgers-Cromartie, Dominique",NYG,WAS,DB,2.5,0.6,0.1,1.,0.3,0.1,0.,0.,0.,0.,4.6
77,"White, Tre'Davious",BUF,@MIA,DB,3.3,0.7,0.,0.7,0.1,0.,0.,0.,0.,0.,4.6
78,"Weddle, Eric",BAL,CIN,DB,2.8,1.6,0.,0.6,0.1,0.1,0.,0.,0.,0.1,4.6
79,"Poole, Brian",ATL,CAR,DB,3.2,0.9,0.1,0.6,0.1,0.,0.,0.,0.,0.,4.6
80,"King, Brandon",IND,HOU,DB,3.5,0.7,0.,0.5,0.1,0.,0.,0.,0.,0.,4.6
81,"Hal, Dre",HOU,@IND,DB,2.6,1.4,0.1,0.6,0.3,0.,0.,0.,0.,0.,4.6
82,"Rhodes, Xavier",MIN,CHI,DB,3.2,0.6,0.,0.7,0.2,0.,0.,0.,0.,0.,4.6
83,"Maxwell, Byron",MIA,BUF,DB,3.,0.8,0.,0.7,0.2,0.2,0.,0.,0.,0.,4.6
84,"Gay, William",PIT,CLE,DB,3.3,1.2,0.1,0.5,0.,0.,0.,0.,0.,0.,4.6
85,"Bethel, Justin",ARZ,@SEA,DB,3.5,0.5,0.1,0.6,0.1,0.,0.,0.,0.,0.,4.6
86,"Trufant, Desmond",ATL,CAR,DB,3.2,0.7,0.1,0.6,0.1,0.1,0.1,0.,0.,0.,4.5
87,"Sorensen, Daniel",KCC,@DEN,DB,3.2,0.5,0.,0.5,0.1,0.1,0.1,0.,0.,0.,4.5
88,"Worley, Daryl",CAR,@ATL,DB,3.3,1.2,0.,0.4,0.1,0.,0.,0.,0.,0.,4.5
89,"Darby, Ronald",PHI,DAL,DB,3.5,0.6,0.,0.7,0.,0.,0.,0.,0.,0.,4.5
90,"Randall, Damarious",GBP,@DET,DB,3.,0.6,0.,0.6,0.2,0.,0.,0.,0.1,0.,4.4
91,"Williams, Shawn",CIN,@BAL,DB,3.2,1.,0.,0.3,0.1,0.,0.,0.,0.,0.,4.4
92,"McDougald, Bradley",SEA,ARZ,DB,3.5,1.1,0.,0.4,0.,0.,0.,0.,0.,0.,4.4
93,"Hargreaves, Vernon",TBB,NOR,DB,3.6,0.5,0.,0.4,0.1,0.,0.,0.,1.4,0.,4.4
94,"Jackson, Kareem",HOU,@IND,DB,3.2,0.9,0.,0.4,0.1,0.,0.,0.,0.,0.,4.3
95,"Poyer, Jordan",BUF,@MIA,DB,3.2,1.,0.,0.5,0.,0.,0.,0.,0.1,0.,4.3
96,"Ramsey, Jalen",JAC,@TEN,DB,3.1,0.6,0.,0.7,0.1,0.,0.,0.,0.,0.,4.2
97,"Bouye, A.J.",JAC,@TEN,DB,3.,0.8,0.,0.7,0.,0.,0.,0.,0.,0.,4.2
98,"Howard, Xavien",MIA,BUF,DB,2.8,1.4,0.,0.6,0.,0.,0.,0.,0.2,0.,4.2
99,"Johnson, Dontae",SFO,@LAR,DB,3.,0.6,0.,0.7,0.1,0.,0.,0.,0.,0.,4.2
100,"Allen, Ricardo",ATL,CAR,DB,2.8,1.4,0.,0.3,0.2,0.,0.,0.,0.,0.,4.2
101,"Apple, Eli",NYG,WAS,DB,2.9,0.5,0.,0.6,0.1,0.1,0.,0.,0.,0.,4.1
102,"Thomas, Earl",SEA,ARZ,DB,2.3,1.9,0.,0.6,0.1,0.,0.,0.,0.,0.,4.1
103,"Simmons, Justin",DEN,KCC,DB,3.,0.5,0.,0.7,0.1,0.1,0.,0.,0.,0.,4.1
104,"Haden, Joe",PIT,CLE,DB,2.8,1.1,0.,0.6,0.,0.,0.,0.,0.2,0.,4.1
105,"Kirkpatrick, Dre",CIN,@BAL,DB,2.6,0.9,0.,0.7,0.1,0.,0.,0.,0.,0.,4.1
106,"Campbell, Ibraheim",CLE,@PIT,DB,3.1,1.3,0.1,0.2,0.,0.,0.,0.,0.,0.,4.
107,"Joseph, Johnathan",HOU,@IND,DB,2.8,0.8,0.,0.7,0.1,0.,0.,0.,0.,0.,4.
108,"Wilson, Tavon",DET,GBP,DB,3.3,0.8,0.1,0.1,0.1,0.,0.,0.,0.,0.,4.
109,"Harris, Chris",DEN,KCC,DB,3.,0.5,0.,0.5,0.1,0.1,0.,0.,0.,0.,4.
110,"Crawley, Ken",NOR,@TBB,DB,3.,0.4,0.,0.5,0.,0.1,0.1,0.,0.,0.,3.9
111,"Brown, Anthony",DAL,@PHI,DB,2.6,1.,0.,0.5,0.1,0.,0.,0.,0.,0.,3.9
112,"Skrine, Buster",NYJ,@NEP,DB,2.9,0.6,0.1,0.5,0.1,0.,0.,0.,0.,0.,3.9
113,"Amerson, David",OAK,@LAC,DB,2.7,0.3,0.,0.8,0.1,0.,0.,0.,0.,0.,3.8
114,"Gilmore, Stephon",NEP,NYJ,DB,2.8,0.9,0.,0.4,0.1,0.,0.,0.,0.,0.,3.8
115,"Woods, Xavier",DAL,@PHI,DB,2.7,1.3,0.,0.5,0.,0.,0.,0.,0.,0.,3.8
116,"Sendejo, Andrew",MIN,CHI,DB,2.7,1.1,0.,0.3,0.1,0.,0.,0.,0.,0.,3.8
117,"Evans, Justin",TBB,NOR,DB,3.,0.5,0.,0.5,0.,0.1,0.,0.,0.,0.,3.8
118,"Lattimore, Marshon",NOR,@TBB,DB,2.7,0.5,0.1,0.5,0.,0.,0.,0.,0.,0.,3.7
119,"Newman, Terence",MIN,CHI,DB,2.8,0.4,0.,0.5,0.1,0.,0.,0.,0.,0.,3.7
120,"Kindred, Derrick",CLE,@PIT,DB,2.7,1.1,0.,0.4,0.,0.,0.,0.,0.2,0.,3.7
121,"Melvin, Rashaan",IND,HOU,DB,2.7,1.,0.,0.4,0.,0.1,0.,0.,0.,0.,3.6
122,"Davis, Vontae",IND,HOU,DB,2.3,0.4,0.,0.8,0.1,0.,0.,0.,0.,0.,3.6
123,"LeBlanc, Cre'von",CHI,@MIN,DB,2.9,0.3,0.,0.4,0.1,0.,0.,0.,4.4,0.,3.6
124,"Hall, DeAngelo",WAS,@NYG,DB,2.7,0.9,0.,0.1,0.1,0.,0.,0.,0.,0.9,3.5
125,"Sherman, Richard",SEA,ARZ,DB,2.1,1.1,0.,0.7,0.1,0.,0.,0.,0.2,0.,3.5
126,"Taylor, Jamar",CLE,@PIT,DB,2.6,0.5,0.,0.5,0.1,0.,0.,0.,0.,0.,3.5
127,"Byard, Kevin",TEN,JAC,DB,2.7,0.7,0.,0.3,0.,0.,0.,0.,0.,0.,3.5
128,"Mills, Jalen",PHI,DAL,DB,2.7,0.7,0.,0.5,0.,0.,0.,0.,0.,0.,3.5
129,"McCourty, Jason ",CLE,@PIT,DB,2.7,0.3,0.,0.4,0.1,0.,0.,0.,0.,0.,3.5
130,"Lawson, Nevin",DET,GBP,DB,2.5,0.7,0.,0.5,0.,0.,0.,0.,0.,0.,3.4
131,"Amukamara, Prince",CHI,@MIN,DB,2.8,0.2,0.,0.4,0.1,0.,0.,0.,0.,0.,3.4
132,"Roby, Bradley",DEN,KCC,DB,2.1,0.6,0.,0.7,0.1,0.1,0.,0.,0.,0.,3.4
133,"Parker, Ron",KCC,@DEN,DB,2.3,0.5,0.,0.5,0.1,0.1,0.,0.,0.,0.,3.4
134,"Peterson, Patrick",ARZ,@SEA,DB,2.6,0.3,0.,0.4,0.1,0.,0.,0.,3.,0.5,3.4
135,"Allen, Nate",MIA,BUF,DB,2.2,1.3,0.,0.3,0.1,0.,0.,0.,0.,0.,3.4
136,"Claiborne, Morris",NYJ,@NEP,DB,2.3,0.8,0.,0.5,0.1,0.,0.,0.,0.,0.,3.3
137,"Amos, Adrian",CHI,@MIN,DB,2.7,0.5,0.,0.2,0.,0.1,0.1,0.,0.,0.,3.3
138,"Adams, Andrew",NYG,WAS,DB,2.4,0.9,0.1,0.3,0.,0.,0.,0.,0.,0.,3.3
139,"Rollins, Quinten",GBP,@DET,DB,2.8,0.1,0.,0.4,0.,0.,0.,0.,0.,0.,3.3
140,"Johnson, Kevin",HOU,@IND,DB,2.5,0.6,0.,0.4,0.,0.,0.,0.,0.,0.,3.3
141,"Boddy-Calhoun, Briean",CLE,@PIT,DB,2.2,0.5,0.1,0.5,0.1,0.,0.,0.,0.,0.,3.2
142,"Carroll, Nolan",DAL,@PHI,DB,2.2,0.9,0.,0.4,0.,0.1,0.,0.,0.,0.,3.2
143,"Williams, Brandon",ARZ,@SEA,DB,2.5,0.4,0.1,0.3,0.,0.,0.,0.,0.8,0.,3.2
144,"Gaines, E.J.",BUF,@MIA,DB,2.4,0.6,0.,0.3,0.,0.1,0.1,0.,0.,0.,3.2
145,"Carr, Brandon",BAL,CIN,DB,2.2,0.6,0.,0.4,0.1,0.,0.,0.,0.,0.,3.2
146,"Smith, Sean",OAK,@LAC,DB,2.1,0.4,0.,0.7,0.1,0.,0.,0.,0.2,0.,3.2
147,"Gaines, Phillip",KCC,@DEN,DB,2.4,0.2,0.,0.5,0.,0.1,0.,0.,0.,0.,3.1
148,"Fuller, Kendall",WAS,@NYG,DB,2.4,0.7,0.,0.2,0.1,0.,0.,0.,0.,0.,3.1
149,"Mitchell, Terrance",KCC,@DEN,DB,2.3,0.4,0.,0.5,0.,0.,0.,0.,0.,0.,3.1
150,"Lane, Jeremy",SEA,ARZ,DB,2.2,0.7,0.,0.4,0.1,0.,0.,0.,0.,0.,3.1
151,"Jackson, Adoree",TEN,JAC,DB,2.4,0.7,0.,0.2,0.1,0.,0.,0.,0.5,0.,3.1
152,"Smith, Jimmy",BAL,CIN,DB,2.3,0.5,0.,0.4,0.,0.,0.,0.,0.,0.,3.1
153,"Waynes, Trae",MIN,CHI,DB,1.7,0.5,0.,0.7,0.2,0.,0.,0.,0.,0.,3.
154,"Bush, Rafael",NOR,@TBB,DB,2.2,0.8,0.,0.3,0.,0.,0.,0.,0.,0.,3.
155,"Fuller, Kyle",CHI,@MIN,DB,2.2,0.4,0.,0.4,0.1,0.,0.,0.,1.3,0.,3.
156,"Killebrew, Miles",DET,GBP,DB,2.3,0.3,0.,0.3,0.1,0.,0.,0.,0.,0.,3.
157,"Williams, Marcus",NYJ,@NEP,DB,1.8,0.4,0.1,0.4,0.2,0.1,0.,0.,0.,4.1,3.
158,"Shaw, Josh",CIN,@BAL,DB,1.8,0.9,0.,0.4,0.1,0.,0.,0.,0.,0.,2.9
159,"Gilchrist, Marcus",HOU,@IND,DB,2.1,1.,0.,0.2,0.,0.1,0.,0.,0.,0.,2.9
160,"Seymour, Kevon",CAR,@ATL,DB,1.9,0.7,0.,0.5,0.1,0.,0.,0.,0.,0.,2.9
161,"McDonald, T.J.",MIA,BUF,DB,2.,0.9,0.,0.2,0.1,0.,0.,0.,0.,0.,2.9
162,"Jones, Josh",GBP,@DET,DB,2.6,0.3,0.,0.2,0.,0.,0.,0.,1.1,3.8,2.9
163,"Wilcox, J.J.",PIT,CLE,DB,2.1,0.5,0.,0.4,0.,0.1,0.,0.,0.,0.,2.9
164,"Rowe, Eric",NEP,NYJ,DB,2.,0.5,0.,0.5,0.1,0.,0.,0.,0.,0.,2.9
165,"Gipson, Tashaun",JAC,@TEN,DB,2.1,0.6,0.,0.3,0.,0.,0.,0.,0.,0.,2.8
166,"Williams, P.J.",NOR,@TBB,DB,2.,0.6,0.,0.5,0.,0.,0.,0.,0.1,0.,2.8
167,"Williams, K'Waun",SFO,@LAR,DB,2.3,0.3,0.,0.3,0.,0.1,0.,0.,0.,0.,2.8
168,"Reynolds, Ed",CLE,@PIT,DB,2.1,0.8,0.1,0.2,0.,0.,0.,0.,0.,0.,2.8
169,"Wright, Shareece",BUF,@MIA,DB,2.1,0.6,0.,0.4,0.,0.,0.,0.,0.,0.,2.8
170,"McCain, Brice",TEN,JAC,DB,1.7,0.5,0.,0.6,0.1,0.,0.,0.,0.,0.,2.7
171,"Dennard, Darqueze",CIN,@BAL,DB,2.,0.9,0.,0.2,0.,0.,0.,0.,0.1,0.,2.7
172,"Talib, Aqib",DEN,KCC,DB,1.8,0.3,0.,0.6,0.1,0.,0.,0.,0.,0.,2.7
173,"Williams, Trevor",LAC,OAK,DB,1.9,0.6,0.,0.4,0.,0.,0.,0.,0.,0.5,2.7
174,"Burris, Juston",NYJ,@NEP,DB,1.8,0.5,0.,0.4,0.1,0.,0.,0.,0.,0.,2.6
175,"Davis, Cody",LAR,SFO,DB,1.7,0.8,0.,0.4,0.1,0.,0.,0.,0.,0.,2.6
176,"Brock, Tramaine",MIN,CHI,DB,1.7,0.7,0.,0.4,0.,0.,0.,0.,0.2,0.,2.6
177,"Searcy, Da'Norris",TEN,JAC,DB,2.,0.4,0.,0.3,0.1,0.,0.,0.,0.,0.,2.6
178,"Williams, Marcus",NOR,@TBB,DB,2.,0.6,0.,0.4,0.,0.,0.,0.,0.1,0.,2.6
179,"Hayden, D.J.",DET,GBP,DB,2.1,0.4,0.,0.2,0.,0.,0.,0.,0.,0.,2.6
180,"Colvin, Aaron",JAC,@TEN,DB,2.1,0.5,0.1,0.1,0.,0.,0.,0.,0.,0.,2.6
181,"Moreau, Fabian",WAS,@NYG,DB,1.9,0.7,0.,0.1,0.1,0.,0.,0.,0.,1.,2.6
182,"Thomas, Michael",MIA,BUF,DB,1.8,0.8,0.,0.1,0.,0.1,0.,0.,0.,0.,2.5
183,"Callahan, Bryce",CHI,@MIN,DB,2.1,0.1,0.,0.3,0.,0.,0.,0.,2.6,0.,2.5
184,"Jackson, Eddie",CHI,@MIN,DB,2.,0.3,0.,0.2,0.,0.,0.,0.,0.,0.,2.5
185,"Munnerlyn, Captain",CAR,@ATL,DB,1.7,1.,0.,0.2,0.,0.,0.,0.,0.,0.,2.4
186,"Wilson, Quincy",IND,HOU,DB,1.8,0.7,0.,0.3,0.,0.,0.,0.,0.,0.,2.4
187,"Hooker, Malik",IND,HOU,DB,1.8,0.7,0.,0.3,0.,0.,0.,0.,0.,0.,2.4
188,"Kazee, Damontae",ATL,CAR,DB,1.5,0.6,0.,0.4,0.,0.,0.,0.,0.,0.,2.3
189,"Williams, Tramon",ARZ,@SEA,DB,1.6,0.4,0.,0.3,0.,0.,0.,0.,0.4,0.,2.2
190,"Green, T.J.",IND,HOU,DB,1.7,0.6,0.,0.2,0.,0.,0.,0.,0.,0.,2.2
191,"Witherspoon, Ahkello",SFO,@LAR,DB,1.7,0.2,0.,0.2,0.,0.1,0.,0.,0.,0.,2.2
192,"Jones, Colin",CAR,@ATL,DB,1.5,1.,0.,0.1,0.,0.,0.,0.,0.,0.,2.1
193,"Robey, Nickell",LAR,SFO,DB,1.6,0.3,0.,0.2,0.,0.,0.,0.,0.,0.,2.
194,"Robinson, Patrick",PHI,DAL,DB,1.2,0.7,0.,0.2,0.1,0.1,0.,0.,0.,0.,1.9
195,"Jackson, William",CIN,@BAL,DB,1.1,0.5,0.,0.4,0.1,0.,0.,0.,0.1,0.,1.9
196,"Aikens, Walt",MIA,BUF,DB,1.3,0.7,0.,0.2,0.,0.,0.,0.,0.,0.,1.9
197,"Sims, LeShaun",TEN,JAC,DB,1.5,0.3,0.,0.2,0.,0.,0.,0.,0.,0.,1.9
198,"Humphrey, Marlon",BAL,CIN,DB,1.2,0.6,0.,0.2,0.,0.,0.,0.,0.,0.,1.8
199,"House, Davon",GBP,@DET,DB,1.3,0.2,0.,0.3,0.,0.,0.,0.,1.5,0.,1.7
200,"Johnson, Leonard",BUF,@MIA,DB,1.3,0.4,0.,0.1,0.,0.,0.,0.,0.,0.,1.6
201,"Robinson, Josh",TBB,NOR,DB,1.2,0.1,0.,0.2,0.,0.,0.,0.,0.,0.,1.5
202,"McFadden, Leon",DAL,@PHI,DB,1.,0.5,0.,0.1,0.,0.,0.,0.,0.,0.,1.4
203,"McGill, Keith",OAK,@LAC,DB,0.8,0.4,0.,0.1,0.,0.,0.,0.,1.3,0.,1.2
204,"Webster, Kayvon",LAR,SFO,DB,0.7,0.2,0.,0.1,0.,0.,0.,0.,0.,0.,1.
