Rank,Player,Team,Opp,Position,Tgt,RZTgt,Rec,Rec Yds,Rec TDs,0-9 RecTDs,10-19 RecTDs,20-29 RecTDs,30-39 RecTDs,40-49 RecTDs,50+ RecTDs,Rush Yds,Rush TDs,Punt Ret Yds,Kick Ret Yds,Fum Lost,Scoring Opps,Pts
1,"Gronkowski, Rob",NEP,@NYJ,TE,7.8,1.4,4.5,69.5,0.6,0.3,0.1,0.,0.1,0.,0.1,0.,0.,0.,0.,0.,1.2,10.6
2,"Ertz, Zach",PHI,NYG,TE,6.8,1.1,4.7,51.2,0.4,0.1,0.2,0.,0.,0.,0.,0.,0.,0.,0.2,0.,0.6,7.4
3,"Engram, Evan",NYG,@PHI,TE,8.2,0.8,4.6,48.8,0.3,0.2,0.2,0.,0.,0.,0.,0.6,0.,0.,0.,0.,0.7,7.
4,"Howard, O.J.",TBB,SFO,TE,4.1,0.7,2.6,36.2,0.5,0.2,0.2,0.,0.1,0.,0.,0.,0.,0.,0.,0.1,0.8,6.6
5,"Olsen, Greg",CAR,SEA,TE,7.3,1.2,4.,52.1,0.2,0.,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.8,6.6
6,"Doyle, Jack",IND,MIA,TE,7.7,0.8,5.3,47.6,0.3,0.2,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.5,6.6
7,"Burton, Trey",CHI,@DET,TE,4.8,1.,3.1,34.7,0.5,0.1,0.2,0.2,0.,0.,0.,0.,0.,0.,0.,0.,0.7,6.5
8,"Eifert, Tyler",CIN,CLE,TE,4.1,0.9,2.9,32.2,0.5,0.4,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.7,6.2
9,"Rudolph, Kyle",MIN,GBP,TE,5.7,1.2,3.6,34.3,0.4,0.2,0.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.,1.,6.
10,"Walker, Delanie",TEN,@HOU,TE,6.6,0.8,3.9,45.1,0.2,0.1,0.,0.1,0.,0.,0.,0.2,0.,0.,0.,0.1,0.6,6.
