Rank,Player,Team,Opp,Position,Tgt,RZTgt,Rec,Rec Yds,Rec TDs,0-9 RecTDs,10-19 RecTDs,20-29 RecTDs,30-39 RecTDs,40-49 RecTDs,50+ RecTDs,Rush Yds,Rush TDs,Punt Ret Yds,Kick Ret Yds,Fum Lost,Scoring Opps,Pts
1,"Hopkins, DeAndre",HOU,TEN,WR,12.8,1.3,6.1,84.7,0.6,0.3,0.,0.1,0.1,0.,0.,0.,0.,0.,1.1,0.,1.2,11.9
2,"Brown, Antonio",PIT,@DEN,WR,9.,1.3,5.5,80.5,0.6,0.2,0.1,0.2,0.1,0.1,0.1,0.2,0.,4.7,4.2,0.,1.1,11.7
3,"Beckham, Odell",NYG,@PHI,WR,11.5,1.3,6.4,77.3,0.6,0.2,0.1,0.,0.,0.,0.1,0.7,0.,2.6,2.7,0.,1.1,11.3
4,"Adams, Davante",GBP,@MIN,WR,8.3,1.4,5.2,58.8,0.8,0.3,0.3,0.1,0.,0.,0.1,2.7,0.,0.,0.7,0.,1.2,11.2
5,"Jones, Julio",ATL,@NOR,WR,9.8,1.4,5.9,91.3,0.3,0.2,0.,0.,0.,0.,0.1,0.6,0.,0.,0.,0.,1.1,10.9
6,"Edelman, Julian",NEP,@NYJ,WR,10.1,1.1,6.1,81.8,0.4,0.2,0.1,0.,0.,0.,0.,2.,0.,8.8,0.8,0.1,0.9,10.7
7,"Thomas, Michael",NOR,ATL,WR,8.7,1.2,6.,76.9,0.5,0.3,0.1,0.,0.,0.,0.,0.1,0.,0.,0.,0.,1.,10.5
8,"Green, A.J.",CIN,CLE,WR,10.4,1.2,5.3,76.2,0.5,0.2,0.2,0.,0.,0.,0.1,0.2,0.,0.,0.,0.1,1.,10.2
9,"Baldwin, Doug",SEA,@CAR,WR,8.1,0.9,5.2,68.,0.6,0.1,0.2,0.2,0.1,0.,0.,-0.2,0.,0.,0.,0.,1.1,10.1
10,"Evans, Mike",TBB,SFO,WR,10.2,1.3,5.1,71.6,0.5,0.2,0.1,0.1,0.1,0.1,0.,0.,0.,0.,0.,0.,1.1,10.1
