Rank,Player,Team,Opp,Position,Rush,Rush Yds,Rush TDs,0-9 RushTDs,10-19 RushTDs,20-29 RushTDs,30-39 RushTDs,40-49 RushTDs,50+ RushTDs,Rec,Rec Yds,Rec TDs,>= 50yds,>= 100yds,Punt Ret Yds,Kick Ret Yds,Fum Lost,Scoring Opps,Pts
36,"Anderson, C.J.",CAR,SEA,RB,14.1,54.4,0.2,0.2,0.,0.,0.,0.,0.,1.8,12.7,0.,0.1,0.,0.8,1.4,0.1,0.9,7.9
37,"Barber, Peyton",TBB,SFO,RB,11.9,45.7,0.4,0.3,0.,0.,0.,0.,0.,1.6,11.1,0.,0.,0.,0.,0.,0.1,1.4,7.9
38,"Powell, Bilal",NYJ,NEP,RB,11.5,48.,0.3,0.2,0.,0.,0.,0.,0.1,1.8,13.3,0.,0.1,0.,0.,0.8,0.1,1.,7.7
39,"Cohen, Tarik",CHI,@DET,RB,8.5,33.1,0.2,0.1,0.1,0.,0.,0.,0.,4.6,30.2,0.,0.1,0.1,21.7,59.3,0.1,1.3,7.4
40,"White, James",NEP,@NYJ,RB,3.5,15.9,0.3,0.2,0.,0.1,0.,0.,0.,3.3,24.7,0.3,0.1,0.,0.,3.4,0.,1.2,7.4
41,"Allen, Javorius",BAL,OAK,RB,8.6,32.5,0.3,0.2,0.1,0.,0.,0.,0.,2.6,15.6,0.1,0.1,0.,0.,0.,0.,1.2,7.2
42,"Carson, Chris",SEA,@CAR,RB,9.4,35.7,0.1,0.1,0.,0.,0.,0.,0.,2.3,19.3,0.1,0.1,0.,0.,0.,0.,0.7,6.7
43,"Yeldon, T.J.",JAC,@BUF,RB,7.2,28.,0.2,0.2,0.,0.,0.,0.,0.,3.1,25.1,0.,0.1,0.1,0.,0.,0.,0.6,6.5
44,"Clement, Corey",PHI,NYG,RB,5.9,28.4,0.2,0.,0.1,0.,0.,0.,0.,1.6,17.,0.1,0.1,0.,0.,4.4,0.,1.,6.1
45,"Crowell, Isaiah",NYJ,NEP,RB,8.6,38.2,0.1,0.1,0.,0.,0.,0.,0.,1.7,12.5,0.,0.,0.,0.,0.,0.,0.6,6.
46,"Martin, Doug",OAK,@BAL,RB,9.6,31.5,0.2,0.2,0.,0.,0.,0.,0.,1.7,13.3,0.,0.1,0.,3.8,4.7,0.2,0.7,5.8
47,"Smith, Rod",DAL,WAS,RB,5.2,22.7,0.3,0.2,0.1,0.,0.,0.,0.,1.3,12.3,0.1,0.,0.,0.,1.2,0.,0.8,5.6
48,"Gore, Frank",MIA,@IND,RB,10.,37.4,0.1,0.1,0.,0.,0.,0.,0.,1.6,12.4,0.,0.,0.,0.,1.5,0.,0.2,5.6
49,"Chubb, Nick",CLE,@CIN,RB,5.1,43.9,0.,0.,0.,0.,0.,0.,0.,1.7,9.8,0.,0.,0.,1.2,0.3,0.,0.4,5.6
50,"Freeman, Royce",DEN,PIT,RB,8.6,34.2,0.2,0.2,0.,0.,0.,0.,0.,1.7,11.,0.,0.,0.,0.,13.3,0.1,0.4,5.5
51,"Breida, Matt",SFO,@TBB,RB,7.2,30.8,0.2,0.,0.,0.,0.1,0.,0.,1.3,11.3,0.,0.,0.,0.5,6.6,0.,0.4,5.5
52,"Thompson, Chris",WAS,@DAL,RB,4.3,19.7,0.1,0.1,0.,0.,0.,0.,0.,2.5,22.,0.2,0.1,0.,0.,15.7,0.1,0.5,5.4
53,"Perine, Samaje",WAS,@DAL,RB,11.4,36.9,0.,0.,0.,0.,0.,0.,0.,1.6,13.2,0.1,0.1,0.,0.,2.,0.1,0.5,5.3
54,"Turbin, Robert",IND,MIA,RB,5.,16.9,0.3,0.3,0.,0.,0.,0.,0.,1.8,13.,0.,0.1,0.,0.,1.1,0.,1.,5.2
55,"Sproles, Darren",PHI,NYG,RB,6.4,24.9,0.2,0.1,0.,0.1,0.,0.,0.,1.5,12.3,0.1,0.,0.,4.4,6.9,0.,0.9,5.1
56,"Wilkins, Jordan",IND,MIA,RB,6.5,23.9,0.2,0.2,0.,0.,0.,0.,0.,2.,16.,0.,0.1,0.,0.,2.,0.,0.6,5.
57,"Montgomery, Ty",GBP,@MIN,RB,6.,25.1,0.3,0.1,0.,0.1,0.1,0.,0.,1.5,8.4,0.,0.,0.,0.,1.,0.,0.7,4.9
58,"Stewart, Jonathan",NYG,@PHI,RB,9.,29.9,0.2,0.2,0.,0.,0.,0.,0.,1.,6.,0.,0.,0.,0.,1.8,0.,0.8,4.9
59,"Abdullah, Ameer",DET,CHI,RB,8.4,26.3,0.2,0.2,0.,0.,0.,0.,0.,1.3,8.6,0.1,0.,0.,0.,10.7,0.1,0.7,4.8
60,"Jones, Aaron",GBP,@MIN,RB,6.,29.4,0.3,0.1,0.,0.1,0.,0.,0.,0.9,2.9,0.,0.,0.,0.,0.,0.,0.4,4.7
61,"Ekeler, Austin",LAC,ARZ,RB,3.9,20.4,0.1,0.,0.,0.1,0.,0.,0.,1.6,15.8,0.1,0.1,0.,0.,2.8,0.,0.7,4.7
62,"Riddick, Theo",DET,CHI,RB,4.3,15.,0.1,0.1,0.,0.,0.,0.,0.,2.3,17.7,0.1,0.1,0.,0.,1.5,0.,0.4,4.3
63,"Blue, Alfred",HOU,TEN,RB,8.2,31.6,0.1,0.1,0.,0.,0.,0.,0.,1.,6.2,0.,0.,0.,1.,1.6,0.1,0.7,4.3
64,"Edmonds, Chase",ARZ,@LAC,RB,8.,23.7,0.1,0.1,0.,0.,0.,0.,0.,1.2,10.6,0.,0.,0.,0.,6.4,0.,0.3,4.
65,"Foreman, D'Onta",HOU,TEN,RB,6.9,27.8,0.1,0.,0.,0.,0.,0.,0.,1.,8.6,0.,0.,0.,0.4,0.9,0.1,0.5,4.
66,"Ivory, Chris",BUF,JAC,RB,7.5,28.1,0.1,0.1,0.,0.,0.,0.,0.,1.2,9.4,0.,0.,0.,0.,0.,0.1,0.7,4.
67,"Grant, Corey",JAC,@BUF,RB,3.7,19.3,0.1,0.,0.,0.,0.,0.,0.1,0.7,8.6,0.1,0.,0.,0.5,13.1,0.,0.5,3.9
68,"Kelley, Rob",WAS,@DAL,RB,6.6,21.6,0.2,0.2,0.,0.,0.,0.,0.,0.6,4.3,0.,0.,0.,0.,2.,0.,0.8,3.8
69,"Conner, James",PIT,@DEN,RB,3.8,29.5,0.1,0.1,0.,0.,0.,0.,0.,0.3,1.7,0.,0.,0.,0.,9.3,0.,0.2,3.7
70,"Richard, Jalen",OAK,@BAL,RB,3.8,19.2,0.,0.,0.,0.,0.,0.,0.,1.7,12.1,0.1,0.,0.,13.5,14.6,0.2,0.2,3.5
71,"Dixon, Kenneth",BAL,OAK,RB,4.5,22.5,0.1,0.,0.,0.,0.,0.,0.,1.3,8.1,0.,0.,0.,0.6,7.2,0.1,0.3,3.4
72,"Blount, LeGarrette",DET,CHI,RB,6.9,25.1,0.1,0.,0.,0.,0.,0.,0.,0.5,2.5,0.,0.,0.,0.,7.3,0.,0.6,3.2
73,"Gallman, Wayne",NYG,@PHI,RB,5.3,21.6,0.,0.,0.,0.,0.,0.,0.,1.7,9.4,0.,0.,0.,0.,3.3,0.1,0.3,3.1
74,"Jones, Ronald",TBB,SFO,RB,4.,15.2,0.,0.,0.,0.,0.,0.,0.,1.4,11.6,0.,0.,0.,0.,1.5,0.1,0.3,2.8
75,"Prosise, C.J.",SEA,@CAR,RB,2.7,9.5,0.,0.,0.,0.,0.,0.,0.,1.2,14.9,0.,0.1,0.,0.,0.4,0.,0.4,2.7
76,"Cunningham, Benny",CHI,@DET,RB,0.8,2.7,0.,0.,0.,0.,0.,0.,0.,1.4,17.3,0.1,0.1,0.,0.,16.1,0.1,0.5,2.6
77,"Perkins, Paul",NYG,@PHI,RB,5.6,18.7,0.,0.,0.,0.,0.,0.,0.,1.2,7.2,0.,0.,0.,0.,3.5,0.,0.2,2.5
78,"Davis, Mike",SEA,@CAR,RB,4.4,13.8,0.,0.,0.,0.,0.,0.,0.,1.,9.5,0.,0.,0.,0.,0.,0.,0.4,2.5
79,"Scott, Boston",NOR,ATL,RB,2.4,9.,0.1,0.1,0.,0.,0.,0.,0.,0.6,3.2,0.1,0.,0.,0.,0.,0.,0.4,2.4
80,"Rodgers, Jacquizz",TBB,SFO,RB,3.2,12.2,0.,0.,0.,0.,0.,0.,0.,0.8,6.7,0.,0.,0.,0.,9.,0.,0.3,2.2
81,"Washington, DeAndre",OAK,@BAL,RB,2.9,8.,0.1,0.1,0.,0.,0.,0.,0.,1.4,7.9,0.,0.,0.,0.,3.3,0.,0.2,2.2
82,"Smallwood, Wendell",PHI,NYG,RB,3.5,12.3,0.,0.,0.,0.,0.,0.,0.,0.6,4.9,0.,0.,0.,4.,15.1,0.,0.2,1.8
83,"Gillislee, Mike",NOR,ATL,RB,2.7,10.3,0.1,0.1,0.,0.,0.,0.,0.,0.1,0.8,0.,0.,0.,0.,1.,0.,0.2,1.5
84,"Lindsay, Phillip",DEN,PIT,RB,2.6,7.9,0.,0.,0.,0.,0.,0.,0.,0.6,4.3,0.,0.,0.,0.,0.,0.,0.2,1.2
85,"Logan, T.J.",ARZ,@LAC,RB,1.7,5.4,0.,0.,0.,0.,0.,0.,0.,0.7,5.9,0.,0.,0.,4.2,13.3,0.,0.1,1.1
86,"Mostert, Raheem",SFO,@TBB,RB,1.4,4.5,0.,0.,0.,0.,0.,0.,0.,0.5,4.3,0.,0.,0.,1.1,8.1,0.,0.1,0.9
87,"Michael, Christine",IND,MIA,RB,1.6,4.2,0.,0.,0.,0.,0.,0.,0.,0.1,1.,0.,0.,0.,0.,8.4,0.,0.,0.8
88,"Hill, Jeremy",NEP,@NYJ,RB,2.1,6.8,0.,0.,0.,0.,0.,0.,0.,0.2,1.1,0.,0.,0.,0.,1.2,0.,0.,0.8
89,"Artis-Payne, Cameron",CAR,SEA,RB,1.9,6.,0.,0.,0.,0.,0.,0.,0.,0.2,1.1,0.,0.,0.,0.,7.1,0.,0.3,0.7
90,"Cannon, Trenton",NYJ,NEP,RB,3.2,8.,0.,0.,0.,0.,0.,0.,0.,0.1,0.5,0.,0.,0.,0.5,6.7,0.1,0.3,0.7
91,"Hines, Nyheim",IND,MIA,RB,0.9,3.2,0.,0.,0.,0.,0.,0.,0.,0.5,3.3,0.,0.,0.,0.,12.7,0.,0.1,0.7
92,"Ervin, Tyler",HOU,TEN,RB,1.,2.5,0.,0.,0.,0.,0.,0.,0.,0.6,3.4,0.,0.,0.,8.4,9.7,0.,0.2,0.6
93,"Ridley, Stevan",PIT,@DEN,RB,1.5,4.8,0.,0.,0.,0.,0.,0.,0.,0.,0.1,0.,0.,0.,0.,5.4,0.,0.,0.6
94,"Walton, Mark",CIN,CLE,RB,1.,3.6,0.,0.,0.,0.,0.,0.,0.,0.2,1.6,0.,0.,0.,0.,2.4,0.,0.,0.5
95,"Marshall, Byron",WAS,@DAL,RB,1.1,3.6,0.,0.,0.,0.,0.,0.,0.,0.3,1.4,0.,0.,0.,0.,4.5,0.,0.,0.5
96,"Olawale, Jamize",DAL,WAS,RB,0.3,1.7,0.,0.,0.,0.,0.,0.,0.,0.3,2.4,0.,0.,0.,0.,0.,0.,0.,0.4
97,"Boone, Mike",MIN,GBP,RB,0.8,1.7,0.,0.,0.,0.,0.,0.,0.,0.4,2.6,0.,0.,0.,0.,0.,0.,0.1,0.4
98,"Ballage, Kalen",MIA,@IND,RB,0.6,1.6,0.,0.,0.,0.,0.,0.,0.,0.2,1.2,0.,0.,0.,0.,11.4,0.,0.1,0.3
99,"Newsome, Detrez",LAC,ARZ,RB,0.8,1.8,0.,0.,0.,0.,0.,0.,0.,0.1,1.,0.,0.,0.,0.8,2.8,0.,0.1,0.3
100,"Murphy, Marcus",BUF,JAC,RB,0.4,0.7,0.,0.,0.,0.,0.,0.,0.,0.4,2.,0.,0.,0.,0.,1.3,0.,0.1,0.3
101,"Smith, Ito",ATL,@NOR,RB,0.4,1.1,0.,0.,0.,0.,0.,0.,0.,0.1,1.5,0.,0.,0.,0.,0.,0.,0.1,0.3
102,"Jones, Taiwan",BUF,JAC,RB,0.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.1,1.5,0.,0.,0.,0.,3.9,0.,0.,0.2
103,"Martin, Robert",NYG,@PHI,RB,0.3,1.2,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,1.1,0.,0.,0.1
104,"Thomas, Roc",MIN,GBP,RB,0.4,0.5,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,1.3,0.,0.,0.1
105,"Coleman, Derrick",ARZ,@LAC,RB,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.4,0.,0.,0.,0.,0.,0.,0.1,0.
106,"Carson, Tra",CIN,CLE,RB,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.3,0.,0.,0.,0.,0.,0.,0.,0.
107,"Fluellen, David",TEN,@HOU,RB,0.1,0.2,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.5,0.,0.,0.
108,"Pope, Troymaine",HOU,TEN,RB,0.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,2.8,1.9,0.,0.,0.
109,"Wilson, Shaun",TBB,SFO,RB,0.5,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,7.3,0.,0.,0.
