Rank,Player,Team,Opp,Position,Tack,Asst,Scks,PassDef,Int,FumFrc,Fum,DefTD,Pts
1,"Campbell, Calais",JAC,@BUF,DL,2.8,1.2,0.7,0.2,0.,0.2,0.1,0.,4.5
2,"Bosa, Joey",LAC,ARZ,DL,3.,1.,0.7,0.,0.,0.1,0.1,0.,4.5
3,"Watt, J.J.",HOU,TEN,DL,3.4,1.5,0.1,0.2,0.,0.,0.,0.,4.5
4,"Pierre-Paul, Jason",TBB,SFO,DL,3.,1.1,0.5,0.3,0.,0.1,0.,0.,4.4
5,"Lawrence, Demarcus",DAL,WAS,DL,2.4,1.3,0.9,0.1,0.,0.3,0.1,0.,4.4
6,"Irvin, Bruce",OAK,@BAL,DL,2.8,1.2,0.5,0.2,0.,0.1,0.,0.,4.3
7,"Ngakoue, Yannick",JAC,@BUF,DL,2.5,0.4,0.9,0.2,0.,0.3,0.,0.,4.2
8,"Flowers, Trey",NEP,@NYJ,DL,2.6,1.6,0.4,0.2,0.,0.1,0.,0.,4.1
9,"Dunlap, Carlos",CIN,CLE,DL,2.2,1.,0.5,0.7,0.,0.1,0.,0.,4.1
10,"Jones, Chandler",ARZ,@LAC,DL,2.8,0.9,0.4,0.2,0.,0.1,0.1,0.,4.1
11,"Ingram, Melvin",LAC,ARZ,DL,2.7,1.1,0.6,0.1,0.,0.,0.,0.,4.
12,"Jordan, Cameron",NOR,ATL,DL,2.4,0.8,0.6,0.5,0.,0.,0.,0.,4.
13,"Buckner, DeForest",SFO,@TBB,DL,2.7,1.4,0.2,0.2,0.,0.,0.,0.,4.
14,"Atkins, Geno",CIN,CLE,DL,2.4,1.4,0.8,0.,0.,0.,0.,0.,4.
15,"Clark, Frank",SEA,@CAR,DL,2.1,0.9,0.7,0.3,0.,0.2,0.1,0.,3.9
16,"Casey, Jurrell",TEN,@HOU,DL,2.5,1.4,0.4,0.2,0.,0.1,0.,0.,3.8
17,"Liuget, Corey",LAC,ARZ,DL,2.7,0.9,0.4,0.1,0.,0.1,0.,0.,3.8
18,"Jackson, Malik",JAC,@BUF,DL,2.3,0.9,0.6,0.3,0.,0.2,0.,0.,3.8
19,"Garrett, Myles",CLE,@CIN,DL,2.2,1.3,0.6,0.2,0.,0.1,0.1,0.,3.8
20,"Addison, Mario",CAR,SEA,DL,2.2,1.1,0.9,0.,0.,0.1,0.,0.,3.8
21,"Griffen, Everson",MIN,GBP,DL,2.1,1.,0.8,0.2,0.,0.2,0.,0.,3.8
22,"McCoy, Gerald",TBB,SFO,DL,2.9,0.7,0.3,0.1,0.,0.,0.,0.,3.8
23,"Wilkerson, Muhammad",GBP,@MIN,DL,2.2,1.6,0.5,0.2,0.,0.1,0.,0.,3.7
24,"Graham, Brandon",PHI,NYG,DL,2.4,1.,0.5,0.1,0.,0.1,0.,0.,3.7
25,"Quinn, Robert",MIA,@IND,DL,2.3,0.8,0.7,0.1,0.,0.1,0.,0.,3.6
26,"Heyward, Cameron",PIT,@DEN,DL,2.,1.,0.7,0.2,0.,0.1,0.,0.,3.6
27,"Lawson, Carl",CIN,CLE,DL,2.4,1.1,0.3,0.2,0.1,0.,0.,0.,3.6
28,"Ansah, Ezekiel",DET,CHI,DL,2.5,0.7,0.7,0.,0.,0.,0.,0.,3.6
29,"Allen, Jonathan",WAS,@DAL,DL,2.2,1.6,0.3,0.1,0.,0.,0.,0.,3.6
30,"Jackson, Branden",SEA,@CAR,DL,2.3,1.,0.3,0.1,0.,0.2,0.1,0.,3.5
31,"Irving, David",DAL,WAS,DL,1.7,0.9,0.8,0.4,0.,0.1,0.,0.,3.5
32,"Thomas, Solomon",SFO,@TBB,DL,2.8,0.8,0.2,0.,0.,0.,0.,0.,3.4
33,"Wake, Cameron",MIA,@IND,DL,2.,0.9,0.7,0.1,0.,0.1,0.,0.,3.4
34,"Beasley, Vic",ATL,@NOR,DL,2.1,1.,0.6,0.1,0.,0.1,0.1,0.,3.4
35,"Hicks, Akiem",CHI,@DET,DL,2.3,1.,0.5,0.1,0.,0.,0.,0.,3.4
36,"Short, Kawann",CAR,SEA,DL,1.8,1.3,0.6,0.2,0.,0.1,0.,0.,3.4
37,"Williams, Leonard",NYJ,NEP,DL,2.,1.9,0.2,0.1,0.1,0.,0.,0.,3.4
38,"Barnett, Derek",PHI,NYG,DL,2.1,1.1,0.5,0.,0.,0.1,0.1,0.,3.4
39,"Joseph, Linval",MIN,GBP,DL,2.1,2.,0.2,0.,0.,0.1,0.,0.,3.4
40,"Brown, Malcolm",NEP,@NYJ,DL,2.5,1.1,0.2,0.,0.,0.,0.,0.,3.4
41,"Harrison, Damon",NYG,@PHI,DL,2.5,1.,0.1,0.2,0.,0.,0.,0.,3.3
42,"Sheard, Jabaal",IND,MIA,DL,1.9,1.4,0.4,0.3,0.,0.,0.,0.,3.3
43,"Peppers, Julius",CAR,SEA,DL,1.6,1.3,0.8,0.,0.,0.1,0.1,0.,3.3
44,"Hughes, Jerry",BUF,JAC,DL,2.3,1.2,0.3,0.,0.,0.,0.,0.,3.3
45,"Cox, Fletcher",PHI,NYG,DL,2.,1.1,0.4,0.2,0.,0.,0.,0.,3.3
46,"Okafor, Alex",NOR,ATL,DL,1.9,1.2,0.3,0.2,0.,0.2,0.,0.,3.2
47,"Guy, Lawrence",NEP,@NYJ,DL,2.2,1.6,0.1,0.1,0.,0.,0.,0.,3.2
48,"Tuitt, Stephon",PIT,@DEN,DL,2.1,0.9,0.3,0.2,0.,0.1,0.,0.,3.2
49,"Hunter, Danielle",MIN,GBP,DL,1.8,1.1,0.5,0.1,0.,0.1,0.1,0.,3.1
50,"Hyder, Kerry",DET,CHI,DL,2.,1.2,0.4,0.1,0.,0.,0.,0.,3.1
51,"Ogbah, Emmanuel",CLE,@CIN,DL,1.9,1.,0.3,0.3,0.,0.1,0.1,0.,3.1
52,"Reed, Jarran",SEA,@CAR,DL,1.8,1.8,0.2,0.,0.,0.,0.,0.,3.1
53,"Davenport, Marcus",NOR,ATL,DL,2.,1.3,0.2,0.1,0.,0.1,0.,0.,3.1
54,"Shepherd, Nathan",NYJ,NEP,DL,2.,1.1,0.2,0.2,0.,0.,0.,0.,3.
55,"Richardson, Sheldon",MIN,GBP,DL,1.9,1.4,0.1,0.1,0.,0.1,0.1,0.,3.
56,"Jarrett, Grady",ATL,@NOR,DL,2.,1.2,0.2,0.,0.,0.,0.,0.,2.9
57,"Pierce, Michael",BAL,OAK,DL,2.,1.3,0.1,0.,0.,0.,0.,0.,2.8
58,"Williams, Brandon",BAL,OAK,DL,2.1,0.9,0.1,0.2,0.,0.,0.,0.,2.8
59,"Mauro, Josh",NYG,@PHI,DL,1.9,1.2,0.1,0.1,0.,0.1,0.,0.,2.8
60,"Clark, Kenny",GBP,@MIN,DL,1.9,1.2,0.2,0.,0.,0.1,0.,0.,2.8
61,"Clayborn, Adrian",NEP,@NYJ,DL,1.9,0.9,0.3,0.,0.,0.,0.,0.,2.7
62,"Billings, Andrew",CIN,CLE,DL,1.8,1.2,0.2,0.1,0.,0.,0.,0.,2.6
63,"Payne, Da'Ron",WAS,@DAL,DL,1.6,1.5,0.1,0.1,0.,0.1,0.,0.,2.6
64,"Hendricks, Dwayne",NYG,@PHI,DL,1.7,1.1,0.1,0.1,0.,0.1,0.,0.,2.6
65,"Bennett, Michael",PHI,NYG,DL,1.6,0.8,0.4,0.1,0.,0.,0.,0.,2.6
66,"Curry, Vinny",TBB,SFO,DL,1.7,1.1,0.2,0.,0.,0.1,0.,0.,2.5
67,"Lawson, Shaq",BUF,JAC,DL,1.4,1.4,0.2,0.2,0.,0.,0.,0.,2.5
68,"Zettel, Anthony",DET,CHI,DL,1.8,0.6,0.3,0.,0.,0.1,0.,0.,2.5
69,"Gregory, Randy",DAL,WAS,DL,1.4,0.9,0.4,0.2,0.,0.,0.,0.,2.5
70,"Daniels, Mike",GBP,@MIN,DL,1.8,0.8,0.2,0.1,0.,0.,0.,0.,2.4
71,"Logan, Bennie",TEN,@HOU,DL,1.8,1.,0.1,0.,0.,0.,0.,0.,2.4
72,"Spence, Noah",TBB,SFO,DL,1.5,0.7,0.3,0.1,0.,0.1,0.,0.,2.4
73,"Bullard, Jonathan",CHI,@DET,DL,1.6,0.8,0.1,0.1,0.,0.,0.,0.,2.3
74,"Wolfe, Derek",DEN,PIT,DL,1.6,0.8,0.2,0.1,0.,0.,0.,0.,2.3
75,"McGee, Stacy",WAS,@DAL,DL,1.6,1.2,0.,0.1,0.,0.,0.,0.,2.3
76,"Rankins, Sheldon",NOR,ATL,DL,1.6,0.8,0.2,0.,0.,0.1,0.,0.,2.3
77,"Williams, Kyle",BUF,JAC,DL,1.3,1.3,0.2,0.1,0.,0.,0.,0.,2.3
78,"Alualu, Tyson",PIT,@DEN,DL,1.6,0.7,0.2,0.1,0.,0.,0.,0.,2.3
79,"Tomlinson, Dalvin",NYG,@PHI,DL,1.7,0.8,0.,0.,0.,0.,0.,0.,2.2
80,"Goldman, Eddie",CHI,@DET,DL,1.5,1.,0.1,0.,0.,0.,0.,0.,2.2
81,"McLendon, Steve",NYJ,NEP,DL,1.5,1.,0.1,0.,0.,0.,0.,0.,2.1
82,"Robinson, A'Shawn",DET,CHI,DL,1.3,0.9,0.,0.2,0.,0.,0.,0.,2.1
83,"Hunt, Margus",IND,MIA,DL,1.4,0.9,0.1,0.1,0.,0.,0.,0.,2.1
84,"Wise, Deatrich",NEP,@NYJ,DL,1.3,0.9,0.3,0.,0.,0.,0.,0.,2.1
85,"Dareus, Marcell",JAC,@BUF,DL,1.6,0.3,0.2,0.1,0.,0.,0.,0.,2.1
86,"Armstead, Arik",SFO,@TBB,DL,1.3,0.6,0.2,0.1,0.,0.,0.,0.,2.
87,"Rivers, Derek",NEP,@NYJ,DL,1.4,0.7,0.2,0.1,0.,0.,0.,0.,2.
88,"Glasgow, Ryan",CIN,CLE,DL,1.5,0.8,0.,0.1,0.,0.,0.,0.,2.
89,"Reed, Brooks",ATL,@NOR,DL,1.3,0.9,0.2,0.,0.,0.,0.,0.,1.9
90,"Horton, Wes",CAR,SEA,DL,0.9,0.6,0.4,0.,0.,0.2,0.1,0.,1.9
91,"Poe, Dontari",CAR,SEA,DL,1.3,0.9,0.1,0.1,0.,0.,0.,0.,1.9
92,"Hood, Evander",WAS,@DAL,DL,1.3,1.1,0.,0.,0.,0.,0.,0.,1.9
93,"Ellis, Justin",OAK,@BAL,DL,1.4,1.,0.,0.,0.,0.,0.,0.,1.9
94,"Green, Rasheem",SEA,@CAR,DL,1.3,0.7,0.2,0.1,0.,0.,0.,0.,1.9
95,"Long, Chris",PHI,NYG,DL,1.1,0.7,0.2,0.,0.,0.2,0.,0.,1.9
96,"Peko, Domata",DEN,PIT,DL,1.2,1.,0.1,0.1,0.,0.,0.,0.,1.9
97,"Crawford, Tyrone",DAL,WAS,DL,1.2,0.7,0.2,0.1,0.,0.,0.,0.,1.9
98,"Johnson, Tom",SEA,@CAR,DL,1.3,0.8,0.1,0.,0.,0.,0.,0.,1.8
99,"Golden, Markus",ARZ,@LAC,DL,1.4,0.4,0.1,0.1,0.,0.,0.,0.,1.8
100,"Charlton, Taco",DAL,WAS,DL,1.2,0.4,0.2,0.1,0.,0.1,0.,0.,1.8
101,"Smith, Chris",CLE,@CIN,DL,1.1,0.7,0.1,0.1,0.,0.,0.,0.,1.8
102,"Carradine, Cornellius",OAK,@BAL,DL,1.3,0.7,0.1,0.,0.,0.,0.,0.,1.8
103,"Lowry, Dean",GBP,@MIN,DL,1.,0.8,0.1,0.1,0.,0.,0.,0.,1.7
104,"Jones, DaQuan",TEN,@HOU,DL,1.2,0.6,0.2,0.,0.,0.,0.,0.,1.7
105,"Mebane, Brandon",LAC,ARZ,DL,1.2,0.9,0.,0.,0.,0.,0.,0.,1.7
106,"Gotsis, Adam",DEN,PIT,DL,1.1,0.7,0.,0.2,0.,0.,0.,0.,1.7
107,"Phillips, Jordan",MIA,@IND,DL,1.1,0.6,0.1,0.2,0.,0.,0.,0.,1.7
108,"Hargrave, Javon",PIT,@DEN,DL,1.2,0.5,0.1,0.,0.,0.1,0.,0.,1.7
109,"Mitchell, Earl",SFO,@TBB,DL,1.,0.8,0.1,0.3,0.,0.,0.,0.,1.7
110,"Ioannidis, Matt",WAS,@DAL,DL,1.,0.8,0.2,0.,0.,0.,0.,0.,1.6
111,"Urban, Brent",BAL,OAK,DL,1.1,0.6,0.1,0.1,0.,0.,0.,0.,1.6
112,"Marsh, Cassius",SFO,@TBB,DL,1.1,0.5,0.1,0.1,0.,0.1,0.,0.,1.6
113,"Branch, Andre",MIA,@IND,DL,1.,0.7,0.2,0.,0.,0.,0.,0.,1.6
114,"Covington, Christian",HOU,TEN,DL,1.1,0.8,0.1,0.,0.,0.,0.,0.,1.6
115,"Hayes, William",MIA,@IND,DL,1.2,0.4,0.1,0.,0.,0.,0.,0.,1.6
116,"McKinley, Takkarist",ATL,@NOR,DL,0.9,0.4,0.3,0.1,0.,0.1,0.,0.,1.5
117,"Jones, Nazair",SEA,@CAR,DL,0.8,0.6,0.1,0.2,0.,0.,0.,0.,1.5
118,"Peters, Corey",ARZ,@LAC,DL,1.2,0.5,0.1,0.,0.,0.,0.,0.,1.5
119,"Jordan, Dion",SEA,@CAR,DL,0.8,0.7,0.2,0.,0.,0.,0.,0.,1.5
120,"Hendrickson, Trey",NOR,ATL,DL,0.9,0.6,0.1,0.1,0.,0.,0.,0.,1.5
121,"Coley, Trevon",CLE,@CIN,DL,0.8,0.9,0.1,0.1,0.,0.,0.,0.,1.5
122,"Reader, D.J.",HOU,TEN,DL,0.9,1.,0.1,0.,0.,0.,0.,0.,1.4
123,"Willis, Jordan",CIN,CLE,DL,1.1,0.6,0.,0.,0.,0.,0.,0.,1.4
124,"Williams, Sylvester",DET,CHI,DL,1.,0.6,0.1,0.,0.,0.,0.,0.,1.4
125,"Ogunjobi, Larry",CLE,@CIN,DL,1.,0.7,0.,0.,0.,0.,0.,0.,1.4
126,"Shelton, Danny",NEP,@NYJ,DL,1.,0.7,0.,0.,0.,0.,0.,0.,1.4
127,"Hurst, Maurice",OAK,@BAL,DL,1.,0.6,0.,0.1,0.,0.,0.,0.,1.4
128,"Autry, Denico",IND,MIA,DL,0.8,0.7,0.1,0.2,0.,0.,0.,0.,1.4
129,"Pennel, Mike",NYJ,NEP,DL,0.9,0.9,0.,0.,0.,0.,0.,0.,1.4
130,"Johnson, Austin",TEN,@HOU,DL,0.9,0.5,0.,0.1,0.,0.,0.,0.,1.3
131,"Harris, Charles",MIA,@IND,DL,0.9,0.4,0.1,0.1,0.,0.,0.,0.,1.3
132,"Ridgeway, Hassan",IND,MIA,DL,0.7,0.9,0.2,0.,0.,0.,0.,0.,1.3
133,"Murphy, Trent",BUF,JAC,DL,1.,0.5,0.1,0.,0.,0.,0.,0.,1.3
134,"Kerr, Zach",DEN,PIT,DL,0.8,0.8,0.1,0.1,0.,0.,0.,0.,1.3
135,"Lotulelei, Star",BUF,JAC,DL,0.5,1.3,0.1,0.,0.,0.,0.,0.,1.3
136,"Bennett, Michael",JAC,@BUF,DL,0.9,0.1,0.1,0.2,0.,0.,0.,0.,1.3
137,"Jernigan, Timmy",PHI,NYG,DL,0.8,0.8,0.1,0.,0.,0.,0.,0.,1.3
138,"Vanderdoes, Eddie",OAK,@BAL,DL,0.9,0.5,0.,0.,0.,0.,0.,0.,1.2
139,"Weatherly, Stephen",MIN,GBP,DL,0.7,0.9,0.,0.,0.,0.,0.,0.,1.2
140,"Anderson, Henry",NYJ,NEP,DL,0.8,0.6,0.1,0.,0.,0.,0.,0.,1.2
141,"Crawford, Jack",ATL,@NOR,DL,0.8,0.7,0.,0.,0.,0.,0.,0.,1.2
142,"Mayowa, Benson",ARZ,@LAC,DL,0.8,0.5,0.,0.,0.,0.,0.,0.,1.1
143,"Wynn, Kerry",NYG,@PHI,DL,0.8,0.4,0.1,0.,0.,0.,0.,0.,1.1
144,"Robertson-Harris, Roy",CHI,@DET,DL,0.7,0.5,0.1,0.1,0.,0.,0.,0.,1.1
145,"Nkemdiche, Robert",ARZ,@LAC,DL,0.7,0.4,0.,0.1,0.,0.1,0.,0.,1.
146,"Collins, Maliek",DAL,WAS,DL,0.6,0.6,0.1,0.,0.,0.,0.,0.,1.
147,"Heath, Joel",HOU,TEN,DL,0.7,0.3,0.1,0.,0.,0.,0.,0.,1.
148,"Cox, Bryan",CAR,SEA,DL,0.6,0.7,0.,0.,0.,0.,0.,0.,1.
149,"Vea, Vita",TBB,SFO,DL,0.6,0.5,0.,0.,0.,0.,0.,0.,1.
150,"Rucker, Frostee",OAK,@BAL,DL,0.6,0.3,0.,0.,0.,0.,0.,0.,0.9
151,"Hester, Treyvon",OAK,@BAL,DL,0.4,0.5,0.,0.,0.,0.,0.,0.,0.6
152,"Ngata, Haloti",PHI,NYG,DL,0.4,0.2,0.1,0.,0.,0.,0.,0.,0.6
