"Rank","Player","Team","Opp","Position","Rush","Rush Yds","Rush TDs","0-9 RushTDs","10-19 RushTDs","20-29 RushTDs","30-39 RushTDs","40-49 RushTDs","50+ RushTDs","Tgt","RZTgt","Rec","Rec Yds","Rec TDs",">= 50yds",">= 100yds","Punt Ret Yds","Kick Ret Yds","Fum Lost","Scoring Opps","Pts"
17,"Cook, Dalvin","MIN","@CHI","RB",12.1,57.,0.4,0.2,0.1,0.1,0.,0.,0.,4.1,0.4,3.2,26.,0.1,0.1,0.1,0.,1.,0.1,1.2,11.2
18,"Johnson, David","ARZ","SEA","RB",15.1,56.,0.4,0.3,0.,0.,0.,0.,0.,5.,0.6,3.1,27.,0.1,0.1,0.1,0.,0.1,0.1,1.3,10.9
19,"Williams, Damien","KCC","@DET","RB",9.8,47.,0.6,0.5,0.1,0.,0.,0.,0.,3.4,0.8,2.8,14.,0.2,0.,0.1,0.,0.,0.1,1.9,10.7
20,"Carson, Chris","SEA","@ARZ","RB",14.3,63.,0.5,0.5,0.,0.,0.,0.,0.,2.2,0.2,1.8,13.,0.1,0.1,0.,0.,0.,0.1,1.5,10.6
21,"Barber, Peyton","TBB","@LAR","RB",18.3,68.,0.5,0.5,0.,0.,0.,0.,0.,2.6,0.3,1.8,10.,0.,0.,0.,0.,0.,0.1,2.1,10.5
22,"Freeman, Devonta","ATL","TEN","RB",12.1,58.,0.4,0.2,0.,0.,0.1,0.,0.,3.3,0.6,2.4,19.,0.1,0.1,0.,0.,0.,0.1,1.6,10.5
23,"Lindsay, Phillip","DEN","JAC","RB",11.6,56.,0.4,0.3,0.,0.,0.,0.1,0.,3.5,0.4,2.5,18.,0.1,0.1,0.,1.,7.,0.,1.,10.4
24,"Jones, Aaron","GBP","PHI","RB",10.9,54.,0.5,0.3,0.,0.1,0.,0.,0.,3.3,0.3,2.3,17.,0.1,0.1,0.,0.,1.,0.1,1.1,10.4
25,"White, James","NEP","@BUF","RB",5.4,23.,0.3,0.2,0.,0.1,0.,0.,0.,7.2,1.2,5.,41.,0.3,0.2,0.1,0.,0.,0.,1.6,10.2
26,"Jacobs, Josh","OAK","@IND","RB",11.4,54.,0.4,0.2,0.,0.1,0.,0.,0.1,3.6,0.2,2.8,23.,0.,0.1,0.1,0.,0.,0.2,1.2,9.6
27,"Guice, Derrius","WAS","@NYG","RB",10.2,46.,0.4,0.3,0.,0.,0.,0.,0.1,3.5,0.3,2.7,21.,0.1,0.1,0.,0.,5.,0.1,0.7,9.6
28,"Singletary, Devin","BUF","NEP","RB",14.1,54.,0.3,0.2,0.,0.1,0.,0.,0.,4.,0.4,2.8,24.,0.1,0.1,0.1,0.,1.,0.,0.9,9.5
29,"Peterson, Adrian","WAS","@NYG","RB",14.8,57.,0.3,0.2,0.,0.,0.,0.,0.1,2.8,0.3,2.,17.,0.,0.1,0.,0.,0.,0.1,0.8,9.4
30,"Ingram, Mark","BAL","CLE","RB",10.3,52.,0.5,0.3,0.2,0.,0.,0.,0.,2.2,0.2,1.7,11.,0.,0.,0.,0.,0.,0.1,1.4,9.3
31,"Sanders, Miles","PHI","@GBP","RB",13.2,58.,0.2,0.1,0.,0.,0.,0.,0.,3.3,0.2,2.6,20.,0.,0.1,0.,1.,15.,0.,1.,9.
32,"Drake, Kenyan","MIA","LAC","RB",8.6,41.,0.2,0.1,0.1,0.,0.,0.,0.1,4.,0.4,2.8,25.,0.2,0.1,0.1,0.,12.,0.1,0.8,9.
33,"Pollard, Tony","DAL","@NOS","RB",15.3,61.,0.3,0.2,0.1,0.,0.,0.,0.,2.,0.,1.3,12.,0.,0.,0.,0.,4.,0.1,0.2,8.9
34,"Johnson, Duke","HOU","CAR","RB",9.5,40.,0.3,0.2,0.,0.,0.,0.,0.,4.,0.4,3.1,27.,0.1,0.1,0.1,0.,0.,0.1,0.8,8.7
35,"Ekeler, Austin","LAC","@MIA","RB",7.,34.,0.2,0.2,0.,0.,0.,0.,0.,4.1,0.5,3.,27.,0.2,0.1,0.1,0.,1.,0.,0.8,8.2
36,"McCoy, LeSean","KCC","@DET","RB",9.9,34.,0.1,0.1,0.,0.,0.,0.,0.,4.3,0.4,3.4,29.,0.1,0.1,0.1,0.,1.,0.,0.6,8.
37,"Cohen, Tarik","CHI","MIN","RB",6.,25.,0.2,0.1,0.,0.,0.,0.,0.,5.4,0.9,4.,34.,0.2,0.1,0.1,20.,20.,0.2,1.,7.8
38,"Murray, Latavius","NOS","DAL","RB",10.3,43.,0.4,0.1,0.1,0.,0.,0.,0.,2.2,0.2,1.7,11.,0.,0.,0.,0.,0.,0.,1.,7.8
39,"Penny, Rashaad","SEA","@ARZ","RB",8.5,45.,0.2,0.,0.1,0.1,0.,0.,0.,2.1,0.1,1.6,14.,0.,0.1,0.,0.,8.,0.,0.5,7.4
40,"Williams, Jamaal","GBP","PHI","RB",8.6,34.,0.2,0.2,0.1,0.,0.,0.,0.,2.9,0.2,2.,18.,0.,0.1,0.,0.,5.,0.,0.6,6.8
41,"Lewis, Dion","TEN","@ATL","RB",9.7,36.,0.1,0.1,0.,0.,0.,0.,0.,3.9,0.4,3.3,22.,0.1,0.1,0.,0.,3.,0.,0.9,6.6
42,"Anderson, C.J.","DET","KCC","RB",8.3,41.,0.2,0.2,0.,0.,0.,0.,0.,2.5,0.2,1.9,12.,0.1,0.1,0.,0.,0.,0.,1.,6.5
43,"Edwards, Gus","BAL","CLE","RB",9.3,46.,0.1,0.,0.1,0.,0.,0.,0.,1.3,0.2,1.,7.,0.,0.,0.,0.,0.,0.,0.4,6.2
44,"Ballage, Kalen","MIA","LAC","RB",8.7,33.,0.,0.,0.,0.,0.,0.,0.,2.4,0.3,1.7,18.,0.1,0.1,0.,0.,7.,0.1,0.1,5.4
45,"Henderson, Darrell","LAR","TBB","RB",0.2,53.,0.,0.,0.,0.,0.,0.,0.,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,5.3
46,"Sproles, Darren","PHI","@GBP","RB",5.3,15.,0.1,0.,0.1,0.,0.,0.,0.,2.5,0.4,1.6,17.,0.2,0.1,0.,9.,6.,0.,1.1,5.3
47,"Smith, Ito","ATL","TEN","RB",7.6,27.,0.2,0.1,0.1,0.,0.,0.,0.,2.4,0.4,1.8,11.,0.,0.,0.,0.,0.,0.,0.8,5.1
48,"Bernard, Giovani","CIN","@PIT","RB",5.,19.,0.1,0.1,0.,0.,0.,0.,0.,4.,0.2,2.8,20.,0.1,0.1,0.,0.,1.,0.,0.4,5.1
49,"Freeman, Royce","DEN","JAC","RB",7.6,31.,0.3,0.2,0.1,0.,0.,0.,0.,1.8,0.1,1.1,6.,0.,0.,0.,0.,3.,0.2,0.6,5.
50,"Richard, Jalen","OAK","@IND","RB",3.6,18.,0.1,0.1,0.,0.,0.,0.,0.,3.7,0.2,3.1,29.,0.,0.1,0.1,2.,1.,0.2,0.4,4.9
51,"Hines, Nyheim","IND","OAK","RB",4.9,20.,0.1,0.1,0.,0.,0.,0.,0.,3.9,0.5,2.8,20.,0.,0.1,0.,0.,0.,0.,0.6,4.8
52,"Samuels, Jaylen","PIT","CIN","RB",3.9,17.,0.,0.,0.,0.,0.,0.,0.,2.1,0.5,1.8,13.,0.2,0.1,0.,0.,1.,0.,0.4,4.6
53,"Gore, Frank","BUF","NEP","RB",8.,34.,0.,0.,0.,0.,0.,0.,0.,1.2,0.1,0.9,10.,0.,0.,0.,0.,1.,0.,0.3,4.5
54,"Hyde, Carlos","HOU","CAR","RB",9.3,31.,0.2,0.2,0.,0.,0.,0.,0.,1.4,0.2,0.8,4.,0.,0.,0.,1.,0.,0.1,0.7,4.4
55,"Thompson, Darwin","KCC","@DET","RB",1.8,39.,0.,0.,0.,0.,0.,0.,0.,0.5,0.1,0.4,4.,0.,0.,0.,0.,3.,0.,0.1,4.3
56,"Burkhead, Rex","NEP","@BUF","RB",5.3,18.,0.1,0.1,0.,0.,0.,0.,0.,1.9,0.5,1.4,15.,0.1,0.1,0.,0.,0.,0.1,0.2,4.3
57,"Armstead, Ryquell","JAC","@DEN","RB",6.3,24.,0.2,0.2,0.,0.,0.,0.,0.,1.7,0.1,1.2,9.,0.,0.,0.,0.,0.,0.1,0.4,4.1
58,"Hilliard, Dontrell","CLE","@BAL","RB",3.9,17.,0.,0.,0.,0.,0.,0.,0.,3.1,0.4,2.3,17.,0.1,0.1,0.,0.,6.,0.,0.3,3.8
59,"Davis, Mike","CHI","MIN","RB",4.7,19.,0.1,0.,0.1,0.,0.,0.,0.,2.2,0.1,1.6,10.,0.,0.,0.,0.,5.,0.,0.3,3.8
60,"Yeldon, T.J.","BUF","NEP","RB",3.8,14.,0.,0.,0.,0.,0.,0.,0.,3.,0.1,2.,17.,0.1,0.1,0.,0.,2.,0.,0.3,3.8
61,"Harris, Damien","NEP","@BUF","RB",7.1,26.,0.,0.,0.,0.,0.,0.,0.,1.7,0.2,1.2,9.,0.1,0.,0.,0.,3.,0.1,0.3,3.6
62,"Clement, Corey","PHI","@GBP","RB",4.1,17.,0.1,0.,0.,0.,0.,0.,0.,2.,0.2,1.5,14.,0.,0.1,0.,2.,17.,0.,0.5,3.4
63,"Jackson, Justin","LAC","@MIA","RB",3.8,15.,0.1,0.1,0.1,0.,0.,0.,0.,1.9,0.1,1.4,11.,0.,0.1,0.,0.,2.,0.,0.2,3.3
64,"Booker, Devontae","DEN","JAC","RB",3.4,15.,0.,0.,0.,0.,0.,0.,0.,3.1,0.5,2.2,16.,0.,0.1,0.,0.,18.,0.1,0.4,3.2
65,"Mattison, Alexander","MIN","@CHI","RB",6.5,21.,0.1,0.1,0.1,0.,0.,0.,0.,1.4,0.1,1.1,6.,0.,0.,0.,0.,3.,0.1,0.5,3.1
66,"Gallman, Wayne","NYG","WAS","RB",5.2,21.,0.1,0.1,0.,0.,0.,0.,0.,2.1,0.2,1.3,8.,0.,0.,0.,0.,0.,0.1,0.5,3.1
67,"Dixon, Kenneth","BAL","CLE","RB",4.4,24.,0.1,0.1,0.,0.,0.,0.,0.,0.6,0.,0.6,5.,0.,0.,0.,0.,5.,0.2,0.1,3.1
68,"Brown, Malcolm","LAR","TBB","RB",5.5,23.,0.,0.,0.,0.,0.,0.,0.,0.8,0.,0.6,5.,0.,0.,0.,0.,0.,0.,0.4,3.1
69,"Bonnafon, Reggie","CAR","@HOU","RB",4.3,14.,0.1,0.1,0.,0.,0.,0.,0.,0.9,0.,0.6,6.,0.,0.,0.,1.,5.,0.,0.3,2.9
70,"Edmonds, Chase","ARZ","SEA","RB",5.2,15.,0.1,0.1,0.,0.,0.,0.,0.,1.6,0.,1.2,7.,0.,0.,0.,0.,4.,0.,0.2,2.8
71,"Thompson, Chris","WAS","@NYG","RB",3.1,10.,0.,0.,0.,0.,0.,0.,0.,3.4,0.2,2.4,14.,0.,0.1,0.,0.,1.,0.,0.2,2.4
72,"Wilkins, Jordan","IND","OAK","RB",2.8,17.,0.1,0.,0.1,0.,0.,0.,0.,1.1,0.2,0.9,5.,0.,0.,0.,0.,2.,0.1,0.4,2.3
73,"Jones, Ronald","TBB","@LAR","RB",3.2,9.,0.1,0.1,0.,0.,0.,0.,0.,1.5,0.2,1.1,6.,0.,0.,0.,0.,1.,0.,0.3,1.9
74,"Morris, Alfred","DAL","@NOS","RB",4.,14.,0.1,0.1,0.,0.,0.,0.,0.,0.6,0.1,0.3,2.,0.,0.,0.,0.,0.,0.1,0.4,1.9
75,"Washington, DeAndre","OAK","@IND","RB",3.,11.,0.,0.,0.,0.,0.,0.,0.,1.,0.1,0.7,4.,0.,0.,0.,1.,3.,0.1,0.3,1.7
76,"Hill, Justice","BAL","CLE","RB",2.6,12.,0.,0.,0.,0.,0.,0.,0.,1.1,0.1,0.6,4.,0.,0.,0.,1.,7.,0.1,0.2,1.6
77,"Johnson, Ty","DET","KCC","RB",4.5,11.,0.,0.,0.,0.,0.,0.,0.,1.1,0.1,0.7,4.,0.,0.,0.,0.,6.,0.,0.2,1.4
78,"Prosise, C.J.","SEA","@ARZ","RB",3.3,9.,0.,0.,0.,0.,0.,0.,0.,1.1,0.1,0.6,5.,0.,0.,0.,0.,1.,0.,0.3,1.4
79,"Washington, Dwayne","NOS","DAL","RB",1.9,10.,0.,0.,0.,0.,0.,0.,0.,0.1,0.,0.1,0.,0.,0.,0.,0.,0.,0.,0.1,1.2
80,"Hill, Brian","ATL","TEN","RB",1.8,11.,0.,0.,0.,0.,0.,0.,0.,0.3,0.1,0.2,2.,0.,0.,0.,0.,1.,0.1,0.1,1.1
81,"Perkins, Paul","NYG","WAS","RB",3.,9.,0.,0.,0.,0.,0.,0.,0.,1.1,0.2,0.6,3.,0.,0.,0.,0.,2.,0.,0.2,1.1
82,"Line, Zach","NOS","DAL","RB",0.7,4.,0.,0.,0.,0.,0.,0.,0.,0.5,0.3,0.2,0.,0.1,0.,0.,0.,1.,0.,0.2,0.9
83,"Bolden, Brandon","NEP","@BUF","RB",0.4,2.,0.,0.,0.,0.,0.,0.,0.,0.2,0.1,0.2,1.,0.1,0.,0.,0.,0.,0.1,0.2,0.9
84,"Foster, D.J.","ARZ","SEA","RB",0.6,2.,0.,0.,0.,0.,0.,0.,0.,0.9,0.1,0.6,5.,0.,0.,0.,0.,7.,0.,0.1,0.8
85,"Williams, Darrel","KCC","@DET","RB",0.8,2.,0.1,0.1,0.,0.,0.,0.,0.,0.1,0.,0.1,1.,0.,0.,0.,0.,5.,0.,0.1,0.7
86,"Walton, Mark","MIA","LAC","RB",0.5,2.,0.,0.,0.,0.,0.,0.,0.,0.5,0.1,0.4,2.,0.1,0.,0.,0.,2.,0.,0.1,0.6
87,"Ogunbowale, Dare","TBB","@LAR","RB",1.4,4.,0.,0.,0.,0.,0.,0.,0.,0.5,0.1,0.3,2.,0.,0.,0.,0.,21.,0.,0.1,0.6
88,"Janovich, Andy","DEN","JAC","RB",0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.4,0.,0.3,5.,0.,0.,0.,0.,1.,0.,0.,0.6
89,"Scarlett, Jordan","CAR","@HOU","RB",1.8,5.,0.,0.,0.,0.,0.,0.,0.,0.2,0.1,0.1,0.,0.,0.,0.,0.,5.,0.,0.2,0.5
90,"Armah, Alexander","CAR","@HOU","RB",0.5,1.,0.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.2,0.5
91,"Penny, Elijhaa","NYG","WAS","RB",0.5,2.,0.,0.,0.,0.,0.,0.,0.,0.5,0.1,0.4,3.,0.,0.,0.,0.,-0.2,0.,0.,0.5
92,"Johnson, D'Ernest","CLE","@BAL","RB",0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.5,0.,0.3,3.,0.,0.,0.,0.,13.,0.,0.,0.4
93,"Williams, Trayveon","CIN","@PIT","RB",1.,3.,0.,0.,0.,0.,0.,0.,0.,0.1,0.,0.1,1.,0.,0.,0.,0.,0.,0.,0.,0.4
94,"Williams, Dexter","GBP","PHI","RB",1.4,4.,0.,0.,0.,0.,0.,0.,0.,0.5,0.1,0.2,1.,0.,0.,0.,0.,8.,0.,0.1,0.4
95,"Abdullah, Ameer","MIN","@CHI","RB",0.7,2.,0.,0.,0.,0.,0.,0.,0.,0.5,0.1,0.4,3.,0.,0.,0.,0.,20.,0.1,0.,0.3
96,"Boone, Mike","MIN","@CHI","RB",0.5,2.,0.,0.,0.,0.,0.,0.,0.,0.3,0.,0.1,0.,0.,0.,0.,0.,5.,0.,0.,0.2
97,"Ham, C.J.","MIN","@CHI","RB",0.2,0.,0.,0.,0.,0.,0.,0.,0.,0.5,0.,0.3,2.,0.,0.,0.,0.,0.,0.,0.1,0.2
98,"Barner, Kenjon","ATL","TEN","RB",0.5,2.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,1.,0.,0.,0.,1.,9.,0.,0.,0.2
99,"Ingold, Alec","OAK","@IND","RB",0.3,0.,0.,0.,0.,0.,0.,0.,0.,0.2,0.,0.1,0.,0.,0.,0.,1.,0.,0.,0.,0.1
100,"Snell Jr., Benny","PIT","CIN","RB",0.5,1.,0.,0.,0.,0.,0.,0.,0.,0.1,0.,0.1,0.,0.,0.,0.,0.,5.,0.,0.1,0.1
101,"Nix, Roosevelt","PIT","CIN","RB",0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.2,0.1,0.1,1.,0.,0.,0.,0.,1.,0.,0.1,0.1
102,"Whyte, Kerrith","CHI","MIN","RB",0.2,-0.1,0.,0.,0.,0.,0.,0.,0.,0.1,0.1,0.,0.,0.,0.,0.,0.,4.,0.,0.1,0.
103,"Ollison, Qadree","ATL","TEN","RB",0.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.
104,"Homer, Travis","SEA","@ARZ","RB",0.6,0.,0.,0.,0.,0.,0.,0.,0.,0.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.1,0.
105,"Bawden, Nick","DET","KCC","RB",0.8,1.,0.,0.,0.,0.,0.,0.,0.,0.1,0.,0.1,1.,0.,0.,0.,0.,4.,0.1,0.1,0.
106,"Pope, Troymaine","LAC","@MIA","RB",0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.
107,"Watt, Derek","LAC","@MIA","RB",0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.1,0.,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.
108,"Williams, Jonathan","IND","OAK","RB",0.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.1,0.,0.,0.,0.,0.,0.,0.,1.,0.,0.,0.
109,"Perry, Senorise","BUF","NEP","RB",0.3,0.,0.,0.,0.,0.,0.,0.,0.,0.1,0.,0.,0.,0.,0.,0.,0.,9.,0.,0.,0.
110,"Fluellen, David","TEN","@ATL","RB",0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.
111,"Jones, Taiwan","HOU","CAR","RB",0.,0.,0.,0.,0.,0.,0.,0.,0.,0.1,0.,0.,0.,0.,0.,0.,3.,9.,0.,0.,0.
"","","","","","","","","","","","","","","","","","","","","","","","","",""
