"Rank","Player","Team","Opp","Position","Tack","Asst","Scks","PassDef","Int","FumFrc","Fum","DefTD","Pts"
1,"Watt, J.J.","HOU","CAR","DL",3.2,0.8,1.,0.4,0.,0.5,0.,0.,6.6
2,"Peters, Corey","ARZ","SEA","DL",3.8,1.2,0.7,0.2,0.,0.1,0.,0.,6.2
3,"Clowney, Jadeveon","SEA","@ARZ","DL",3.2,0.8,1.,0.,0.,0.2,0.2,0.,6.1
4,"Bosa, Joey","LAC","@MIA","DL",3.,0.9,0.8,0.1,0.,0.2,0.1,0.,5.3
5,"Houston, Justin","IND","OAK","DL",2.6,0.9,0.8,0.1,0.,0.3,0.2,0.,5.3
6,"Hunter, Danielle","MIN","@CHI","DL",3.,1.3,0.8,0.,0.,0.,0.,0.,5.1
7,"Campbell, Calais","JAC","@DEN","DL",3.,1.1,0.6,0.1,0.,0.1,0.1,0.,5.
8,"Oliver, Ed","BUF","NEP","DL",2.5,1.2,0.6,0.4,0.,0.2,0.,0.,4.9
9,"Donald, Aaron","LAR","TBB","DL",2.3,1.,0.9,0.1,0.,0.2,0.1,0.,4.9
10,"Clark, Frank","KCC","@DET","DL",2.2,0.5,0.9,0.2,0.1,0.2,0.1,0.,4.8
11,"Flowers, Trey","DET","KCC","DL",2.6,1.7,0.5,0.1,0.,0.2,0.1,0.,4.7
12,"Garrett, Myles","CLE","@BAL","DL",2.2,0.8,0.8,0.1,0.,0.1,0.1,0.,4.6
13,"Jordan, Cameron","NOS","DAL","DL",2.2,0.7,0.7,0.5,0.,0.,0.,0.,4.6
14,"Suh, Ndamukong","TBB","@LAR","DL",2.7,1.1,0.6,0.2,0.,0.,0.,0.,4.6
15,"Clark, Kenny","GBP","PHI","DL",2.4,1.8,0.4,0.3,0.,0.,0.,0.,4.4
16,"Casey, Jurrell","TEN","@ATL","DL",2.5,1.7,0.4,0.1,0.,0.1,0.1,0.,4.4
17,"Vernon, Olivier","CLE","@BAL","DL",2.1,1.3,0.6,0.1,0.,0.,0.,0.,4.2
18,"Ingram, Melvin","LAC","@MIA","DL",2.3,0.9,0.5,0.2,0.,0.1,0.1,0.,4.2
19,"Heyward, Cameron","PIT","CIN","DL",2.,1.3,0.6,0.2,0.,0.1,0.1,0.,4.2
20,"Hill, B.J.","NYG","WAS","DL",2.4,1.2,0.4,0.2,0.,0.,0.,0.,4.1
21,"Jones, Chris","KCC","@DET","DL",1.8,1.,0.6,0.3,0.,0.1,0.,0.,4.1
22,"Hicks, Akiem","CHI","MIN","DL",2.5,0.9,0.5,0.2,0.,0.1,0.1,0.,4.1
23,"Ferrell, Clelin","OAK","@IND","DL",2.3,1.4,0.4,0.1,0.,0.1,0.,0.,4.
24,"Bennett, Michael","NEP","@BUF","DL",2.1,1.2,0.6,0.1,0.,0.1,0.,0.,4.
25,"Griffen, Everson","MIN","@CHI","DL",2.2,1.,0.5,0.1,0.,0.1,0.,0.,3.9
26,"Dunlap, Carlos","CIN","@PIT","DL",1.9,0.9,0.4,0.5,0.,0.1,0.1,0.,3.9
27,"Lawrence, Dexter","NYG","WAS","DL",2.5,1.6,0.1,0.2,0.,0.1,0.,0.,3.8
28,"Allen, Zach","ARZ","SEA","DL",2.4,0.9,0.4,0.1,0.,0.1,0.,0.,3.8
29,"Allen, Jonathan","WAS","@NYG","DL",2.,1.5,0.4,0.,0.,0.,0.,0.,3.7
30,"Barnett, Derek","PHI","@GBP","DL",1.7,0.5,0.7,0.,0.,0.2,0.,0.,3.7
31,"Gunter, Rodney","ARZ","SEA","DL",2.4,0.9,0.3,0.1,0.,0.1,0.,0.,3.7
32,"Brockers, Michael","LAR","TBB","DL",2.3,1.6,0.2,0.2,0.,0.,0.,0.,3.7
33,"Winovich, Chase","NEP","@BUF","DL",2.,1.4,0.4,0.1,0.,0.1,0.,0.,3.6
34,"Harrison, Damon","DET","KCC","DL",2.6,1.2,0.2,0.1,0.,0.1,0.,0.,3.6
35,"McKinley, Takkarist","ATL","TEN","DL",1.7,0.5,0.6,0.2,0.,0.1,0.,0.,3.5
36,"Lawrence, Demarcus","DAL","@NOS","DL",1.8,1.,0.5,0.1,0.,0.1,0.1,0.,3.5
37,"Tuitt, Stephon","PIT","CIN","DL",1.9,1.1,0.4,0.3,0.,0.,0.,0.,3.5
38,"Ogunjobi, Larry","CLE","@BAL","DL",2.2,1.3,0.3,0.,0.,0.1,0.,0.,3.4
39,"Short, Kawann","CAR","@HOU","DL",1.9,1.3,0.3,0.1,0.,0.1,0.,0.,3.4
40,"Addison, Mario","CAR","@HOU","DL",1.5,1.1,0.6,0.,0.,0.1,0.,0.,3.4
41,"Ioannidis, Matt","WAS","@NYG","DL",1.9,1.,0.4,0.1,0.,0.1,0.1,0.,3.3
42,"Quinn, Robert","DAL","@NOS","DL",1.8,1.,0.4,0.,0.,0.1,0.,0.,3.3
43,"Wise, Deatrich","NEP","@BUF","DL",1.5,1.3,0.5,0.,0.,0.,0.,0.,3.2
44,"Ngakoue, Yannick","JAC","@DEN","DL",1.6,0.3,0.6,0.1,0.,0.1,0.,0.,3.2
45,"Nkemdiche, Robert","MIA","LAC","DL",1.7,1.,0.4,0.1,0.,0.1,0.1,0.,3.2
46,"Ansah, Ezekiel","SEA","@ARZ","DL",1.6,0.5,0.5,0.,0.,0.1,0.1,0.,3.2
47,"Graham, Brandon","PHI","@GBP","DL",1.8,0.5,0.4,0.2,0.,0.1,0.1,0.,3.2
48,"Payne, Da'Ron","WAS","@NYG","DL",1.8,0.9,0.3,0.1,0.,0.1,0.1,0.,3.1
49,"Reader, D.J.","HOU","CAR","DL",2.1,1.,0.3,0.,0.,0.,0.,0.,3.1
50,"Gotsis, Adam","DEN","JAC","DL",1.7,0.9,0.2,0.3,0.,0.1,0.1,0.,3.1
51,"Hubbard, Sam","CIN","@PIT","DL",1.8,0.9,0.3,0.1,0.,0.,0.,0.,3.
52,"Lowry, Dean","GBP","PHI","DL",1.9,0.9,0.3,0.2,0.,0.,0.,0.,3.
53,"Autry, Denico","IND","OAK","DL",1.6,0.9,0.4,0.1,0.,0.,0.,0.,3.
54,"Ford, Poona","SEA","@ARZ","DL",1.8,1.3,0.2,0.,0.,0.,0.,0.,2.9
