"Rank","Player","Team","Opp","Position","Tgt","RZTgt","Rec","Rec Yds","Rec TDs","0-9 RecTDs","10-19 RecTDs","20-29 RecTDs","30-39 RecTDs","40-49 RecTDs","50+ RecTDs","Rush Yds","Rush TDs","Punt Ret Yds","Kick Ret Yds","Fum Lost","Scoring Opps","Pts"
1,"Ertz, Zach","PHI","@GBP","TE",10.,1.6,6.9,70.,0.6,0.2,0.2,0.1,0.,0.,0.,0.,0.,0.,0.,0.,1.,10.3
2,"Kelce, Travis","KCC","@DET","TE",7.9,1.4,5.1,65.,0.5,0.2,0.2,0.1,0.,0.,0.,0.1,0.,0.,0.,0.,1.,9.4
3,"Howard, O.J.","TBB","@LAR","TE",4.6,0.8,3.,44.,0.5,0.3,0.1,0.,0.1,0.,0.,0.,0.,0.,0.,0.1,0.8,7.4
4,"Olsen, Greg","CAR","@HOU","TE",5.9,1.1,3.7,42.,0.4,0.2,0.2,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.8,6.8
5,"Hooper, Austin","ATL","TEN","TE",5.8,0.6,4.6,45.,0.3,0.2,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.5,6.1
6,"Ebron, Eric","IND","OAK","TE",4.8,0.9,2.9,31.,0.5,0.2,0.2,0.1,0.,0.,0.,-0.3,0.,0.,0.,0.1,0.7,5.8
7,"McDonald, Vance","PIT","CIN","TE",5.8,0.9,3.8,42.,0.3,0.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.6,5.8
8,"Engram, Evan","NYG","WAS","TE",5.6,0.5,3.3,41.,0.2,0.2,0.1,0.,0.,0.,0.,1.,0.,0.,0.,0.,0.6,5.7
9,"Rudolph, Kyle","MIN","@CHI","TE",5.4,1.,3.8,36.,0.3,0.2,0.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.8,5.7
10,"Cook, Jared","NOS","DAL","TE",4.8,0.6,3.3,42.,0.2,0.,0.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.7,5.5
11,"Andrews, Mark","BAL","CLE","TE",4.,0.7,2.6,40.,0.2,0.1,0.,0.,0.,0.,0.1,0.,0.,0.,0.,0.,0.5,5.4
12,"Waller, Darren","OAK","@IND","TE",4.3,0.4,2.9,40.,0.2,0.,0.,0.2,0.,0.,0.,1.,0.,0.,0.,0.,0.7,5.3
13,"Witten, Jason","DAL","@NOS","TE",5.3,0.7,3.9,35.,0.3,0.1,0.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.4,5.
