Name,Team,Pos,Pass Yds,Pass Tds,Pass Ints,Rush Att,Rush Yds,Rush Tds,Tar,Rec,RecYds,Rec Tds,Tackles,Sack,FF,FR,Int,IntTD,FumTD,Pass Def,Pnt,PntAvg,PntBlk,Pnt20,TB,Win,WinMarg,Pass Cmp,Pass Att,FGM_0_40,FGA_0_40,FGM_40_49,FGA_40_49,FGM_50,FGA_50,XPM,XPA,PlayerID
George Kittle,SF,TE,0.0,0.0,0.0,5.0,17.0,1.0,112.0,80.0,998.0,6.0,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,788
Travis Kelce,KC,TE,0.0,0.0,0.0,2.0,6.0,0.0,128.0,91.0,1133.0,10.0,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,789
Darren Waller,LV,TE,0.0,0.0,0.0,0.0,0.0,0.0,99.0,73.0,854.0,5.0,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,790
Mark Andrews,Bal,TE,0.0,0.0,0.0,0.0,0.0,0.0,104.0,66.0,883.0,8.0,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,791
Jonnu Smith,Ten,TE,0.0,0.0,0.0,4.0,16.0,0.0,58.0,42.0,441.0,4.0,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,792
Noah Fant,Den,TE,0.0,0.0,0.0,2.0,7.0,0.0,83.0,56.0,641.0,4.0,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,793
Hunter Henry,LAC,TE,0.0,0.0,0.0,0.0,0.0,0.0,82.0,54.0,656.0,5.0,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,794
Austin Hooper,Cle,TE,0.0,0.0,0.0,0.0,0.0,0.0,66.0,48.0,516.0,5.0,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,795
Rob Gronkowski,TB,TE,0.0,0.0,0.0,0.0,0.0,0.0,72.0,48.0,650.0,5.0,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,796
T.J. Hockenson,Det,TE,0.0,0.0,0.0,0.0,0.0,0.0,83.0,54.0,619.0,4.0,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,797
Eric Ebron,Pit,TE,0.0,0.0,0.0,0.0,0.0,0.0,69.0,43.0,504.0,4.0,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,798
Jimmy Graham,Chi,TE,0.0,0.0,0.0,0.0,0.0,0.0,64.0,42.0,498.0,3.0,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,799
Jared Cook,NO,TE,0.0,0.0,0.0,0.0,0.0,0.0,71.0,46.0,657.0,6.0,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,800
Evan Engram,NYG,TE,0.0,0.0,0.0,4.0,13.0,0.0,99.0,64.0,692.0,5.0,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,801
