"Rank","Player","Team","Opp","Position","Rush","Rush Yds","Rush TDs","0-9 RushTDs","10-19 RushTDs","20-29 RushTDs","30-39 RushTDs","40-49 RushTDs","50+ RushTDs","Tgt","RZTgt","Rec","Rec Yds","Rec TDs",">= 50yds",">= 100yds","Punt Ret Yds","Kick Ret Yds","Fum Lost","Scoring Opps","Pts"
44,"Anderson, C.J.","DET","@DEN","RB",7.9,39.,0.1,0.1,0.,0.,0.,0.,0.,2.5,0.2,1.9,12.,0.,0.1,0.,0.,0.,0.,0.9,6.3
45,"Edwards, Gus","BAL","@CLE","RB",9.3,46.,0.1,0.,0.1,0.,0.,0.,0.,1.3,0.2,1.,7.,0.,0.,0.,0.,0.,0.,0.4,6.2
46,"Lewis, Dion","TEN","NOS","RB",9.,33.,0.1,0.1,0.,0.,0.,0.,0.,3.7,0.4,3.,21.,0.1,0.1,0.,0.,3.,0.,0.8,6.1
47,"Breida, Matt","SFO","LAR","RB",7.,35.,0.1,0.,0.,0.,0.,0.,0.,1.6,0.2,1.2,13.,0.1,0.1,0.,0.,3.,0.,0.6,5.7
48,"Richard, Jalen","OAK","@LAC","RB",4.,19.,0.1,0.1,0.,0.,0.,0.,0.,4.3,0.2,3.6,33.,0.,0.1,0.1,2.,1.,0.2,0.4,5.7
49,"Sproles, Darren","PHI","DAL","RB",5.7,17.,0.1,0.,0.1,0.,0.,0.,0.,2.6,0.4,1.6,18.,0.2,0.1,0.,10.,6.,0.,1.2,5.7
50,"Bernard, Giovani","CIN","@MIA","RB",5.4,21.,0.1,0.1,0.1,0.,0.,0.,0.,4.4,0.2,3.1,22.,0.1,0.1,0.,0.,1.,0.,0.4,5.6
51,"Henderson, Darrell","LAR","@SFO","RB",0.2,53.,0.,0.,0.,0.,0.,0.,0.,0.2,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,5.3
52,"Smith, Ito","ATL","JAC","RB",7.2,26.,0.2,0.1,0.1,0.,0.,0.,0.,2.3,0.4,1.7,11.,0.,0.,0.,0.,0.,0.,0.7,4.9
53,"Samuels, Jaylen","PIT","@NYJ","RB",4.2,18.,0.,0.,0.,0.,0.,0.,0.,2.2,0.5,1.9,13.,0.3,0.1,0.,0.,1.,0.,0.5,4.9
54,"Hines, Nyheim","IND","CAR","RB",4.9,19.,0.1,0.1,0.,0.,0.,0.,0.,4.,0.5,2.9,21.,0.,0.1,0.,0.,0.,0.,0.6,4.7
55,"Powell, Bilal","NYJ","PIT","RB",7.5,29.,0.1,0.1,0.,0.,0.,0.,0.,1.9,0.3,1.1,9.,0.1,0.,0.,0.,0.,0.1,0.6,4.7
56,"Ballage, Kalen","MIA","CIN","RB",7.3,28.,0.,0.,0.,0.,0.,0.,0.,2.,0.2,1.4,15.,0.1,0.1,0.,0.,5.,0.2,0.1,4.5
57,"Freeman, Royce","DEN","DET","RB",7.,29.,0.2,0.2,0.1,0.,0.,0.,0.,1.6,0.1,1.,6.,0.,0.,0.,0.,3.,0.2,0.5,4.5
58,"Gore, Frank","BUF","@NEP","RB",8.,34.,0.,0.,0.,0.,0.,0.,0.,1.2,0.1,0.9,10.,0.,0.,0.,0.,1.,0.,0.3,4.5
59,"Thompson, Darwin","KCC","@CHI","RB",1.8,39.,0.,0.,0.,0.,0.,0.,0.,0.5,0.1,0.4,4.,0.,0.,0.,0.,3.,0.,0.1,4.3
60,"Burkhead, Rex","NEP","BUF","RB",5.3,18.,0.1,0.1,0.,0.,0.,0.,0.,1.9,0.5,1.4,15.,0.1,0.1,0.,0.,0.,0.1,0.2,4.3
61,"Hyde, Carlos","HOU","@TBB","RB",8.9,30.,0.2,0.2,0.,0.,0.,0.,0.,1.4,0.2,0.8,4.,0.,0.,0.,1.,0.,0.1,0.7,4.2
62,"Mattison, Alexander","MIN","GBP","RB",8.1,26.,0.1,0.1,0.1,0.,0.,0.,0.,1.7,0.1,1.4,7.,0.,0.,0.,0.,4.,0.,0.6,4.
63,"Davis, Mike","CHI","KCC","RB",4.9,20.,0.1,0.,0.1,0.,0.,0.,0.,2.3,0.1,1.6,11.,0.,0.,0.,0.,5.,0.,0.4,4.
64,"Armstead, Ryquell","JAC","@ATL","RB",5.8,22.,0.1,0.1,0.,0.,0.,0.,0.,1.6,0.1,1.1,8.,0.,0.,0.,0.,0.,0.1,0.4,3.8
65,"Hilliard, Dontrell","CLE","BAL","RB",3.9,17.,0.,0.,0.,0.,0.,0.,0.,3.1,0.4,2.3,17.,0.1,0.1,0.,0.,6.,0.,0.3,3.8
66,"Montgomery, Ty","NYJ","PIT","RB",6.,22.,0.1,0.1,0.,0.,0.,0.,0.,2.6,0.2,1.5,13.,0.,0.1,0.,0.,9.,0.1,0.3,3.8
67,"Yeldon, T.J.","BUF","@NEP","RB",3.8,14.,0.,0.,0.,0.,0.,0.,0.,3.,0.1,2.,17.,0.1,0.1,0.,0.,2.,0.,0.3,3.8
68,"Harris, Damien","NEP","BUF","RB",7.1,26.,0.,0.,0.,0.,0.,0.,0.,1.7,0.2,1.2,9.,0.1,0.,0.,0.,3.,0.1,0.3,3.6
69,"Clement, Corey","PHI","DAL","RB",4.4,17.,0.1,0.,0.,0.,0.,0.,0.,2.1,0.2,1.6,14.,0.,0.1,0.,2.,18.,0.,0.5,3.6
70,"Brown, Malcolm","LAR","@SFO","RB",6.6,27.,0.,0.,0.,0.,0.,0.,0.,1.,0.1,0.7,6.,0.1,0.,0.,0.,0.,0.,0.4,3.6
71,"Gallman, Wayne","NYG","@WAS","RB",5.2,21.,0.1,0.1,0.,0.,0.,0.,0.,2.1,0.2,1.3,8.,0.,0.,0.,0.,0.,0.1,0.5,3.1
72,"Dixon, Kenneth","BAL","@CLE","RB",4.4,24.,0.1,0.1,0.,0.,0.,0.,0.,0.6,0.,0.6,5.,0.,0.,0.,0.,5.,0.2,0.1,3.1
73,"Bonnafon, Reggie","CAR","@IND","RB",4.4,14.,0.1,0.1,0.,0.,0.,0.,0.,0.9,0.,0.6,6.,0.,0.,0.,1.,5.,0.,0.4,2.9
74,"Booker, Devontae","DEN","DET","RB",3.1,14.,0.,0.,0.,0.,0.,0.,0.,2.8,0.4,2.,15.,0.,0.1,0.,0.,17.,0.1,0.4,2.9
75,"Edmonds, Chase","ARZ","@SEA","RB",5.2,15.,0.1,0.1,0.,0.,0.,0.,0.,1.6,0.,1.2,7.,0.,0.,0.,0.,4.,0.,0.2,2.8
76,"Jackson, Justin","LAC","OAK","RB",3.2,13.,0.1,0.,0.1,0.,0.,0.,0.,1.6,0.1,1.2,10.,0.,0.,0.,0.,1.,0.,0.2,2.8
77,"Thompson, Chris","WAS","NYG","RB",3.1,10.,0.,0.,0.,0.,0.,0.,0.,3.4,0.2,2.4,14.,0.,0.1,0.,0.,1.,0.,0.2,2.4
78,"Wilkins, Jordan","IND","CAR","RB",2.7,16.,0.1,0.,0.1,0.,0.,0.,0.,1.1,0.2,0.9,5.,0.,0.,0.,0.,2.,0.1,0.4,2.2
79,"Juszczyk, Kyle","SFO","LAR","RB",0.5,1.,0.,0.,0.,0.,0.,0.,0.,2.7,0.5,2.,19.,0.,0.1,0.,0.,0.,0.1,0.3,2.2
80,"Washington, DeAndre","OAK","@LAC","RB",3.4,13.,0.,0.,0.,0.,0.,0.,0.,1.2,0.1,0.8,5.,0.,0.,0.,1.,4.,0.1,0.3,2.
81,"Morris, Alfred","DAL","@PHI","RB",3.9,14.,0.1,0.1,0.,0.,0.,0.,0.,0.6,0.1,0.3,2.,0.,0.,0.,0.,0.,0.1,0.4,1.9
82,"Cannon, Trenton","NYJ","PIT","RB",2.5,8.,0.1,0.1,0.,0.,0.,0.,0.,1.4,0.1,0.9,6.,0.,0.,0.,0.,1.,0.,0.1,1.8
83,"Jones, Ronald","TBB","HOU","RB",3.,9.,0.1,0.1,0.,0.,0.,0.,0.,1.4,0.2,1.,6.,0.,0.,0.,0.,1.,0.,0.3,1.8
84,"Hill, Justice","BAL","@CLE","RB",2.6,12.,0.,0.,0.,0.,0.,0.,0.,1.1,0.1,0.6,4.,0.,0.,0.,1.,7.,0.1,0.2,1.6
85,"Johnson, Ty","DET","@DEN","RB",4.4,11.,0.,0.,0.,0.,0.,0.,0.,1.1,0.1,0.7,4.,0.,0.,0.,0.,6.,0.1,0.2,1.4
86,"Prosise, C.J.","SEA","ARZ","RB",3.3,9.,0.,0.,0.,0.,0.,0.,0.,1.1,0.1,0.6,5.,0.,0.,0.,0.,1.,0.,0.3,1.4
87,"Mostert, Raheem","SFO","LAR","RB",2.2,12.,0.,0.,0.,0.,0.,0.,0.,0.6,0.1,0.6,3.,0.,0.,0.,0.,3.,0.1,0.1,1.4
88,"Hill, Brian","ATL","JAC","RB",1.8,11.,0.,0.,0.,0.,0.,0.,0.,0.3,0.1,0.2,2.,0.,0.,0.,0.,1.,0.1,0.1,1.1
89,"Perkins, Paul","NYG","@WAS","RB",3.,9.,0.,0.,0.,0.,0.,0.,0.,1.1,0.2,0.6,3.,0.,0.,0.,0.,2.,0.,0.2,1.1
90,"Washington, Dwayne","NOS","@TEN","RB",1.6,8.,0.,0.,0.,0.,0.,0.,0.,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.1,1.
91,"Bolden, Brandon","NEP","BUF","RB",0.4,2.,0.,0.,0.,0.,0.,0.,0.,0.2,0.1,0.2,1.,0.1,0.,0.,0.,0.,0.1,0.2,0.9
92,"Foster, D.J.","ARZ","@SEA","RB",0.6,2.,0.,0.,0.,0.,0.,0.,0.,0.9,0.1,0.6,5.,0.,0.,0.,0.,7.,0.,0.1,0.8
93,"Line, Zach","NOS","@TEN","RB",0.6,3.,0.,0.,0.,0.,0.,0.,0.,0.5,0.3,0.1,0.,0.1,0.,0.,0.,1.,0.,0.2,0.8
94,"Williams, Darrel","KCC","@CHI","RB",0.8,2.,0.1,0.1,0.,0.,0.,0.,0.,0.1,0.,0.1,1.,0.,0.,0.,0.,5.,0.,0.1,0.7
95,"Armah, Alexander","CAR","@IND","RB",0.5,1.,0.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.2,0.6
96,"Scarlett, Jordan","CAR","@IND","RB",1.8,5.,0.,0.,0.,0.,0.,0.,0.,0.2,0.1,0.1,0.,0.,0.,0.,0.,5.,0.,0.2,0.5
97,"Williams, Dexter","GBP","@MIN","RB",1.6,5.,0.,0.,0.,0.,0.,0.,0.,0.5,0.1,0.2,1.,0.,0.,0.,0.,8.,0.,0.1,0.5
98,"Walton, Mark","MIA","CIN","RB",0.4,1.,0.,0.,0.,0.,0.,0.,0.,0.4,0.1,0.3,1.,0.1,0.,0.,0.,1.,0.1,0.1,0.5
99,"Penny, Elijhaa","NYG","@WAS","RB",0.5,2.,0.,0.,0.,0.,0.,0.,0.,0.5,0.1,0.4,3.,0.,0.,0.,0.,-0.2,0.,0.,0.5
100,"Ogunbowale, Dare","TBB","HOU","RB",1.3,4.,0.,0.,0.,0.,0.,0.,0.,0.5,0.1,0.3,2.,0.,0.,0.,0.,20.,0.,0.1,0.5
101,"Janovich, Andy","DEN","DET","RB",0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.4,0.,0.3,4.,0.,0.,0.,0.,0.,0.,0.,0.5
102,"Abdullah, Ameer","MIN","GBP","RB",0.9,2.,0.,0.,0.,0.,0.,0.,0.,0.6,0.1,0.5,4.,0.,0.,0.,0.,23.,0.,0.,0.5
103,"Johnson, D'Ernest","CLE","BAL","RB",0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.5,0.,0.3,3.,0.,0.,0.,0.,13.,0.,0.,0.4
104,"Williams, Trayveon","CIN","@MIA","RB",1.1,3.,0.,0.,0.,0.,0.,0.,0.,0.2,0.,0.2,1.,0.,0.,0.,0.,0.,0.,0.,0.4
105,"Boone, Mike","MIN","GBP","RB",0.7,2.,0.,0.,0.,0.,0.,0.,0.,0.4,0.1,0.2,0.,0.,0.,0.,0.,6.,0.,0.1,0.3
106,"Ham, C.J.","MIN","GBP","RB",0.3,0.,0.,0.,0.,0.,0.,0.,0.,0.6,0.,0.4,3.,0.,0.,0.,0.,0.,0.,0.1,0.3
107,"Barner, Kenjon","ATL","JAC","RB",0.4,1.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,1.,0.,0.,0.,1.,8.,0.,0.,0.2
108,"Ingold, Alec","OAK","@LAC","RB",0.3,0.,0.,0.,0.,0.,0.,0.,0.,0.3,0.,0.1,0.,0.,0.,0.,1.,1.,0.,0.,0.1
109,"Snell Jr., Benny","PIT","@NYJ","RB",0.5,1.,0.,0.,0.,0.,0.,0.,0.,0.1,0.,0.1,1.,0.,0.,0.,0.,5.,0.,0.1,0.1
110,"Nix, Roosevelt","PIT","@NYJ","RB",0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.2,0.1,0.1,1.,0.,0.,0.,0.,1.,0.,0.1,0.1
111,"Whyte, Kerrith","CHI","KCC","RB",0.2,-0.1,0.,0.,0.,0.,0.,0.,0.,0.1,0.,0.,0.,0.,0.,0.,0.,3.,0.,0.1,0.
112,"Ollison, Qadree","ATL","JAC","RB",0.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.
113,"Homer, Travis","SEA","ARZ","RB",0.6,0.,0.,0.,0.,0.,0.,0.,0.,0.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.1,0.
114,"Gaskin, Myles","MIA","CIN","RB",0.3,0.1,0.,0.,0.,0.,0.,0.,0.,0.1,0.,0.,0.,0.,0.,0.,0.,5.,0.,0.,0.
115,"Bawden, Nick","DET","@DEN","RB",0.8,1.,0.,0.,0.,0.,0.,0.,0.,0.1,0.,0.1,1.,0.,0.,0.,0.,4.,0.1,0.1,0.
116,"Pope, Troymaine","LAC","OAK","RB",0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.
117,"Watt, Derek","LAC","OAK","RB",0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.1,0.,0.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.
118,"Williams, Jonathan","IND","CAR","RB",0.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.1,0.,0.,0.,0.,0.,0.,0.,1.,0.,0.,0.
119,"Perry, Senorise","BUF","@NEP","RB",0.3,0.,0.,0.,0.,0.,0.,0.,0.,0.1,0.,0.,0.,0.,0.,0.,0.,9.,0.,0.,0.
120,"Fluellen, David","TEN","NOS","RB",0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.
121,"Jones, Taiwan","HOU","@TBB","RB",0.,0.,0.,0.,0.,0.,0.,0.,0.,0.1,0.,0.,0.,0.,0.,0.,3.,8.,0.,0.,0.
"","","","","","","","","","","","","","","","","","","","","","","","","",""
