"Rank","Player","Team","Opp","Position","Tack","Asst","Scks","PassDef","Int","FumFrc","Fum","DefTD","Punt Ret Yds","Kick Ret Yds","Pts"
1,"Collins, Landon","WAS","NYG","DB",5.6,1.8,0.,0.8,0.2,0.2,0.,0.,0.,0.,8.
2,"Adams, Jamal","NYJ","PIT","DB",5.4,1.8,0.2,0.6,0.,0.1,0.1,0.,0.,0.,7.4
3,"Poyer, Jordan","BUF","@NEP","DB",5.2,1.9,0.1,0.5,0.2,0.1,0.,0.,0.,0.,7.3
4,"Bethea, Antoine","NYG","@WAS","DB",5.7,1.2,0.1,0.6,0.1,0.1,0.,0.,0.,0.,7.3
5,"Mathieu, Tyrann","KCC","@CHI","DB",5.,1.2,0.1,1.,0.2,0.,0.,0.,0.,0.,7.2
6,"Abram, Johnathan","OAK","@LAC","DB",4.9,1.1,0.1,0.9,0.3,0.1,0.,0.,0.,0.,7.
7,"James, Derwin","LAC","OAK","DB",4.6,2.,0.1,0.7,0.2,0.,0.,0.,0.,1.,6.9
8,"Clinton-Dix, Ha Ha","CHI","KCC","DB",4.9,0.7,0.,0.8,0.3,0.1,0.,0.,0.,0.,6.9
9,"Jackson, Kareem","DEN","DET","DB",4.5,0.9,0.,0.9,0.3,0.1,0.,0.,0.,0.,6.7
10,"Moore, Kenny","IND","CAR","DB",4.4,1.1,0.1,0.7,0.2,0.1,0.,0.,0.,0.,6.4
11,"Baker, Budda","ARZ","@SEA","DB",5.,1.5,0.1,0.4,0.,0.1,0.1,0.,0.,0.,6.4
12,"Randall, Damarious","CLE","BAL","DB",4.7,0.9,0.,0.7,0.2,0.,0.,0.,0.,2.,6.2
13,"Byard, Kevin","TEN","NOS","DB",4.2,1.6,0.1,0.5,0.3,0.,0.,0.,0.,0.,6.1
14,"Maye, Marcus","NYJ","PIT","DB",4.8,1.2,0.,0.3,0.1,0.1,0.,0.,0.,0.,6.
15,"Diggs, Quandre","DET","@DEN","DB",4.3,0.9,0.,0.6,0.3,0.,0.,0.,0.,0.,6.
16,"Tartt, Jaquiski","SFO","LAR","DB",4.6,1.1,0.1,0.4,0.1,0.1,0.,0.,0.,0.,5.9
17,"Jenkins, Malcolm","PHI","DAL","DB",4.6,1.1,0.,0.4,0.1,0.1,0.,0.,0.,0.,5.9
18,"Reid, Justin","HOU","@TBB","DB",3.9,1.1,0.1,0.7,0.2,0.1,0.1,0.,0.,0.,5.8
19,"Evans, Justin","TBB","HOU","DB",4.5,1.3,0.,0.4,0.1,0.,0.,0.,0.,0.,5.8
20,"Poole, Brian","NYJ","PIT","DB",4.3,1.2,0.1,0.4,0.2,0.1,0.1,0.,0.,0.,5.8
21,"Davis, Sean","PIT","@NYJ","DB",4.2,1.5,0.,0.5,0.1,0.,0.,0.,0.,0.,5.8
22,"Amos, Adrian","GBP","@MIN","DB",4.4,1.1,0.,0.6,0.1,0.,0.,0.,0.,0.,5.8
23,"Smith, Harrison","MIN","GBP","DB",4.2,1.1,0.2,0.5,0.2,0.,0.,0.,0.,0.,5.8
24,"Burnett, Morgan","CLE","BAL","DB",3.6,1.3,0.1,0.9,0.2,0.1,0.,0.,0.,1.,5.8
25,"Johnson, Trumaine","NYJ","PIT","DB",4.2,0.5,0.,0.6,0.3,0.1,0.1,0.,0.,0.,5.7
26,"Johnson, John","LAR","@SFO","DB",3.9,1.6,0.,0.5,0.2,0.,0.,0.,0.,0.,5.6
27,"Geathers, Clayton","IND","CAR","DB",4.,1.7,0.,0.4,0.1,0.1,0.,0.,0.,0.,5.6
28,"Phillips, Adrian","LAC","OAK","DB",3.7,1.6,0.,0.7,0.2,0.,0.,0.,0.,0.,5.6
29,"Hyde, Micah","BUF","@NEP","DB",3.8,1.7,0.,0.5,0.2,0.,0.,0.,3.,0.,5.6
30,"Thomas, Earl","BAL","@CLE","DB",3.2,0.8,0.1,1.1,0.4,0.,0.,0.,1.,0.,5.6
31,"Reid, Eric","CAR","@IND","DB",3.9,1.5,0.1,0.5,0.1,0.1,0.,0.,0.,0.,5.5
32,"Savage, Darnell","GBP","@MIN","DB",3.8,1.2,0.1,0.5,0.2,0.,0.,0.,0.,2.,5.4
33,"Bates, Jessie","CIN","@MIA","DB",3.8,1.8,0.,0.4,0.1,0.,0.,0.,0.,0.,5.4
34,"Harrison, Ronnie","JAC","@ATL","DB",4.3,0.6,0.,0.6,0.1,0.,0.,0.,0.,0.,5.4
35,"Jackson, Eddie","CHI","KCC","DB",3.6,0.9,0.,0.7,0.2,0.1,0.1,0.,0.,0.,5.4
36,"Bell, Vonn","NOS","@TEN","DB",3.7,1.1,0.1,0.5,0.2,0.1,0.1,0.,0.,0.,5.4
37,"Everett, Deshazor","WAS","NYG","DB",3.5,1.5,0.1,0.8,0.1,0.2,0.,0.,0.,2.,5.4
38,"Williams, Shawn","CIN","@MIA","DB",3.7,1.3,0.,0.5,0.2,0.,0.,0.,0.,0.,5.4
39,"Ward, Denzel","CLE","BAL","DB",3.5,0.8,0.,0.8,0.2,0.1,0.1,0.,0.,2.,5.3
40,"King, Desmond","LAC","OAK","DB",3.7,1.4,0.1,0.5,0.1,0.1,0.,0.,9.,30.,5.3
41,"Jones, Reshad","MIA","CIN","DB",4.,1.1,0.,0.4,0.2,0.,0.,0.,0.,0.,5.3
42,"Simmons, Justin","DEN","DET","DB",3.8,1.6,0.,0.2,0.2,0.,0.,0.,0.,0.,5.2
43,"Butler, Malcolm","TEN","NOS","DB",3.6,0.6,0.,0.9,0.2,0.1,0.,0.,1.,2.,5.2
44,"Fuller, Kyle","CHI","KCC","DB",2.7,0.6,0.,1.4,0.4,0.,0.,0.,0.,0.,5.2
45,"Heath, Jeff","DAL","@PHI","DB",4.,1.1,0.,0.4,0.1,0.1,0.,0.,0.,0.,5.2
46,"Thornhill, Juan","KCC","@CHI","DB",3.6,0.9,0.,0.6,0.2,0.1,0.,0.,0.,0.,5.1
47,"Ya-Sin, Rock","IND","CAR","DB",3.6,1.3,0.1,0.6,0.1,0.,0.,0.,0.,0.,5.1
48,"Jackson, Donte","CAR","@IND","DB",3.7,1.,0.1,0.6,0.1,0.,0.,0.,0.,0.,5.1
49,"Vaccaro, Kenny","TEN","NOS","DB",3.7,1.3,0.1,0.4,0.1,0.,0.,0.,0.,0.,5.1
50,"Rhodes, Xavier","MIN","GBP","DB",4.1,0.7,0.,0.5,0.1,0.,0.,0.,0.,0.,5.1
51,"Kazee, Damontae","ATL","JAC","DB",3.3,1.,0.,0.5,0.3,0.,0.,0.,0.,0.,5.
52,"Lattimore, Marshon","NOS","@TEN","DB",3.1,0.6,0.,0.9,0.2,0.1,0.1,0.,0.,0.,5.
53,"Killebrew, Miles","DET","@DEN","DB",3.8,0.6,0.,0.6,0.1,0.1,0.1,0.,0.,0.,5.
54,"Fuller, Kendall","KCC","@CHI","DB",3.7,1.,0.,0.7,0.1,0.,0.,0.,0.,0.,5.
55,"Swearinger, D.J.","ARZ","@SEA","DB",3.8,0.7,0.1,0.4,0.1,0.1,0.,0.,1.,0.,5.
56,"Amukamara, Prince","CHI","KCC","DB",3.6,0.5,0.,0.8,0.1,0.1,0.,0.,0.,0.,5.
57,"Woods, Xavier","DAL","@PHI","DB",3.4,1.2,0.,0.6,0.1,0.1,0.,0.,0.,0.,4.9
58,"Peppers, Jabrill","NYG","@WAS","DB",3.7,1.6,0.,0.3,0.1,0.,0.,0.,6.,13.,4.9
59,"Hargreaves, Vernon","TBB","HOU","DB",3.8,0.6,0.,0.6,0.,0.1,0.1,0.,0.,0.,4.9
60,"Nelson, Steven","PIT","@NYJ","DB",3.4,0.9,0.,0.7,0.1,0.1,0.,0.,0.,0.,4.9
61,"Joyner, Lamarcus","OAK","@LAC","DB",3.5,1.3,0.,0.4,0.1,0.,0.,0.,0.,0.,4.9
62,"Neal, Keanu","ATL","JAC","DB",3.3,1.2,0.,0.4,0.2,0.1,0.1,0.,0.,0.,4.8
63,"Desir, Pierre","IND","CAR","DB",3.6,1.2,0.,0.4,0.1,0.1,0.,0.,0.,0.,4.8
64,"Joseph, Johnathan","HOU","@TBB","DB",3.2,0.7,0.,0.8,0.2,0.,0.,0.,0.,0.,4.8
65,"Alexander, Jaire","GBP","@MIN","DB",4.,0.6,0.,0.3,0.,0.,0.,0.,1.,0.,4.7
66,"Thompson, Tedric","SEA","ARZ","DB",3.4,1.3,0.,0.4,0.,0.1,0.,0.,0.,0.,4.7
67,"White, Tre'Davious","BUF","@NEP","DB",3.1,0.9,0.,0.7,0.2,0.,0.,0.,0.,0.,4.7
68,"Bradberry, James","CAR","@IND","DB",3.6,0.7,0.,0.6,0.,0.,0.,0.,0.,0.,4.7
69,"Darby, Ronald","PHI","DAL","DB",3.4,0.4,0.,0.9,0.1,0.,0.,0.,0.,0.,4.7
70,"Baker, Deandre","NYG","@WAS","DB",3.5,0.7,0.,0.6,0.,0.1,0.,0.,0.,0.,4.6
71,"Douglas, Rasul","PHI","DAL","DB",3.7,0.5,0.,0.3,0.2,0.,0.,0.,0.,0.,4.6
72,"Mills, Jalen","PHI","DAL","DB",3.3,0.7,0.,0.9,0.1,0.,0.,0.,0.,0.,4.6
73,"Carrie, Travis","CLE","BAL","DB",3.5,0.8,0.,0.4,0.,0.1,0.1,0.,0.,1.,4.6
74,"Boston, Tre","CAR","@IND","DB",3.4,0.9,0.,0.3,0.1,0.,0.,0.,0.,0.,4.6
75,"Gipson, Tashaun","HOU","@TBB","DB",3.5,0.9,0.,0.4,0.1,0.,0.,0.,0.,0.,4.6
76,"Fitzpatrick, Minkah","MIA","CIN","DB",3.,1.5,0.,0.5,0.1,0.,0.,0.,0.,0.,4.5
77,"Humphrey, Marlon","BAL","@CLE","DB",2.8,0.7,0.,1.,0.1,0.1,0.,0.,0.,0.,4.5
78,"Mitchell, Terrance","CLE","BAL","DB",3.2,0.3,0.,0.6,0.1,0.2,0.1,0.,0.,0.,4.5
79,"Edmunds, Terrell","PIT","@NYJ","DB",3.2,1.4,0.,0.3,0.1,0.,0.,0.,0.,0.,4.4
80,"Jenkins, Rayshawn","LAC","OAK","DB",3.3,1.,0.1,0.3,0.,0.,0.,0.,1.,4.,4.4
81,"Conley, Gareon","OAK","@LAC","DB",2.2,1.3,0.,1.,0.3,0.,0.,0.,0.,0.,4.4
