"Rank","Player","Team","Opp","Position","Tack","Asst","Scks","PassDef","Int","FumFrc","Fum","DefTD","Pts"
1,"Littleton, Cory","LAR","@SFO","LB",6.3,2.,0.2,0.7,0.2,0.,0.,0.,8.8
2,"Kuechly, Luke","CAR","@IND","LB",6.1,3.2,0.1,0.4,0.1,0.1,0.1,0.,8.7
3,"Whitehead, Tahir","OAK","@LAC","LB",6.5,2.8,0.,0.3,0.1,0.1,0.1,0.,8.5
4,"Edmunds, Tremaine","BUF","@NEP","LB",5.8,3.,0.1,0.6,0.1,0.1,0.,0.,8.3
5,"Wagner, Bobby","SEA","ARZ","LB",5.9,3.2,0.1,0.4,0.1,0.1,0.1,0.,8.3
6,"Vigil, Nick","CIN","@MIA","LB",6.3,2.5,0.1,0.4,0.1,0.,0.,0.,8.2
7,"Leonard, Darius","IND","CAR","LB",5.4,2.9,0.3,0.4,0.1,0.2,0.1,0.,8.1
8,"Kendricks, Eric","MIN","GBP","LB",5.4,3.5,0.1,0.5,0.1,0.,0.,0.,8.
9,"Davis, Demario","NOS","@TEN","LB",5.6,2.7,0.3,0.4,0.1,0.1,0.1,0.,8.
10,"Hicks, Jordan","ARZ","@SEA","LB",5.7,2.3,0.3,0.4,0.,0.,0.,0.,7.7
11,"David, Lavonte","TBB","HOU","LB",6.,1.8,0.2,0.1,0.,0.1,0.1,0.,7.5
12,"Schobert, Joe","CLE","BAL","LB",5.,3.4,0.2,0.2,0.1,0.1,0.1,0.,7.4
13,"Vander Esch, Leighton","DAL","@PHI","LB",5.4,2.4,0.,0.4,0.1,0.,0.,0.,7.2
14,"Martinez, Blake","GBP","@MIN","LB",5.2,2.9,0.2,0.3,0.,0.,0.,0.,7.2
15,"Smith, Jaylon","DAL","@PHI","LB",5.3,2.4,0.2,0.3,0.,0.1,0.1,0.,7.2
16,"Alonso, Kiko","NOS","@TEN","LB",5.,2.5,0.2,0.3,0.1,0.1,0.,0.,7.2
17,"Baker, Jerome","MIA","CIN","LB",5.1,2.,0.2,0.3,0.1,0.1,0.,0.,7.
18,"Brown, Jayon","TEN","NOS","LB",4.6,2.6,0.4,0.4,0.1,0.1,0.1,0.,7.
19,"Ogletree, Alec","NYG","@WAS","LB",4.3,2.4,0.2,0.6,0.3,0.,0.,0.,7.
20,"Shazier, Ryan","PIT","@NYJ","LB",4.8,1.5,0.4,0.4,0.1,0.2,0.1,0.,6.9
21,"Woodyard, Wesley","TEN","NOS","LB",4.8,3.,0.3,0.2,0.,0.1,0.,0.,6.9
